,IFT80 (57560)
ACH-000004,-0.23619270370380654
ACH-000005,-0.2136699969563486
ACH-000007,0.045061280522560525
ACH-000009,-0.3000058163310885
ACH-000011,-0.2800641148257474
ACH-000012,-0.183052045080552
ACH-000013,-0.12820736805111027
ACH-000014,-0.12750507524292262
ACH-000015,-0.014000019137096177
ACH-000017,-0.22131097698161328
ACH-000018,-0.08602566744215379
ACH-000019,-0.15031710039426593
ACH-000021,-0.05984616605301912
ACH-000022,-0.1394012671820824
ACH-000025,-0.15144818083948855
ACH-000028,-0.21841165149061248
ACH-000030,-0.1927041213538913
ACH-000035,-0.1934157595824268
ACH-000036,-0.21894219378587826
ACH-000037,-0.16820065174575732
ACH-000039,-0.11142287775802356
ACH-000040,-0.04773888291754585
ACH-000041,-0.15991103215638916
ACH-000042,-0.1357748624556773
ACH-000045,-0.015857334882577602
ACH-000047,-0.08471558607502955
ACH-000052,-0.14637066324781836
ACH-000053,-0.09186515253734613
ACH-000054,-0.28643480925188625
ACH-000055,-0.3828692330534488
ACH-000060,-0.2831065036282269
ACH-000067,-0.2725784795335421
ACH-000070,-0.17618521764555048
ACH-000075,-0.2437194446348236
ACH-000078,-0.11322491047177415
ACH-000082,-0.15084611123219666
ACH-000085,-0.1973554593140278
ACH-000086,-0.06392697927169923
ACH-000087,0.12656218647101286
ACH-000092,-0.18225091637822374
ACH-000095,-0.2301472943685438
ACH-000097,-0.08158002899031364
ACH-000098,-0.030706909208072557
ACH-000099,-0.19658818090557176
ACH-000108,-0.08359397393504392
ACH-000113,-0.174923689622154
ACH-000116,-0.1882115103477096
ACH-000118,-0.0608906131851286
ACH-000120,-0.17011261098614322
ACH-000123,-0.032451088952825745
ACH-000127,-0.11334115466179287
ACH-000128,-0.06325743969338181
ACH-000132,-0.22460146941141684
ACH-000133,-0.032783917860922364
ACH-000137,0.03832052363159127
ACH-000138,-0.13082741258087288
ACH-000142,-0.030143360958949393
ACH-000143,0.03746554194524199
ACH-000146,-0.18677596567005625
ACH-000148,-0.06368875345215598
ACH-000150,-0.009327977515787957
ACH-000152,-0.2341412251274305
ACH-000153,-0.029568224044215108
ACH-000159,-0.082687315305311
ACH-000160,-0.13600258706877355
ACH-000163,-0.24506358230779304
ACH-000167,0.0967567605576612
ACH-000168,-0.24097315550304946
ACH-000169,-0.04047045749319552
ACH-000178,-0.20387593195313464
ACH-000183,-0.24529693590967014
ACH-000188,0.03521602900002601
ACH-000189,-0.08396755342232352
ACH-000190,-0.30665757622217504
ACH-000198,-0.1435449432040926
ACH-000203,-0.1283828827811272
ACH-000204,-0.4061437937003067
ACH-000206,-0.15795318541408626
ACH-000207,0.05787057825622537
ACH-000208,-0.15316657989647772
ACH-000210,0.0842118358412458
ACH-000211,-0.13995506712510586
ACH-000215,-0.2077379467794024
