,OLIG3 (167826)
ACH-000294,-0.1470290573314184
ACH-000295,-0.4596619779714568
ACH-000296,0.015915217195159852
ACH-000302,-0.22236273485967376
ACH-000304,-0.07237506561397393
ACH-000307,-0.13966972126188573
ACH-000308,-0.1882744243760207
ACH-000310,-0.17301599533858775
ACH-000311,-0.17224843938350384
ACH-000312,-0.14876722154229166
ACH-000315,-0.1149404683341313
ACH-000316,-0.11853746019474493
ACH-000317,-0.15553097142610806
ACH-000318,-0.030685850077706658
ACH-000319,-0.14603502825612086
ACH-000320,-0.1523931377412848
ACH-000322,-0.11375304943603745
ACH-000323,-0.0947607275446004
ACH-000324,-0.17893688037295713
ACH-000329,-0.14926257231168805
ACH-000330,-0.10891758534829826
ACH-000331,-0.23083557932842544
ACH-000332,-0.10770679279398432
ACH-000334,-0.11015602705717846
ACH-000335,-0.20582780422083144
ACH-000336,-0.16950459289923864
ACH-000337,-0.08548190865814627
ACH-000338,0.14250393978664727
ACH-000339,-0.10884378130510257
ACH-000341,-0.20421314166646654
ACH-000348,-0.22700576904745126
ACH-000350,-0.10711906509849636
ACH-000352,-0.022883521202135583
ACH-000356,0.020181480120019836
ACH-000361,-0.20873556635504284
ACH-000362,-0.2255184375563545
ACH-000363,-0.0899268026135559
ACH-000364,-0.2628935175658221
ACH-000365,-0.12829788424170205
ACH-000366,-0.14291610939655094
ACH-000368,-0.1964565355206272
ACH-000374,-0.06620212042429496
ACH-000375,-0.16152248780634934
ACH-000376,-0.1625236304977809
ACH-000381,-0.22202286602525245
ACH-000383,-0.2168859255263389
ACH-000387,-0.11721839497155193
ACH-000389,-0.019595354251054787
ACH-000390,-0.19595348452287006
ACH-000393,-0.3392429514009552
ACH-000395,-0.20446997564374764
ACH-000396,-0.1291067502337344
ACH-000397,-0.16152569071885978
ACH-000401,-0.19955982720843896
ACH-000402,-0.11075790006612286
ACH-000403,-0.1846812759577758
ACH-000404,-0.15805278728653696
ACH-000406,-0.2489188288656052
ACH-000407,-0.1354242178228058
ACH-000408,-0.18178140326844366
ACH-000410,-0.18582920855130086
ACH-000411,-0.19993415503339054
ACH-000414,-0.1847742834452233
ACH-000415,-0.25318794374858483
ACH-000416,-0.13483389786054922
ACH-000420,-0.23796702926137964
ACH-000421,-0.2186272462675467
ACH-000424,-0.26574216031598275
ACH-000425,-0.1429126926386738
ACH-000426,-0.18283031036303646
ACH-000427,-0.08866965741663636
ACH-000433,-0.1623062480141509
ACH-000435,-0.06618233461169762
ACH-000436,-0.17151393191172315
ACH-000444,-0.34401957096023783
ACH-000445,-0.30750721479023435
ACH-000448,-0.24933409787181704
ACH-000450,0.021419645855846197
ACH-000452,-0.19687713250989705
ACH-000454,-0.2280433158154896
ACH-000458,-0.12747470111780995
ACH-000459,-0.2938639221902925
ACH-000460,-0.2872815601873844
ACH-000461,-0.012018721579223221
ACH-000463,-0.1678473858054046
ACH-000464,-0.1478356253114385
ACH-000466,-0.08892100563016858
ACH-000467,-0.06886090491023969
ACH-000468,-0.27168242827095074
ACH-000469,-0.11026179657175172
ACH-000470,-0.07945646921162641
ACH-000471,-0.1303712038256145
ACH-000472,-0.14468498977966965
ACH-000473,-0.11269978714081096
ACH-000475,-0.15311902210740785
ACH-000476,-0.2619962548741231
ACH-000477,-0.22922358523993405
ACH-000479,-0.06612707738259044
ACH-000480,-0.2213792076138292
ACH-000481,-0.15470535455385315
ACH-000483,-0.2489263155546456
ACH-000484,-0.08725838850925775
ACH-000485,-0.21325905926915972
ACH-000486,-0.15148166015679607
ACH-000487,-0.2963456043148049
ACH-000488,-0.1723669636089551
ACH-000490,-0.12188159373631888
ACH-000491,-0.18020503673067134
ACH-000495,-0.13359879879752726
ACH-000496,-0.0931342801516022
ACH-000499,-0.13752690875878154
ACH-000500,-0.003229174862377226
ACH-000502,-0.06713614518543748
ACH-000503,-0.1549261532996369
ACH-000505,-0.08055072174482637
ACH-000507,-0.20105861598726485
ACH-000510,-0.08217842891631624
ACH-000511,-0.2691395941595046
ACH-000512,-0.12215203248740708
ACH-000516,-0.20294592969922692
ACH-000517,-0.132167025737269
ACH-000518,-0.1708060521819331
ACH-000520,-0.04289973510316431
ACH-000521,-0.20405804044879702
ACH-000522,-0.12184079816338755
ACH-000524,-0.10677782314439974
ACH-000527,-0.21874786085465608
ACH-000528,-0.13166921007230614
ACH-000537,-0.09587995126643553
ACH-000541,-0.1626546816290878
ACH-000542,-0.2571037897951341
ACH-000544,-0.22614851602860944
ACH-000545,-0.14884630782278285
ACH-000547,-0.2651084900343828
ACH-000548,-0.17680076002153025
ACH-000549,-0.10425590650265748
ACH-000550,-0.18839246233364626
ACH-000552,-0.23600434841897966
ACH-000556,-0.065630169164855
ACH-000557,-0.10827994352234906
ACH-000569,-0.3027289060391209
ACH-000570,-0.15292996274100668
ACH-000571,-0.15369572108080884
ACH-000573,-0.18619382535601306
ACH-000576,-0.07600062182909183
ACH-000579,-0.24099458448443664
ACH-000580,-0.19992304326780716
ACH-000584,-0.1866665430256942
ACH-000585,-0.15606909299788427
ACH-000588,-0.12649545770432274
ACH-000589,-0.1535080824778321
ACH-000591,-0.3285071648486905
ACH-000593,-0.2474441468727377
ACH-000600,-0.1563398841978936
ACH-000601,-0.20923059618405665
ACH-000605,-0.02875527301538858
ACH-000606,-0.1652207095006763
ACH-000608,-0.14889789692354885
ACH-000614,-0.07969561669927111
ACH-000616,-0.1457639566488153
ACH-000618,-0.15371320975653535
ACH-000619,-0.15054290947444282
ACH-000620,-0.3818097027225889
ACH-000621,-0.1510866176754872
ACH-000622,-0.21413276185963606
ACH-000623,-0.23313761333864774
ACH-000624,-0.17161780699417506
ACH-000627,-0.13400393210839695
ACH-000630,-0.2209956688323891
ACH-000631,-0.004110568678189102
ACH-000632,-0.25852154173458985
ACH-000633,-0.33945986643651355
ACH-000637,-0.14231886942739502
ACH-000638,-0.1845762254482312
ACH-000646,-0.2537214543719579
ACH-000647,-0.18775447188759972
ACH-000648,-0.1811686546534816
ACH-000649,-0.18817936725762666
ACH-000651,-0.2961914227653309
ACH-000652,-0.4483461012796362
ACH-000653,-0.16037477062817332
ACH-000657,-0.1508342782505404
ACH-000658,-0.3013998282788119
ACH-000661,-0.2915027947514045
ACH-000662,0.05342487633926777
ACH-000663,-0.18063025832743246
ACH-000665,-0.12334016140236287
ACH-000671,-0.2444274808741164
ACH-000672,-0.03379729199694413
ACH-000673,-0.0526041768320594
ACH-000676,-0.179056887107664
ACH-000677,-0.1958890313367428
ACH-000681,-0.18288647499219587
ACH-000683,-0.2575837510085793
ACH-000684,-0.21262145650802794
ACH-000688,-0.2690626124678137
ACH-000693,-0.2632282998985622
ACH-000694,-0.2592299542674649
ACH-000695,-0.058783956590912866
ACH-000696,-0.1729692135971767
ACH-000697,-0.2720012883810605
ACH-000699,-0.18906774448061026
ACH-000701,-0.2103716992378693
ACH-000706,-0.14978084249989465
ACH-000711,-0.16264956680528034
ACH-000713,-0.09366915986918786
ACH-000714,-0.20599790326502268
ACH-000718,-0.10425800400159456
ACH-000720,-0.053157565057662864
ACH-000721,-0.15006700209245846
ACH-000724,-0.3213373407487043
ACH-000725,-0.30335051104985705
ACH-000732,-0.04004513754868266
ACH-000734,-0.24000888148849306
ACH-000735,-0.16036046174101715
ACH-000736,-0.14999504136789024
ACH-000738,-0.2952402979536576
ACH-000746,-0.2592039757596298
ACH-000747,-0.05852982918690056
ACH-000748,-0.19809748741580108
ACH-000753,-0.12701636737977445
ACH-000756,-0.3194312599939489
ACH-000757,-0.1028060852043143
ACH-000758,-0.1824663590751557
ACH-000760,-0.15934967860849325
ACH-000762,-0.1770322942015198
ACH-000763,-0.19278762333160465
ACH-000764,-0.14066537685925998
ACH-000765,-0.3151857143512599
ACH-000766,-0.16212720925008925
ACH-000767,-0.16365919001996707
ACH-000768,-0.19745842130978813
ACH-000769,-0.02551703547053149
ACH-000770,-0.10298147954359073
ACH-000771,-0.19902728254881616
ACH-000773,-0.01706466953038616
ACH-000776,-0.3708826057324207
ACH-000777,-0.18737957921607015
ACH-000778,-0.15062246271369484
ACH-000781,-0.11964991664536433
ACH-000782,-0.2735681829339727
ACH-000783,-0.1211096456016466
ACH-000784,-0.167268555024539
ACH-000785,-0.1152777338240842
ACH-000787,-0.16181166848752013
ACH-000788,-0.17776142472209314
ACH-000791,-0.16488859615005005
ACH-000792,-0.05038665373694077
ACH-000794,-0.12782966572507432
ACH-000796,-0.15317416578355955
ACH-000798,-0.0852894833712924
ACH-000799,0.017294652258044822
ACH-000800,-0.2818267631078463
ACH-000802,-0.26811014782105713
ACH-000804,-0.1083912719070136
ACH-000805,-0.20138075257462487
ACH-000809,-0.1462268097220138
ACH-000810,-0.018746149850159183
ACH-000811,-0.1703590074982903
ACH-000817,-0.19897543115468844
ACH-000819,-0.4552871486872113
ACH-000820,-0.20984902605775035
ACH-000821,-0.2613460577100174
ACH-000822,-0.1742252426575467
ACH-000823,-0.2074162608069468
ACH-000824,-0.2956755185122201
ACH-000827,-0.19664488658005908
ACH-000829,-0.16552280887923232
ACH-000831,-0.03844740266370013
ACH-000832,-0.15419950512648192
ACH-000833,-0.23723075876895666
ACH-000834,-0.19136177422969636
ACH-000835,-0.21248766863992236
ACH-000836,-0.10642981483584277
ACH-000837,-0.12276150585832972
ACH-000838,-0.2565596137385828
ACH-000839,-0.04705679728822528
ACH-000840,-0.29978626533340225
ACH-000841,-0.053410275685894716
ACH-000843,-0.2409522603924169
ACH-000846,-0.25017486175658904
ACH-000847,-0.15187251007290484
ACH-000848,-0.3269078568874895
ACH-000849,-0.2327985465163809
ACH-000851,-0.2334873352031341
ACH-000855,-0.03651875275701413
ACH-000856,-0.18773554483445293
ACH-000858,-0.25586463686666416
ACH-000859,-0.03386334525664717
ACH-000861,-0.29951234289550943
ACH-000862,-0.22240933793423975
ACH-000865,-0.2087222618618406
ACH-000866,-0.23868216101293
ACH-000867,-0.10954381617241034
ACH-000869,-0.2704992872733986
ACH-000872,-0.28907577897174075
ACH-000873,-0.09421399215888827
ACH-000876,-0.08702323233149799
ACH-000878,-0.09558090541244993
ACH-000880,-0.2990875656602468
ACH-000881,-0.0689190071393761
ACH-000882,-0.21358748358506105
ACH-000884,-0.12759080963436134
ACH-000885,-0.06630602225300491
ACH-000887,-0.17899338386401414
ACH-000889,-0.19745691619485914
ACH-000896,-0.178110300958005
ACH-000898,-0.16975597265816547
ACH-000900,-0.04637171844387361
ACH-000901,-0.1505858516000113
ACH-000905,-0.2232739643622716
ACH-000906,-0.2398032846865351
ACH-000907,-0.12754892708833904
ACH-000910,-0.2289484437283378
ACH-000911,-0.11860126407394295
ACH-000912,-0.12952912133575695
ACH-000913,-0.2812694363379779
ACH-000915,-0.1504352434053218
ACH-000916,-0.3563202680800856
ACH-000917,-0.21223416330971914
ACH-000920,-0.149383449042005
ACH-000921,-0.2339596192145178
ACH-000924,-0.2000366197961648
ACH-000926,-0.12678470541182044
ACH-000928,-0.2809568605063754
ACH-000929,-0.19286748483048208
ACH-000932,-0.08752346459741675
ACH-000935,-0.14304681216967935
ACH-000936,-0.22053437006145535
ACH-000937,-0.1194469704681028
ACH-000938,-0.0856843988332397
ACH-000939,-0.08752977445911704
ACH-000941,-0.11323950939283313
ACH-000943,-0.1458208992069624
ACH-000946,-0.13446624195534967
ACH-000947,-0.21225586420121265
ACH-000948,-0.11974756058974607
ACH-000950,-0.1774397962831453
ACH-000953,-0.18952801566613134
ACH-000954,-0.01920022632183241
ACH-000957,-0.22001870374765733
ACH-000958,0.013981803872893404
ACH-000960,-0.10651107325430982
ACH-000963,-0.2946302682873785
ACH-000968,-0.269592334691662
ACH-000969,-0.05377197282841946
ACH-000972,-0.3747025900781883
ACH-000973,-0.1667909027162655
ACH-000974,-0.1506061197619741
ACH-000978,-0.03364133973536575
ACH-000984,-0.24905823964457985
ACH-000986,-0.2412128486680681
ACH-000988,-0.04386012743348462
ACH-000993,-0.3328355921034773
ACH-000994,-0.16730727747491847
ACH-000996,-0.10914757706989672
ACH-001001,-0.1594716452205928
ACH-001020,-0.33460386369285905
ACH-001028,-0.11376309202434405
ACH-001031,-0.12195795711054172
ACH-001038,-0.21396271389544425
ACH-001048,-0.1391876454626172
ACH-001050,-0.2905702780885342
ACH-001053,-0.19436755224150234
ACH-001054,-0.09316679178406144
ACH-001061,-0.29534090740215235
ACH-001067,-0.34012919053574264
ACH-001075,-0.2357152489806145
ACH-001096,-0.08966442082304757
ACH-001111,-0.4830890966923334
ACH-001119,-0.11568692724227435
ACH-001128,-0.26709000459293114
ACH-001134,-0.12175656579504154
ACH-001151,-0.1345567533228717
ACH-001163,-0.13392583944247508
ACH-001164,-0.3073255158229601
ACH-001183,-0.030144694791966724
ACH-001192,-0.11731386846986355
ACH-001193,0.03992116129033993
ACH-001196,-0.1508927846705907
ACH-001197,-0.02239307142501349
ACH-001205,-0.4420439813204589
ACH-001211,-0.13100080529284552
ACH-001212,-0.14559608927149853
ACH-001228,-0.16340616154228502
ACH-001232,-0.19747069621603933
ACH-001239,-0.19178677160398708
ACH-001270,-0.2190597539909722
ACH-001274,-0.2896494611971433
ACH-001275,-0.12707040106400766
ACH-001277,-0.14281651422779906
ACH-001278,-0.21638099991510665
ACH-001280,-0.3494975500443653
ACH-001283,-0.1422645689039855
ACH-001289,-0.1985959601746159
ACH-001300,-0.2592075537196513
ACH-001301,-0.17413055832791322
ACH-001302,-0.14358182528039196
ACH-001306,-0.16831027380067787
ACH-001318,-0.04997913468892224
ACH-001322,-0.20819434241456744
ACH-001328,-0.19449653394490396
ACH-001332,-0.25213349781273514
ACH-001336,-0.3645543977715011
ACH-001346,-0.2403813466936481
ACH-001353,-0.2099533683785036
ACH-001354,-0.08931872878326631
ACH-001367,-0.17787434684547584
ACH-001368,-0.11209355243690997
ACH-001374,-0.24418389922002126
ACH-001377,-0.10373861507484608
ACH-001380,-0.3135814373777989
ACH-001391,-0.1131944153447656
ACH-001408,-0.04899954629084114
ACH-001430,-0.6235258067636241
ACH-001431,-0.3262907471803013
ACH-001450,-0.2366706998442825
ACH-001496,-0.09154923429354543
ACH-001500,-0.2414101128989669
ACH-001523,-0.2469641611797872
ACH-001532,-0.15440746909093855
ACH-001550,-0.23097652056900386
ACH-001552,-0.2578345005881253
ACH-001554,-0.17315963753122915
ACH-001654,-0.20090110456715984
ACH-001735,-0.1819994373431808
ACH-001736,-0.18905632502154485
ACH-001737,0.13658255176731746
ACH-001740,-0.2262003668306429
ACH-001745,-0.17155171272290382
ACH-001765,-0.17620466734906534
