,DHX9 (1660)
ACH-000004,-0.6269365276263588
ACH-000005,-0.6618781934873564
ACH-000007,-0.4250698144575663
ACH-000009,-0.8923538605965771
ACH-000011,-0.2982153387026382
ACH-000012,-0.6717066277720903
ACH-000013,-0.6817307611865758
ACH-000014,-0.6196063788429312
ACH-000015,-0.4946516298292117
ACH-000017,-0.5401424944275577
ACH-000018,-0.6240138130039729
ACH-000019,-0.4453681411125437
ACH-000021,-0.4643245137789495
ACH-000022,-0.5321583038179881
ACH-000025,-0.8270248363636331
ACH-000028,-0.6874680175372571
ACH-000030,-0.5804582920208989
ACH-000035,-0.6243929860522942
ACH-000036,-0.5667546468056589
ACH-000037,-0.36899752638227534
ACH-000039,-0.8817981176480243
ACH-000040,-0.671920528905298
ACH-000041,-0.5497708367013424
ACH-000042,-0.4773428151534421
ACH-000045,-0.32852005044747185
ACH-000047,-0.6338666572279963
ACH-000052,-0.6127493824745113
ACH-000053,-0.6993502860089843
ACH-000054,-0.4268066260950517
ACH-000055,-0.8445956618109028
ACH-000060,-0.5515427788103322
ACH-000067,-0.5259959369115578
ACH-000070,-0.6581179245187941
ACH-000075,-0.46319770165996604
ACH-000078,-0.4485636624308897
ACH-000082,-0.7782842916103655
ACH-000085,-0.5562090811404811
ACH-000086,-0.5933920654946462
ACH-000087,-0.9521274577826302
ACH-000092,-0.4959588943296672
ACH-000095,-0.5624267426452321
ACH-000097,-0.457272196047547
ACH-000098,-0.5724126600321398
ACH-000099,-0.5575169850286417
ACH-000108,-0.3956646840350012
ACH-000113,-0.4446656459851091
ACH-000116,-0.7230519861416588
ACH-000118,-0.6363989056805196
ACH-000120,-0.5428197437796466
ACH-000123,-0.498568689723114
ACH-000127,-0.5007176193022391
ACH-000128,-0.4436705181725304
ACH-000132,-0.5556866953395633
ACH-000133,-0.8012618056875355
ACH-000137,-0.8176474527269979
ACH-000138,-0.3912445639702007
ACH-000142,-0.7222346881559195
ACH-000143,-0.520276049499503
ACH-000146,-0.03028958805817059
ACH-000148,-0.8559126272341564
ACH-000150,-0.39323723369167335
ACH-000152,-0.43864556942291305
ACH-000153,-0.4459922336703779
ACH-000159,-0.4765946173611139
ACH-000160,-0.3703810979480932
ACH-000163,-0.5994892281295601
ACH-000167,-0.8914991070614562
ACH-000168,-0.3091084768380701
ACH-000169,-0.6227544145580965
ACH-000178,-0.5126484436986326
ACH-000183,-0.3990576874631496
ACH-000188,-0.7394799354042175
ACH-000189,-0.3342242584888288
ACH-000190,-0.4867045159775831
ACH-000198,-0.5969916674675878
ACH-000203,-0.552114905988052
ACH-000204,-0.4661195252527302
ACH-000206,-0.4681074697374581
ACH-000207,-0.5483508585793249
ACH-000208,-0.3874343793857068
ACH-000210,-0.4531902587009627
ACH-000211,-0.7564544242283456
ACH-000215,-0.7235820787287929
ACH-000221,-0.396222498289599
ACH-000222,-0.6872918153873787
ACH-000223,-0.5600093459356218
ACH-000226,-0.7143006632927661
ACH-000227,-0.648934329066594
ACH-000228,-0.5371475412171896
ACH-000231,-0.5596197263079694
ACH-000232,-0.6820404029350159
ACH-000233,-0.6115348535293562
ACH-000234,-0.34256587510325404
ACH-000235,-0.3596100582254502
ACH-000237,-0.8011943788197361
ACH-000238,-0.8020834624271291
ACH-000242,-0.4694966224428339
ACH-000243,-0.8148365729321593
ACH-000244,-0.7319742920524708
ACH-000246,-0.5188708785284912
ACH-000248,-0.5034960617074499
ACH-000250,-0.5898490333317995
ACH-000251,-0.7311214605690698
ACH-000252,-0.5942972867349336
ACH-000253,-0.5786769643267825
ACH-000255,-0.4846382019338565
ACH-000256,-0.4645237104934529
ACH-000257,-0.5970311260587323
