,SFRP5 (6425)
ACH-000004,-0.12049720195429238
ACH-000005,0.24861015682787085
ACH-000007,0.13685632207760445
ACH-000009,0.06177071801275756
ACH-000011,-0.017450142606694603
ACH-000012,-0.08048632911804895
ACH-000013,-0.013090015622738841
ACH-000014,0.03692429807512143
ACH-000015,-0.07473617305909605
ACH-000017,-0.08807888927354939
ACH-000018,-0.10800553810232867
ACH-000019,-0.06164946472416445
ACH-000021,0.0004390725925290461
ACH-000022,-0.07704833382732415
ACH-000025,-0.13579531234853906
ACH-000028,0.1006257633550347
ACH-000030,-0.032419062589304104
ACH-000035,0.004454931757344257
ACH-000036,0.010682826257384485
ACH-000037,-0.03497548132251695
ACH-000039,0.21702203785217894
ACH-000040,0.06013121208996925
ACH-000041,0.007799632381836614
ACH-000042,-0.0339857024864295
ACH-000045,-0.04235783872979836
ACH-000047,0.12017931463250076
ACH-000052,0.1267894380239575
ACH-000053,0.04412227636279799
ACH-000054,-0.006359883413516602
ACH-000055,-0.13846475753431212
ACH-000060,-0.16776716504777672
ACH-000067,0.0007232227281055393
ACH-000070,-0.227296273789842
ACH-000075,-0.2629943515718338
ACH-000078,-0.061648687669284476
ACH-000082,0.04034959951512187
ACH-000085,0.16383648459296749
ACH-000086,-0.07263150604915307
ACH-000087,-0.1820719934078705
ACH-000092,0.028287310984449258
ACH-000095,0.1256440609915043
ACH-000097,-0.01748075323084545
ACH-000098,-0.1575785729035398
ACH-000099,0.0009729830325837656
ACH-000108,-0.04448259181384567
ACH-000113,0.0341839563566437
ACH-000116,0.022076633283084617
ACH-000118,-0.09182063029267902
ACH-000120,-0.08125962282522595
ACH-000123,-0.01989806231954098
ACH-000127,0.032212248773965564
ACH-000128,-0.06946122395904691
ACH-000132,-0.03590056144155779
ACH-000133,-0.032529239524701714
ACH-000137,0.16869288754352332
ACH-000138,0.0315130224363305
ACH-000142,-0.12187086543205122
ACH-000143,-0.03020306533742488
ACH-000146,0.0540289196260256
ACH-000148,-0.07277070014486497
ACH-000150,-0.045508324556902985
ACH-000152,-0.04241717796070428
ACH-000153,0.12088998768605914
ACH-000159,-0.027481804214095698
ACH-000160,-0.16482114930922684
ACH-000163,-0.02410138125881929
ACH-000167,0.1985282126546217
ACH-000168,0.04638088241578953
ACH-000169,-0.019354508351074187
ACH-000178,0.07504343217626785
ACH-000183,-0.032075649297069665
ACH-000188,-0.10056546457483173
ACH-000189,-0.202665424947891
ACH-000190,-0.0125127638068268
ACH-000198,0.02573245583370946
ACH-000203,0.23785815992169745
ACH-000204,-0.02719846403440029
ACH-000206,-0.09781471290951584
ACH-000207,-0.039023127000820085
ACH-000208,-0.10420664402796168
ACH-000210,0.06417592590861505
ACH-000211,-0.041315128070896434
ACH-000215,0.08554414779218009
ACH-000221,0.045954807629082786
ACH-000222,-0.1019379497979632
ACH-000223,-0.16235227139283928
ACH-000226,0.03818517099393288
ACH-000227,-0.13535668734503162
ACH-000228,0.028113045142915183
ACH-000231,-0.035252919267537236
ACH-000232,0.058548031255618325
ACH-000233,-0.032140138783249936
ACH-000234,-0.09494405499575052
ACH-000235,-0.017140858111823268
ACH-000237,-0.023040595115693226
ACH-000238,-0.057371814578215476
ACH-000242,-0.0944682522401264
ACH-000243,-0.020427036100360632
ACH-000244,0.06379046906419683
ACH-000246,-0.012435541530686014
ACH-000248,-0.19282088983569276
ACH-000250,-0.05067858248673487
ACH-000251,0.05612565373540605
ACH-000252,-0.07123263970903712
ACH-000253,-0.022124524781839933
ACH-000255,-0.08727936427896331
ACH-000256,-0.14775633873728114
ACH-000257,-0.06149282663548372
ACH-000258,0.07278490362728696
ACH-000259,-0.03257154918515308
ACH-000260,-0.0276808548220693
ACH-000261,0.07001696034483343
ACH-000262,-0.2794553683677084
ACH-000263,0.21985088839393213
ACH-000264,-0.04675407617083351
ACH-000265,0.043328682626185715
ACH-000266,-0.033267936126997674
ACH-000272,0.05273442648959425
ACH-000274,0.011978174090775985
ACH-000277,-0.057600353456395935
ACH-000278,0.025561191733564977
ACH-000279,-0.0015252465210332045
ACH-000280,0.03661154339603328
ACH-000281,0.08239390958559008
ACH-000288,-0.04724287093530191
ACH-000291,-0.013496668169717634
ACH-000293,-0.03948647846216042
ACH-000294,0.1312662613209439
ACH-000295,0.09116634155599318
ACH-000296,0.1630646578248726
ACH-000302,-0.08809234378950144
ACH-000304,-0.07661760812404167
ACH-000307,-0.13933980442670962
ACH-000308,-0.02260496797846379
ACH-000310,-0.04559309632336055
ACH-000311,-0.15545616462280326
ACH-000312,-0.10034959323169876
