,TBX3 (6926)
ACH-000004,-0.3647874015307137
ACH-000005,0.038167096772860384
ACH-000007,-0.23230040951037245
ACH-000009,-0.17674765460533684
ACH-000011,-0.2616312354744524
ACH-000012,-0.1042957219264474
ACH-000013,-0.16140185883608224
ACH-000014,-0.20945177901861675
ACH-000015,-0.044577009017815215
ACH-000017,-0.24869360839011256
ACH-000018,-0.11768264166697764
ACH-000019,-0.05232624805542509
ACH-000021,-0.2950765925983849
ACH-000022,-0.11520072823049747
ACH-000025,-0.2304250285104085
ACH-000028,-0.10637396013755718
ACH-000030,-0.1077203171811449
ACH-000035,-0.12247132722103204
ACH-000036,-0.043579667612870826
ACH-000037,-0.2802434540630398
ACH-000039,-0.13309389077853634
ACH-000040,-0.1312999156931318
ACH-000041,-0.18810384525234186
ACH-000042,-0.221645450165551
ACH-000045,-0.12178522419743396
ACH-000047,-0.18964097116169626
ACH-000052,0.0868329196582341
ACH-000053,-0.13556467780621667
ACH-000054,-0.20030317716435508
ACH-000055,-0.3194428333894116
ACH-000060,-0.2590359334893772
ACH-000067,-0.3016874358955348
ACH-000070,-0.17089746163256658
ACH-000075,-0.18037862946962055
ACH-000078,-0.3809609564023668
ACH-000082,-0.08620400882645761
ACH-000085,-0.3225649280187856
ACH-000086,0.04411908449183896
ACH-000087,-0.2162498599601704
ACH-000092,-0.13271045189434502
ACH-000095,-0.13662295701369098
ACH-000097,-0.1371288055935342
ACH-000098,-0.2440756958973016
ACH-000099,-0.3526771742858181
ACH-000108,-0.18255923792178155
ACH-000113,-0.12213878131234955
ACH-000116,-0.29439744247963223
ACH-000118,-0.13043945025083248
ACH-000120,-0.519090259007447
ACH-000123,-0.11208240832905823
ACH-000127,-0.08861435622761141
ACH-000128,-0.2880723105484003
ACH-000132,-0.36894427258624657
ACH-000133,-0.15302807823183318
ACH-000137,-0.3138518685918704
ACH-000138,-0.2121505706538226
ACH-000142,-0.2974643256393656
ACH-000143,-0.14184259940374774
ACH-000146,-0.1460060021566219
ACH-000148,-0.30339609841884685
ACH-000150,-0.2389324224890409
ACH-000152,-0.2436459498044123
ACH-000153,-0.14698450050751904
ACH-000159,-0.0708282967787026
ACH-000160,-0.19105165665579504
ACH-000163,-0.3709170241677774
ACH-000167,-0.12594421940333675
ACH-000168,-0.08482536945035468
ACH-000169,-0.20399139575593306
ACH-000178,-0.15703299510271124
ACH-000183,-0.16228875879559754
ACH-000188,-0.12703378114367286
ACH-000189,-0.09163084378614816
ACH-000190,-0.37618197830012906
ACH-000198,-0.14153062151295606
ACH-000203,0.105993282139189
ACH-000204,-0.4591031563925258
ACH-000206,0.05966989880732674
ACH-000207,-0.13781884152782
ACH-000208,0.1294600496777976
ACH-000210,-0.2760246085550809
ACH-000211,-0.18877516017600535
ACH-000215,-0.16300002530692465
ACH-000221,-0.4583225613285785
ACH-000222,-0.2550907852701437
ACH-000223,-0.2085494248647822
ACH-000226,-0.21940169365632192
ACH-000227,-0.0767902056693109
ACH-000228,-0.011347683695211577
ACH-000231,-0.15705018256371714
ACH-000232,-0.19926840536961035
ACH-000233,-0.17368185868068878
ACH-000234,-0.036742968232486455
ACH-000235,-0.2074084868527321
ACH-000237,-0.17258247144302796
ACH-000238,-0.3160381500899793
ACH-000242,-0.5313550456628855
ACH-000243,-0.1355050390870627
ACH-000244,-0.05403225128945596
ACH-000246,-0.1426087278723376
ACH-000248,-0.11268052550487008
ACH-000250,-0.19550963077258954
ACH-000251,-0.0839649095568461
ACH-000252,-0.3629614959484884
ACH-000253,-0.26403143334332857
ACH-000255,0.012936205340511523
ACH-000256,-0.07498241546196446
ACH-000257,-0.032507840705390666
ACH-000258,-0.5949573924843168
ACH-000259,-0.31767927800322665
ACH-000260,-0.3085375096860589
ACH-000261,-0.13826586026962154
ACH-000262,-0.021079715164131586
ACH-000263,0.17532741292419918
ACH-000264,-0.1956168703317754
ACH-000265,-0.1407764547106632
ACH-000266,-0.13946828088198215
ACH-000272,-0.04523724297862501
ACH-000274,-0.1857056634973212
ACH-000277,-0.9595512398184004
ACH-000278,-0.1077661638368754
ACH-000279,-0.14979362772343488
ACH-000280,-0.19433054993886245
ACH-000281,-0.31479820688021226
ACH-000288,-0.18494220404336392
ACH-000291,-0.17185216391222916
ACH-000293,-0.07504098401324022
ACH-000294,-0.04721378589887819
ACH-000295,-0.5323557817982361
ACH-000296,-0.2842522975716144
ACH-000302,-0.15344632432620545
ACH-000304,-0.032834388077641295
ACH-000307,-0.10356667008475184
ACH-000308,-0.18955361099958065
ACH-000310,-0.28577551718703176
ACH-000311,-0.1879440534306538
ACH-000312,-0.21301926389047152
ACH-000315,0.04370268161540078
ACH-000316,0.009941216094550159
ACH-000317,0.11776462913034745
ACH-000318,-0.06259377972981567
ACH-000319,-0.1005445896667287
ACH-000320,-0.2242541982796692
ACH-000322,-0.2911198661582389
ACH-000323,-0.2315913227293077
ACH-000324,-0.12932999769325504
ACH-000329,-0.4504332628879179
ACH-000330,-0.4896790707076034
ACH-000331,0.029662798681487777
ACH-000332,-0.2066736900377956
ACH-000334,-0.3178001425345642
ACH-000335,-0.14738967985236828
ACH-000336,-0.7406246794223592
ACH-000337,-0.15206596946921652
ACH-000338,-0.008985932477794379
ACH-000339,-0.1403227313236769
ACH-000341,-0.2367314146088789
ACH-000348,-0.3409509957933731
ACH-000350,-0.1314350408703417
ACH-000352,-0.15124036770825522
ACH-000356,0.14202116936380815
ACH-000361,0.0012144042209526107
ACH-000362,-0.26341615775097643
ACH-000363,0.011029312457676662
ACH-000364,-0.039731893069264924
ACH-000365,-0.2192757091922833
ACH-000366,-0.18625505584596555
ACH-000368,-0.2260188947557633
ACH-000374,0.0072936392719811826
ACH-000375,-0.29001789076201523
ACH-000376,-0.14763895390692422
ACH-000381,-0.09884531798459027
ACH-000383,-0.13085783911446505
ACH-000387,-0.17415332019579075
ACH-000389,-0.4227240535776974
ACH-000390,-0.2460972606308605
ACH-000393,-0.11431118425960154
ACH-000395,-0.2296316798618979
ACH-000396,-0.3031930667092971
ACH-000397,-0.30658576342914695
ACH-000401,-0.10751332292781966
ACH-000402,-0.006743225241794759
ACH-000403,-0.13454822985081796
ACH-000404,-0.07014504985011502
ACH-000406,-0.14193517897131386
ACH-000407,-0.3338992642485151
ACH-000408,-0.3451709630178174
ACH-000410,-0.17887166688075373
ACH-000411,-0.15477069932523327
ACH-000414,-0.28902875094046954
ACH-000415,-0.1090938267322465
ACH-000416,-0.1477904468052124
ACH-000420,-0.2953835714364021
ACH-000421,-0.0740602494837837
ACH-000424,0.08105008578823418
ACH-000425,-0.18674357875851544
ACH-000426,-0.33654466028769753
ACH-000427,-0.2527772861310391
ACH-000433,-0.2673347558060201
ACH-000435,-0.3971105132981236
ACH-000436,-0.04851564593965303
ACH-000444,-0.19321607311689484
ACH-000445,-0.18584023800946245
ACH-000448,-0.2825911047982805
ACH-000450,-0.4273318803281048
ACH-000452,-0.12665792802213824
ACH-000454,-0.16761878504039845
ACH-000458,-0.07191350936930614
ACH-000459,-0.08561890538010984
ACH-000460,-0.21163459597416454
ACH-000461,-0.3347795984341522
ACH-000463,-0.21803161398311624
ACH-000464,-0.13990376795640372
ACH-000466,-0.22637662156837315
ACH-000467,-0.2183462587488509
ACH-000468,-0.21187136839644544
ACH-000469,-0.17190839501401406
ACH-000470,-0.2504448284562313
ACH-000471,-0.0808126672836617
ACH-000472,-0.10987094894223873
ACH-000473,-0.2702318603262401
ACH-000475,-0.2290201255106685
ACH-000476,-0.1723370180427289
ACH-000477,0.08076468037210416
ACH-000479,-0.37217568249801936
ACH-000480,-0.2204967752189715
ACH-000481,-0.06092766616179055
ACH-000483,0.0050978218765028544
ACH-000484,-0.2652390112906609
ACH-000485,-0.3692695213391747
ACH-000486,-0.11115628565873344
ACH-000487,-0.2697560221748368
ACH-000488,-0.1564374269820342
ACH-000490,-0.1558011247814141
ACH-000491,0.021325045130718253
ACH-000495,-0.08308852094808414
ACH-000496,-0.2466573223749633
ACH-000499,-0.3081455214985047
ACH-000500,-0.03332702061337079
ACH-000502,-0.16596638870486793
ACH-000503,0.0074699667234646655
ACH-000505,-0.26297524289693475
ACH-000507,-0.584750530050261
ACH-000510,-0.10538402706695647
ACH-000511,-0.03379759599444904
ACH-000512,0.12903055822107584
ACH-000516,-0.1789874299090091
ACH-000517,-0.1630719693159065
ACH-000518,-0.3566497072007972
ACH-000520,-0.2489146499581717
ACH-000521,-0.04811241198574904
ACH-000522,-0.2716209486371445
ACH-000524,-0.26744226623039186
ACH-000527,-0.09162732077294326
ACH-000528,-0.14017738277631267
ACH-000537,-0.2179589402226182
ACH-000541,-0.4373627776274149
ACH-000542,0.03585033940177584
ACH-000544,0.02009528065620396
ACH-000545,-0.11133748804256263
ACH-000547,-0.048096568987628235
ACH-000548,-0.23661846066166506
ACH-000549,-0.188649221009289
ACH-000550,-0.31338672156974096
ACH-000552,-0.1649305186470358
ACH-000556,-0.2077537968467796
ACH-000557,-0.14094456046370313
ACH-000569,-0.13545271189570868
ACH-000570,-0.13915061632492556
ACH-000571,-0.394539209484321
ACH-000573,-0.1296177599237894
ACH-000576,-0.2128841200598689
ACH-000579,-0.30170213455102113
ACH-000580,-0.2580904051434045
ACH-000584,-0.1459641113699108
ACH-000585,-0.09850046807735452
ACH-000588,-0.07845902910792245
ACH-000589,-0.17088573352688674
ACH-000591,-0.1770397362764411
ACH-000593,-0.09006248504296546
ACH-000600,-0.019099548841862674
ACH-000601,-0.19595079291494627
ACH-000605,-0.18653188058692627
ACH-000606,-0.1727475996709931
ACH-000608,-0.3051304055222575
ACH-000614,-0.12520365180624013
ACH-000616,-0.10784591260949596
ACH-000618,-0.1362024680822818
ACH-000619,-0.21402717748258213
ACH-000620,-0.1186867634038465
ACH-000621,-0.14800510164493613
ACH-000622,-0.15245253608524253
ACH-000623,0.09415153871332617
ACH-000624,-0.1894401492512364
ACH-000627,-0.11548404869222605
ACH-000630,-0.15024865582632493
ACH-000631,-0.1126713810744332
ACH-000632,-0.35469852508575994
ACH-000633,-0.1606481811468854
ACH-000637,-0.16993548975388367
ACH-000638,-0.1080799177217738
ACH-000646,-0.10645249180786936
ACH-000647,-0.11487304352046407
ACH-000648,0.09580237140020513
ACH-000649,-0.06534317432369892
ACH-000651,-0.13165364961210255
ACH-000652,-0.09915633237839903
ACH-000653,-0.09905163650705262
ACH-000657,-0.11317561483435125
ACH-000658,-0.09898253657730416
ACH-000661,-0.08506102191744654
ACH-000662,-0.1196790375513322
ACH-000663,0.12479446577659215
ACH-000665,-0.17164317488901598
ACH-000671,-0.3303444962555813
ACH-000672,0.1925612995407704
ACH-000673,-0.19916152708445145
ACH-000676,-0.25941419912510943
ACH-000677,-0.14908638565523413
ACH-000681,-0.046226975983943715
ACH-000683,-0.1123943413541528
ACH-000684,-0.14301797747802036
ACH-000688,0.08736193432546797
ACH-000693,-0.2349823856616816
ACH-000694,-0.19885027494098495
ACH-000695,-0.3492110347973589
ACH-000696,-0.1814583243446071
ACH-000697,-0.14284771908897115
ACH-000699,-0.3451898975459518
ACH-000701,-0.05708267891088726
ACH-000706,-0.19496180905712174
ACH-000711,-0.046266847310053226
ACH-000713,-0.2033268390739712
ACH-000714,-0.213770496244808
ACH-000718,-0.18021161271690148
ACH-000720,-0.12157546854611236
ACH-000721,-0.04217316199342837
ACH-000724,-0.28389769746705096
ACH-000725,-0.049306837025218216
ACH-000732,-0.23706489376479775
ACH-000734,-0.23502624661656304
ACH-000735,-0.19755382626442866
ACH-000736,-0.4713424562177848
ACH-000738,-0.21552213163293146
ACH-000746,-0.2140622893081109
ACH-000747,-0.21748945594104213
ACH-000748,-0.06776911122986946
ACH-000753,-0.26618964199820705
ACH-000756,-0.3268323997109425
ACH-000757,-0.1630648065989299
ACH-000758,-0.14144514664347016
ACH-000760,-0.12023996240626128
ACH-000762,-0.359332677962566
ACH-000763,-0.02687298030802065
ACH-000764,-0.00646277772228445
ACH-000765,-0.25850864466638074
ACH-000766,-0.20513004159188986
ACH-000767,-0.22100314454130496
ACH-000768,-0.3635320027294219
ACH-000769,-0.3314354121215707
ACH-000770,-0.10225291174910273
ACH-000771,-0.13367652153369158
ACH-000773,-0.24871641346395856
ACH-000776,-0.3204073350721574
ACH-000777,-0.207963565276378
ACH-000778,-0.12662554293304948
ACH-000781,-0.19993655839137636
ACH-000782,-0.3710130107611839
ACH-000783,-0.5408329823831994
ACH-000784,-0.2076657053184617
ACH-000785,-0.29133348342301985
ACH-000787,-0.12610966504082502
ACH-000788,-0.09795614219343664
ACH-000791,-0.21191327142309385
ACH-000792,-0.0067424259788590145
ACH-000794,-0.07787846790545087
ACH-000796,-0.2013938154390669
ACH-000798,0.10351467367417244
ACH-000799,-0.14612985376547058
ACH-000800,0.07084024215531598
ACH-000802,-0.2155670511164096
ACH-000804,0.1350103148184691
ACH-000805,-0.17510683667759866
ACH-000809,-0.15591078384751608
ACH-000810,-0.3490678752128159
ACH-000811,-0.03878963408125317
ACH-000817,-0.1270713364241178
ACH-000819,-0.4809473600427633
ACH-000820,0.2194380238907757
ACH-000821,-0.07010602642787132
ACH-000822,-0.19636658526240672
ACH-000823,-0.3323353441912494
ACH-000824,-0.2212614264028314
ACH-000827,-0.16520582052570226
ACH-000829,-0.20597833389608106
ACH-000831,-0.08772138754644647
ACH-000832,-0.21033479386926826
ACH-000833,-0.08359387085155076
ACH-000834,-0.1402002853162828
ACH-000835,-0.018170124295136186
ACH-000836,-0.17549996727744266
ACH-000837,-0.1816891471696405
ACH-000838,-0.1468476691257464
