,BRD3 (8019)
ACH-000004,0.1742565811759728
ACH-000005,-0.1902338858569468
ACH-000007,0.10816719759469012
ACH-000009,0.0976426148093614
ACH-000011,0.08681741855829292
ACH-000012,0.17910673080250156
ACH-000013,0.2280838270692668
ACH-000014,0.2156426646373304
ACH-000015,0.06921547638600753
ACH-000017,0.1509652415821945
ACH-000018,0.08422399761132601
ACH-000019,0.2067795164300305
ACH-000021,0.025872125954167845
ACH-000022,0.1647697344197278
ACH-000025,0.17612430344805166
ACH-000028,0.17333100535327906
ACH-000030,0.14166206415655902
ACH-000035,0.13750198923177573
ACH-000036,0.3059481233423721
ACH-000037,0.15680209101225145
ACH-000039,0.21298631930505468
ACH-000040,0.052099078526189835
ACH-000041,-0.17126733733795876
ACH-000042,0.14448362051936933
ACH-000045,0.1138202933702949
ACH-000047,0.14598324667487575
ACH-000052,0.13599335085487302
ACH-000053,0.10837184736138873
ACH-000054,0.1527544267836541
ACH-000055,0.25386892846484665
ACH-000060,0.30494019777312675
ACH-000067,0.2851225457353245
ACH-000070,0.13572005583704436
ACH-000075,0.07404775024877046
ACH-000078,0.09621270272019346
ACH-000082,0.2018742800667325
ACH-000085,0.04137154002069462
ACH-000086,0.07297672768472084
ACH-000087,-0.35999076760042104
ACH-000092,0.20817377063605
ACH-000095,0.021899269667751357
ACH-000097,0.1216307759621626
ACH-000098,0.26465204497042033
ACH-000099,-0.0970341107267948
ACH-000108,0.19190813823688052
ACH-000113,0.28770152752437994
ACH-000116,0.19445854126698806
ACH-000118,0.19848690547326134
ACH-000120,0.32855509404455946
ACH-000123,0.14018595946045184
ACH-000127,0.17909753697254288
ACH-000128,0.0800784619342314
ACH-000132,0.04535645735399185
ACH-000133,0.12440458450988387
ACH-000137,0.00250355142735858
ACH-000138,0.3666246947360649
ACH-000142,0.1424257383516164
ACH-000143,0.2607157017864896
ACH-000146,0.17766350809755246
ACH-000148,0.1864963054252954
ACH-000150,0.15907787310255422
ACH-000152,0.0812544019363211
ACH-000153,0.1530501140278109
ACH-000159,0.14407520191967885
ACH-000160,0.3472785700976819
ACH-000163,0.10272473188918547
ACH-000167,0.6420168948875855
ACH-000168,0.036090033751606486
ACH-000169,0.09884425463621917
ACH-000178,0.20016111221979235
ACH-000183,0.039814365637117294
ACH-000188,0.01396590300563816
ACH-000189,-0.12256337066071232
ACH-000190,0.4268576903528553
ACH-000198,-0.018748277655368063
ACH-000203,0.13188019894377814
ACH-000204,0.03276517160057467
ACH-000206,0.15292347813741464
ACH-000207,0.1325346929368165
ACH-000208,0.11908037544173185
ACH-000210,0.2776570828534962
ACH-000211,0.12031373921883234
ACH-000215,0.1466689804589942
ACH-000221,0.25165246862723
ACH-000222,0.03274962661187422
ACH-000223,0.14046804793976447
ACH-000226,0.2424872998851285
ACH-000227,-0.1211638764749677
ACH-000228,0.1357577044212725
ACH-000231,0.16809962961680552
ACH-000232,0.15701359377326676
ACH-000233,0.13743482121900824
ACH-000234,0.2305545281433539
ACH-000235,0.12800059542599168
ACH-000237,0.15399346083326618
ACH-000238,0.16535825484334354
ACH-000242,0.3156525502120081
ACH-000243,0.21226298713400765
ACH-000244,0.2449536692475012
ACH-000246,-0.03704728904596908
ACH-000248,0.11998335452169905
ACH-000250,0.12827191486077227
ACH-000251,0.15844394209841467
ACH-000252,-0.10589624214490467
ACH-000253,0.2616137937262469
ACH-000255,0.04807101527844414
ACH-000256,0.13123196421330444
ACH-000257,0.14439740472345305
ACH-000258,0.11688247983881125
ACH-000259,0.1973703857473191
ACH-000260,0.2901922709794296
ACH-000261,0.0807674232906341
ACH-000262,0.10503945856237593
ACH-000263,0.1750471227250041
ACH-000264,0.035130349692463134
ACH-000265,0.2684642157719435
ACH-000266,0.15582323585763214
ACH-000272,0.17611805374516049
ACH-000274,0.06726818496746459
ACH-000277,0.02832827192403237
ACH-000278,0.13136072608573646
ACH-000279,0.07040352332410865
ACH-000280,-0.0015290459476666142
ACH-000281,0.1310725250208573
ACH-000288,0.19527313293904555
ACH-000291,0.20454758392952566
ACH-000293,0.1881741804994896
ACH-000294,0.17529292441497535
ACH-000295,0.0225594233417184
ACH-000296,0.15135465711281504
ACH-000302,0.11625101732545573
ACH-000304,0.10518288358770718
ACH-000307,0.2211593090789129
ACH-000308,0.2196795173589436
ACH-000310,0.05775922987424291
ACH-000311,0.1752212256110325
ACH-000312,-0.008741867563279588
ACH-000315,0.2235865050249504
ACH-000316,0.021296401717074923
ACH-000317,0.17878016881361616
ACH-000318,0.008247978690375484
ACH-000319,0.2009489838623484
ACH-000320,0.19797181303819486
ACH-000322,0.20830679938241645
ACH-000323,0.030543523374628317
ACH-000324,0.018905470550950904
ACH-000329,0.14147327927736855
ACH-000330,0.23141840498159816
ACH-000331,0.053032094041095296
ACH-000332,0.3000855762571575
ACH-000334,0.14370799273571938
ACH-000335,0.09850521626765216
ACH-000336,0.3690121685346026
ACH-000337,0.08199150787061484
ACH-000338,0.018931868226001045
ACH-000339,0.16133815941959706
ACH-000341,0.2858774346857685
ACH-000348,0.10402471198040547
ACH-000350,0.1824491189066688
ACH-000352,-0.034788506052674695
ACH-000356,-0.09956391367585606
ACH-000361,0.1590999715257749
ACH-000362,0.12000941339254932
ACH-000363,0.17939424082576716
ACH-000364,0.003322978650858661
ACH-000365,0.06765733557555452
ACH-000366,0.02385571116518501
ACH-000368,0.13423979467063915
ACH-000374,0.15744992823627185
ACH-000375,0.18496104582601325
ACH-000376,0.15027415531005028
ACH-000381,0.0703481156235076
ACH-000383,0.14193747961189845
ACH-000387,0.08344445162801854
ACH-000389,-0.012024854287475895
ACH-000390,0.11103917033158513
ACH-000393,0.14713265696660574
ACH-000395,0.05967899734547993
ACH-000396,0.2736638720164849
ACH-000397,0.2168518874749925
ACH-000401,0.04894691557520554
ACH-000402,0.10339149922119564
ACH-000403,0.22311509700885185
ACH-000404,0.20913408607600767
ACH-000406,0.1806972860058582
ACH-000407,0.146038253597009
ACH-000408,0.13047036420120467
ACH-000410,0.0571696078199533
ACH-000411,0.16633700848529548
ACH-000414,0.128001678509241
ACH-000415,0.15239744217371387
ACH-000416,0.0693887746612527
