,CRISP2 (7180)
ACH-000004,0.03293704074200004
ACH-000005,0.18384504018479392
ACH-000007,0.034399528218020545
ACH-000009,0.006848681408879021
ACH-000011,0.044828122681866485
ACH-000012,0.02500258610739139
ACH-000013,0.004684792426229969
ACH-000014,-0.014926630525449841
ACH-000015,0.10714433381967256
ACH-000017,0.09617056526405976
ACH-000018,0.009949775941310005
ACH-000019,0.05673566948191176
ACH-000021,0.029776600722359794
ACH-000022,-0.016297838917062178
ACH-000025,0.019122445900698382
ACH-000028,-0.06004389425920417
ACH-000030,-0.03617777896325584
ACH-000035,-0.15554596467941342
ACH-000036,0.033144800041594445
ACH-000037,0.14350043131063334
ACH-000039,-0.09120251601781758
ACH-000040,0.01578770444156713
ACH-000041,-0.047184249187179866
ACH-000042,0.07141986679968511
ACH-000045,0.20664032424000486
ACH-000047,0.13973566688186434
ACH-000052,0.08678295019982764
ACH-000053,0.014470451001425862
ACH-000054,-0.019570475536971117
ACH-000055,-0.06718207082261587
ACH-000060,-0.07376551673336879
ACH-000067,0.05847914640065058
ACH-000070,-0.2819180722400096
ACH-000075,0.12679881609802052
ACH-000078,0.0618278279354826
ACH-000082,0.07822232777054344
ACH-000085,0.13926889039421933
ACH-000086,-0.0012664885819376242
ACH-000087,-0.17732111883756185
ACH-000092,0.1028759653103678
ACH-000095,0.14204800504484974
ACH-000097,0.021509658087498003
ACH-000098,-0.0047534268729350175
ACH-000099,-0.0017873597642192765
ACH-000108,-0.0636198175225506
ACH-000113,-0.038888262559696136
ACH-000116,0.020686954731686427
ACH-000118,0.004813545202978284
ACH-000120,0.14216073896216114
ACH-000123,-0.04262116566886096
ACH-000127,-0.07074266202692825
ACH-000128,0.051718828610691804
ACH-000132,0.0629191842802232
ACH-000133,0.07798963908356173
ACH-000137,0.1673064344992602
ACH-000138,-0.049057693875691366
ACH-000142,-0.004863032516404944
ACH-000143,-0.06673691625118894
ACH-000146,0.05191816840139142
ACH-000148,0.05846282990192352
ACH-000150,0.0477477940754848
ACH-000152,-0.011067558941768396
ACH-000153,0.13137219114593568
ACH-000159,-0.03381577440835692
ACH-000160,0.04652750279415718
ACH-000163,0.08761857046699252
ACH-000167,0.23865303301650195
ACH-000168,-0.0016185826939493695
ACH-000169,0.08962386322044462
ACH-000178,-0.007625161800281995
ACH-000183,0.06902505790305913
ACH-000188,0.07109715123247723
ACH-000189,0.27249572861628896
ACH-000190,-0.13077318561803578
ACH-000198,0.05820043509952299
ACH-000203,0.2513572606100155
ACH-000204,0.060280304124816365
ACH-000206,0.1243169803498041
ACH-000207,-0.06602052213257109
ACH-000208,-0.1229746759013009
ACH-000210,0.3065094286830242
ACH-000211,0.05276607765014877
ACH-000215,-0.010345097967744334
ACH-000221,0.06588994606676148
ACH-000222,0.07039305101672383
ACH-000223,-0.03237569305133913
ACH-000226,0.10291404872852652
ACH-000227,0.040229430270161536
ACH-000228,-0.05749485814856632
ACH-000231,0.029244340217842564
ACH-000232,-0.004468606205886117
ACH-000233,0.05261841684663866
ACH-000234,0.021002382786189773
ACH-000235,-0.0073383627836135605
ACH-000237,0.023390091220541046
ACH-000238,-0.03227089478974988
ACH-000242,-0.1980443750194134
ACH-000243,0.00880570841927243
ACH-000244,-0.1286571215760249
ACH-000246,-0.022281303141161737
ACH-000248,-0.040499994788369034
ACH-000250,-0.013334996894855577
ACH-000251,0.023830454093406526
ACH-000252,0.21591348550517767
ACH-000253,0.024460549874019164
ACH-000255,0.06507618151497349
ACH-000256,-0.18359243834133665
ACH-000257,0.05352540050556514
ACH-000258,0.1986556499126549
ACH-000259,0.12732509915627638
ACH-000260,-0.0172632381076155
ACH-000261,-0.01568258685549298
ACH-000262,0.0487839947239792
ACH-000263,0.09736990346253584
ACH-000264,-0.0025824048229809164
ACH-000265,0.05456614861590308
ACH-000266,0.0065695154301311535
ACH-000272,-0.12869817483792295
ACH-000274,0.04111915344683202
ACH-000277,0.2387874297508477
ACH-000278,0.05764756957739886
ACH-000279,-0.026298467363957433
ACH-000280,0.12308043508354775
ACH-000281,0.15612964762477485
ACH-000288,-0.005732762020438476
ACH-000291,0.013938417440099651
ACH-000293,0.0026929937745215834
ACH-000294,0.12098037797099882
ACH-000295,0.008875808635833466
ACH-000296,-0.023215602910920362
ACH-000302,0.014889720196713203
ACH-000304,0.1493380837437286
ACH-000307,-0.10424702029947737
ACH-000308,0.07947544083265767
ACH-000310,-0.055002920821332194
ACH-000311,-0.01490125470954153
ACH-000312,0.1150124737635857
ACH-000315,0.16318028622401606
ACH-000316,-0.031066382716174942
ACH-000317,0.03301814219470224
ACH-000318,-0.01086614347963413
ACH-000319,-0.11649769303533968
ACH-000320,0.06230062262465365
ACH-000322,0.2067064107816524
ACH-000323,-0.038580681992795164
ACH-000324,-0.032725293609957413
ACH-000329,0.0726320572776447
ACH-000330,0.04158436013331401
ACH-000331,-0.029833117404622838
ACH-000332,0.01704225683599426
ACH-000334,-0.018294734030156457
ACH-000335,0.06272778142534463
ACH-000336,0.0695018738664266
ACH-000337,0.10139511693332576
ACH-000338,-0.0020969617671403673
ACH-000339,-0.0030943565997573162
ACH-000341,0.002160051000243717
ACH-000348,-0.06391256542414632
ACH-000350,0.1612669358395881
ACH-000352,-0.008036120759191771
ACH-000356,-0.025552026274872047
ACH-000361,0.19085466399564574
ACH-000362,-0.056391193882417236
ACH-000363,-0.03925882009261472
ACH-000364,-0.0015278404495866805
ACH-000365,-0.0008980675074425768
ACH-000366,0.055404871657761326
ACH-000368,0.05294879743828855
ACH-000374,-0.027958229076313148
ACH-000375,-0.1285730878790909
ACH-000376,0.06689011234588052
