,HPGDS (27306)
ACH-000552,-0.053919957620082136
ACH-000556,-0.10910653964532678
ACH-000557,-0.08523464315613702
ACH-000569,-0.0385620566116168
ACH-000570,-0.08230979495444171
ACH-000571,-0.055431349064220176
ACH-000573,-0.01458117428828621
ACH-000576,-0.0755057939874122
ACH-000579,-0.0844667667018546
ACH-000580,0.010801574822175941
ACH-000584,-0.01788081373468356
ACH-000585,-0.0659354816550241
ACH-000588,-0.04656588279931784
ACH-000589,-0.024071780871558437
ACH-000591,0.04210205379444665
ACH-000593,-0.04378421441267104
ACH-000600,-0.0004157256994916866
ACH-000601,-0.11218621789246076
ACH-000605,0.02697374885085385
ACH-000606,-0.13435470078678513
ACH-000608,-0.03730546643114418
ACH-000614,0.0597497491170862
ACH-000616,-0.0851661569530839
ACH-000618,-0.05856247392107245
ACH-000619,-0.07529190476888035
ACH-000620,-0.016512770856028418
ACH-000621,-0.054532122356787206
ACH-000622,-0.14094626385996806
ACH-000623,-0.005148029567893793
ACH-000624,-0.09785390511571013
ACH-000627,-0.0767863630702448
ACH-000630,-0.11735016211531835
ACH-000631,-0.00010139531153394277
ACH-000632,-0.06286214308285433
ACH-000633,-0.07892881717732675
ACH-000637,-0.095114287850206
ACH-000638,-0.023615363570446943
ACH-000646,0.028233412290764124
ACH-000647,-0.08444558586726082
ACH-000648,-0.047975323155046
ACH-000649,-0.10980357672387084
ACH-000651,0.00726957396084622
ACH-000652,0.0073328371698999735
ACH-000653,-0.06810102492480842
ACH-000657,-0.031676168142133164
ACH-000658,-0.09889024541917994
ACH-000661,-0.1850911550930236
ACH-000662,-0.04487543740837164
ACH-000663,-0.05376287061178129
ACH-000665,-0.03617733856925971
ACH-000671,-0.0483841266705289
ACH-000672,-0.2270704645989969
ACH-000673,-0.13203057447547176
ACH-000676,-0.0395072993524016
ACH-000677,-0.03986870860708881
ACH-000681,0.08341798014774432
ACH-000683,-0.04441388764916903
ACH-000684,-0.14228182590498886
ACH-000688,-0.028316454763450568
ACH-000693,-0.16475474378325727
ACH-000694,-0.07427998030247858
ACH-000695,-0.1395495182402834
ACH-000696,-0.1112696787961158
ACH-000697,-0.20790343291821375
ACH-000699,-0.0894664853926009
ACH-000701,-0.17365244890863035
ACH-000706,-0.005974936923135763
ACH-000711,-0.08847585947238364
ACH-000713,-0.1384934370881352
ACH-000714,-0.08476498430672348
ACH-000718,0.04131876994201545
ACH-000720,-0.13525151988588166
ACH-000721,-0.01379878612819181
ACH-000724,-0.047236769303311416
ACH-000725,0.058363119336904135
ACH-000732,0.031117438106511606
ACH-000734,-0.10361769233021466
ACH-000735,-0.053354301447800095
ACH-000736,-0.0041903635153761375
ACH-000738,-0.0623334058477552
ACH-000746,-0.08295647525451295
ACH-000747,-0.10295476148008648
ACH-000748,-0.09227932190733704
ACH-000753,-0.05890699545123197
ACH-000756,-0.04860107296451567
ACH-000757,-0.01487137977263468
ACH-000758,0.07019888600306512
ACH-000760,-0.07170289615310485
ACH-000762,-0.2239830716096554
ACH-000763,-0.10025031437831933
ACH-000764,-0.11313261706765165
ACH-000765,-0.06329574419086037
ACH-000766,-0.11382101082745613
ACH-000767,-0.048009196025133816
ACH-000768,-0.1528231191679507
ACH-000769,-0.2617265749273897
ACH-000770,-0.08515506338257117
ACH-000771,-0.09884088461528263
ACH-000773,0.03432305003976016
ACH-000776,-0.09976917559924743
ACH-000777,-0.08409437489233948
ACH-000778,-0.021217352863284102
ACH-000781,-0.0717034305779724
ACH-000782,-0.05989363278653726
ACH-000783,-0.09869765582533456
ACH-000784,-0.07883435761383947
ACH-000785,-0.027263998902453037
ACH-000787,-0.08137111226287777
ACH-000788,-0.09727369629450223
ACH-000791,-0.10837814923653258
ACH-000792,-0.11637290596213565
ACH-000794,-0.12976346029397268
ACH-000796,-0.05165203662980785
ACH-000798,-0.013582037556662643
ACH-000799,-0.18481236956477406
ACH-000800,-0.03674312890800376
ACH-000802,-0.07477487858869232
ACH-000804,-0.07335270842628366
ACH-000805,-0.10271847877591984
ACH-000809,-0.02536212138252376
ACH-000810,-0.0678957025767732
ACH-000811,-0.00646305707776038
ACH-000817,0.007921045744311343
ACH-000819,-0.10602735442457414
ACH-000820,0.10589457323863652
ACH-000821,-0.0038857923641817454
ACH-000822,0.023362687336329124
ACH-000823,-0.10116478001852383
ACH-000824,-0.1092765143572475
ACH-000827,-0.15056821806025028
ACH-000829,-0.07563381697930807
ACH-000831,-0.052562221277458764
ACH-000832,-0.09022795153624737
ACH-000833,-0.05491354390597124
ACH-000834,0.011660794192383495
ACH-000835,-0.062301997206339776
ACH-000836,-0.12622791545955242
ACH-000837,-0.03040772081014708
ACH-000838,-0.059013839121343614
ACH-000839,-0.15274147142916686
ACH-000840,-0.014229722316509172
ACH-000841,-0.05663169957607204
ACH-000843,0.03072462775464055
ACH-000846,-0.15171502770310955
ACH-000847,-0.040788609360720166
ACH-000848,-0.03830998104884431
ACH-000849,-0.059822336419291126
ACH-000851,0.047141415931866285
ACH-000855,-0.11311537489700325
ACH-000856,-0.12253003450857415
ACH-000858,0.01652579664799639
ACH-000859,-0.018238351756557983
ACH-000861,-0.0025110671341212515
ACH-000862,0.010450278036523746
ACH-000865,-0.0068281013547476
ACH-000866,-0.09680102381892416
ACH-000867,-0.06589843219259349
ACH-000869,-0.09129747908805017
ACH-000872,0.0598048045128069
ACH-000873,-0.123797380257495
ACH-000876,-0.00815731806207725
ACH-000878,0.0068387523069528226
ACH-000880,-0.11353140143204628
ACH-000881,-0.05955340628547734
ACH-000882,-0.005857441461742463
ACH-000884,-0.08372273755878673
ACH-000885,-0.20450523944712068
ACH-000887,-0.06921405314119436
ACH-000889,-0.09755972103944492
ACH-000896,-0.09103302966415072
ACH-000898,-0.1099134706938307
ACH-000900,-0.11055470938862903
ACH-000901,-0.04836478382695008
ACH-000905,0.02402510201609306
ACH-000906,-0.057434930989248366
ACH-000907,-0.03434907967032172
ACH-000910,-0.10832808768238976
ACH-000911,-0.14391331075237782
ACH-000912,0.013389252990504313
ACH-000913,-0.1125373291003178
ACH-000915,-0.08330212299704866
ACH-000916,0.22935379587125654
ACH-000917,-0.10294665310782546
ACH-000920,-0.026943277421246917
ACH-000921,-0.043162894585278784
ACH-000924,-0.030811023422819963
ACH-000926,-0.01050418990245165
ACH-000928,-0.08294197190535403
ACH-000929,-0.0545587304700428
ACH-000932,0.015150661342579719
ACH-000935,-0.013421307206507737
ACH-000936,-0.0005687675104329264
ACH-000937,-0.07019396745217478
ACH-000938,0.00349303695127789
ACH-000939,-0.09241747619281908
ACH-000941,-0.08388244908940416
ACH-000943,-0.050011094729327535
ACH-000946,-0.014523572859400516
ACH-000947,-0.02814885741766565
ACH-000948,-0.11768095935514332
ACH-000950,-0.2277054044508055
ACH-000953,-0.09585553646786464
ACH-000954,-0.052854528637194816
ACH-000957,0.08792003045960359
ACH-000958,-0.022666777881847986
ACH-000960,0.06697872216905988
ACH-000963,-0.07585398466199053
ACH-000968,0.055014553173856284
ACH-000969,-0.012424075637254426
ACH-000972,-0.2985561659651688
ACH-000973,-0.06402198489039414
ACH-000974,-0.08438911129987199
ACH-000978,0.10094817351631202
ACH-000984,-0.05082696257337868
ACH-000986,-0.1125276877829268
ACH-000988,-0.17458453525706413
ACH-000993,-0.10376434619318127
ACH-000994,0.11196597314670194
ACH-000996,-0.09983742184323836
ACH-001001,-0.002920201949874219
ACH-001020,-0.19081285744756385
ACH-001028,-0.09313000111377197
ACH-001031,-0.09842229103660133
ACH-001038,-0.0029634786451693852
ACH-001048,-0.06401841129812709
ACH-001050,-0.06058377288946337
ACH-001053,-0.07581125434173808
ACH-001054,-0.05651460763657595
ACH-001061,-0.09375695545651097
ACH-001067,-0.0572994114315867
ACH-001075,-0.03380487846341644
ACH-001096,-0.14212711189673854
ACH-001111,0.1008391035052028
ACH-001119,-0.05678264489299401
ACH-001128,-0.046315973679552785
ACH-001134,-0.07368037699131612
ACH-001151,-0.06127188953560048
ACH-001163,-0.007651216086543052
ACH-001164,-0.011591208637219418
ACH-001183,-0.06432640076104489
ACH-001192,-0.2040687410003219
ACH-001193,-0.1120110030702253
ACH-001196,0.06857191696767193
ACH-001197,-0.08437007746038902
ACH-001205,0.004529326973271138
ACH-001211,0.06068278288078905
ACH-001212,-0.013420940161299934
ACH-001228,-0.059006845916685084
ACH-001232,-0.09150184881091332
ACH-001239,-0.06008769713905125
ACH-001270,0.04040188823290623
ACH-001274,0.03785759246515364
ACH-001275,-0.02726516887182306
ACH-001277,0.1071408400886996
ACH-001278,0.15514633188188467
ACH-001280,-0.034520131176978136
ACH-001283,-0.05573475464081679
ACH-001289,-0.014194789021332413
ACH-001300,-0.09536916946882358
ACH-001301,-0.05341490684858781
ACH-001302,-0.1455722833512082
ACH-001306,0.011409910065436162
ACH-001318,-0.05094520536846727
ACH-001322,-0.1493703908128783
ACH-001328,-0.03703486804523294
ACH-001332,-0.09957724737789292
ACH-001336,-0.04332234163384889
ACH-001346,-0.016676229100336983
ACH-001353,-0.026601630910520927
ACH-001354,-0.013199475263100436
ACH-001367,-0.2526658023413884
ACH-001368,-0.0936558905891348
ACH-001374,-0.06495594883554777
ACH-001377,-0.05901166107904358
ACH-001380,-0.026965581657687702
ACH-001391,-0.0748724863551762
ACH-001408,-0.04329557695237255
ACH-001430,-0.15645917933307366
ACH-001431,-0.18429036876052354
ACH-001450,-0.030500475726569002
ACH-001496,-0.08293003880296224
ACH-001500,-0.19855808418821236
ACH-001523,-0.08358022781785192
ACH-001532,-0.04263753584381685
ACH-001550,-0.007462088150091752
ACH-001552,-0.14673720003039833
ACH-001554,-0.04518687821371091
ACH-001654,-0.03618939038450196
ACH-001735,-0.09001558299290516
ACH-001736,-0.05136812880410544
ACH-001737,0.07374235751450603
ACH-001740,0.0021411867168552984
ACH-001745,-0.1454191562087283
ACH-001765,-0.1082920484519957
