,DHX35 (60625)
ACH-000004,-0.3440239038144696
ACH-000005,-0.19456391343680912
ACH-000007,-0.08856710893538765
ACH-000009,-0.12578853481501226
ACH-000011,0.13939709893455085
ACH-000012,-0.6223873779282837
ACH-000013,-0.117368483222248
ACH-000014,0.05203229736627988
ACH-000015,-0.2423594273134773
ACH-000017,-0.20266787596859595
ACH-000018,-0.13515536748819176
ACH-000019,-0.2667887353871664
ACH-000021,-0.13311677649946566
ACH-000022,-0.04301690004530307
ACH-000025,-0.3033614797285188
ACH-000028,-0.15607940312333454
ACH-000030,-0.3265958661158371
ACH-000035,-0.08007766776238003
ACH-000036,-0.39511856731150397
ACH-000037,-0.04479338670831647
ACH-000039,-0.1460514611996374
ACH-000040,-0.037382324163520664
ACH-000041,-0.3593073466155884
ACH-000042,-0.07038588722502903
ACH-000045,0.400325825001622
ACH-000047,-0.3477683254259279
ACH-000052,-0.2976633025939266
ACH-000053,-0.4086444153950185
ACH-000054,0.01810848311330473
ACH-000055,-0.2532090666051474
ACH-000060,-0.2666047191538705
ACH-000067,-0.1796180270123814
ACH-000070,-0.6221462664385168
ACH-000075,-0.13745721398605978
ACH-000078,-0.037341088311609864
ACH-000082,-0.3589350532280931
ACH-000085,0.011929216107947746
ACH-000086,-0.08202469753556116
ACH-000087,-0.13427403250569706
ACH-000092,0.08562355920247633
ACH-000095,0.015318952498417368
ACH-000097,-0.09283158907455064
ACH-000098,0.07609075586634917
ACH-000099,-0.06474799853721565
ACH-000108,-0.3550179618686073
ACH-000113,0.06430349042470082
ACH-000116,-0.4398899622784129
ACH-000118,-0.5324482352785992
ACH-000120,-0.2024711443945587
ACH-000123,-0.16985992319298893
ACH-000127,-0.4823319567155838
ACH-000128,-0.2734965830323998
ACH-000132,-0.13337047840548188
ACH-000133,-0.2627153747748981
ACH-000137,-0.14654900399787915
ACH-000138,-0.20070940155037725
ACH-000142,0.06775403175190553
ACH-000143,-0.046509629271360826
ACH-000146,-0.17436580468550705
ACH-000148,-0.0667416899235577
ACH-000150,-0.13595080164143938
ACH-000152,-0.11103769725724587
ACH-000153,0.005148447245540558
ACH-000159,-0.02445166849776308
ACH-000160,-0.3618019256175351
ACH-000163,-0.1731579986278067
ACH-000167,-0.6543933015018655
ACH-000168,-0.12170463537802005
ACH-000169,-0.065100131499985
ACH-000178,0.050675825562771504
ACH-000183,-0.10607568157021892
ACH-000188,-0.5668448004322123
ACH-000189,-0.1741610713439723
ACH-000190,-0.6799205916218993
ACH-000198,0.13033135481767094
ACH-000203,-0.007537134563794966
ACH-000204,-0.04934179058502848
ACH-000206,-0.32706948354827226
ACH-000207,-0.21879084489432224
ACH-000208,-0.1642195865854469
ACH-000210,-0.2576416865529118
ACH-000211,-0.10841387462940888
ACH-000215,-0.4065022054965068
ACH-000221,0.04755866196388171
ACH-000222,-0.11356346584797837
ACH-000223,-0.20736804647638368
ACH-000226,-0.378323559754417
ACH-000227,-0.19338162665612807
ACH-000228,-0.19173616292409254
ACH-000231,-0.3975904012466067
ACH-000232,-0.5497204320328583
ACH-000233,-0.3931532710551713
ACH-000234,-0.15096255538833292
ACH-000235,-0.14890428379937504
ACH-000237,-0.418818599190349
ACH-000238,-0.23749113816622244
ACH-000242,-0.15848399359987267
ACH-000243,-0.27052215848717553
ACH-000244,-0.3640471146150565
ACH-000246,-0.5980859853409699
ACH-000248,-0.2876825322426413
ACH-000250,-0.4365228124434227
ACH-000251,-0.22026498117787394
ACH-000252,-0.3467329889719514
ACH-000253,-0.14403418656541858
ACH-000255,-0.3904683592802093
ACH-000256,-0.23060801172794934
ACH-000257,-0.1273405330067154
ACH-000258,-0.29735993096044844
ACH-000259,-0.02437266170983289
ACH-000260,-0.4264279982136853
ACH-000261,-0.09265838952990386
ACH-000262,-0.1966720201226027
ACH-000263,-0.29416553882911944
ACH-000264,-0.31516360874014565
ACH-000265,-0.11232928644655127
ACH-000266,-0.07445661871059428
ACH-000272,-0.12444359030051035
ACH-000274,-0.07733932231723413
ACH-000277,-0.1382719384032036
ACH-000278,-0.6919267776285583
ACH-000279,-0.3047439456895851
ACH-000280,-0.29565219072021964
ACH-000281,-0.402880726379552
ACH-000288,-0.3173213707981398
ACH-000291,-0.21132101641724835
ACH-000293,-0.14807780418098968
ACH-000294,-0.015177356024530115
ACH-000295,0.027598699010962468
ACH-000296,-0.07897593387455408
ACH-000302,-0.2622978054043935
ACH-000304,-0.25168294660880225
ACH-000307,-0.0964770050534996
ACH-000308,0.027049800144945783
ACH-000310,-0.18575094227637
ACH-000311,-0.06696560680322726
ACH-000312,-0.2516913509991701
ACH-000315,0.09025166105464927
ACH-000316,-0.16388709841811305
ACH-000317,-0.2701699650491493
ACH-000318,-0.08607534949088574
ACH-000319,-0.11368830082236835
ACH-000320,-0.3019265253345607
ACH-000322,-0.13683811460901565
ACH-000323,-0.04400655126908128
ACH-000324,-0.09307332516733297
ACH-000329,-0.2375527136285808
ACH-000330,-0.12095861015995535
ACH-000331,-0.14308976165387616
ACH-000332,-0.12401512719793972
ACH-000334,-0.26553241621969376
ACH-000335,-0.6331537270509666
ACH-000336,-0.17620862308142848
ACH-000337,-0.20849002679061454
ACH-000338,-0.5137900492493662
ACH-000339,-0.12782426211337544
ACH-000341,-0.21192324853484792
ACH-000348,-0.31983837327772346
ACH-000350,-0.3169702558087493
ACH-000352,-0.05131907739374395
ACH-000356,-0.3411672777491302
ACH-000361,0.19872161270583047
ACH-000362,0.07716589090405937
ACH-000363,-0.06100846602507483
ACH-000364,-0.1665086478651384
ACH-000365,-0.3985944921414685
ACH-000366,-0.40681195735582215
ACH-000368,-0.2161580869059511
ACH-000374,-0.11644734322796672
ACH-000375,0.07065922495017644
ACH-000376,-0.4723650964786264
ACH-000381,-0.2405276897417764
ACH-000383,-0.15256831535980453
ACH-000387,-0.08102977794479156
ACH-000389,-0.17655221764964707
ACH-000390,-0.238249588276382
ACH-000393,-0.20938884378139908
ACH-000395,-0.1992306740154776
ACH-000396,-0.4498028263545261
ACH-000397,0.035025915359219374
ACH-000401,0.15273361205324262
ACH-000402,-0.07232194643048953
ACH-000403,-0.17208597469617662
ACH-000404,0.2450048284830619
ACH-000406,-0.14557227277020796
ACH-000407,-0.5010856721661557
ACH-000408,-0.2052107045670124
ACH-000410,-0.07071102857905444
ACH-000411,-0.4807916637395566
ACH-000414,-0.12952129898581088
ACH-000415,-0.31224324552298904
ACH-000416,-0.04904792337823317
ACH-000420,0.057964568070524324
ACH-000421,-0.4410240405085761
ACH-000424,-0.2657223934340511
ACH-000425,-0.03555034942851182
ACH-000426,-0.106169745282155
ACH-000427,-0.3652304031815938
ACH-000433,-0.4083044435081186
ACH-000435,0.01919286557127202
ACH-000436,0.18626024029616664
ACH-000444,-0.07168930795150158
ACH-000445,-0.3852004124940648
ACH-000448,0.0916840588077718
ACH-000450,-0.12590157411992878
ACH-000452,-0.1610324730701247
ACH-000454,-0.17003085126944836
ACH-000458,-0.08458020173744488
ACH-000459,-0.0803079566192667
ACH-000460,-0.09629730862349513
ACH-000461,-0.20737725329084697
ACH-000463,-0.28342991762700537
ACH-000464,-0.24229149859837415
ACH-000466,-0.21832303296131464
ACH-000467,-0.2642405815530127
ACH-000468,-0.24271754739811635
ACH-000469,-0.10281498783047126
ACH-000470,-0.2641791980968502
ACH-000471,-0.5836055624710027
ACH-000472,-0.11311366032932553
ACH-000473,-0.23350908249348035
ACH-000475,0.03966932480862265
ACH-000476,0.008960063558183497
ACH-000477,-0.32418184660684324
ACH-000479,-0.2428597498639237
ACH-000480,-0.023545164843553425
ACH-000481,-0.09974407032686898
ACH-000483,-0.2704510619497684
ACH-000484,-0.06389100996661301
ACH-000485,0.08964773801817183
ACH-000486,-0.10853194969423396
ACH-000487,-0.4044050134492316
ACH-000488,-0.4711197002884534
ACH-000490,-0.26212476155246645
ACH-000491,-0.17864905396659622
ACH-000495,-0.4808053686430191
ACH-000496,-0.1449188560813504
ACH-000499,-0.10353518094363716
ACH-000500,-0.4468243720742503
ACH-000502,-0.29403753980928016
ACH-000503,0.01469247852699819
ACH-000505,-0.09637132187104296
ACH-000507,-0.4249780576710937
ACH-000510,-0.10354853412266067
ACH-000511,-0.18255524000626056
ACH-000512,-0.19861097440842407
ACH-000516,-0.3544583944626233
ACH-000517,-0.10131508422497502
ACH-000518,-0.0985901238931218
ACH-000520,-0.3742633568683375
ACH-000521,-0.07329225735035956
ACH-000522,0.056918610193303215
ACH-000524,-0.14483057777049352
ACH-000527,-0.0878846628681964
ACH-000528,-0.11142891159269724
ACH-000537,0.1215811188855509
ACH-000541,-0.4659359277518865
ACH-000542,-0.5314290381575865
ACH-000544,-0.25195285581958804
ACH-000545,-0.4385644791912735
ACH-000547,-0.4267402186868557
ACH-000548,-0.22013352278648524
ACH-000549,-0.31374697470687163
ACH-000550,-0.09479195425254464
ACH-000552,-0.2029503154738854
ACH-000556,-0.02405524903354394
ACH-000557,-0.10938785853662672
ACH-000569,-0.1635925931627445
ACH-000570,-0.264777885975017
ACH-000571,-0.2421539514379112
ACH-000573,-0.6614889392535754
ACH-000576,-0.2850876193555735
ACH-000579,0.048078745724836176
ACH-000580,-0.19314860057595648
ACH-000584,-0.24029310132320866
ACH-000585,-0.2961378640723781
ACH-000588,-0.1226064155041268
ACH-000589,-0.3377296393864686
ACH-000591,-0.4472599799552472
ACH-000593,0.060033296577421826
ACH-000600,-0.034431145346776125
ACH-000601,-0.4332024181110745
ACH-000605,-0.3035692145771985
ACH-000606,-0.2822777131038132
ACH-000608,-0.3009212071649222
ACH-000614,-0.19208557624744774
ACH-000616,-0.2957626590762762
ACH-000618,-0.3674346538273828
ACH-000619,-0.4110686617930608
ACH-000620,0.02416013277335444
ACH-000621,-0.13651043026213866
ACH-000622,-0.15548259343145493
ACH-000623,-0.23432067019737546
ACH-000624,-0.278182534035508
ACH-000627,-0.2934377456242277
ACH-000630,-0.1985671246019648
ACH-000631,-0.3539822591085043
ACH-000632,-0.06361841874648798
ACH-000633,-0.22185017067970625
ACH-000637,0.031417130195584536
ACH-000638,-0.3811885344591581
ACH-000646,-0.2377943086035756
ACH-000647,-0.046060888499664485
ACH-000648,-0.3265010497417146
ACH-000649,-0.3887808276531902
ACH-000651,-0.4736394033055537
ACH-000652,-0.4618214132202128
ACH-000653,-0.12834866521109134
ACH-000657,-0.1623348827907142
ACH-000658,-0.29144990055626274
ACH-000661,-0.09061678888539808
ACH-000662,0.11601492477193948
ACH-000663,-0.35776869735255884
ACH-000665,-0.3210177771507504
ACH-000671,-0.4154583020634541
ACH-000672,0.06311248573799177
ACH-000673,-0.5118454792473669
ACH-000676,-0.19621830093629725
ACH-000677,-0.052628700993050004
ACH-000681,-0.05812664263420096
ACH-000683,-0.18720467851840947
ACH-000684,-0.25201154145029536
ACH-000688,-0.21571183973705965
ACH-000693,-0.18480340299236125
ACH-000694,-0.4347767983262764
ACH-000695,-0.4501505946344037
ACH-000696,-0.014168049566368088
