,OR4N4 (283694)
ACH-000277,-0.16846971482480053
ACH-000278,-0.4008722651386223
ACH-000279,-0.24158596733414656
ACH-000280,-0.2546320631052653
ACH-000281,-0.17626919871808308
ACH-000288,-0.3143401222075164
ACH-000291,-0.23775989530969324
ACH-000293,-0.13940539616163214
ACH-000294,-0.15214030064479428
ACH-000295,-0.3627159069960585
ACH-000296,-0.3437891522255542
ACH-000302,-0.25181736802701954
ACH-000304,-0.2606552892350714
ACH-000307,-0.08563289291823177
ACH-000308,-0.1553088704822935
ACH-000310,-0.0631848381798581
ACH-000311,-0.4044721801009817
ACH-000312,-0.36144779370010016
ACH-000315,-0.4176436792607433
ACH-000316,-0.42247662236730543
ACH-000317,-0.5229425077684444
ACH-000318,-0.2149525383848404
ACH-000319,-0.2367328991862552
ACH-000320,-0.2511305652822348
ACH-000322,-0.14306465271512228
ACH-000323,-0.1994274990427156
ACH-000324,-0.1676628249133707
ACH-000329,-0.10053667390462977
ACH-000330,-0.33575844217611783
ACH-000331,-0.14758087944377327
ACH-000332,-0.3387109920230149
ACH-000334,-0.36018239454952033
ACH-000335,-0.21637698935902192
ACH-000336,-0.5670455568512045
ACH-000337,-0.05646509320609076
ACH-000338,0.1942570119052533
ACH-000339,-0.2208735507296916
ACH-000341,-0.24066105695966414
ACH-000348,-0.1387589340497946
ACH-000350,-0.3030333029133148
ACH-000352,-0.15384242273718665
ACH-000356,-0.3184850478903363
ACH-000361,-0.5336536925360648
ACH-000362,-0.30765714999056337
ACH-000363,-0.1873901696416878
ACH-000364,-0.3817930906216682
ACH-000365,-0.33457235805238394
ACH-000366,-0.21108566821089808
ACH-000368,-0.23725907475723354
ACH-000374,-0.3629944883808574
ACH-000375,-0.3788635373001933
ACH-000376,-0.3000877054350958
ACH-000381,-0.08222313640458417
ACH-000383,-0.25099590162966884
ACH-000387,-0.09528444990208028
ACH-000389,-0.2713662177900571
ACH-000390,-0.2311687947136112
ACH-000393,-0.32736981443383123
ACH-000395,-0.2383363060341817
ACH-000396,-0.14053795757405216
ACH-000397,-0.21515153362226735
ACH-000401,-0.14995280583166345
ACH-000402,-0.5529577509118607
ACH-000403,-0.4128776362381533
ACH-000404,-0.4734652932277112
ACH-000406,-0.08994631627308056
ACH-000407,-0.18667909895095086
ACH-000408,-0.18777975193388247
ACH-000410,-0.2567279554934669
ACH-000411,-0.2070768096091776
ACH-000414,-0.13912117415183894
ACH-000415,-0.07085764342297936
ACH-000416,-0.15117085314755735
ACH-000420,-0.1478216280386452
ACH-000421,-0.17100920001810455
ACH-000424,-0.31906280826529865
ACH-000425,-0.3086941509277805
ACH-000426,-0.2071933129901333
ACH-000427,-0.10740648054218782
ACH-000433,-0.30217528513131525
ACH-000435,0.01653864786940584
ACH-000436,-0.3887607236873942
ACH-000444,-0.4865461471053778
ACH-000445,-0.26551147665571345
ACH-000448,-0.1420481431244312
ACH-000450,-0.31237085205629456
ACH-000452,-0.2279199824966473
ACH-000454,-0.2324571663350781
ACH-000458,-0.010664601518134793
ACH-000459,-0.003043324389170186
ACH-000460,-0.4765923747252718
ACH-000461,-0.2892650839964671
ACH-000463,-0.5513792238851122
ACH-000464,-0.14745491572570846
ACH-000466,-0.2193253394008366
ACH-000467,-0.09751059133030043
ACH-000468,-0.1298177043628292
ACH-000469,-0.1681438245491609
ACH-000470,-0.17008255915862386
ACH-000471,-0.19085896906150285
ACH-000472,-0.13837073477168804
ACH-000473,-0.07015864640772546
ACH-000475,-0.2374350780379427
ACH-000476,-0.16477408999340504
ACH-000477,-0.15392245599559465
ACH-000479,-0.4644549656968082
ACH-000480,-0.29106937950483097
ACH-000481,-0.4820178163989461
ACH-000483,-0.2404814343093098
ACH-000484,-0.3402350744355583
ACH-000485,-0.16607070153063705
ACH-000486,-0.18779906352438905
ACH-000487,-0.21932200949012404
ACH-000488,-0.1786439505950703
ACH-000490,-0.3924791584043895
ACH-000491,-0.1340445966081773
ACH-000495,-0.6234446138071595
ACH-000496,-0.2536237090033732
ACH-000499,-0.09369124932821048
ACH-000500,-0.8393693083070783
ACH-000502,0.009508214711746288
ACH-000503,-0.4516770625695075
ACH-000505,-0.35253277962504986
ACH-000507,-0.25906810034581096
ACH-000510,-0.2730299094690606
ACH-000511,-0.17769451355862093
ACH-000512,-0.2360273759479562
ACH-000516,-0.12221530277401285
ACH-000517,-0.1853225726853772
ACH-000518,-0.14841422124983675
ACH-000520,-0.33277926483359394
ACH-000521,-0.3085079770526208
ACH-000522,-0.4509428894060658
ACH-000524,-0.1299821961269925
ACH-000527,-0.2385290257707028
ACH-000528,-0.21939030575742255
ACH-000537,-0.3078570080076869
ACH-000541,-0.12102857524414845
ACH-000542,-0.4970202801138721
ACH-000544,-0.4072556048881128
ACH-000545,-0.17974450665854938
ACH-000547,-0.08081904551328334
ACH-000548,-0.11427657485720985
ACH-000549,-0.1849379432637481
ACH-000550,-0.14178795299784752
ACH-000552,-0.2361397931756947
ACH-000556,-0.0726749493959536
ACH-000557,-0.14871885592619005
ACH-000569,-0.4006713913935507
ACH-000570,-0.2423942606482904
ACH-000571,-0.3910208355084135
ACH-000573,-0.4127999711664699
ACH-000576,-0.08971228612967849
ACH-000579,-0.24352769096034224
ACH-000580,-0.4546605812778235
ACH-000584,-0.20917131222234764
ACH-000585,-0.13231752127036753
ACH-000588,-0.11387968099350974
ACH-000589,-0.14865999426622928
ACH-000591,-0.4248102954763937
ACH-000593,-0.22969030464969886
ACH-000600,-0.22934561460001604
ACH-000601,-0.33189866371234056
ACH-000605,-0.2791033021303466
ACH-000606,-0.1267583655785018
ACH-000608,-0.21408152923555485
ACH-000614,-0.3548509889184143
ACH-000616,-0.2994888518029334
ACH-000618,-0.31296676656424394
ACH-000619,-0.2598574159507309
ACH-000620,-0.3895198247758557
ACH-000621,-0.2196883141418033
ACH-000622,-0.1491815815043669
ACH-000623,-0.18297077456527674
ACH-000624,-0.5073659143267901
ACH-000627,-0.4168840885917189
ACH-000630,-0.11764160560007922
ACH-000631,-0.09401626129204696
ACH-000632,-0.4429898707240808
ACH-000633,-0.2671143667006509
ACH-000637,-0.28466644300490795
ACH-000638,-0.4015522734780619
ACH-000646,-0.14076311778054454
ACH-000647,-0.2560026265022944
ACH-000648,-0.2801561709350031
ACH-000649,-0.35047862923624623
ACH-000651,-0.22025051585854036
ACH-000652,0.05949040630280932
ACH-000653,-0.058354230398867536
ACH-000657,-0.3744897481906034
ACH-000658,-0.1952987935580659
ACH-000661,-0.183960820385326
ACH-000662,-0.3578034496320682
ACH-000663,-0.15078347108533874
ACH-000665,-0.2986277961935506
ACH-000671,-0.1448999442128567
ACH-000672,-0.4295966431499823
ACH-000673,-0.1541575086047763
ACH-000676,-0.25722781123293825
ACH-000677,-0.2311560187173231
ACH-000681,-0.20569655933582592
ACH-000683,-0.09263046945072544
ACH-000684,-0.27934405557446856
ACH-000688,-0.3013237798346063
ACH-000693,-0.3441049599318817
ACH-000694,-0.20394921748983427
ACH-000695,-0.3103869850373671
ACH-000696,-0.22253075124164048
ACH-000697,-0.1225812087905884
ACH-000699,-0.1524820710637767
ACH-000701,-0.21584634986699772
ACH-000706,0.025342431575067367
ACH-000711,-0.14133797605896914
ACH-000713,-0.40517848012886337
ACH-000714,-0.11446110551527165
ACH-000718,-0.30209605123236777
ACH-000720,-0.18624858058387847
ACH-000721,-0.4624656418242445
ACH-000724,-0.2240915048713325
ACH-000725,-0.17083021442319732
ACH-000732,-0.2663697986578363
ACH-000734,-0.09917861145778016
ACH-000735,-0.06836152523988948
ACH-000736,-0.12265556180461673
ACH-000738,-0.21332693413624226
ACH-000746,-0.20203621928783075
ACH-000747,-0.4409513613888719
ACH-000748,-0.2018879219492979
ACH-000753,-0.07859563266965107
ACH-000756,-0.26193832143154105
ACH-000757,-0.3230853091283439
ACH-000758,-0.5643433706813447
ACH-000760,-0.22449787599890286
ACH-000762,-0.18442653357938946
ACH-000763,-0.3893851271317756
ACH-000764,0.041664792794145165
ACH-000765,-0.14344466631497932
ACH-000766,-0.469038210660711
ACH-000767,-0.13068663136293585
ACH-000768,-0.21162373532597592
ACH-000769,-0.12705409602267834
ACH-000770,-0.4350569554582767
ACH-000771,-0.19311974929971812
ACH-000773,-0.2605053199711055
ACH-000776,-0.1725089645678235
ACH-000777,-0.1221756811859288
ACH-000778,-0.07228493188701034
ACH-000781,-0.2731700631050353
ACH-000782,-0.10315064147058617
ACH-000783,-0.10787582262141904
ACH-000784,-0.0694211569327517
ACH-000785,-0.1696450715257623
ACH-000787,-0.395695774866065
ACH-000788,-0.3283309049804564
ACH-000791,-0.310429541646971
ACH-000792,-0.1366543567800437
ACH-000794,-0.11927711496971327
ACH-000796,-0.2993368920224819
ACH-000798,-0.550638613840853
ACH-000799,-0.17588215706291072
ACH-000800,0.0071551099976023816
ACH-000802,-0.3609000472848638
ACH-000804,0.17466635112751086
ACH-000805,-0.20879133782925136
ACH-000809,-0.21288968793738347
ACH-000810,-0.4442164906988172
ACH-000811,-0.30808010377171235
ACH-000817,-0.3209321772578367
ACH-000819,-0.13409127452544933
ACH-000820,-0.24289409356102304
ACH-000821,-0.2505501455623536
ACH-000822,-0.05115993035235219
ACH-000823,-0.14336017825877095
ACH-000824,-0.19117203950075054
ACH-000827,-0.11401851396952732
ACH-000829,-0.24639357966978603
ACH-000831,-0.1892554239194256
ACH-000832,-0.005724148816499704
ACH-000833,-0.11766472052707926
ACH-000834,-0.2604281379264238
ACH-000835,-0.32273044672623125
ACH-000836,-0.13418411016887707
ACH-000837,-0.2324387015530828
ACH-000838,-0.4358055568859381
ACH-000839,-0.337713505646708
ACH-000840,-0.2139333452971608
ACH-000841,-0.3902554491719436
ACH-000843,-0.397070822491375
ACH-000846,-0.03732551576223425
ACH-000847,-0.3683911768421089
ACH-000848,-0.2324583641603303
ACH-000849,-0.4226720667470849
ACH-000851,-0.12194091375339368
ACH-000855,-0.14089817185947312
ACH-000856,-0.1320413727904868
ACH-000858,-0.20834282803412135
ACH-000859,-0.14991946362250744
ACH-000861,-0.2934520885731796
ACH-000862,-0.1054230654770784
ACH-000865,-0.280785122840893
ACH-000866,-0.2401087496886131
ACH-000867,-0.1758161063151268
ACH-000869,-0.16378496572695606
ACH-000872,-0.24909167384775785
ACH-000873,-0.2829243266400869
ACH-000876,-0.2819451112729237
ACH-000878,-0.23321907675347664
ACH-000880,-0.3517559432680901
ACH-000881,-0.2297430312135281
ACH-000882,-0.24114490243202386
ACH-000884,-0.3188827081529242
ACH-000885,-0.2125899246194657
ACH-000887,-0.11328342242767747
ACH-000889,-0.3283030490705273
ACH-000896,-0.19030200399106856
ACH-000898,-0.4873885117001162
ACH-000900,-0.2451379115552343
ACH-000901,-0.1327346936913421
ACH-000905,-0.13937389101460032
ACH-000906,-0.29467592587748875
ACH-000907,-0.3474596536797638
ACH-000910,-0.23367571015897806
ACH-000911,-0.289438141286428
ACH-000912,-0.14372486752234573
ACH-000913,-0.10644676600244096
ACH-000915,-0.3743171896372597
ACH-000916,-0.4393006217284814
ACH-000917,-0.16524699541031834
ACH-000920,0.11290063591757475
ACH-000921,-0.15387937694636655
ACH-000924,-0.25271494009562545
ACH-000926,-0.17265589938163076
ACH-000928,-0.3777947624112448
ACH-000929,-0.2722332915648372
ACH-000932,-0.18601007942098927
ACH-000935,-0.09362602993118987
ACH-000936,-0.15215934689871627
ACH-000937,-0.11129144194397736
ACH-000938,-0.2397433733387373
ACH-000939,-0.3643912480976174
ACH-000941,-0.2511385531192206
ACH-000943,-0.25546189503161604
ACH-000946,-0.25928283849397044
ACH-000947,-0.3596965103199646
ACH-000948,-0.2891566824189572
ACH-000950,-0.17654053606031508
ACH-000953,-0.6901653464314537
ACH-000954,-0.32456101776830554
ACH-000957,-0.3770993615469902
ACH-000958,-0.209050242376263
ACH-000960,-0.04100183232025606
ACH-000963,-0.15447206969154725
ACH-000968,-0.18876938365296128
ACH-000969,-0.24909548740341506
ACH-000972,-0.10206302297379864
ACH-000973,-0.3972851717960265
ACH-000974,-0.310769774321836
ACH-000978,-0.18910272940084194
ACH-000984,-0.15296335356951613
ACH-000986,-0.2406556043308733
ACH-000988,-0.3126089410483027
ACH-000993,-0.09642518547800873
ACH-000994,-0.34180051832658803
ACH-000996,-0.2934694439174756
ACH-001001,-0.19271079128172014
ACH-001020,-0.14698022477239
ACH-001028,-0.20113138584922852
ACH-001031,-0.15799301939996907
ACH-001038,-0.2115303054101018
ACH-001048,-0.13792869354075507
ACH-001050,-0.495219714258266
ACH-001053,-0.2158305695337525
ACH-001054,-0.26612248603992633
ACH-001061,-0.13169910348304426
ACH-001067,-0.12618890409846342
ACH-001075,-0.2574080887243454
ACH-001096,-0.054614694555318345
ACH-001111,-0.186532232016906
ACH-001119,-0.3114907960375791
ACH-001128,-0.3609193222785305
ACH-001134,-0.26201388367967643
ACH-001151,-0.10894343473382248
ACH-001163,-0.2672875702236343
ACH-001164,-0.2778724735290342
ACH-001183,-0.3123114800159171
ACH-001192,-0.262956872009248
ACH-001193,-0.19618196921927697
ACH-001196,-0.1961667185121347
ACH-001197,-0.30679210664922674
ACH-001205,0.011508255653664128
ACH-001211,-0.2027696080677724
ACH-001212,-0.04661321206299044
ACH-001228,-0.2585515053622475
ACH-001232,-0.194922750562366
ACH-001239,-0.09522942007128693
ACH-001270,-0.4971702846996625
ACH-001274,-0.0586791064336035
ACH-001275,-0.2840564399764742
ACH-001277,-0.4952510930412085
ACH-001278,-0.31152062698273475
ACH-001280,-0.22196517049366904
ACH-001283,-0.2060433654708577
ACH-001289,-0.2974853878755605
ACH-001300,-0.19432837109023776
ACH-001301,-0.1712990618571503
ACH-001302,-0.10772188087192387
ACH-001306,-0.3351604758835265
ACH-001318,-0.23773460583725944
ACH-001322,-0.23028055211659446
ACH-001328,-0.1742767232642899
ACH-001332,-0.4069183044569929
ACH-001336,-0.3137839839513992
ACH-001346,-0.1098031180250006
ACH-001353,-0.296883768148176
ACH-001354,-0.13890250899680004
ACH-001367,-0.2095841799331188
ACH-001368,-0.2668085348197676
ACH-001374,-0.34717354424988306
ACH-001377,-0.15549869360714275
ACH-001380,-0.2551915995380566
ACH-001391,-0.17248813749649025
ACH-001408,-0.2266834519645943
ACH-001430,0.048160675132339036
ACH-001431,-0.5835409780682277
ACH-001450,-0.16542910036294273
ACH-001496,-0.27249413719445753
ACH-001500,-0.17680297098991649
ACH-001523,-0.030587038490204988
ACH-001532,-0.1757761256480816
ACH-001550,-0.1076156794678304
ACH-001552,-0.2478284378183845
ACH-001554,-0.09164616574184237
ACH-001654,-0.2843339392675939
ACH-001735,-0.09075767580439392
ACH-001736,-0.10845987854849304
ACH-001737,-0.4835273308958124
ACH-001740,-0.27157677132977315
ACH-001745,-0.3531478260497861
ACH-001765,-0.3653648820342997
