,NAPG (8774)
ACH-000250,-0.5218424867047281
ACH-000251,-1.0995642777707262
ACH-000252,-0.28470948566283993
ACH-000253,-0.4507299436243102
ACH-000255,-0.7776748949516276
ACH-000256,-0.4041732203527771
ACH-000257,-0.3745282501371098
ACH-000258,-0.4386763934744479
ACH-000259,-0.35429287276188504
ACH-000260,-0.2764388872082404
ACH-000261,-0.16242699248622572
ACH-000262,-0.6470832059761932
ACH-000263,-0.8943058256560252
ACH-000264,-0.4105731517746207
ACH-000265,-0.3990145626816767
ACH-000266,-0.3977264158430444
ACH-000272,-0.9350003851205512
ACH-000274,-0.3506884593312677
ACH-000277,-0.5844467643186384
ACH-000278,-0.31587918343261345
ACH-000279,-0.32485749554913457
ACH-000280,-0.6955355491768723
ACH-000281,-0.5525045688810604
ACH-000288,-0.7844042789485006
ACH-000291,-0.17426682461757406
ACH-000293,-0.92191431477875
ACH-000294,0.08377155865195156
ACH-000295,-0.25158438200078803
ACH-000296,-0.8082585790626426
ACH-000302,-0.12175196003928836
ACH-000304,-0.4449665533297389
ACH-000307,-0.2600199325879226
ACH-000308,-0.8463218177142635
ACH-000310,-0.20724140728412094
ACH-000311,-0.830873237982833
ACH-000312,-0.38976025127418096
ACH-000315,-0.7004754795083538
ACH-000316,-0.16914066702999414
ACH-000317,-0.5361898125870989
ACH-000318,-0.4956370138558671
ACH-000319,-0.41666494185291497
ACH-000320,-0.43327522255350026
ACH-000322,-0.3624820844737466
ACH-000323,-0.3842530076715049
ACH-000324,-0.3784430370519285
ACH-000329,-0.21688219526053695
ACH-000330,-0.4647662183122398
ACH-000331,-0.8374943270000343
ACH-000332,-0.934825847850708
ACH-000334,-0.2740783820852252
ACH-000335,-0.18537120178257546
ACH-000336,-0.3412655716675673
ACH-000337,-0.5017468423079533
ACH-000338,0.1115055964767946
ACH-000339,-0.5124536107621089
ACH-000341,-0.3801306014959777
ACH-000348,-0.7415962359069672
ACH-000350,-0.24438479181693934
ACH-000352,-0.1806132692153476
ACH-000356,-0.7736542546150142
ACH-000361,-0.5261957861173703
ACH-000362,-0.2658367823184981
ACH-000363,-0.8874998942855409
ACH-000364,-0.5664091620733043
ACH-000365,-0.3054454102234041
ACH-000366,-1.0806650485635207
ACH-000368,-0.9443569062035292
ACH-000374,-0.3064156046888823
ACH-000375,-0.5106087878378907
ACH-000376,-0.4382421691788204
ACH-000381,-0.8197158471865571
ACH-000383,-0.482302759488267
ACH-000387,-0.7708303037155179
ACH-000389,-0.42655813474666254
ACH-000390,-0.5715680084332709
ACH-000393,-0.3420772496718089
ACH-000395,-0.7834923333874743
ACH-000396,-0.5881745465717155
ACH-000397,-0.994695050715658
ACH-000401,-0.9624791217844824
ACH-000402,-0.18037251448975736
ACH-000403,-0.16947596055478295
ACH-000404,-0.8776303767394085
ACH-000406,-0.16390475066219454
ACH-000407,-0.8950589253817486
ACH-000408,-0.9207265904077916
ACH-000410,-0.7703027273801012
ACH-000411,-0.5961680845730446
ACH-000414,-0.24009028611697916
ACH-000415,-0.449789356830823
ACH-000416,-0.6826842329420408
ACH-000420,-0.4397741834412233
ACH-000421,-0.5628884078793185
ACH-000424,-0.7652410100347035
ACH-000425,-0.4171563939475253
ACH-000426,-0.2225312550808497
ACH-000427,-0.2922164745488714
ACH-000433,-0.17444735343676684
ACH-000435,-1.043521247086384
ACH-000436,-0.6385883379304534
ACH-000444,-0.3714546581707887
ACH-000445,-0.9723233223312528
ACH-000448,-0.6039163330181159
ACH-000450,-0.5675653842131064
ACH-000452,-0.5009848617919693
ACH-000454,-0.8787142125632327
ACH-000458,-0.965901763958638
ACH-000459,-0.4853170806888152
ACH-000460,-0.3729380019204036
ACH-000461,-0.903516929063376
ACH-000463,-0.9996736788665688
ACH-000464,-0.3288882931971775
ACH-000466,-0.693292392657526
ACH-000467,-0.6399985805078934
ACH-000468,-0.23559744685949116
ACH-000469,-0.3818399798924167
ACH-000470,-1.2427959279869758
ACH-000471,-0.44880175540626177
ACH-000472,-0.8434676934665832
ACH-000473,-0.6060574098065762
ACH-000475,-0.7786977863306571
ACH-000476,-0.27137367134945994
ACH-000477,-0.5507483047593695
ACH-000479,-0.5298876727449686
ACH-000480,-0.8226358286050119
ACH-000481,-0.2646116480128173
ACH-000483,-0.5108125652329776
ACH-000484,-0.6685083612107168
ACH-000485,-0.4609253351071425
ACH-000486,-0.21940991971092969
ACH-000487,-1.0659276156184836
ACH-000488,-0.8007236796872267
ACH-000490,-0.2910544686455569
ACH-000491,-0.11816110125219195
ACH-000495,-0.6890828393540376
ACH-000496,-0.4291581766953424
ACH-000499,-0.745057842023398
ACH-000500,-0.5519510734815876
ACH-000502,-0.19298761366961972
ACH-000503,-0.5624003838019266
ACH-000505,-0.27102372335988545
ACH-000507,-0.5758980523686166
ACH-000510,-0.7727006848070297
ACH-000511,-0.8532591016352645
ACH-000512,-1.134653435675557
ACH-000516,-0.6057538579771685
ACH-000517,-0.2574999726512913
ACH-000518,-0.7952212655181055
ACH-000520,-0.3432837770471288
ACH-000521,-0.26081578103176595
ACH-000522,-0.6800221068450569
ACH-000524,-0.462995585805277
ACH-000527,-0.5937589004494094
ACH-000528,-0.9036611820278768
ACH-000537,-0.7002942404591167
ACH-000541,-0.8271416788412319
ACH-000542,-0.7633440010300945
ACH-000544,-0.37687623811911497
ACH-000545,-0.5857733735804288
ACH-000547,-0.5422476423970518
ACH-000548,-1.217040443844866
ACH-000549,-0.29282724415598915
ACH-000550,-0.4660000312086678
ACH-000552,-0.6513651029242178
ACH-000556,-0.12407897583419684
ACH-000557,-0.1351453796131315
ACH-000569,-0.8183445470145545
ACH-000570,-0.8238389421685186
ACH-000571,-1.0999953620936491
ACH-000573,-0.6208417346531698
ACH-000576,-0.7864538212271045
ACH-000579,-0.466336353105729
ACH-000580,-0.4628400883078603
ACH-000584,-0.3942278714304032
ACH-000585,-0.3367812805467108
ACH-000588,-0.9880522135215464
ACH-000589,-0.246900544410229
ACH-000591,-0.6016170337858564
ACH-000593,-0.9533429178730648
ACH-000600,-0.4020464453462786
ACH-000601,-0.34835921585948804
ACH-000605,-1.059315950696083
ACH-000606,-0.3981794840483355
ACH-000608,-0.8197143401695749
ACH-000614,-0.1983097096637875
ACH-000616,-0.9690282090488668
ACH-000618,-0.15950196975153014
ACH-000619,-0.2832554288286312
ACH-000620,-0.4937506926193012
ACH-000621,-0.4640241907460281
ACH-000622,-0.21276912096455186
ACH-000623,-0.5341311815086708
ACH-000624,-0.9168959288667424
ACH-000627,-0.7909632928997512
ACH-000630,-0.7328107668741585
ACH-000631,-0.2567499146832369
ACH-000632,-0.2280943665220733
ACH-000633,-0.5664981350597508
ACH-000637,-0.9623149554314476
ACH-000638,-1.1567291908463744
ACH-000646,-0.9384676522071491
ACH-000647,-0.7451648255505428
ACH-000648,-0.7697981595290038
ACH-000649,-0.9406950083754854
ACH-000651,-0.8077551089519357
ACH-000652,-0.8135839824468547
ACH-000653,-0.26124453302575074
ACH-000657,-0.7067837522893075
ACH-000658,-0.9175563399244422
ACH-000661,-0.5335747137753187
ACH-000662,-0.7697658083124296
ACH-000663,-0.9092826406831456
ACH-000665,-0.3608551869773832
ACH-000671,-0.7674926275155761
ACH-000672,-0.7505892408564041
ACH-000673,-0.9255937047842484
ACH-000676,-0.5865988894037882
ACH-000677,-1.0025666488158689
ACH-000681,-0.2513617162531385
ACH-000683,-0.3026956282066801
ACH-000684,-0.5691469024752593
ACH-000688,-0.39551880108120174
ACH-000693,-0.35784109068473097
ACH-000694,-0.9089251648408422
ACH-000695,-0.4895323463573709
ACH-000696,-0.8173701562319837
ACH-000697,-0.6788030280807106
ACH-000699,-1.072968028294933
ACH-000701,-0.2477191597889697
ACH-000706,-0.3002736398194083
ACH-000711,-1.1096235748341805
ACH-000713,-0.9574302940669094
ACH-000714,-0.3184608723993201
ACH-000718,-0.6111420344959395
ACH-000720,-0.4701588370496539
ACH-000721,-0.14693296942282374
ACH-000724,-1.0912989413213807
ACH-000725,-0.2684589953968328
ACH-000732,-0.9171714416634409
ACH-000734,-1.1342771087478891
ACH-000735,-0.3178602809063969
ACH-000736,-0.2910451895588606
ACH-000738,-0.2793272384199505
ACH-000746,-0.5132700979887406
ACH-000747,-0.1996870994035152
ACH-000748,-0.2509560849883577
ACH-000753,-0.545454450734613
ACH-000756,-0.9464246094537708
ACH-000757,-0.31373471027583805
ACH-000758,-1.0788831771893737
ACH-000760,-0.1953749209771991
ACH-000762,-0.5991390812792307
ACH-000763,-0.7605987100759408
ACH-000764,-0.7915829460180472
ACH-000765,-0.5610071320520497
ACH-000766,-0.4548469123672453
ACH-000767,-0.3343710553477081
ACH-000768,-0.7846666050893819
ACH-000769,-0.669510496335718
ACH-000770,-0.4538952154415162
ACH-000771,-0.7490235373839859
ACH-000773,-0.993067368758316
ACH-000776,-0.5835277864635645
ACH-000777,-0.27185005174267657
ACH-000778,-0.3826648462228863
ACH-000781,-0.11179952810678198
ACH-000782,-0.3302945436641583
ACH-000783,-0.259516169403224
ACH-000784,-0.650089195852811
ACH-000785,-0.17088171739056654
ACH-000787,-1.0847064248421747
ACH-000788,-0.3087667320414701
ACH-000791,-0.27167783316877503
ACH-000792,-1.1570784844828177
ACH-000794,-0.9897211996998172
ACH-000796,-0.4611961019559767
ACH-000798,-0.5080209357075066
ACH-000799,-0.3828504640110869
ACH-000800,-0.27779065804839365
ACH-000802,-0.8179661287660149
ACH-000804,-0.4782603316658683
ACH-000805,-0.3057757575898546
ACH-000809,-0.1873274370288132
ACH-000810,-0.0894008502064062
ACH-000811,-0.30524270267849396
ACH-000817,-0.8951577347814119
ACH-000819,-0.787551818526902
ACH-000820,-0.7514467566693177
ACH-000821,-0.3536000632179652
ACH-000822,-1.443681194912355
ACH-000823,-0.8037966160687549
ACH-000824,-0.40485536698081775
ACH-000827,-0.9602001435863566
ACH-000829,-0.8228693307235831
ACH-000831,-0.35745354570195564
ACH-000832,-0.6922643461716431
ACH-000833,-0.3350060593337593
ACH-000834,-0.8485489905726233
ACH-000835,-0.4948526879612733
ACH-000836,-0.8768136911507121
ACH-000837,-0.7797589051172275
ACH-000838,-0.4769656201447448
ACH-000839,-0.6829690765853415
ACH-000840,-0.8990994096859465
ACH-000841,-0.9376632385020992
ACH-000843,-0.6229017765483973
ACH-000846,-0.35368648371040096
ACH-000847,-0.6649660619398249
ACH-000848,-0.3984127065997381
ACH-000849,-0.2866755885979203
ACH-000851,-0.8795981714962237
ACH-000855,-0.8444126720178092
ACH-000856,-0.4372301643057463
ACH-000858,-0.9921400674466144
ACH-000859,-0.970283804713414
ACH-000861,-0.4272194923777193
ACH-000862,-0.5090188068643551
ACH-000865,-0.3852150891862812
ACH-000866,-0.7908560716270181
ACH-000867,-0.2265356725625779
ACH-000869,-0.4194786673743625
ACH-000872,-0.3584650066457484
ACH-000873,-0.4416303490034825
ACH-000876,-0.3626311420139543
ACH-000878,-0.3739975424414355
ACH-000880,-0.5315040269626857
ACH-000881,-0.5228827101079941
ACH-000882,-0.922076258213626
ACH-000884,-0.5516069435327634
ACH-000885,-0.3796700270642772
ACH-000887,-0.7643263377076429
ACH-000889,-0.5658467255019116
ACH-000896,-0.7744241095344808
ACH-000898,-0.6512349717637846
ACH-000900,-0.05358077922105499
ACH-000901,-0.9241281731110932
ACH-000905,-0.4548140362422893
ACH-000906,-0.8917006313090304
ACH-000907,-0.865120465183051
ACH-000910,-0.21547061206133755
ACH-000911,-0.9745062838008539
ACH-000912,-1.0073273702849608
ACH-000913,-0.7033663661983199
ACH-000915,-0.4643489681603372
ACH-000916,-0.5571488585821257
ACH-000917,-0.8702856673854219
ACH-000920,-0.4001944903687693
ACH-000921,-0.1893827699369897
ACH-000924,-0.21351471761673912
ACH-000926,-0.7077384228435514
ACH-000928,-0.615380213007603
ACH-000929,-0.7545152564104477
ACH-000932,-0.5841348907976179
ACH-000935,-0.5689819962683419
ACH-000936,-0.7584364786150478
ACH-000937,-0.20660662348463052
ACH-000938,-0.3915035624017784
ACH-000939,-0.3631804556724424
ACH-000941,-0.18772699877629687
ACH-000943,-0.5311775645416855
ACH-000946,-0.2586230207244991
ACH-000947,-0.2259785993078959
ACH-000948,-0.360561959003728
ACH-000950,-0.8454841748514597
ACH-000953,-0.08241660785655773
ACH-000954,-0.9604302655517768
ACH-000957,-0.5319669320530892
ACH-000958,-0.7146869119047575
ACH-000960,-0.3115633069893235
ACH-000963,-0.4991082660042404
ACH-000968,-0.3907563513122504
ACH-000969,-0.6156320457064286
ACH-000972,-0.4109867073908411
ACH-000973,-0.1878604512419271
ACH-000974,-0.6878454057872619
ACH-000978,-0.42902932467944616
ACH-000984,-0.4501384161515247
ACH-000986,-0.602609556006338
ACH-000988,-0.6071027799345559
ACH-000993,-0.27916373275709205
ACH-000994,-0.5209853667689092
ACH-000996,-0.6352790058049835
ACH-001001,-0.5442964614141214
ACH-001020,-0.9570461991017736
ACH-001028,-0.5525819337384446
ACH-001031,-0.5008577621921437
ACH-001038,-0.6537691395687111
ACH-001048,-0.6599959793998076
ACH-001050,-1.1519735422378226
ACH-001053,-0.9163615457320524
ACH-001054,-0.57974553610554
ACH-001061,-0.3025501059862675
ACH-001067,-0.99599481097538
ACH-001075,-0.7897102405594854
ACH-001096,-0.3731593530768429
ACH-001111,-1.1067932831012923
ACH-001119,-0.7529150864508355
ACH-001128,-0.6649898025491887
ACH-001134,-0.7284726148117824
ACH-001151,-0.38989776170771095
ACH-001163,-0.6736108864420931
ACH-001164,-0.617633075780971
ACH-001183,-0.3793301273426432
ACH-001192,-0.7749245798956123
ACH-001193,-0.3268685183760344
ACH-001196,-0.5782329170861861
ACH-001197,-0.5851319509863468
ACH-001205,-0.5061059871285937
ACH-001211,-0.5163281119763427
ACH-001212,-0.35702528781223725
ACH-001228,-0.5142250623497772
ACH-001232,-0.5047268656357602
ACH-001239,-0.5154928350262964
ACH-001270,-0.6035365637192719
ACH-001274,-0.5789289073152989
ACH-001275,-0.5033442094840187
ACH-001277,-0.9687747843122492
ACH-001278,-0.4862448601659897
ACH-001280,-0.4323355085352555
ACH-001283,-0.4928464157767172
ACH-001289,-0.8040678399916079
ACH-001300,-0.34670455307905823
ACH-001301,-0.4619087220178833
ACH-001302,-0.34598535338064224
ACH-001306,-0.20497708375961976
ACH-001318,-0.2325619961360248
ACH-001322,-0.574770820344431
ACH-001328,-0.20858108516117746
ACH-001332,-0.5864231234290587
ACH-001336,-0.4206162479982628
ACH-001346,-0.7671385253209231
ACH-001353,-1.0674262481617294
ACH-001354,-0.10801917353584396
ACH-001367,-0.8630802382986521
ACH-001368,-0.2544854800425605
ACH-001374,-0.5313712738981031
ACH-001377,-0.7554849786328989
ACH-001380,-0.7280004221201477
ACH-001391,-0.1461524153447441
ACH-001408,-0.6242719629448484
ACH-001430,-0.4442204851247079
ACH-001431,-0.29828149807582177
ACH-001450,-0.21447212522837686
ACH-001496,-0.8099121026055776
ACH-001500,-0.8018350035466921
ACH-001523,-0.9591697959789064
ACH-001532,-0.3905479800628755
ACH-001550,-0.8863531218178747
ACH-001552,-0.9544750334503582
ACH-001554,-0.7843351641750782
ACH-001654,-0.8185239322086861
ACH-001735,-0.24486033722434825
ACH-001736,-0.33390720410186125
ACH-001737,-0.6044762766776057
ACH-001740,-0.6846100275412432
ACH-001745,-0.7063901698346096
ACH-001765,-0.9569385116876205
