,SUV39H2 (79723)
ACH-000004,0.0525439665046967
ACH-000005,0.17915279207378265
ACH-000007,-0.05936031303232685
ACH-000009,-0.1267221737630276
ACH-000011,-0.042455861365531485
ACH-000012,0.06425436332008269
ACH-000013,-0.0800850707818038
ACH-000014,0.027258119299385486
ACH-000015,0.1338046596803072
ACH-000017,-0.10015953621309212
ACH-000018,-0.048811140718015636
ACH-000019,-0.04892352755317712
ACH-000021,-0.08054743351488222
ACH-000022,-0.02599533676646267
ACH-000025,0.04758293790084498
ACH-000028,0.011237180659421472
ACH-000030,-0.014271965085814641
ACH-000035,0.10179283063106784
ACH-000036,-0.07762863496450531
ACH-000037,0.07729112903440045
ACH-000039,0.08344715857396064
ACH-000040,-0.054290702576244014
ACH-000041,0.02220084389091625
ACH-000042,0.06711301781190501
ACH-000045,0.002709567637239005
ACH-000047,-0.1391524470693881
ACH-000052,0.008880266504151949
ACH-000053,0.018633204042654318
ACH-000054,-0.06074845791670861
ACH-000055,-0.09914316806499568
ACH-000060,-0.10295114993264602
ACH-000067,-0.00907763280021728
ACH-000070,0.112001907387079
ACH-000075,-0.1187156131515211
ACH-000078,0.0015863813806681535
ACH-000082,0.06237504353505609
ACH-000085,-0.127246115724952
ACH-000086,0.04964030601765766
ACH-000087,-0.1999008865012251
ACH-000092,-0.04183027560319024
ACH-000095,0.0340823070218968
ACH-000097,-0.09022541003680593
ACH-000098,0.02749534606349556
ACH-000099,-0.10647669187732438
ACH-000108,0.03993555612132965
ACH-000113,0.07279042288556242
ACH-000116,-0.010528142377063641
ACH-000118,0.024532259725086242
ACH-000120,-0.005671660682167989
ACH-000123,0.06598414344117265
ACH-000127,0.049135149708805705
ACH-000128,0.06327360214314064
ACH-000132,0.05377996143761387
ACH-000133,0.10582513615584968
ACH-000137,0.04608286916955175
ACH-000138,0.08497218310064675
ACH-000142,0.13823969926532775
ACH-000143,-0.05565028935052265
ACH-000146,-0.10841906615823378
ACH-000148,-0.004949344425797267
ACH-000150,-0.002894426121528704
ACH-000152,-0.02747634522478105
ACH-000153,0.2432814780912675
ACH-000159,-0.076485254009779
ACH-000160,0.20274527900145692
ACH-000163,-0.07668479997622836
ACH-000167,0.3857328686364828
ACH-000168,-0.04671168902389701
ACH-000169,0.07797073396571592
ACH-000178,0.028649496542817482
ACH-000183,-0.07361650503485252
ACH-000188,-0.06305184686296987
ACH-000189,-0.06428014630364096
ACH-000190,0.24502827142714725
ACH-000198,0.02756895235448209
ACH-000203,0.21027817207173555
ACH-000204,-0.11895097273087706
ACH-000206,-0.04100712251183277
ACH-000207,-0.06819293507438014
ACH-000208,-0.13127138204998653
ACH-000210,0.1261525546470621
ACH-000211,0.0793287782973707
ACH-000215,-0.025503873500774037
ACH-000221,0.18831157790768208
ACH-000222,0.20348670839787888
ACH-000223,-0.015316677297003018
ACH-000226,0.017171422467618304
ACH-000227,-0.08336583608420713
ACH-000228,-0.007869245284744666
ACH-000231,0.03253378537931303
ACH-000232,-0.06110251422856565
ACH-000233,-0.033816183576580984
ACH-000234,-0.05115823220368912
ACH-000235,0.06269750146128836
ACH-000237,-0.031505165255726775
ACH-000238,-0.023086738879962185
ACH-000242,0.4550097495193554
ACH-000243,0.12378010738023774
ACH-000244,-0.39279363490013297
ACH-000246,0.011361079499485126
ACH-000248,0.11695607751997918
ACH-000250,-0.01745779891741526
ACH-000251,0.1011510691180648
ACH-000252,-0.04855497746446895
ACH-000253,0.10371706194214053
ACH-000255,-0.11152617314500038
ACH-000256,-0.1136883962371274
ACH-000257,-0.05313671115400286
ACH-000258,-0.09293493756024153
ACH-000259,0.036271762369201314
ACH-000260,0.008634103928081853
ACH-000261,0.03323028665098485
ACH-000262,0.0245122098323188
ACH-000263,-0.07465548149420584
ACH-000264,0.1183310382042604
ACH-000265,0.12513014158461772
ACH-000266,0.04628771130989165
ACH-000272,-0.020334951446673317
ACH-000274,-0.11042973403021432
ACH-000277,-0.15944007108633612
ACH-000278,0.06399561290306273
ACH-000279,-0.021809977213824883
ACH-000280,-0.0016555630252274255
