,FTMT (94033)
ACH-000415,-0.18532850721708288
ACH-000416,-0.2582042192401652
ACH-000420,-0.29943586490102914
ACH-000421,-0.20999317021672687
ACH-000424,-0.2643641966466397
ACH-000425,-0.3914756509369264
ACH-000426,-0.052221171567154105
ACH-000427,-0.3762635223960525
ACH-000433,-0.4901139519624465
ACH-000435,-0.4424435366128156
ACH-000436,-0.04708512072310345
ACH-000444,-0.10037660474981833
ACH-000445,-0.2826411420277932
ACH-000448,-0.1905925265866198
ACH-000450,-0.22265049314724175
ACH-000452,-0.14753391327304088
ACH-000454,-0.2113440963530181
ACH-000458,-0.09599948069470338
ACH-000459,-0.10248128678204926
ACH-000460,-0.223331679352728
ACH-000461,-0.3401351034051925
ACH-000463,-0.1960576388245967
ACH-000464,-0.22669693600717625
ACH-000466,-0.2399916091807625
ACH-000467,-0.055598870578081966
ACH-000468,-0.06120184885310756
ACH-000469,-0.23711210190108065
ACH-000470,-0.1197533196955875
ACH-000471,-0.13552655248400625
ACH-000472,-0.15715358499414545
ACH-000473,-0.08932854814400489
ACH-000475,-0.22658059324451985
ACH-000476,-0.2303423821889689
ACH-000477,-0.14944776053213404
ACH-000479,-0.1062925228243688
ACH-000480,-0.12194259159926585
ACH-000481,-0.30944410607393513
ACH-000483,-0.2503182431892203
ACH-000484,-0.14767128224083906
ACH-000485,-0.30296959745567914
ACH-000486,-0.21402914127882605
ACH-000487,-0.3414164200432802
ACH-000488,-0.2895305183293644
ACH-000490,-0.2665918358434776
ACH-000491,-0.2328183738913537
ACH-000495,-0.4044251285900064
ACH-000496,-0.16253091473570594
ACH-000499,0.17807942256679765
ACH-000500,-0.5398578129454171
ACH-000502,-0.19817168343892952
ACH-000503,-0.4035894167626799
ACH-000505,-0.19155799999228207
ACH-000507,-0.1122403200994354
ACH-000510,-0.08752587276541074
ACH-000511,-0.2466477006963337
ACH-000512,-0.3205140786320499
ACH-000516,-0.34195861076742234
ACH-000517,-0.1565492709387881
ACH-000518,-0.2011076283373064
ACH-000520,-0.29151953810667897
ACH-000521,-0.18845325720748565
ACH-000522,-0.2819977561583575
ACH-000524,-0.2717606509072121
ACH-000527,-0.19988509614095476
ACH-000528,-0.1008256294313932
ACH-000537,-0.2433500585234508
ACH-000541,-0.09246657858444908
ACH-000542,-0.2819981256107183
ACH-000544,-0.2800401700279472
ACH-000545,-0.34112679091187936
ACH-000547,-0.17126391127670168
ACH-000548,-0.19897769886318653
ACH-000549,-0.2299046982125718
ACH-000550,-0.3714821137574775
ACH-000552,-0.22052301955990944
ACH-000556,-0.19298808219338345
ACH-000557,0.04894979458183207
ACH-000569,-0.13480899719656514
ACH-000570,-0.2751207958471609
ACH-000571,-0.2584361856926585
ACH-000573,-0.16767895194418894
ACH-000576,-0.2409826602269349
ACH-000579,-0.2377808394037052
ACH-000580,-0.18521196661829525
ACH-000584,-0.18159326791290886
ACH-000585,-0.2339813590262001
ACH-000588,-0.21137605856149647
ACH-000589,-0.035474777962002386
ACH-000591,-0.12880181202593008
ACH-000593,-0.1472012982139078
ACH-000600,-0.3253462326993156
ACH-000601,-0.28074133069968465
ACH-000605,-0.24132970002823756
ACH-000606,-0.23569759910954635
ACH-000608,-0.14121447957432962
ACH-000614,-0.17240423237659433
ACH-000616,-0.3873824108702247
ACH-000618,-0.12715284273513078
ACH-000619,-0.2422664268176669
ACH-000620,-0.242453191991526
ACH-000621,-0.1365371967740524
ACH-000622,-0.11814432451136316
ACH-000623,-0.1721126844110718
ACH-000624,-0.3084853321468117
ACH-000627,-0.24836494339860804
ACH-000630,-0.2675689720815919
ACH-000631,0.009507086657321999
ACH-000632,-0.19433424118397613
ACH-000633,-0.11907382528034345
ACH-000637,-0.11076800268805632
ACH-000638,-0.2525978255529381
ACH-000646,-0.22558730263045465
ACH-000647,-0.2527800800391141
ACH-000648,-0.3150583486741219
ACH-000649,-0.23666419465717695
ACH-000651,-0.23585076189625484
ACH-000652,-0.2009047014858556
ACH-000653,-0.22034881747519452
ACH-000657,-0.18971042542536865
ACH-000658,-0.15076639154556265
ACH-000661,-0.40212926809189264
ACH-000662,-0.5652303170983837
ACH-000663,-0.17460386320951998
ACH-000665,-0.2634276315157595
ACH-000671,-0.12389180909524462
ACH-000672,-0.27372288885539875
ACH-000673,-0.3212907840862917
ACH-000676,-0.2077213340666584
ACH-000677,-0.0965655499556358
ACH-000681,-0.2194116860049292
ACH-000683,-0.22670367803242025
ACH-000684,-0.2227573530411369
ACH-000688,-0.3902174356567711
ACH-000693,-0.21084989086593656
ACH-000694,-0.05836817777766321
ACH-000695,-0.4018630566950118
ACH-000696,-0.3124785437643173
ACH-000697,-0.265089352839269
ACH-000699,-0.2548020461471584
ACH-000701,-0.15640830570551245
ACH-000706,-0.17326307175620848
ACH-000711,-0.3613257065950578
ACH-000713,-0.30474829847500384
ACH-000714,-0.2175356334098034
ACH-000718,-0.32770281690152697
ACH-000720,-0.274664630456378
ACH-000721,-0.31684565564309675
ACH-000724,-0.12412473162764845
ACH-000725,-0.13044479895974134
ACH-000732,-0.389130111443882
ACH-000734,-0.12197924353926455
ACH-000735,-0.2623659569571848
ACH-000736,-0.14068007908329486
ACH-000738,-0.223467691049584
ACH-000746,-0.20660015333812826
ACH-000747,-0.11371356896418
ACH-000748,-0.2103973989773553
ACH-000753,-0.1537766193735197
ACH-000756,-0.4451540479913413
ACH-000757,-0.15098127702790012
ACH-000758,-0.2882964777161739
ACH-000760,-0.06318349055243745
ACH-000762,-0.13003851904757555
ACH-000763,-0.30432461792454124
ACH-000764,-0.34445086303268235
ACH-000765,-0.12232562911669495
ACH-000766,-0.2543748512954324
ACH-000767,-0.20546353511723267
ACH-000768,-0.2734546043425527
ACH-000769,-0.3273040879371029
ACH-000770,-0.2386231422042877
ACH-000771,-0.2546678307636877
ACH-000773,-0.2432441131979927
ACH-000776,-0.2084799802211801
ACH-000777,-0.16831613859313532
ACH-000778,-0.16845914867649525
ACH-000781,-0.1510795879815182
ACH-000782,-0.3289623767212092
ACH-000783,-0.18804078153796
ACH-000784,-0.11742012493666795
ACH-000785,-0.08803802845594325
ACH-000787,-0.15013545145990126
ACH-000788,-0.19960450326031529
ACH-000791,-0.2170277465058484
ACH-000792,-0.11619389804684092
ACH-000794,-0.28614586566332817
ACH-000796,-0.15793089368763266
ACH-000798,-0.3717373086974879
ACH-000799,-0.16595241379808526
ACH-000800,-0.19040099083265696
ACH-000802,-0.22330195634599506
ACH-000804,-0.1724799075220049
ACH-000805,-0.21181096819597106
ACH-000809,-0.20291975920725389
ACH-000810,-0.236491245877474
ACH-000811,-0.1492508926646157
ACH-000817,-0.14418280766881
ACH-000819,-0.13963029430387258
ACH-000820,-0.4124194469109102
ACH-000821,-0.06626279424804578
ACH-000822,-0.1544490162524782
ACH-000823,-0.1901963034136298
ACH-000824,-0.33449223732840083
ACH-000827,-0.3913688188047153
ACH-000829,0.10737504934639523
ACH-000831,-0.1046523492584688
ACH-000832,-0.32559132104534616
ACH-000833,-0.07794989474044002
ACH-000834,-0.2038173430803344
ACH-000835,-0.2001649129640287
ACH-000836,-0.17374905070487387
ACH-000837,-0.13390518702765586
ACH-000838,-0.07543655782346785
ACH-000839,-0.12613722581156636
ACH-000840,0.040031480079037236
ACH-000841,-0.14971457975735772
ACH-000843,-0.251886136647976
ACH-000846,-0.2227000476302372
ACH-000847,-0.15103673821819968
ACH-000848,-0.14063992208396592
ACH-000849,-0.2428944234463568
ACH-000851,-0.256421859308689
ACH-000855,-0.19184688946359651
ACH-000856,0.01311341088136583
ACH-000858,-0.241755912748232
ACH-000859,-0.3743804095985194
ACH-000861,-0.1622474557027469
ACH-000862,-0.1421481095697557
ACH-000865,-0.21539175753213807
ACH-000866,-0.1647225017474146
ACH-000867,-0.3300015184565042
ACH-000869,-0.17800354218847622
ACH-000872,-0.15933779415306226
ACH-000873,-0.2221484499617124
ACH-000876,-0.17512982253279746
ACH-000878,-0.1743198301802369
ACH-000880,-0.1469216830147899
ACH-000881,-0.27859042896561104
ACH-000882,-0.2493723354899386
ACH-000884,-0.2368688947189118
ACH-000885,-0.3004786442765583
ACH-000887,-0.22311788031125285
ACH-000889,-0.12321227331267393
ACH-000896,-0.11326068745029776
ACH-000898,-0.12461084351263575
ACH-000900,-0.23622929529350706
ACH-000901,-0.16453587546265094
ACH-000905,-0.17154547897471306
ACH-000906,-0.3077354101577752
ACH-000907,-0.3401548508113381
ACH-000910,-0.16279094715172865
ACH-000911,-0.14827008835650293
ACH-000912,-0.29953569594334384
ACH-000913,-0.10410569175106074
ACH-000915,-0.36022831785368314
ACH-000916,-0.519869590544228
ACH-000917,-0.35623050972490206
ACH-000920,-0.4921101476262981
ACH-000921,-0.23719763917582504
ACH-000924,-0.26468662296108736
ACH-000926,-0.07484351405295776
ACH-000928,-0.22349182839862616
ACH-000929,-0.2187526093479214
ACH-000932,-0.13311789420593653
ACH-000935,-0.11978946713216472
ACH-000936,-0.2379682826404054
ACH-000937,-0.37606109782251385
ACH-000938,-0.12289808485096446
ACH-000939,-0.13487305915604778
ACH-000941,-0.1974596829003409
ACH-000943,-0.18004516846732918
ACH-000946,-0.26247801111833496
ACH-000947,-0.15975898320572324
ACH-000948,-0.24477467160806424
ACH-000950,-0.21602614233043446
ACH-000953,-0.29591297836082964
ACH-000954,-0.2496016293737001
ACH-000957,-0.2680543113489006
ACH-000958,-0.29859251514988017
ACH-000960,-0.3077353627171741
ACH-000963,-0.22097880056383484
ACH-000968,-0.20078438561035927
ACH-000969,-0.4650504984893226
ACH-000972,-0.6442834557065384
ACH-000973,-0.3146346381070709
ACH-000974,-0.17695440287819314
ACH-000978,-0.05499405682152253
ACH-000984,-0.5360186112652513
ACH-000986,-0.30436121311773834
ACH-000988,-0.3674959273862012
ACH-000993,-0.3703035991004773
ACH-000994,-0.2175408313801123
ACH-000996,-0.3201781542049841
ACH-001001,-0.2730382929624088
ACH-001020,-0.17037883341572546
ACH-001028,-0.306088919936262
ACH-001031,-0.059900912699389165
ACH-001038,-0.11393975010916893
ACH-001048,-0.24111386791845285
ACH-001050,-0.5992975213143417
ACH-001053,-0.16956571734740106
ACH-001054,-0.346483215675037
ACH-001061,-0.22633485420257626
ACH-001067,-0.19202582928551448
ACH-001075,-0.12585253162170848
ACH-001096,-0.0969818159871826
ACH-001111,-0.13714432488565395
ACH-001119,-0.23581306088337745
ACH-001128,0.043288979012059185
ACH-001134,-0.2698586646697931
ACH-001151,-0.21528378626851025
ACH-001163,-0.1145318981967845
ACH-001164,-0.09987111960550328
ACH-001183,-0.31669325647002045
ACH-001192,0.02717984271428924
ACH-001193,-0.2375390407863509
ACH-001196,-0.32962915550848354
ACH-001197,-0.29131567604611025
ACH-001205,-0.2746558200721926
ACH-001211,-0.24011237047013864
ACH-001212,-0.5053159321586025
ACH-001228,-0.18429936924180404
ACH-001232,-0.2660287197120672
ACH-001239,-0.3579629063104699
ACH-001270,-0.3375915064242373
ACH-001274,-0.13309998606096926
ACH-001275,-0.1710813089344417
ACH-001277,-0.3958444286125232
ACH-001278,-0.27050524743475873
ACH-001280,-0.06993425522599903
ACH-001283,-0.1544549875484572
ACH-001289,-0.1677735280954439
ACH-001300,-0.14304938758471228
ACH-001301,-0.3556890576738628
ACH-001302,-0.2262195258335915
ACH-001306,-0.26065423379861363
ACH-001318,-0.17156573251442267
ACH-001322,-0.19145872918935766
ACH-001328,-0.29790206013940873
ACH-001332,-0.1396655969482786
ACH-001336,-0.15048009068305776
ACH-001346,-0.09478403595420172
ACH-001353,-0.2195238567202347
ACH-001354,-0.018237023762472077
ACH-001367,-0.08605589750127554
ACH-001368,-0.21546834358122244
ACH-001374,-0.049696750407679055
ACH-001377,-0.1115385151158036
ACH-001380,-0.17284569885727072
ACH-001391,-0.3405992370595826
ACH-001408,-0.23244972346193954
ACH-001430,-0.08572208121852702
ACH-001431,-0.3613620087634853
ACH-001450,-0.2349594897609722
ACH-001496,-0.1941292536915882
ACH-001500,-0.2381953882278409
ACH-001523,-0.30146851567089217
ACH-001532,-0.26156389607287306
ACH-001550,-0.13063559893888402
ACH-001552,-0.3843353909322845
ACH-001554,-0.26862453697503985
ACH-001654,-0.18069842631399635
ACH-001735,-0.20846229310605136
ACH-001736,-0.2403219459479305
ACH-001737,-0.2220659686581241
ACH-001740,-0.31446671701900153
ACH-001745,-0.277933374157428
ACH-001765,-0.15511076537278182
