,NWD1 (284434)
ACH-000277,-0.14297945103770193
ACH-000278,-0.3384587555925499
ACH-000279,-0.03537011322106822
ACH-000280,-0.3003973092979363
ACH-000281,-0.2687353840956176
ACH-000288,-0.05236737883240685
ACH-000291,-0.3213390684753714
ACH-000293,-0.17677373714570388
ACH-000294,-0.35566398107477665
ACH-000295,0.1230315348618293
ACH-000296,-0.22043150834766706
ACH-000302,-0.23612336849701585
ACH-000304,-0.19216196700566432
ACH-000307,-0.153361533369405
ACH-000308,-0.10030210170910864
ACH-000310,-0.21478279922896154
ACH-000311,-0.11294229893634165
ACH-000312,-0.0837734003484849
ACH-000315,-0.30046104647195104
ACH-000316,-0.1481276696541126
ACH-000317,-0.1922938725082
ACH-000318,-0.03142230734903613
ACH-000319,-0.4185146733328976
ACH-000320,-0.21029572068222246
ACH-000322,0.022097973366853825
ACH-000323,-0.1258247114927101
ACH-000324,-0.1471434639499083
ACH-000329,-0.11484144552741575
ACH-000330,-0.03735171905067769
ACH-000331,-0.11183796911426093
ACH-000332,-0.1288484242047569
ACH-000334,-0.19051491289939665
ACH-000335,-0.16191884978045554
ACH-000336,-0.3026003774350477
ACH-000337,-0.08311377328218764
ACH-000338,-0.2937603312663011
ACH-000339,-0.17018158089267876
ACH-000341,-0.2853037009858024
ACH-000348,-0.2031904068370405
ACH-000350,-0.1866930602939569
ACH-000352,-0.2809655741071708
ACH-000356,-0.395776152214234
ACH-000361,-0.3495708206859555
ACH-000362,-0.16305551937572085
ACH-000363,-0.2636714408388231
ACH-000364,-0.17299291237711134
ACH-000365,0.008209260623077834
ACH-000366,-0.3127809664680508
ACH-000368,-0.14903560387777193
ACH-000374,-0.1288362084026727
ACH-000375,-0.2547771681858628
ACH-000376,0.15200093753546032
ACH-000381,-0.22565378612633605
ACH-000383,-0.15079532703737722
ACH-000387,-0.1866369547170127
ACH-000389,-0.2810442999910899
ACH-000390,-0.24053498122707914
ACH-000393,-0.27960406505268004
ACH-000395,-0.5574073283452503
ACH-000396,-0.19930525370892133
ACH-000397,-0.03737414796191636
ACH-000401,-0.0820712150531429
ACH-000402,-0.021065554900496646
ACH-000403,-0.07551564771867983
ACH-000404,-0.2827302092845668
ACH-000406,-0.1860544048796829
ACH-000407,-0.056461931948868276
ACH-000408,-0.411981059035952
ACH-000410,-0.28007137455118203
ACH-000411,-0.0406574307467551
ACH-000414,-0.05324980613606881
ACH-000415,-0.2912535163639535
ACH-000416,-0.3311408679399067
ACH-000420,-0.3918390427728841
ACH-000421,-0.15244895881770865
ACH-000424,-0.1644223355631502
ACH-000425,-0.1680228146047085
ACH-000426,-0.02826763148779885
ACH-000427,-0.3075117528946168
ACH-000433,-0.4669934884944341
ACH-000435,-0.3721357075426304
ACH-000436,0.040116883116646886
ACH-000444,-0.1596880764012036
ACH-000445,-0.11773727605836648
ACH-000448,-0.16852626641831495
ACH-000450,-0.020896556796290527
ACH-000452,-0.010977841384634184
ACH-000454,-0.5148263796020953
ACH-000458,-0.15933815984593855
ACH-000459,-0.16427580660339364
ACH-000460,-0.13924977995594953
ACH-000461,0.02040244365659177
ACH-000463,-0.1388354665590923
ACH-000464,-0.12352250336126988
ACH-000466,-0.36216196783725707
ACH-000467,-0.115083141867341
ACH-000468,-0.3312814275577043
ACH-000469,-0.2020392845716956
ACH-000470,-0.018305716025250197
ACH-000471,-0.1494849178808312
ACH-000472,-0.2046131472522676
ACH-000473,-0.1940866914603892
ACH-000475,-0.14886423307905433
ACH-000476,-0.2808912827871091
ACH-000477,-0.19766386965624064
ACH-000479,-0.07498757357772852
ACH-000480,-0.12594986903240232
ACH-000481,-0.2315212324637373
ACH-000483,-0.2603909665339765
ACH-000484,-0.2519631891877253
ACH-000485,-0.18878008628399612
ACH-000486,-0.09078720746710606
ACH-000487,-0.3355772195296192
ACH-000488,-0.19794423137704825
ACH-000490,-0.26198208135332285
ACH-000491,-0.042662260150556616
ACH-000495,-0.16141336759689728
ACH-000496,-0.1691899153939857
ACH-000499,-0.45845206362655794
ACH-000500,0.10869873105113348
ACH-000502,-0.18682822334826032
ACH-000503,-0.15502727401238847
ACH-000505,-0.2808630793213833
ACH-000507,-0.02309865964844118
ACH-000510,-0.17553192433231027
ACH-000511,-0.20979554677621276
ACH-000512,0.15679391348892838
ACH-000516,-0.1568538351299975
ACH-000517,-0.18551314741857675
ACH-000518,-0.15229742554510906
ACH-000520,-0.24684547397164405
ACH-000521,-0.02457126769306009
ACH-000522,-0.2430360932714016
ACH-000524,-0.2419117104197579
ACH-000527,-0.142880791949567
ACH-000528,-0.3045408646222168
ACH-000537,-0.276231108257528
ACH-000541,-0.1334300830506009
ACH-000542,-0.11929064548412804
ACH-000544,-0.045767038221039724
ACH-000545,-0.14234089070323386
ACH-000547,-0.11288841988500085
ACH-000548,-0.2785223347210079
ACH-000549,-0.11802339626476488
ACH-000550,-0.1075643648981582
ACH-000552,-0.11763738027655918
ACH-000556,-0.3537785217816824
ACH-000557,-0.2038731413938428
ACH-000569,0.04887771288703654
ACH-000570,0.04279482929525237
ACH-000571,-0.2703651931348592
ACH-000573,-0.11782594148017687
ACH-000576,-0.1882991076085133
ACH-000579,-0.20258282055427734
ACH-000580,-0.12922012869710045
ACH-000584,-0.12531639009936532
ACH-000585,-0.17973191777559408
ACH-000588,-0.1438715222085872
ACH-000589,-0.1252587554149869
ACH-000591,-0.27505426539318056
ACH-000593,-0.18135068755120307
ACH-000600,-0.19808128768305835
ACH-000601,-0.2392033825130729
ACH-000605,-0.3263925005335347
ACH-000606,-0.3456273941977083
ACH-000608,-0.14839654922533074
ACH-000614,-0.04514300759619772
ACH-000616,-0.026025754753289575
ACH-000618,-0.1612375977933281
ACH-000619,-0.24122613177581775
ACH-000620,-0.23600881568677934
ACH-000621,-0.09904992017497677
ACH-000622,-0.07571439586890451
ACH-000623,-0.16852731446113373
ACH-000624,-0.2941757307427227
ACH-000627,-0.22388926605226425
ACH-000630,-0.2904780238773806
ACH-000631,-0.07372624679633917
ACH-000632,-0.15273782475876607
ACH-000633,-0.07216914036563478
ACH-000637,-0.2668304586546939
ACH-000638,-0.16753169764067324
ACH-000646,-0.2665093129252677
ACH-000647,-0.10003852054908707
ACH-000648,-0.198016922466677
ACH-000649,-0.27643834330925443
ACH-000651,-0.10568618025465656
ACH-000652,-0.20238146557537645
ACH-000653,-0.07612301345198356
ACH-000657,-0.2180918486445211
ACH-000658,-0.2822141527839228
ACH-000661,-0.09142205524337828
ACH-000662,-0.1114079445480941
ACH-000663,-0.08485094399518123
ACH-000665,-0.2987155299630484
ACH-000671,-0.2871147315711361
ACH-000672,0.028268326972000463
ACH-000673,-0.13766669677657503
ACH-000676,-0.2470763885453628
ACH-000677,-0.17306779748873333
ACH-000681,-0.230132681512996
ACH-000683,-0.2098680439663348
ACH-000684,-0.2041556082142975
ACH-000688,-0.15057967952107384
ACH-000693,-0.26765087161777346
ACH-000694,-0.14996891776231536
ACH-000695,-0.3419330514176773
ACH-000696,-0.18335107187115687
ACH-000697,-0.3956090633571057
ACH-000699,-0.20759975855847884
ACH-000701,-0.2273654773857165
ACH-000706,-0.23706590554342746
ACH-000711,-0.20121350163130808
ACH-000713,-0.2541596867767075
ACH-000714,-0.22637016161272894
ACH-000718,0.07211834961644822
ACH-000720,-0.16788341540246576
ACH-000721,-0.2883771090787777
ACH-000724,-0.4290187465977787
ACH-000725,-0.4215410896130686
ACH-000732,-0.15547059542165118
ACH-000734,-0.35379580253848514
ACH-000735,-0.15702406043039416
ACH-000736,0.03476474061175089
ACH-000738,-0.13520785019058212
ACH-000746,-0.3460630505915023
ACH-000747,-0.39516558176024136
ACH-000748,-0.24966280367130375
ACH-000753,-0.12147657302965102
ACH-000756,-0.2310348436872463
ACH-000757,-0.1510114482686468
ACH-000758,-0.23427213685724
ACH-000760,-0.03427299562122958
ACH-000762,-0.2991148001384128
ACH-000763,-0.12300633439985192
ACH-000764,-0.10667359528974082
ACH-000765,-0.04463002381706214
ACH-000766,-0.11932617874918065
ACH-000767,-0.050935893419203834
ACH-000768,-0.4077146042805617
ACH-000769,-0.3070280542603208
ACH-000770,-0.0903155648689282
ACH-000771,-0.1679033974123487
ACH-000773,-0.010731766521922844
ACH-000776,-0.2845952708362957
ACH-000777,-0.15625208691708958
ACH-000778,-0.1343546347379483
ACH-000781,-0.1410293778130682
ACH-000782,-0.11706343844942488
ACH-000783,-0.07658558607555918
ACH-000784,-0.13936841200930042
ACH-000785,-0.1833215451606784
ACH-000787,-0.1941003736222895
ACH-000788,-0.21795653848352414
ACH-000791,-0.2454177687080176
ACH-000792,-0.17066761606385975
ACH-000794,-0.32169101263079736
ACH-000796,-0.10898540691008926
ACH-000798,-0.203684383024834
ACH-000799,-0.18851241714953992
ACH-000800,-0.19721402272363367
ACH-000802,-0.1840777401234083
ACH-000804,-0.041189705393306617
ACH-000805,-0.11861965185084145
ACH-000809,-0.18382777660530453
ACH-000810,-0.2660840620749041
ACH-000811,-0.10715758342879718
ACH-000817,-0.19883960312649354
ACH-000819,-0.2527514328060026
ACH-000820,-0.5675122017713236
ACH-000821,-0.3280886587065875
ACH-000822,-0.2081335680422551
ACH-000823,-0.14099237705431106
ACH-000824,-0.12415687130588512
ACH-000827,-0.18636213684223976
ACH-000829,-0.16191157803332173
ACH-000831,-0.38098832348314704
ACH-000832,-0.4400585068876173
ACH-000833,-0.3676041156947932
ACH-000834,-0.232055509918166
ACH-000835,-0.1058873506882554
ACH-000836,-0.23113193141428304
ACH-000837,-0.16635556675880014
ACH-000838,-0.15311296937268465
ACH-000839,-0.17213142952495875
ACH-000840,-0.07815992499723833
ACH-000841,-0.07240407225133079
ACH-000843,-0.14789856138205418
ACH-000846,-0.12671596971243534
ACH-000847,-0.0875049845418337
ACH-000848,-0.29397694210788744
ACH-000849,-0.30967907974402065
ACH-000851,-0.1749775710758244
ACH-000855,-0.08909232751664954
ACH-000856,-0.2936446030659693
ACH-000858,-0.2179949996426257
ACH-000859,-0.3681251563900798
ACH-000861,-0.2855163244128317
ACH-000862,-0.14552985409020705
ACH-000865,-0.2912280586798321
ACH-000866,-0.10191439437181092
ACH-000867,-0.3131780936011828
ACH-000869,-0.3940938611084874
ACH-000872,-0.1295262315805934
ACH-000873,-0.26266069521307017
ACH-000876,-0.20849695714566707
ACH-000878,-0.36021599657669423
ACH-000880,-0.18226677271087047
ACH-000881,-0.1992548472190196
ACH-000882,-0.17624103880669942
ACH-000884,-0.13493659999657434
ACH-000885,-0.2987024719169693
ACH-000887,-0.2612198618818313
ACH-000889,-0.12112581394057488
ACH-000896,-0.2916821619191706
ACH-000898,-0.14705487391761007
ACH-000900,-0.08027448770092978
ACH-000901,-0.14167056860622101
ACH-000905,-0.010311237691344698
ACH-000906,-0.2382227108087946
ACH-000907,-0.2942481381141645
ACH-000910,-0.03898822268728033
ACH-000911,-0.1446359937707325
ACH-000912,-0.19506635197021893
ACH-000913,-0.1524495102740093
ACH-000915,-0.1855132348566589
ACH-000916,-0.014885097812211374
ACH-000917,-0.240320431921443
ACH-000920,-0.1989116843647744
ACH-000921,-0.2378439239590436
ACH-000924,-0.2046933968917492
ACH-000926,-0.2869254163165125
ACH-000928,-0.15062815821958078
ACH-000929,-0.4928658509615342
ACH-000932,-0.3519878842341557
ACH-000935,0.0015305250753715092
ACH-000936,-0.20089617345215308
ACH-000937,-0.2659946759077402
ACH-000938,-0.2295968519218968
ACH-000939,-0.4097025435015921
ACH-000941,-0.3865653677043289
ACH-000943,-0.11049154381910793
ACH-000946,-0.10279763107114047
ACH-000947,-0.15941411351161047
ACH-000948,-0.10881908463944384
ACH-000950,-0.21320800498261705
ACH-000953,-0.15302105593776613
ACH-000954,-0.5263057559800517
ACH-000957,0.12950907279610713
ACH-000958,0.07090689353284334
ACH-000960,-0.18728207192985247
ACH-000963,0.0018446155498136735
ACH-000968,-0.13518024163998926
ACH-000969,-0.27178877904212384
ACH-000972,-0.2763787168755878
ACH-000973,-0.12888146863472094
ACH-000974,-0.008134421184416155
ACH-000978,-0.018041930337148508
ACH-000984,-0.10949476233354988
ACH-000986,-0.16995531633599925
ACH-000988,-0.21853824406938552
ACH-000993,-0.3032950772548296
ACH-000994,-0.3118345209879328
ACH-000996,-0.047183081348801545
ACH-001001,-0.19416442322773364
ACH-001020,-0.6066301431532106
ACH-001028,-0.1309031621844619
ACH-001031,-0.08040819663727773
ACH-001038,-0.15240012995284527
ACH-001048,-0.2161839817686532
ACH-001050,-0.22124189289532348
ACH-001053,-0.28193099883042183
ACH-001054,-0.10811917245838024
ACH-001061,-0.15985876566727722
ACH-001067,-0.25162960039702353
ACH-001075,-0.06880971592493881
ACH-001096,-0.14685794751148265
ACH-001111,-0.23551296119279785
ACH-001119,-0.18516609036568973
ACH-001128,-0.2339848465396546
ACH-001134,-0.21736972491646087
ACH-001151,-0.15947948309607402
ACH-001163,-0.07168983506498745
ACH-001164,-0.5499741831183039
ACH-001183,-0.21884658472093574
ACH-001192,-0.01201723948315772
ACH-001193,-0.013692365991826369
ACH-001196,-0.05272384517217917
ACH-001197,-0.08447940762663544
ACH-001205,0.035232601755642766
ACH-001211,-0.3623308090916508
ACH-001212,-0.3202438834908494
ACH-001228,-0.35069715712212624
ACH-001232,-0.12676952075084966
ACH-001239,-0.003860876800486588
ACH-001270,-0.2821572030393354
ACH-001274,0.008108229512709966
ACH-001275,-0.3355104065558546
ACH-001277,-0.23525515612794795
ACH-001278,-0.31127065205317817
ACH-001280,-0.2686274752015708
ACH-001283,-0.213806122803635
ACH-001289,-0.1519837209761625
ACH-001300,-0.1373462162974263
ACH-001301,-0.2514075809498855
ACH-001302,-0.388221904969094
ACH-001306,-0.18287996654053096
ACH-001318,-0.18826502169722936
ACH-001322,-0.15025380932341084
ACH-001328,-0.21784524141837425
ACH-001332,-0.0549024045655962
ACH-001336,-0.16768870361829136
ACH-001346,-0.28613586727799595
ACH-001353,-0.10324030816328576
ACH-001354,-0.340844773487024
ACH-001367,-0.29710308456338985
ACH-001368,-0.31886688421918
ACH-001374,-0.2734160810358833
ACH-001377,-0.08478835109024546
ACH-001380,-0.23905224581349346
ACH-001391,-0.04399277914252864
ACH-001408,-0.05295447439014467
ACH-001430,-0.056094607330516855
ACH-001431,-0.43383271027367626
ACH-001450,0.09382781362808927
ACH-001496,-0.21333129858001532
ACH-001500,-0.12370665924862345
ACH-001523,-0.11353411393487725
ACH-001532,-0.1545262014733958
ACH-001550,-0.1449765485424916
ACH-001552,-0.2441498480190352
ACH-001554,-0.18790940331675346
ACH-001654,-0.20978739499319585
ACH-001735,-0.18349027445920754
ACH-001736,-0.1605030677656479
ACH-001737,-0.24457180974781526
ACH-001740,-0.3187776040632193
ACH-001745,-0.21142944261366736
ACH-001765,-0.17234626720936924
