,OTOP3 (347741)
ACH-000004,0.17646846059608054
ACH-000005,0.2327820287315301
ACH-000007,0.3963359177960383
ACH-000009,0.13497239502453987
ACH-000011,0.029869421116484832
ACH-000012,0.14842212965201154
ACH-000013,0.19912595059462102
ACH-000014,0.1870592724288397
ACH-000015,0.18970484711998287
ACH-000017,0.0911471454969203
ACH-000018,0.278355823198159
ACH-000019,0.09363641914212636
ACH-000021,0.1318427195763998
ACH-000022,0.11572611002402035
ACH-000025,0.11893795031390897
ACH-000028,0.19069383199287127
ACH-000030,0.0966111150771513
ACH-000035,0.10224236354121984
ACH-000036,0.049808161427519086
ACH-000037,0.11460844901073625
ACH-000039,0.2641501175659986
ACH-000040,0.14042108881496207
ACH-000041,0.13671217985766193
ACH-000042,0.03425689250699105
ACH-000045,0.11625812186258325
ACH-000047,0.21713832711761208
ACH-000052,0.08534743912403857
ACH-000053,0.16572080316497814
ACH-000054,0.1711064030698887
ACH-000055,0.1407233545107853
ACH-000060,0.09681399091933984
ACH-000067,0.16898971742965185
ACH-000070,-0.05716935253854991
ACH-000075,0.09058467225812654
ACH-000078,0.19601791742219687
ACH-000082,0.09866877231557504
ACH-000085,0.29619415334661264
ACH-000086,0.02661404081789565
ACH-000087,0.13144688115739686
ACH-000092,0.17741843297884202
ACH-000095,0.11085582886305506
ACH-000097,0.14065440684958466
ACH-000098,0.11104599308761964
ACH-000099,0.19243633806631727
ACH-000108,0.09001894288210004
ACH-000113,0.20240231688869595
ACH-000116,0.1422852623402692
ACH-000118,0.16326549195946366
ACH-000120,0.050545977335835234
ACH-000123,0.2027550076776776
ACH-000127,0.07692369457216644
ACH-000128,0.08375848734800884
ACH-000132,0.2171029234634554
ACH-000133,0.20106921484599616
ACH-000137,0.25762629354315336
ACH-000138,-0.002286990726681763
ACH-000142,0.06012080203036047
ACH-000143,0.04999501274860955
ACH-000146,0.13554305541510706
ACH-000148,0.2242458247920668
ACH-000150,0.017598233949706037
ACH-000152,0.17998542622082878
ACH-000153,0.2418890658443994
ACH-000159,0.15027327840703122
ACH-000160,0.1713278469618162
ACH-000163,0.035778951963361935
ACH-000167,0.4292982866972624
ACH-000168,-0.05604632051637719
ACH-000169,0.014571175312870575
