,HMGN3 (9324)
ACH-000004,-0.09923925927157977
ACH-000005,-0.2891054929057794
ACH-000007,-0.20872012995504566
ACH-000009,-0.1029060633549923
ACH-000011,-0.0911382685027274
ACH-000012,-0.06810231045943563
ACH-000013,-0.107451001633358
ACH-000014,-0.10071735528160884
ACH-000015,-0.02296610031719664
ACH-000017,-0.08690194375741388
ACH-000018,-0.2588199173880822
ACH-000019,-0.08358825487690781
ACH-000021,-0.0522845200995185
ACH-000022,0.023556760308992744
ACH-000025,-0.03795640869772395
ACH-000028,-0.10365871176391048
ACH-000030,-0.13166369616863893
ACH-000035,-0.1659750700099668
ACH-000036,-0.10566315780836866
ACH-000037,0.10691846035986052
ACH-000039,-0.04317986093227518
ACH-000040,0.07693819878924091
ACH-000041,-0.17925481665949974
ACH-000042,-0.03810158168647877
ACH-000045,0.05389053695870534
ACH-000047,0.060342252346099585
ACH-000052,-0.1162671311392058
ACH-000053,-0.015803134892705854
ACH-000054,0.013782910502989687
ACH-000055,-0.10506323594741468
ACH-000060,-0.09107116594450827
ACH-000067,-0.026161437138918928
ACH-000070,0.12804424157024374
ACH-000075,-0.08280121138871115
ACH-000078,-0.14597647485187226
ACH-000082,-0.03987770772947298
ACH-000085,-0.2567992670761016
ACH-000086,-0.029077808575773786
ACH-000087,-0.037706628507329365
ACH-000092,-0.01850030403336349
ACH-000095,-0.15238506015930306
ACH-000097,-0.07015367405369692
ACH-000098,-0.08165771544430325
ACH-000099,-0.055024260218855606
ACH-000108,0.03392288084431172
ACH-000113,0.014795326191613944
ACH-000116,0.02279007993085658
ACH-000118,-0.061230219882213624
ACH-000120,0.004009905073885571
ACH-000123,0.008861014586120099
ACH-000127,-0.05286593183006535
ACH-000128,-0.13886091423746696
ACH-000132,-0.0009683327329813564
ACH-000133,-0.008722475507091902
ACH-000137,-0.1414922116594245
ACH-000138,0.05719862097351443
ACH-000142,-0.05474314875075001
ACH-000143,-0.1402950530726583
ACH-000146,0.011445957039285751
ACH-000148,-0.04548559540890183
ACH-000150,-0.2018243490493302
ACH-000152,0.049742963584507145
ACH-000153,-0.15038683182442295
ACH-000159,-0.05206730751565498
ACH-000160,0.3634774693610044
ACH-000163,-0.023891325925080087
ACH-000167,0.8290017380319948
ACH-000168,0.07834233749072476
ACH-000169,0.011626745214425265
ACH-000178,-0.13796474903845093
ACH-000183,-0.059528164886567266
ACH-000188,-0.10332304100072512
ACH-000189,0.020659376052678296
ACH-000190,0.22439315670399892
ACH-000198,-0.07791643413967121
ACH-000203,-0.2158004824691065
ACH-000204,-0.1506229821767635
ACH-000206,-0.22577723746818454
ACH-000207,0.11422262375667012
ACH-000208,0.23280441313365985
ACH-000210,-0.09094556965139693
ACH-000211,0.00606398147532925
ACH-000215,-0.04337960832350295
ACH-000221,0.07432399390944569
ACH-000222,0.11777472273317925
ACH-000223,-0.09886407368684806
ACH-000226,-0.06786929030560562
ACH-000227,-0.18081723370766012
ACH-000228,-0.020440675175396057
ACH-000231,-0.10248199074368007
ACH-000232,-0.18305494924229224
ACH-000233,-0.05161030895827599
ACH-000234,-0.10358732316814052
ACH-000235,-0.03338365579324002
ACH-000237,-0.04135861962679528
ACH-000238,0.0669491624243743
ACH-000242,0.00030374400485830825
ACH-000243,0.02363183893294185
ACH-000244,-0.025935055885514032
ACH-000246,0.03329370742026838
ACH-000248,0.06259339250222139
ACH-000250,0.01686039056307294
ACH-000251,-0.02094371798498874
ACH-000252,-0.01946346419525251
ACH-000253,-0.10751756583267133
ACH-000255,-0.06519040021556066
ACH-000256,-0.007466481653326366
ACH-000257,0.13521326899779107
ACH-000258,-0.07869132339125537
ACH-000259,-0.09517302363873216
ACH-000260,0.030119111855674632
ACH-000261,-0.048681024902638
ACH-000262,0.22712140204654466
ACH-000263,0.09525524258926853
ACH-000264,-0.1228327897854294
ACH-000265,0.08723884135719748
ACH-000266,-0.003218930986142133
ACH-000272,-0.05341081364161072
ACH-000274,-0.04594358473727736
ACH-000277,-0.09516463846615107
ACH-000278,-0.21120140776320315
ACH-000279,-0.07401537237320963
ACH-000280,-0.11922807351169025
ACH-000281,-0.2224119275597318
ACH-000288,-0.009197625016621105
ACH-000291,-0.1154738285286288
ACH-000293,-0.017906101003714658
ACH-000294,0.16906689102870487
ACH-000295,-0.05321813104914686
ACH-000296,-0.05823171776225328
ACH-000302,-0.1262840309219894
ACH-000304,-0.03184240419340423
ACH-000307,-0.11286953042403924
ACH-000308,-0.040193454747239454
ACH-000310,0.08098305816196147
ACH-000311,-0.21770882260468466
ACH-000312,0.034349379320302395
ACH-000315,0.10549727320667826
ACH-000316,-0.0003510283279212003
ACH-000317,-0.026566759801401787
ACH-000318,-0.022217511363494542
ACH-000319,0.003250749496208652
ACH-000320,0.1440137667955651
ACH-000322,0.050014983761043685
ACH-000323,0.15963928234924082
ACH-000324,-0.0767593379362784
ACH-000329,-0.08012110155342436
ACH-000330,0.03165437517174252
ACH-000331,-0.04202782494191293
ACH-000332,-0.08645244100859127
ACH-000334,-0.10440206584491668
ACH-000335,0.025487580337596592
ACH-000336,-0.12835626309933765
ACH-000337,-0.24956400475643425
ACH-000338,-0.3787995505193804
ACH-000339,-0.09385526206173304
ACH-000341,0.0028463144703112053
ACH-000348,-0.007554180513850307
ACH-000350,-0.11661090270900465
ACH-000352,0.04418410334676117
ACH-000356,0.0013080575519761634
ACH-000361,-0.013964631979344607
ACH-000362,-0.0610724882213047
ACH-000363,-0.040260151059077966
ACH-000364,-0.04520065546224149
ACH-000365,0.06865471827288577
ACH-000366,0.0212706814529164
ACH-000368,0.1703201066022473
ACH-000374,-0.06486824479202392
ACH-000375,0.013475337933895512
ACH-000376,0.026014321451927908
ACH-000381,-0.0009238090654329644
ACH-000383,0.0025442059516622433
ACH-000387,-0.031401423196718965
ACH-000389,-0.022200782733432945
ACH-000390,-0.13780212140983186
ACH-000393,0.06827974268918426
ACH-000395,-0.04007403441824353
ACH-000396,-0.3293981491423706
ACH-000397,-0.08812337499971858
ACH-000401,0.20269756657934174
ACH-000402,-0.20793579519264732
ACH-000403,-0.14701885822079985
ACH-000404,0.11289318807936255
ACH-000406,0.03235885572413633
ACH-000407,0.0929078986225972
ACH-000408,0.1178925615686976
ACH-000410,-0.18675740938746666
ACH-000411,-0.06517978043393723
ACH-000414,-0.0976982670908212
ACH-000415,-0.019577694231549186
ACH-000416,-0.004492523248186007
ACH-000420,-0.11283900977846766
ACH-000421,-0.07531535301658733
ACH-000424,-0.06336177798538185
ACH-000425,-0.004056906708291232
ACH-000426,0.05185455197764896
ACH-000427,-0.21326005981033605
ACH-000433,0.13322588256600507
ACH-000435,-0.16942387613563312
ACH-000436,-0.2300715783370685
ACH-000444,-0.006077745674934637
ACH-000445,0.06743387453113389
ACH-000448,-0.07574457372659432
ACH-000450,0.09975271022064414
ACH-000452,-0.021764952919958745
ACH-000454,-0.016268977274368945
ACH-000458,-0.018302008601072457
ACH-000459,-0.06826637627762511
ACH-000460,0.05050591038434421
ACH-000461,0.05481892103516176
ACH-000463,-0.01845124892339211
ACH-000464,-0.0131609433691972
ACH-000466,0.02124173725386841
ACH-000467,-0.2507176384828306
ACH-000468,-0.021304314888857832
ACH-000469,0.1006348749538136
ACH-000470,-0.14104936343012384
ACH-000471,0.1289859294886593
ACH-000472,-0.003634285384448671
ACH-000473,0.027362579216622072
ACH-000475,-0.10242091654658764
ACH-000476,-0.0906241147129386
ACH-000477,-0.07091344744855299
