,CST4 (1472)
ACH-000004,0.06893578814140805
ACH-000005,0.4842063700877513
ACH-000007,0.03582360448993907
ACH-000009,0.2255328591290675
ACH-000011,-0.020696856518865284
ACH-000012,0.21015095539557854
ACH-000013,0.169363947718494
ACH-000014,-0.0212573926136536
ACH-000015,0.2506315792876609
ACH-000017,0.0094645635380759
ACH-000018,0.02067561405144231
ACH-000019,0.07298377598685958
ACH-000021,0.15709952861488696
ACH-000022,0.251439850801546
ACH-000025,0.2716296932851853
ACH-000028,0.07682327855861547
ACH-000030,0.1371995887291653
ACH-000035,0.14948937280061295
ACH-000036,0.11532670011391424
ACH-000037,0.01266331222907884
ACH-000039,0.10407696298300492
ACH-000040,0.03476277067296441
ACH-000041,0.30700869609359266
ACH-000042,0.21499359884727826
ACH-000045,0.08557535100121598
ACH-000047,0.21676680279456628
ACH-000052,0.14923494704707313
ACH-000053,0.0004763421634017705
ACH-000054,0.15957473496021554
ACH-000055,0.10253475599001864
ACH-000060,0.2206930647792479
ACH-000067,0.17274831820362144
ACH-000070,0.07834106704591154
ACH-000075,0.024389466653683224
ACH-000078,0.17727503417484114
ACH-000082,0.033431075754320486
ACH-000085,0.326314652030938
ACH-000086,0.1357431554399677
ACH-000087,0.3292328521191687
ACH-000092,0.17430527074904434
ACH-000095,-0.026133256620484328
ACH-000097,0.05931542941009304
ACH-000098,0.07552571253892819
ACH-000099,0.1263610716118133
ACH-000108,0.02692302469989784
ACH-000113,0.14396473730225567
ACH-000116,0.0901076685756435
ACH-000118,0.14683246696813396
ACH-000120,0.10616725260800494
ACH-000123,0.1384534252736965
ACH-000127,0.08294485922015242
ACH-000128,0.10325974307424687
ACH-000132,0.1369843709876368
ACH-000133,0.13135265957489795
ACH-000137,0.11532092197073353
ACH-000138,0.24961272358485104
ACH-000142,0.2569549638165251
ACH-000143,0.11741132443590716
ACH-000146,0.029418901717891167
ACH-000148,0.1161446809373791
ACH-000150,-0.02713186975881024
ACH-000152,0.20853767354162586
ACH-000153,0.21217678035085727
ACH-000159,0.15248920433334184
ACH-000160,0.03490199301255524
ACH-000163,0.02206375227221672
ACH-000167,0.15405552666823816
ACH-000168,0.04021568660533799
ACH-000169,0.1219539131051076
ACH-000178,0.1325866982102046
ACH-000183,0.2469568790140898
ACH-000188,0.18049191543914225
ACH-000189,0.13763413371955832
ACH-000190,0.3609392541894396
ACH-000198,0.3871584837746245
ACH-000203,0.26084521109994746
ACH-000204,-0.039747661366095706
ACH-000206,0.08119278234068089
ACH-000207,-0.09413072932013086
ACH-000208,0.08980285252397838
ACH-000210,0.06088848682906104
ACH-000211,0.109875706950143
ACH-000215,0.16074182271973989
ACH-000221,0.2398302314593038
ACH-000222,-0.010713829725594384
ACH-000223,0.0776690414799293
ACH-000226,0.011720917842629335
ACH-000227,0.1528723599716984
ACH-000228,0.09197157023267656
ACH-000231,0.0928193632378006
ACH-000232,0.17238142769909087
ACH-000233,0.1883638437563224
ACH-000234,0.005065758394198903
ACH-000235,0.07168632666580217
ACH-000237,0.06884668648965209
ACH-000238,0.01061375891394798
ACH-000242,0.13617012485842367
ACH-000243,0.07114375309653374
ACH-000244,0.20720467470085271
ACH-000246,0.0918038763564412
ACH-000248,0.2131842922386365
ACH-000250,0.17353545835298018
ACH-000251,0.16661057311222005
ACH-000252,-0.009432058000091987
ACH-000253,0.1525386974443801
ACH-000255,0.18032452371139795
ACH-000256,0.22444864098175915
ACH-000257,0.26580584674305896
ACH-000258,0.025450560533130558
ACH-000259,0.12336857419536118
ACH-000260,0.09705046505613676
ACH-000261,0.12091820699144162
ACH-000262,0.1971911349359159
ACH-000263,0.1276435139296878
ACH-000264,-0.026123270343052396
ACH-000265,0.009422021713042931
ACH-000266,0.10503583944448558
ACH-000272,0.16751530466424452
ACH-000274,0.1513942477756036
ACH-000277,0.14945989228785428
ACH-000278,-0.08692355805154803
ACH-000279,0.1620807180851413
ACH-000280,0.0161979632277554
ACH-000281,0.1174895360773833
ACH-000288,0.03539150421948671
ACH-000291,0.03398590543103856
ACH-000293,0.10442943512745388
ACH-000294,-0.062447487199926426
ACH-000295,0.2972298611775858
ACH-000296,0.26562894107410256
ACH-000302,0.17767559598107416
ACH-000304,-0.16694695097871046
ACH-000307,0.22525746633412214
ACH-000308,0.1532292689146965
ACH-000310,0.07744874874432936
ACH-000311,-0.09271275121945954
ACH-000312,0.21369408100469234
ACH-000315,0.06809761319961069
ACH-000316,0.08878999243420807
ACH-000317,0.14038492327041205
ACH-000318,0.16922734704561115
ACH-000319,0.21689625438136634
ACH-000320,0.18682947134426214
ACH-000322,0.12947609630343196
ACH-000323,0.21601214214864625
ACH-000324,0.1125164753966879
ACH-000329,0.22335494370573256
ACH-000330,0.2458154960444257
ACH-000331,0.1048359977781516
ACH-000332,0.13740260220415088
ACH-000334,0.10793104637288296
ACH-000335,-0.04682225682271458
ACH-000336,0.08235888598887227
ACH-000337,0.1581906558319627
ACH-000338,0.2804193495148773
ACH-000339,0.10546192312945678
ACH-000341,0.13191947384938715
ACH-000348,0.09565477076569978
ACH-000350,0.13975859762258785
ACH-000352,0.036931142114098835
ACH-000356,0.26816935950584786
ACH-000361,0.13952726380911887
ACH-000362,0.13105577618037126
ACH-000363,0.08387921105820065
ACH-000364,-0.02667490566428309
ACH-000365,0.2123195326251023
ACH-000366,0.189105964595758
ACH-000368,0.2225207736780646
ACH-000374,-0.08884582182623889
ACH-000375,0.0971102262445758
ACH-000376,0.05226782066463271
ACH-000381,0.12471087817859355
ACH-000383,0.12948886154413392
ACH-000387,0.06535976593678103
ACH-000389,0.20506933819379247
ACH-000390,0.11038772894081236
ACH-000393,0.15181484252531566
ACH-000395,0.07469011470169144
ACH-000396,0.3093942293752418
ACH-000397,0.16023057397711704
ACH-000401,0.3762778020962623
ACH-000402,-0.0031024367072552263
ACH-000403,0.027712361128883558
ACH-000404,0.1970340561897551
ACH-000406,0.17135282757316295
ACH-000407,0.09516234770164668
ACH-000408,0.2370540791484471
ACH-000410,0.12755942668518558
ACH-000411,0.11411532770471815
ACH-000414,0.08675460676744888
ACH-000415,0.040392362471254266
ACH-000416,0.20640537436606646
ACH-000420,0.022712421777705587
ACH-000421,0.11570782092141588
ACH-000424,-0.14985122862338365
ACH-000425,0.18049311441649
ACH-000426,0.13012059889954602
