,KDM4A (9682)
ACH-000163,-0.03537196796473178
ACH-000167,0.14313977775257922
ACH-000168,-0.2272257985853099
ACH-000169,-0.3264700012500795
ACH-000178,-0.054591327863182944
ACH-000183,-0.34285364119471523
ACH-000188,-0.16513527757785906
ACH-000189,-0.216137286926438
ACH-000190,-0.05165942043749817
ACH-000198,-0.25207192305294673
ACH-000203,-0.3299949423996859
ACH-000204,-0.10754525102552737
ACH-000206,-0.2898797839966089
ACH-000207,-0.14950107008017754
ACH-000208,-0.2512077395523624
ACH-000210,-0.13194541904171986
ACH-000211,-0.14377726114406614
ACH-000215,-0.13696935925639858
ACH-000221,-0.2032203269947248
ACH-000222,0.07147667640032496
ACH-000223,-0.11375351578303475
ACH-000226,-0.1946399205627987
ACH-000227,-0.4361255881914482
ACH-000228,-0.03357440365803485
ACH-000231,-0.08207438894802799
ACH-000232,-0.17208106175880913
ACH-000233,-0.08219397291749833
ACH-000234,-0.21037220169253376
ACH-000235,-0.11334067877191305
ACH-000237,-0.1978347689715212
ACH-000238,-0.3626910913560855
ACH-000242,-0.2189699320800556
ACH-000243,-0.07222485345063663
ACH-000244,-0.20563417476198656
ACH-000246,-0.2304912570329919
ACH-000248,-0.23439648602432994
ACH-000250,-0.2174964386621128
ACH-000251,-0.2737886242292925
ACH-000252,-0.2072267946227824
ACH-000253,-0.06320510157712239
ACH-000255,-0.30702290072211225
ACH-000256,-0.2869167832724561
ACH-000257,-0.1035968048445576
ACH-000258,-0.0414995290083172
ACH-000259,-0.102598143349605
ACH-000260,-0.499815125772257
ACH-000261,-0.24436451259781602
ACH-000262,-0.2028872295138075
ACH-000263,-0.1883545094262309
ACH-000264,-0.14531765034586028
ACH-000265,-0.09473751701907007
ACH-000266,-0.10291457518325348
ACH-000272,-0.18694071430877987
ACH-000274,-0.20628926804475164
ACH-000277,-0.18546634326469116
ACH-000278,-0.2176278306446128
ACH-000279,-0.23097896993071365
ACH-000280,-0.22423801986417174
ACH-000281,-0.01053091849633777
ACH-000288,-0.19983131548184985
ACH-000291,-0.17086654313531138
ACH-000293,-0.2497503838518796
ACH-000294,-0.047686729665003515
ACH-000295,-0.09106159503449238
ACH-000296,-0.2171957276007209
ACH-000302,-0.3407629376020087
ACH-000304,-0.11284486768046173
ACH-000307,-0.08881558494902887
ACH-000308,-0.620210193222274
ACH-000310,-0.2875337558220886
ACH-000311,-0.14751753792042166
ACH-000312,-0.2842173733790134
ACH-000315,-0.3351237758737444
ACH-000316,-0.1330375412639638
ACH-000317,-0.43392201201434416
ACH-000318,-0.04108275239555776
ACH-000319,-0.2337429690273301
ACH-000320,-0.12225718681376754
ACH-000322,-0.2988702597448102
ACH-000323,-0.34476929172806264
ACH-000324,-0.13836605349664485
ACH-000329,-0.22506689817752706
ACH-000330,-0.24714347174747986
ACH-000331,-0.2804958993322059
ACH-000332,-0.1807019552007563
ACH-000334,-0.23226572428857986
ACH-000335,-0.029927520804746744
ACH-000336,0.051454662649908015
ACH-000337,-0.14750631004067707
ACH-000338,-0.5798700856523832
ACH-000339,-0.033218607142384345
ACH-000341,-0.30402523469160586
ACH-000348,-0.07781340276408608
ACH-000350,-0.19256948101751767
ACH-000352,-0.14641116915040353
ACH-000356,-0.31928560518040106
ACH-000361,-0.12005480548717805
ACH-000362,-0.10885781610574656
ACH-000363,-0.26943167925702505
ACH-000364,-0.3550249178111788
ACH-000365,-0.28548808907647394
ACH-000366,-0.4090876650754432
ACH-000368,-0.3893811301649382
ACH-000374,-0.19578876014037125
ACH-000375,-0.1864262484101932
ACH-000376,-0.06696884377434809
ACH-000381,-0.2414530475706008
ACH-000383,-0.21241388445227288
ACH-000387,-0.4216769541330376
ACH-000389,-0.3283053345866221
ACH-000390,-0.3488767628423522
ACH-000393,-0.19891174722289287
ACH-000395,-0.2149411919533834
ACH-000396,-0.13175796257258368
ACH-000397,-0.22702611345812
ACH-000401,-0.37717090200034653
ACH-000402,-0.3787383513624084
ACH-000403,-0.032451408706123085
ACH-000404,-0.17174867019896206
ACH-000406,-0.15844272285567346
ACH-000407,-0.3334053246092094
ACH-000408,-0.2414198461640367
ACH-000410,-0.25284451784342704
ACH-000411,-0.17784923841989625
ACH-000414,-0.2837643339866444
ACH-000415,-0.3382262988425894
ACH-000416,-0.3410702068515054
ACH-000420,-0.40636294226554825
ACH-000421,0.020295408975432357
ACH-000424,-0.22602931565526324
ACH-000425,-0.07175724248825445
ACH-000426,-0.1027758372012426
ACH-000427,-0.1480252402004205
ACH-000433,-0.30728545286798603
ACH-000435,-0.2263138566179407
ACH-000436,-0.102782198649628
ACH-000444,-0.035389963188737744
ACH-000445,-0.15703011166397715
ACH-000448,-0.1077771381072997
ACH-000450,-0.2888040822496998
ACH-000452,-0.28598127859768674
ACH-000454,-0.3806723715738721
ACH-000458,-0.22797238030830616
ACH-000459,-0.3184318665367273
ACH-000460,-0.2952140563139584
ACH-000461,-0.2329580606982516
ACH-000463,-0.19637114894103208
ACH-000464,-0.1956442201552384
ACH-000466,-0.2861754724563715
ACH-000467,-0.13944944852414246
ACH-000468,-0.10999312460655708
ACH-000469,-0.27690986650645993
ACH-000470,0.10862302539694564
ACH-000471,-0.18878318792273735
ACH-000472,-0.2675898008895436
ACH-000473,-0.04560075585842793
ACH-000475,-0.3055623025872014
ACH-000476,-0.4579598290932652
ACH-000477,-0.17588346264482055
ACH-000479,-0.13903502178165786
ACH-000480,-0.2343733956834497
ACH-000481,-0.2316115475717681
ACH-000483,-0.2619273248116139
ACH-000484,-0.19364493301280825
ACH-000485,-0.26052409453572484
ACH-000486,-0.3733096698622181
ACH-000487,-0.3819403119928967
ACH-000488,-0.1844204623137231
ACH-000490,-0.19469607166696407
ACH-000491,-0.2366764890896892
ACH-000495,-0.23632254100692934
ACH-000496,-0.4961558467075942
ACH-000499,-0.3270139365671144
ACH-000500,-0.34918125998509303
ACH-000502,-0.13076012712529056
ACH-000503,-0.4590761723636033
ACH-000505,-0.12621460926676906
ACH-000507,-0.1155252499323458
ACH-000510,-0.32760722428792155
ACH-000511,-0.29523771332766063
ACH-000512,-0.5083136415179045
ACH-000516,-0.1361351521870984
ACH-000517,-0.3098339294585816
ACH-000518,-0.23163741386143544
ACH-000520,-0.06616046100891326
ACH-000521,-0.2784338510307213
ACH-000522,-0.18964593016098255
ACH-000524,-0.3190638381313803
ACH-000527,-0.09307454837691816
ACH-000528,0.09971541174750044
ACH-000537,-0.254522255450002
ACH-000541,-0.259264485098397
ACH-000542,-0.1568101994249229
ACH-000544,-0.17320228693518455
ACH-000545,-0.4065719692079504
ACH-000547,-0.12182000079363432
ACH-000548,-0.21523854806598894
ACH-000549,-0.3371973515203448
ACH-000550,-0.3479801891253983
ACH-000552,-0.15058340162544415
ACH-000556,-0.6786123263563045
ACH-000557,-0.13392413179042115
ACH-000569,-0.12989585710699214
ACH-000570,-0.2406570981817864
ACH-000571,-0.20557974659447195
ACH-000573,-0.15964183226872708
ACH-000576,-0.3454823296282163
ACH-000579,-0.01621860792859596
ACH-000580,-0.08007172267805407
ACH-000584,-0.1190073927825717
ACH-000585,-0.1803422457063613
ACH-000588,-0.0481407588414446
ACH-000589,-0.2655932120694779
ACH-000591,-0.09835388856636558
ACH-000593,-0.5516548525425509
ACH-000600,-0.5095031524338877
ACH-000601,-0.35095446086414417
ACH-000605,-0.2260340401095985
ACH-000606,-0.180048701766036
ACH-000608,-0.21912217836949374
ACH-000614,-0.16184707002869805
ACH-000616,-0.3531439840309528
ACH-000618,-0.2538580932505441
ACH-000619,-0.15156975100564185
ACH-000620,-0.11455064286457105
ACH-000621,-0.2868813291059703
ACH-000622,-0.35687766070442056
ACH-000623,-0.2837978093320493
ACH-000624,-0.14609657546034605
ACH-000627,-0.4250467592976769
ACH-000630,-0.2884986894959334
ACH-000631,-0.2031072276890745
ACH-000632,-0.5878587619018906
ACH-000633,-0.016157263801823463
ACH-000637,-0.2199057439481375
ACH-000638,-0.2583094194307667
ACH-000646,-0.16559882267400478
ACH-000647,-0.145195440633842
ACH-000648,-0.25830859092161224
ACH-000649,-0.35357091108911265
ACH-000651,-0.2240572859710335
ACH-000652,-0.22504246300433706
ACH-000653,-0.08109729789466051
ACH-000657,-0.34439907468516656
ACH-000658,-0.1403067045584764
ACH-000661,-0.3430302357342176
ACH-000662,-0.3421415015842323
ACH-000663,-0.19469385612943493
ACH-000665,-0.181950194903194
ACH-000671,-0.2623697566197766
ACH-000672,-0.21185833884433475
ACH-000673,-0.3834774693832285
ACH-000676,-0.26770325276705265
ACH-000677,-0.07426744721411024
ACH-000681,-0.3555555496735128
ACH-000683,-0.2763204047386725
ACH-000684,-0.2522509285128765
ACH-000688,-0.0050466643980946095
ACH-000693,-0.2594294908176893
ACH-000694,-0.24780615705390935
ACH-000695,-0.2392688070807975
ACH-000696,-0.16886388020485996
ACH-000697,-0.3884327380851725
ACH-000699,-0.18139117574941035
ACH-000701,-0.07632912205655028
ACH-000706,-0.313436481469719
ACH-000711,-0.2901209721041897
ACH-000713,-0.3019735214606241
ACH-000714,-0.4379894157418268
ACH-000718,-0.14798502117818182
ACH-000720,-0.09751283008959442
ACH-000721,-0.20632098365979026
ACH-000724,-0.18029539565483246
ACH-000725,-0.2273028588614535
ACH-000732,-0.40505942495369984
ACH-000734,-0.3995795994636837
ACH-000735,-0.30531819671470745
ACH-000736,-0.05242986514059755
ACH-000738,-0.21857275045026575
ACH-000746,-0.22326738597498216
ACH-000747,-0.25657084799824903
ACH-000748,-0.25861762325995324
ACH-000753,-0.17807435162596727
ACH-000756,-0.2078283695956024
ACH-000757,-0.39436046379381695
ACH-000758,-0.1795629030272015
ACH-000760,-0.08909287777692723
ACH-000762,-0.21328502932054813
ACH-000763,-0.4401269461926866
ACH-000764,-0.18477735068309567
ACH-000765,-0.2866382002006081
ACH-000766,-0.18805089556697616
ACH-000767,-0.3747960835288331
ACH-000768,-0.11864934682461258
ACH-000769,-0.29994720001668496
ACH-000770,-0.16646299382541108
ACH-000771,-0.20212337711459927
ACH-000773,-0.09751473798279317
ACH-000776,-0.1633641935096389
ACH-000777,-0.2130859222258191
ACH-000778,-0.24631042420059315
ACH-000781,-0.2943448927014058
ACH-000782,-0.157731484364142
ACH-000783,-0.36731766317221615
ACH-000784,-0.1725762268691052
ACH-000785,-0.3463629221402005
ACH-000787,-0.1619338883373785
ACH-000788,-0.3832892056023649
ACH-000791,-0.303573418381637
ACH-000792,-0.19778280385589544
ACH-000794,-0.22238910592820316
ACH-000796,-0.20268094855158844
ACH-000798,-0.2849341970020855
ACH-000799,-0.1316718484435676
ACH-000800,-0.3284229614698238
ACH-000802,-0.19898441188915786
ACH-000804,-0.3112137145499414
ACH-000805,-0.29006916044854003
ACH-000809,-0.1647677167186405
ACH-000810,-0.28314831281878233
ACH-000811,-0.2408885468742997
ACH-000817,-0.16153432585170593
ACH-000819,-0.2865982223968283
ACH-000820,-0.3218548744712661
ACH-000821,-0.1908841167868655
ACH-000822,-0.16870232708247734
ACH-000823,-0.2514012856638517
ACH-000824,-0.1529517965801841
ACH-000827,-0.4341473642726825
ACH-000829,-0.11099304549632348
ACH-000831,-0.4189919038964582
ACH-000832,-0.22760174001505465
ACH-000833,-0.18204874564428375
ACH-000834,-0.15280467794896718
ACH-000835,-0.182728670544166
ACH-000836,-0.1646738350067825
ACH-000837,-0.13441044312212042
ACH-000838,-0.2566724338521483
ACH-000839,-0.2487037103622918
ACH-000840,-0.261494560898785
ACH-000841,-0.2057382601153877
ACH-000843,-0.12872392809612954
ACH-000846,-0.2492173991587661
ACH-000847,-0.17873670200323466
ACH-000848,-0.12863179338224187
ACH-000849,-0.2867729213853205
ACH-000851,-0.07113279396322128
ACH-000855,-0.07920113278641387
ACH-000856,-0.3813863349861863
ACH-000858,0.03363339153827198
ACH-000859,-0.03520431715931766
ACH-000861,-0.3219859379508083
ACH-000862,-0.1707722648144539
ACH-000865,-0.25173279518793845
ACH-000866,-0.2689037331268921
ACH-000867,-0.12495271975230535
ACH-000869,-0.07124563180859952
ACH-000872,-0.3657231482928014
ACH-000873,-0.4696282807473717
ACH-000876,-0.1991491279527674
ACH-000878,-0.12190282653482608
ACH-000880,-0.021528228070628264
ACH-000881,-0.14746831854874462
ACH-000882,-0.06941111595861456
ACH-000884,-0.2514965179200768
ACH-000885,-0.3158254988975694
ACH-000887,-0.34749133123977843
ACH-000889,-0.25626827228169946
ACH-000896,-0.2755917720420213
ACH-000898,-0.11206054872073114
ACH-000900,-0.2638363377873723
ACH-000901,-0.29897272388652457
ACH-000905,-0.3509847519069729
ACH-000906,-0.3019354867718137
ACH-000907,-0.11777073948021688
ACH-000910,-0.11360991935513187
ACH-000911,-0.15284284706901552
ACH-000912,-0.4230103967143201
ACH-000913,-0.29319691229597034
ACH-000915,-0.06812247480956793
ACH-000916,-0.11916750593615555
ACH-000917,-0.25154646537871395
ACH-000920,-0.15557484615441644
ACH-000921,-0.13752497450795598
ACH-000924,-0.16160973138768822
ACH-000926,-0.25144789799469386
ACH-000928,-0.3575260206693248
ACH-000929,-0.12953372149302708
ACH-000932,-0.10512560143660456
ACH-000935,-0.3178431913493788
ACH-000936,-0.29614771941505913
ACH-000937,-0.4358591257720496
ACH-000938,-0.015269081418730603
ACH-000939,0.042525411925672184
ACH-000941,-0.04101388745108342
ACH-000943,-0.1755242643910499
ACH-000946,-0.2279523506967786
ACH-000947,-0.08844541517197256
ACH-000948,-0.1576971748440945
ACH-000950,-0.16729864052898072
ACH-000953,-0.3700499930621869
ACH-000954,-0.13204203311474585
ACH-000957,-0.10738837571689924
ACH-000958,-0.2431523246478733
ACH-000960,-0.13461415687481393
ACH-000963,-0.34612106327446
ACH-000968,-0.5555617571793691
ACH-000969,-0.2208244316141627
ACH-000972,-0.3180538812263772
ACH-000973,-0.21133087396429293
ACH-000974,-0.27021468991302033
ACH-000978,-0.3457405696176177
ACH-000984,-0.20666675240804466
ACH-000986,-0.29276324358285555
ACH-000988,-0.18812306500159465
ACH-000993,-0.08597614712100464
ACH-000994,-0.10963846713075262
ACH-000996,-0.056387782802336674
ACH-001001,-0.15771574267546656
ACH-001020,-0.03853764838855267
ACH-001028,-0.15717099570861354
ACH-001031,-0.1531562175577043
ACH-001038,-0.07074841898115969
ACH-001048,-0.3087396667336256
ACH-001050,-0.24287627159950256
ACH-001053,-0.34906055594609353
ACH-001054,-0.1764028466580021
ACH-001061,-0.3620304624772696
ACH-001067,-0.3123906997640373
ACH-001075,-0.04296451937266908
ACH-001096,-0.2057267274469504
ACH-001111,-0.19540351433255795
ACH-001119,-0.3921547864379407
ACH-001128,0.5831792158975866
ACH-001134,-0.2148870428679221
ACH-001151,-0.18534487638022948
ACH-001163,-0.17468873009778912
ACH-001164,0.02130412848359032
ACH-001183,-0.27069240334374284
ACH-001192,-0.2098243264058169
ACH-001193,-0.2267484884051517
ACH-001196,-0.2168660067573364
ACH-001197,-0.33239047681843337
ACH-001205,-0.4421804366895426
ACH-001211,-0.2317045923390329
ACH-001212,-0.2553157907010317
ACH-001228,-0.3944689826796198
ACH-001232,-0.19019489755117214
ACH-001239,-0.15722144791108075
ACH-001270,-0.1737995188801379
ACH-001274,-0.2065615907258359
ACH-001275,-0.27629827122802697
ACH-001277,-0.4108375716002904
ACH-001278,-0.48026736502215506
ACH-001280,-0.2249138362385396
ACH-001283,-0.2608931882526401
ACH-001289,-0.1454179801335401
ACH-001300,-0.3429228038753207
ACH-001301,-0.3749445557954378
ACH-001302,-0.17878167401766787
ACH-001306,-0.17554105514460205
ACH-001318,-0.2368404057993623
ACH-001322,-0.39582509723940784
ACH-001328,-0.3733407675605338
ACH-001332,-0.3023858085917718
ACH-001336,-0.1660935700068403
ACH-001346,-0.2519129641867132
ACH-001353,-0.2379983815123692
ACH-001354,-0.2738990081846025
ACH-001367,-0.14055058106296098
ACH-001368,-0.3479006309603459
ACH-001374,-0.4782190482410173
ACH-001377,-0.22071939109160632
ACH-001380,-0.2059855226014484
ACH-001391,-0.19834684854402487
ACH-001408,-0.2815832304233043
ACH-001430,-0.2407288987493277
ACH-001431,-0.36513699033762215
ACH-001450,-0.2748905901759314
ACH-001496,-0.08433656881441337
ACH-001500,-0.17688498667852104
ACH-001523,-0.2275802881234883
ACH-001532,-0.4994699978845593
ACH-001550,-0.06813953186969891
ACH-001552,-0.21613014443442666
ACH-001554,-0.5086863337800829
ACH-001654,-0.2735607298180591
ACH-001735,-0.1212882495417822
ACH-001736,-0.040397732953784266
ACH-001737,-0.06812004193725678
ACH-001740,-0.26649978913861955
ACH-001745,-0.16490422892761944
ACH-001765,-0.1656725226257375
