,LRPPRC (10128)
ACH-000150,-0.6633226583681266
ACH-000152,-0.6327729572682707
ACH-000153,-1.082317543244156
ACH-000159,-0.42714364873912736
ACH-000160,-0.9064257367393428
ACH-000163,-0.5041014264065701
ACH-000167,-0.2473315963955368
ACH-000168,-0.3634287550773355
ACH-000169,-0.5874680317460306
ACH-000178,-0.7214424308386068
ACH-000183,-0.7704512656223392
ACH-000188,-0.6888003690614607
ACH-000189,-0.3758022980410247
ACH-000190,-0.9615844355055996
ACH-000198,-0.3964003340756437
ACH-000203,-0.6193852159015361
ACH-000204,-0.8204356032126214
ACH-000206,-0.8162493485631679
ACH-000207,-0.7551280359925258
ACH-000208,-1.0318418673876888
ACH-000210,-0.7036004967849209
ACH-000211,-0.5678656267732958
ACH-000215,-0.7260940616341185
ACH-000221,-1.1058267365024708
ACH-000222,-0.4063315570578854
ACH-000223,-0.7758737195117146
ACH-000226,-0.4880963733401173
ACH-000227,-0.4663699620523866
ACH-000228,-0.5854250519742498
ACH-000231,-0.5762203400901146
ACH-000232,-0.7135840401017192
ACH-000233,-0.5220040010217909
ACH-000234,-0.32793495473320505
ACH-000235,-0.4421188938894005
ACH-000237,-0.32994311769629475
ACH-000238,-0.7024070518079345
ACH-000242,-0.7458673472834626
ACH-000243,-0.4973664057153387
ACH-000244,-0.5805627697069952
ACH-000246,-0.6943326974669941
ACH-000248,-0.7112267944983057
ACH-000250,-0.2946636251487883
ACH-000251,-0.7769179047461866
ACH-000252,-0.7517090045980994
ACH-000253,-0.5451171751950045
ACH-000255,-0.5989920512219336
ACH-000256,-0.6876267849054188
ACH-000257,-0.8738116776364536
ACH-000258,-0.37402658478939693
ACH-000259,-0.7809180052341176
ACH-000260,-0.4716584215811078
ACH-000261,-0.5110383802858139
ACH-000262,-0.4083688173516293
ACH-000263,-0.6738981927085584
ACH-000264,-0.5631187213249816
ACH-000265,-0.8534921953369985
ACH-000266,-0.3607100448404637
ACH-000272,-0.448070685881503
ACH-000274,-0.5735422066669332
ACH-000277,-0.6993431220940621
ACH-000278,-0.3960658062524721
ACH-000279,-0.7264920966344598
ACH-000280,-0.5373533986840098
ACH-000281,-0.66341063309922
ACH-000288,-0.6474709313988534
ACH-000291,-0.6855463951075839
ACH-000293,-0.6667356580562743
ACH-000294,-0.5330160813037464
ACH-000295,-0.9092686420073506
ACH-000296,-0.4912161649092398
ACH-000302,-0.7183127886970078
ACH-000304,-0.9409680010854914
ACH-000307,-0.4946465203546165
ACH-000308,-0.6343723814013175
ACH-000310,-0.4297231009018701
ACH-000311,-0.4895673376715275
ACH-000312,-0.8060513647942851
ACH-000315,-0.7684573118960757
ACH-000316,-0.5349541961160706
ACH-000317,-1.1301142596381468
ACH-000318,-0.5087111237726973
ACH-000319,-0.6031310774648108
ACH-000320,-0.6037651224359654
ACH-000322,-0.6873645569544425
ACH-000323,-0.8112665214146181
ACH-000324,-0.26340822801030833
ACH-000329,-0.7198854660290419
ACH-000330,-1.0049763860813772
ACH-000331,-0.6182027353824
ACH-000332,-0.3495533590705584
ACH-000334,-0.5267620310880479
ACH-000335,-0.8108662536925728
ACH-000336,-0.6567096528499743
ACH-000337,-0.8383429200604049
ACH-000338,-0.1573593875867414
ACH-000339,-0.4989249224289686
ACH-000341,-0.5319193664392134
ACH-000348,-0.5478055678678372
ACH-000350,-0.7079687416583739
ACH-000352,-0.6475516702405434
ACH-000356,-0.9595918226739486
ACH-000361,-0.34902158713888337
ACH-000362,-0.3479115990529666
ACH-000363,-0.5944789390019005
ACH-000364,-0.9094634319348208
ACH-000365,-0.7531688239984465
ACH-000366,-0.4214443845078163
ACH-000368,-0.5078467716986704
ACH-000374,-0.920529271637318
ACH-000375,-0.5497432361062852
ACH-000376,-1.0912855820647194
ACH-000381,-0.5161061264380856
ACH-000383,-0.6039417735164332
ACH-000387,-0.607962474714369
ACH-000389,-0.17756573664437422
ACH-000390,-0.6315576896550061
ACH-000393,-0.3986505247569507
ACH-000395,-0.4724438913580428
ACH-000396,-0.8327748835949499
ACH-000397,-0.3405975555670549
ACH-000401,-0.7841435837634847
ACH-000402,-0.9008488708782442
ACH-000403,-0.5028924655461872
ACH-000404,-0.6352117481649726
ACH-000406,-0.7614529892549773
ACH-000407,-0.6939103195690727
ACH-000408,-0.7789766676657826
ACH-000410,-0.7236212641733198
ACH-000411,-0.1989805627404905
ACH-000414,-0.7621334929245914
ACH-000415,-0.6976420362591554
ACH-000416,-0.6218550378928243
ACH-000420,-0.66832422460117
ACH-000421,-0.5996544679959566
ACH-000424,-0.7562386000191402
ACH-000425,-0.529906270413915
ACH-000426,-0.4052665829096352
ACH-000427,-0.7172980105542474
ACH-000433,-0.35941823678065954
ACH-000435,-0.5426078641299027
ACH-000436,-0.26395376113370395
ACH-000444,-0.5749993214952567
ACH-000445,-0.4493535988220536
ACH-000448,-0.3375015149806529
ACH-000450,-0.9418300759532526
ACH-000452,-0.5391500484011714
ACH-000454,-1.132830145278217
ACH-000458,-0.9027616904841688
ACH-000459,-1.2769346498958554
ACH-000460,-0.4834331261450738
ACH-000461,-0.961451597419024
ACH-000463,-0.3338003008770621
ACH-000464,-0.5495810278853902
ACH-000466,-0.4833349705147323
ACH-000467,-0.7877217557085004
ACH-000468,-0.4573370707603005
ACH-000469,-0.8769029222054237
ACH-000470,-0.4834239396525658
ACH-000471,-0.4078298374783013
ACH-000472,-0.4779463263975054
ACH-000473,-0.616954580423985
ACH-000475,-0.6784917451925162
ACH-000476,-0.7491241570959387
ACH-000477,-0.6879553337553204
ACH-000479,-0.8984797958885474
ACH-000480,-0.8166811481116741
ACH-000481,-0.5387053564545347
ACH-000483,-0.8716359647144155
ACH-000484,-0.3860602941031039
ACH-000485,-0.4640181176083102
ACH-000486,-0.6019050061051221
ACH-000487,-0.7183908712268774
ACH-000488,-0.8754243382825879
ACH-000490,-0.5704238252130761
ACH-000491,-0.8839375745719072
ACH-000495,-0.3321031955073679
ACH-000496,-0.5158380850812514
ACH-000499,-0.7516977113952218
ACH-000500,-0.2164430166379364
ACH-000502,-0.27251995586045125
ACH-000503,-0.7729803229625422
ACH-000505,-0.4764329589260479
ACH-000507,-0.7563250962909889
ACH-000510,-0.6659115620222094
ACH-000511,-0.601562507160295
ACH-000512,-0.7504463732296311
ACH-000516,-0.45014769039208896
ACH-000517,-0.4766194745336338
ACH-000518,-0.7531755572997029
ACH-000520,-0.31497974635498155
ACH-000521,-0.5304549598246014
ACH-000522,-0.7340711068082242
ACH-000524,-0.6173275675580542
ACH-000527,-0.6348285366643515
ACH-000528,-0.8393753014746709
ACH-000537,-0.6189422802430352
ACH-000541,-0.27163770889581657
ACH-000542,-0.28862765021633696
ACH-000544,-0.6323636038327529
ACH-000545,-0.5907590735215426
ACH-000547,-1.169774039862126
ACH-000548,-0.3570760616045576
ACH-000549,-0.7666151695953891
ACH-000550,-0.3846677919445876
ACH-000552,-0.9475520562214204
ACH-000556,-0.7224864591419269
ACH-000557,-0.5225677190300397
ACH-000569,-0.5039162818349966
ACH-000570,-0.5513847813654891
ACH-000571,-0.4212248601804552
ACH-000573,-0.6849630537932401
ACH-000576,-0.2741684532081906
ACH-000579,-1.1196924593126816
ACH-000580,-0.6400590399356876
ACH-000584,-0.7301979260294686
ACH-000585,-0.4771671625409081
ACH-000588,-0.8228415727674683
ACH-000589,-1.1540895475176156
ACH-000591,-0.6232485662794675
ACH-000593,-0.6964772439455796
ACH-000600,-0.6919594801998193
ACH-000601,-0.6956092313144667
ACH-000605,-0.7330392591378235
ACH-000606,-0.6885126718005731
ACH-000608,-0.5061955398168739
ACH-000614,-1.1264071905516235
ACH-000616,-0.8005541209033906
ACH-000618,-1.0197812412710945
ACH-000619,-0.6646489314605096
ACH-000620,-0.7052778108901123
ACH-000621,-0.5557301933234194
ACH-000622,-0.4173937947363047
ACH-000623,-0.6391702556819447
ACH-000624,-0.5153166954702713
ACH-000627,-0.5184154835575415
ACH-000630,-0.772089218603473
ACH-000631,-0.2532709352760876
ACH-000632,-0.6298424105217381
ACH-000633,-1.237377714821448
ACH-000637,-0.6195761725574971
ACH-000638,-0.6346221141044223
ACH-000646,-0.6606033757105865
ACH-000647,-0.6795496931879752
ACH-000648,-0.6687323837372271
ACH-000649,-0.3668642337595503
ACH-000651,-0.9826748357313976
ACH-000652,-0.6284024117737356
ACH-000653,-0.8564412184497778
ACH-000657,-0.666782561711743
ACH-000658,-0.814690511795167
ACH-000661,-0.7082865912951771
ACH-000662,-0.723522972222493
ACH-000663,-0.42286704595386027
ACH-000665,-0.5533337070379397
ACH-000671,-0.9681761667668586
ACH-000672,-0.7898805924920623
ACH-000673,-0.3480408885126974
ACH-000676,-0.8673411971723572
ACH-000677,-1.2315477012876606
ACH-000681,-0.6500688619203387
ACH-000683,-0.905608050075904
ACH-000684,-0.4744841860297517
ACH-000688,-0.634164916513272
ACH-000693,-0.7128931107720277
ACH-000694,-0.99065276085475
ACH-000695,-0.5921273529392641
ACH-000696,-0.7371237998415809
ACH-000697,-0.8662453394079574
ACH-000699,-0.5969275611319373
ACH-000701,-0.7380842164837143
ACH-000706,-0.9758412148877678
ACH-000711,-0.3200238206606237
ACH-000713,-0.7429977537221527
ACH-000714,-0.18061865431899735
ACH-000718,-0.684908015482692
ACH-000720,-0.6486387183615642
ACH-000721,-0.7419327664747167
ACH-000724,-0.7013884156583514
ACH-000725,-0.8245135270154759
ACH-000732,-0.8524064612024101
ACH-000734,-0.7643325009249896
ACH-000735,-0.4968125263478541
ACH-000736,-0.6262430538018658
ACH-000738,-1.0167513470734717
ACH-000746,-1.0683080809683767
ACH-000747,-0.9162525468871536
ACH-000748,-0.4906057011561002
ACH-000753,-0.8692621537482491
ACH-000756,-0.4658556354138542
ACH-000757,-0.8910518181347212
ACH-000758,-0.9499995768021948
ACH-000760,-0.6552651709732444
ACH-000762,-0.7136000492026943
ACH-000763,-0.5802587226701335
ACH-000764,-0.7978098820165924
ACH-000765,-0.6204034304457483
ACH-000766,-0.4435183956386472
ACH-000767,-0.7271139022790228
ACH-000768,-0.6837889839800172
ACH-000769,-0.8717140381284505
ACH-000770,-0.5089486244716591
ACH-000771,-0.6022124048493489
ACH-000773,-0.4510805226517349
ACH-000776,-0.6545007751079934
ACH-000777,-0.5035108240526549
ACH-000778,-0.4138142918538826
ACH-000781,-0.6139461092891074
ACH-000782,-0.7806510902199691
ACH-000783,-0.3447755217678419
ACH-000784,-0.8948285544485274
ACH-000785,-0.6065120973624565
ACH-000787,-0.7403233419866707
ACH-000788,-0.4363316146268471
ACH-000791,-0.4904226371263018
ACH-000792,-0.454130424911031
ACH-000794,-0.4686508274391316
ACH-000796,-0.6466464501856273
ACH-000798,-0.6424054362651035
ACH-000799,-0.41834580906234
ACH-000800,-1.1772514288749658
ACH-000802,-0.6416226091728774
ACH-000804,-0.9648483280120056
ACH-000805,-0.8237520137531084
ACH-000809,-0.6413164522061979
ACH-000810,-0.5990068292431984
ACH-000811,-0.4167721217018053
ACH-000817,-0.6697145344263417
ACH-000819,-0.4707928145884716
ACH-000820,-0.7762301787547612
ACH-000821,-1.0101207581134397
ACH-000822,-0.6759996003222751
ACH-000823,-0.8170446251295973
ACH-000824,-0.41903533670398346
ACH-000827,-0.33530431258412696
ACH-000829,-0.3913140676582417
ACH-000831,-0.9084678049559072
ACH-000832,-0.6436454129862902
ACH-000833,-0.6323701326022915
ACH-000834,-0.9216130313349781
ACH-000835,-0.8980975431309208
ACH-000836,-0.5403347943874282
ACH-000837,-0.9681523221452504
ACH-000838,-0.28017407546382544
ACH-000839,-0.5533094416484861
ACH-000840,-0.8317335698364091
ACH-000841,-0.6098870036828711
ACH-000843,-0.9211575717054908
ACH-000846,-0.8533676405857589
ACH-000847,-0.9242529173313502
ACH-000848,-0.8529524901925526
ACH-000849,-0.5546224791704407
ACH-000851,-0.9122643360519505
ACH-000855,-1.1464935284497433
ACH-000856,-0.6049467232876528
ACH-000858,-0.909536377090908
ACH-000859,-0.8373638624218991
ACH-000861,-0.7530680186394457
ACH-000862,-1.1224574910000469
ACH-000865,-0.5806870200253373
ACH-000866,-0.731581510464399
ACH-000867,-0.4413093334829461
ACH-000869,-0.6203524523680858
ACH-000872,-0.8489157410597774
ACH-000873,-0.89600063519816
ACH-000876,-1.2878778163492983
ACH-000878,-0.6908314155162997
ACH-000880,-0.6978391157297059
ACH-000881,-0.477908857074236
ACH-000882,-0.6215055666699697
ACH-000884,-0.7006289664349353
ACH-000885,-0.9427244337605928
ACH-000887,-0.6126520826196427
ACH-000889,-0.9356156159600392
ACH-000896,-0.564546448190367
ACH-000898,-0.7711638513524288
ACH-000900,-0.46945770920978597
ACH-000901,-0.5196919929492415
ACH-000905,-0.6756271931187594
ACH-000906,-0.7401158642163767
ACH-000907,-0.5263489509285224
ACH-000910,-0.9951187083585309
ACH-000911,-1.0119959938894922
ACH-000912,-0.4377201384201703
ACH-000913,-1.031467871786422
ACH-000915,-0.9375456577487692
ACH-000916,-1.009216448370889
ACH-000917,-0.5899126247642653
ACH-000920,-0.8437672749261259
ACH-000921,-0.7950117379267951
ACH-000924,-0.9754353023791764
ACH-000926,-0.3918998859257264
ACH-000928,-0.6604986069972876
ACH-000929,-0.4856127876208005
ACH-000932,-0.9552243804808958
ACH-000935,-0.8256518696435365
ACH-000936,-0.9408161615865834
ACH-000937,-0.6239394416840324
ACH-000938,-0.7177014174557831
ACH-000939,-0.8446431648390641
ACH-000941,-0.7337223189861477
ACH-000943,-1.004099330341648
ACH-000946,-0.6446406585919421
ACH-000947,-1.125137771268874
ACH-000948,-0.6708493754402883
ACH-000950,-0.7039114674555875
ACH-000953,-0.4354766635713783
ACH-000954,-0.5252276872152563
ACH-000957,-0.7058977049189331
ACH-000958,-0.5665027155976229
ACH-000960,-0.5530429943326588
ACH-000963,-0.6202934947615805
ACH-000968,-1.3323961609729975
ACH-000969,-0.9705670403224024
ACH-000972,-0.5295809593061509
ACH-000973,-0.7874493281200869
ACH-000974,-0.4717850004594904
ACH-000978,-0.7809105309795457
ACH-000984,-0.9615806480430028
ACH-000986,-0.7962891553833366
ACH-000988,-0.4617273017790909
ACH-000993,-0.2618767903792258
ACH-000994,-0.8992391515182212
ACH-000996,-0.25811120771530555
ACH-001001,-0.8418789194495715
ACH-001020,-0.4491707631537755
ACH-001028,-0.7631794479525399
ACH-001031,-0.5741165723940551
ACH-001038,-0.9089399611246448
ACH-001048,-0.6011265046048021
ACH-001050,-0.26250946495044536
ACH-001053,-0.6749238626158655
ACH-001054,-0.6504016789292845
ACH-001061,-0.7422387100343936
ACH-001067,-0.5020275418731553
ACH-001075,-0.3359310154317355
ACH-001096,-0.7037507889072298
ACH-001111,-0.5577069064125147
ACH-001119,-0.41484855084643135
ACH-001128,-0.5490556956609869
ACH-001134,-0.3584959660965444
ACH-001151,-0.3113288756819008
ACH-001163,-0.8964260284219474
ACH-001164,-0.7979613586619431
ACH-001183,-0.2879576578240925
ACH-001192,-0.5070430604121753
ACH-001193,-0.5902403514146475
ACH-001196,-0.5949199212885652
ACH-001197,-0.4538234225830408
ACH-001205,-0.4838259767310241
ACH-001211,-0.6009394541953423
ACH-001212,-0.3189472400590629
ACH-001228,-0.6259487768246489
ACH-001232,-0.3299295661589827
ACH-001239,-0.7148052499127319
ACH-001270,-0.4441953861913829
ACH-001274,-0.30784590351775354
ACH-001275,-0.5916261057655613
ACH-001277,-0.6899219668999759
ACH-001278,-0.8258140811791496
ACH-001280,-0.4223541240604377
ACH-001283,-0.7256326689995161
ACH-001289,-0.4763816358685874
ACH-001300,-0.6895817493957529
ACH-001301,-0.4078189123495614
ACH-001302,-0.657163965793171
ACH-001306,-0.5080556384751694
ACH-001318,-0.938941593369644
ACH-001322,-1.0331484681492336
ACH-001328,-0.74107869258396
ACH-001332,-0.667858480525497
ACH-001336,-0.7900218902894813
ACH-001346,-0.6036468230512455
ACH-001353,-0.3407440814757063
ACH-001354,-0.8047989706541682
ACH-001367,-0.672530770220933
ACH-001368,-0.7281762026382945
ACH-001374,-0.6320659116860631
ACH-001377,-0.787090020439028
ACH-001380,-0.8828164602541596
ACH-001391,-0.32363531576076704
ACH-001408,-0.3573808995453753
ACH-001430,-0.6618814863641956
ACH-001431,-0.5448736779879982
ACH-001450,-1.0058827814878264
ACH-001496,-0.8273390072278048
ACH-001500,-1.0651496648478145
ACH-001523,-0.8936644644931862
ACH-001532,-0.5781220055177849
ACH-001550,-0.9324758756763134
ACH-001552,-0.3107018456646559
ACH-001554,-0.8262305200811284
ACH-001654,-0.4457304014988464
ACH-001735,-0.549606745890768
ACH-001736,-0.7344958211077249
ACH-001737,-0.37162985871628107
ACH-001740,-0.4058878660255241
ACH-001745,-0.3354605716880509
ACH-001765,-0.6312078824672999
