,LRRC37A3 (374819)
ACH-000522,-0.6583495118148432
ACH-000524,-0.574269218769266
ACH-000527,-0.4704271879342341
ACH-000528,-0.4960361172350498
ACH-000537,-0.5365174489380566
ACH-000541,-0.6752121831531994
ACH-000542,-0.5711164006151094
ACH-000544,-0.6749986757535748
ACH-000545,-0.5940266085189575
ACH-000547,-0.6541790029491288
ACH-000548,-0.4982080574598962
ACH-000549,-0.4025166725725022
ACH-000550,-0.6669377235782601
ACH-000552,-0.6242731893677145
ACH-000556,-0.6915618267115514
ACH-000557,-0.519325931722343
ACH-000569,-0.4757187624175473
ACH-000570,-0.6173476881314302
ACH-000571,-0.5881435220682942
ACH-000573,-0.6833301941697977
ACH-000576,-0.5383139655946529
ACH-000579,-0.7107118232455013
ACH-000580,-0.4261021427178267
ACH-000584,-0.6145663176884899
ACH-000585,-0.5679377280232061
ACH-000588,-0.7185069641185862
ACH-000589,-0.5868912808610087
ACH-000591,-0.7039906829601233
ACH-000593,-0.8983149246943367
ACH-000600,-0.660459153975704
ACH-000601,-0.5903084375074705
ACH-000605,-0.4205988934801768
ACH-000606,-0.6159185331675995
ACH-000608,-0.6969444339084666
ACH-000614,-0.5746651423860368
ACH-000616,-0.5764673728196582
ACH-000618,-0.5241082367336954
ACH-000619,-0.4469467539031691
ACH-000620,-0.4784303648495458
ACH-000621,-0.698995213673232
ACH-000622,-0.4846056625038707
ACH-000623,-0.7535424048287795
ACH-000624,-0.7102452937594507
ACH-000627,-0.6971056289814113
ACH-000630,-0.47528876612411
ACH-000631,-0.7011265460835349
ACH-000632,-0.5374667236169585
ACH-000633,-0.5225155867287231
ACH-000637,-0.5492992264767507
ACH-000638,-0.6409009585476023
ACH-000646,-0.4890768918334862
ACH-000647,-0.6288816879263264
ACH-000648,-0.4293228857934392
ACH-000649,-0.6048547131958895
ACH-000651,-0.6120716306246783
ACH-000652,-0.644662393601159
ACH-000653,-0.4822251516389344
ACH-000657,-0.5272669104704396
ACH-000658,-0.6503346273168518
ACH-000661,-0.5571471146712613
ACH-000662,-0.2830908686204417
ACH-000663,-0.6975743308522324
ACH-000665,-0.4055374082344674
ACH-000671,-0.5867176054724723
ACH-000672,-0.7271648394912633
ACH-000673,-0.7082915234053323
ACH-000676,-0.7232158766553275
ACH-000677,-0.4633885102785184
ACH-000681,-0.5572355424286501
ACH-000683,-0.4951813087850471
ACH-000684,-0.7105882831801131
ACH-000688,-0.8647181913613007
ACH-000693,-0.6096175232681521
ACH-000694,-0.6672840264256985
ACH-000695,-0.6312772021910869
ACH-000696,-0.5755649746309193
ACH-000697,-0.3515515459023848
ACH-000699,-0.5501164139868507
ACH-000701,-0.5169489258901854
ACH-000706,-0.5660030272444021
ACH-000711,-0.7058002449631107
ACH-000713,-0.6480366553209953
ACH-000714,-0.4873802428842221
ACH-000718,-0.5353669838774641
ACH-000720,-0.6961566806039262
ACH-000721,-0.5607306690164487
ACH-000724,-0.6610995689989662
ACH-000725,-0.7273255539370967
ACH-000732,-0.5274637539357687
ACH-000734,-0.3811043674445104
ACH-000735,-0.544152628775781
ACH-000736,-0.4711062192758471
ACH-000738,-0.5002575842649011
ACH-000746,-0.5281952682886426
ACH-000747,-0.6326169997162453
ACH-000748,-0.37579858378695
ACH-000753,-0.5188033589446247
ACH-000756,-0.6284179492006232
ACH-000757,-0.6423346070284774
ACH-000758,-0.4493884344563491
ACH-000760,-0.40992147711803656
ACH-000762,-0.6812553352615689
ACH-000763,-0.6138583999907666
ACH-000764,-0.5112389181590937
ACH-000765,-0.7217504457944738
ACH-000766,-0.8143834315298182
ACH-000767,-0.4851259011349965
ACH-000768,-0.5545092732168082
ACH-000769,-0.4710531486580779
ACH-000770,-0.5955647614417947
ACH-000771,-0.6609343270405396
ACH-000773,-0.6434010591985619
ACH-000776,-0.6077472042375065
ACH-000777,-0.6080467708031432
ACH-000778,-0.7486953739938774
ACH-000781,-0.44222673248735495
ACH-000782,-0.5626165823347834
ACH-000783,-0.5309665733012148
ACH-000784,-0.6165777287313253
ACH-000785,-0.6269595649645424
ACH-000787,-0.5736303693780274
ACH-000788,-0.7676245662303407
ACH-000791,-0.6005663655477101
ACH-000792,-0.6195833701765482
ACH-000794,-0.7477797397712016
ACH-000796,-0.5246605792913371
ACH-000798,-0.3652905882049038
ACH-000799,-0.4592545021018413
ACH-000800,-0.5490305023444634
ACH-000802,-0.5175223367341186
ACH-000804,-0.37438024383869895
ACH-000805,-0.7017634118811995
ACH-000809,-0.4907611121399976
ACH-000810,-0.3781407203294231
ACH-000811,-0.6292048224583289
ACH-000817,-0.4130649660503869
ACH-000819,-0.4986390737638756
ACH-000820,-0.7366374145229695
ACH-000821,-0.7356380915042514
ACH-000822,-0.60034955701201
ACH-000823,-0.5434293994657892
ACH-000824,-0.4877324787796056
ACH-000827,-0.5011994254914722
ACH-000829,-0.5051560218886939
ACH-000831,-0.5388171236412779
ACH-000832,-0.5944867766218631
ACH-000833,-0.2911789102083963
ACH-000834,-0.5220681269346066
ACH-000835,-0.5737275045974951
ACH-000836,-0.6176132944329381
ACH-000837,-0.7164500892950574
ACH-000838,-0.7912224020516315
ACH-000839,-0.3879328256963198
ACH-000840,-0.6118287507331864
ACH-000841,-0.6259792048169328
ACH-000843,-0.4992802678584498
ACH-000846,-0.552667106759968
ACH-000847,-0.5914525786876279
ACH-000848,-0.4286426051043709
ACH-000849,-0.6253341343858256
ACH-000851,-0.7022435952445409
ACH-000855,-0.3973014753278364
ACH-000856,-0.6897343209016397
ACH-000858,-0.5135395849340573
ACH-000859,-0.5911907382892579
ACH-000861,-0.4253542948099061
ACH-000862,-0.5412776795628175
ACH-000865,-0.4652034942705069
ACH-000866,-0.5925384061873361
ACH-000867,-0.4768736713429571
ACH-000869,-0.6667170796045865
ACH-000872,-0.4699490363827225
ACH-000873,-0.6305985329106475
ACH-000876,-0.6619920395682388
ACH-000878,-0.5905026649649222
ACH-000880,-0.5089362531361434
ACH-000881,-0.4493545279175065
ACH-000882,-0.3808924966806001
ACH-000884,-0.5936068265919721
ACH-000885,-0.583253860325037
ACH-000887,-0.5214055803583693
ACH-000889,-0.7745909050128038
ACH-000896,-0.557737287118303
ACH-000898,-0.5577192024617985
ACH-000900,-0.5262674647676097
ACH-000901,-0.6729022140687916
ACH-000905,-0.4809901415472953
ACH-000906,-0.6483752408250272
ACH-000907,-0.7905729337150839
ACH-000910,-0.697216389742572
ACH-000911,-0.5978732870306259
ACH-000912,-0.6232877648548558
ACH-000913,-0.7302552752348594
ACH-000915,-0.4869839956924626
ACH-000916,-0.6050987877975714
ACH-000917,-0.6225086198507489
ACH-000920,-0.7227018385861081
ACH-000921,-0.5250092644571089
ACH-000924,-0.5265774369806483
ACH-000926,-0.4518700923414541
ACH-000928,-0.6844283684892777
ACH-000929,-0.5156471787678768
ACH-000932,-0.6354268653748434
ACH-000935,-0.5043233659723921
ACH-000936,-0.4741455241898915
ACH-000937,-0.592623650326089
ACH-000938,-0.4000586355464014
ACH-000939,-0.7093549641355501
ACH-000941,-0.5862781442934539
ACH-000943,-0.45384985103891606
ACH-000946,-0.3918485571829757
ACH-000947,-0.7024229828878962
ACH-000948,-0.5692383715909359
ACH-000950,-0.7447700113733513
ACH-000953,-0.6610439238089356
ACH-000954,-0.5045960932436779
ACH-000957,-0.32511504494335075
ACH-000958,-0.4483868183884148
ACH-000960,-0.4441250859716033
ACH-000963,-0.5482113548171526
ACH-000968,-0.3889736813315461
ACH-000969,-0.520826096849421
ACH-000972,-0.3965308558629779
ACH-000973,-0.7050283641623014
ACH-000974,-0.5700168425601272
ACH-000978,-0.4514711608724466
ACH-000984,-0.5784735410905343
ACH-000986,-0.6077464286385428
ACH-000988,-0.5098661131572173
ACH-000993,-0.42171265639937694
ACH-000994,-0.6252760035266101
ACH-000996,-0.5730288623234473
ACH-001001,-0.5788354155570591
ACH-001020,-0.7060482963054187
ACH-001028,-0.6488369987020338
ACH-001031,-0.8775374106486306
ACH-001038,-0.7936449424910739
ACH-001048,-0.6663446832167099
ACH-001050,-0.62103961819859
ACH-001053,-0.6401609923986028
ACH-001054,-0.7060019137961682
ACH-001061,-0.4815644475758381
ACH-001067,-0.8218220950520844
ACH-001075,-0.5913990288396048
ACH-001096,-0.5582277859258812
ACH-001111,-0.5997642413425012
ACH-001119,-0.651435410990594
ACH-001128,-0.4632754610382881
ACH-001134,-0.6538806638419454
ACH-001151,-0.6133197431359455
ACH-001163,-0.7911366995330404
ACH-001164,-0.7254845506809999
ACH-001183,-0.6431650201266279
ACH-001192,-0.7069034614584113
ACH-001193,-0.540432954555619
ACH-001196,-0.6273688785235478
ACH-001197,-0.5849179788183545
ACH-001205,-0.6913880929448644
ACH-001211,-0.7312761204843768
ACH-001212,-0.5432111314642505
ACH-001228,-0.6807211304390619
ACH-001232,-0.6522887447482588
ACH-001239,-0.6806004832964037
ACH-001270,-0.3618166945201377
ACH-001274,-0.5127067170951604
ACH-001275,-0.240796501919038
ACH-001277,-0.4999575562920737
ACH-001278,-0.6875336739139323
ACH-001280,-0.6527295930927449
ACH-001283,-0.6409643112460752
ACH-001289,-0.7303334584015032
ACH-001300,-0.6059623258983043
ACH-001301,-0.44325422958251176
ACH-001302,-0.91133193188249
ACH-001306,-0.7024976519022682
ACH-001318,-0.5568387481453682
ACH-001322,-0.6732719381866176
ACH-001328,-0.6582669186083898
ACH-001332,-0.5110302227129099
ACH-001336,-0.5798495133157825
ACH-001346,-0.5074335429365152
ACH-001353,-0.6775310334399045
ACH-001354,-0.3511167460940373
ACH-001367,-0.5692580722069321
ACH-001368,-0.6847517137439555
ACH-001374,-0.8374811718068937
ACH-001377,-0.6798588307230903
ACH-001380,-0.4689307834891458
ACH-001391,-0.5250982582451686
ACH-001408,-0.5317081069685908
ACH-001430,-0.7256381967565693
ACH-001431,-0.9407971892928184
ACH-001450,-0.6544276893437984
ACH-001496,-0.5184697106795826
ACH-001500,-0.6310208659605965
ACH-001523,-0.6972370948567187
ACH-001532,-0.5507532550550646
ACH-001550,-0.7352324231866123
ACH-001552,-0.7253901627283182
ACH-001554,-0.5003951226782696
ACH-001654,-0.6878604570532367
ACH-001735,-0.6196108181048259
ACH-001736,-0.530591149557508
ACH-001737,-0.5994635281716301
ACH-001740,-0.4531972138301573
ACH-001745,-0.5713045038881209
ACH-001765,-0.6756437198851091
