,NHLRC3 (387921)
ACH-000004,-0.2712562584658968
ACH-000005,-0.11647317781226985
ACH-000007,-0.1133167889624342
ACH-000009,-0.09636792777798174
ACH-000011,-0.20192614944559645
ACH-000012,-0.07820093199409935
ACH-000013,-0.0718838229856724
ACH-000014,-0.004826733430210361
ACH-000015,-0.1545324780309092
ACH-000017,-0.20203053000341173
ACH-000018,-0.3039273117368713
ACH-000019,-0.00819253765544548
ACH-000021,-0.01937211299851747
ACH-000022,0.02127471604557861
ACH-000025,-0.10286110246869304
ACH-000028,-0.04605956748658546
ACH-000030,-0.10770259175389348
ACH-000035,-0.043151084153475815
ACH-000036,-0.07530313089041803
ACH-000037,-0.1333413986305775
ACH-000039,-0.15784704048394488
ACH-000040,-0.06045119381330486
ACH-000041,-0.057470101224281527
ACH-000042,-0.08096574748573322
ACH-000045,-0.11079367854718086
ACH-000047,-0.04034173992091649
ACH-000052,-0.31581721373942645
ACH-000053,-0.08368787843815087
ACH-000054,-0.08372461509049964
ACH-000055,-0.1152096952505508
ACH-000060,-0.1578720326740055
ACH-000067,-0.28933438787748444
ACH-000070,-0.04771617306320627
ACH-000075,-0.11588451840977745
ACH-000078,-0.06610068931018122
ACH-000082,-0.1580481580946525
ACH-000085,-0.1597779286593128
ACH-000086,-0.1933038966236634
ACH-000087,-0.2295762781829692
ACH-000092,-0.10279931167640646
ACH-000095,-0.19811437674596544
ACH-000097,-0.14412270918976888
ACH-000098,-0.09839308322897104
ACH-000099,-0.0873141862434432
ACH-000108,-0.025142190226018032
ACH-000113,-0.06958915489737748
ACH-000116,-0.14925202097427165
ACH-000118,-0.10758144416123183
ACH-000120,0.1197190991705092
ACH-000123,-0.02644080219142302
ACH-000127,-0.14709079096587674
ACH-000128,-0.10103377100500734
ACH-000132,-0.1988800828756837
ACH-000133,-0.08428250523816896
ACH-000137,-0.08250725946188059
ACH-000138,-0.11281889799458847
ACH-000142,-0.1721706897398009
ACH-000143,-0.10411610318429172
ACH-000146,-0.16075997179749424
ACH-000148,-0.1258676852690163
ACH-000150,-0.1883906774463064
ACH-000152,-0.16706676142015273
ACH-000153,-0.34423587698635993
ACH-000159,-0.11592272342683235
ACH-000160,-0.023700599256638928
ACH-000163,-0.17526811240336918
ACH-000167,-0.09808047241884356
ACH-000168,0.03668638764847502
ACH-000169,0.0052995777765418505
ACH-000178,-0.08548162105380662
ACH-000183,-0.06835165759058162
ACH-000188,-0.14635292049647475
ACH-000189,-0.1058441116721681
ACH-000190,-0.027138448979816997
ACH-000198,-0.031699325321284035
ACH-000203,0.33856656807370944
ACH-000204,-0.08851363994872836
ACH-000206,-0.12264178500313733
ACH-000207,-0.08830985378772238
ACH-000208,-0.0990888156009946
ACH-000210,0.16457603563286802
ACH-000211,-0.15965001031059076
ACH-000215,-0.07858862617079275
ACH-000221,0.014646825213221129
ACH-000222,-0.05412580386436736
ACH-000223,-0.1099088711945568
ACH-000226,-0.12231116863102108
ACH-000227,0.007217781453615829
ACH-000228,-0.16418206536551222
ACH-000231,-0.13537857364673594
ACH-000232,-0.11865967308041395
ACH-000233,-0.12153647075946775
ACH-000234,-0.04078758941857386
ACH-000235,-0.05969704767912753
ACH-000237,-0.0906885653701957
ACH-000238,0.06959506613872267
ACH-000242,-0.15220100319395422
ACH-000243,-0.05825737513013796
ACH-000244,-0.13834728995685902
ACH-000246,-0.005413111707884408
ACH-000248,-0.04871018675881485
ACH-000250,-0.10358631726108933
ACH-000251,-0.09136335693533608
ACH-000252,-0.2160585524238688
ACH-000253,-0.04599998989191775
ACH-000255,-0.1258095286009553
ACH-000256,-0.2134156916399277
ACH-000257,-0.20518587702937904
ACH-000258,-0.1997356300758444
ACH-000259,-0.043806042574194376
ACH-000260,-0.10133830768509418
ACH-000261,-0.048673349464008614
ACH-000262,-0.03502699695483597
ACH-000263,-0.10503157993791032
ACH-000264,-0.08024725457496161
ACH-000265,-0.1192120316547074
ACH-000266,-0.11409857211896715
ACH-000272,-0.11494173908306075
ACH-000274,-0.09176990420108523
ACH-000277,-0.019087236287475915
ACH-000278,-0.07553327895099148
ACH-000279,-0.10903532113428877
ACH-000280,-0.10774298404385832
ACH-000281,-0.06558077674215612
ACH-000288,-0.14720666353821685
ACH-000291,-0.07009594995161238
ACH-000293,0.03694656651352105
ACH-000294,-0.09918783138336916
ACH-000295,-0.1223292079950473
ACH-000296,-0.1044917465500587
ACH-000302,-0.12986260346656708
ACH-000304,-0.31855432527026883
ACH-000307,0.03578926875850852
ACH-000308,-0.07605644227997163
ACH-000310,-0.0878983019412182
ACH-000311,-0.19415618177958235
ACH-000312,-0.08985417299949455
ACH-000315,-0.13871161485320918
ACH-000316,0.04080373495075155
ACH-000317,-0.1289413320918037
ACH-000318,-0.037446433503614734
ACH-000319,-0.1039219027125588
ACH-000320,-0.13312754883225994
ACH-000322,-0.18951596333958856
ACH-000323,-0.17470728827232468
ACH-000324,0.010300355249714286
ACH-000329,-0.030384648343572438
ACH-000330,-0.06388205329743811
ACH-000331,-0.10694874116596632
ACH-000332,-0.06782269972004737
ACH-000334,-0.29778162912220385
ACH-000335,-0.16359543058601864
ACH-000336,0.03142431665014308
ACH-000337,0.11261707510149795
ACH-000338,-0.13512841813754214
ACH-000339,-0.08275717475846542
ACH-000341,-0.07700525330713252
ACH-000348,-0.10640211335441163
ACH-000350,0.10159250937469448
ACH-000352,-0.10798774660391364
ACH-000356,0.02171923016749417
ACH-000361,-0.12377617859647125
ACH-000362,-0.10765068991419524
ACH-000363,-0.0856502196156629
ACH-000364,-0.1282579719865162
ACH-000365,-0.09934066648396156
ACH-000366,-0.045527737408112584
ACH-000368,-0.1142900117279834
ACH-000374,-0.13394236016123806
ACH-000375,-0.15785715522210106
ACH-000376,-0.13747693737477726
ACH-000381,-0.006664759227339411
ACH-000383,-0.13180547355856678
ACH-000387,-0.032095333556696984
ACH-000389,-0.021505525635667884
ACH-000390,-0.1235657442329206
ACH-000393,-0.16551546911705578
ACH-000395,-0.28559454380453475
ACH-000396,0.03852113691219965
ACH-000397,0.001729704140988248
ACH-000401,-0.09051730004977153
ACH-000402,0.0998331859533208
ACH-000403,-0.13870525750646673
ACH-000404,-0.07596643666183442
ACH-000406,-0.005787347956235891
ACH-000407,0.004569928291482867
ACH-000408,-0.19759050183145388
ACH-000410,-0.07144350649769546
ACH-000411,-0.13590174168366534
ACH-000414,-0.15471736960482102
ACH-000415,-0.19060730241229487
ACH-000416,-0.1211337710514722
ACH-000420,0.027750359612804247
ACH-000421,-0.13674935834659402
ACH-000424,-0.20770316920841936
ACH-000425,-0.05211713425626615
ACH-000426,-0.09881404132098257
ACH-000427,-0.0979117381198516
ACH-000433,-0.12431982571192644
ACH-000435,-0.4714206042235336
ACH-000436,-0.026202038552896125
ACH-000444,-0.1689727360395124
ACH-000445,-0.08282015700247064
ACH-000448,-0.017096995798285792
ACH-000450,-0.19181826365739668
ACH-000452,-0.03833351794584114
ACH-000454,-0.058533563181501484
ACH-000458,-0.22347376001713945
ACH-000459,-0.1198198039509903
ACH-000460,-0.024453063942139853
ACH-000461,-0.03436833531415147
ACH-000463,-0.07509909990296013
ACH-000464,-0.013750293204087072
ACH-000466,-0.15342032599171598
ACH-000467,-0.13565822217253742
ACH-000468,-0.10741157958848448
ACH-000469,0.008583704603224216
ACH-000470,0.06751857121269822
ACH-000471,-0.0965133939989616
ACH-000472,-0.15847834040567424
ACH-000473,-0.015843586666245853
ACH-000475,-0.04373922704790925
ACH-000476,-0.07784854160620253
ACH-000477,-0.11893843704442995
ACH-000479,-0.07461219815172257
ACH-000480,-0.05982762022017779
ACH-000481,-0.05347165444271932
ACH-000483,0.032682920903874375
ACH-000484,-0.2111922817820729
ACH-000485,-0.06373129672621179
ACH-000486,-0.1530647298153833
ACH-000487,-0.2236886405607749
ACH-000488,-0.02321252305599173
ACH-000490,-0.0040950679555462255
ACH-000491,-0.0010958956656071494
ACH-000495,-0.07316532064540236
ACH-000496,-0.06336684857620571
ACH-000499,-0.17149217047350934
ACH-000500,-0.25292940735012914
ACH-000502,-0.01991695415400865
ACH-000503,-0.3807806457274479
ACH-000505,-0.10101547925767028
ACH-000507,-0.03690860996443754
ACH-000510,-0.12843297187158778
ACH-000511,-0.025997648748903552
ACH-000512,-0.018843670636792192
ACH-000516,-0.10646055208348584
ACH-000517,-0.08965757926646155
ACH-000518,-0.029987918722047494
ACH-000520,-0.17528007847781482
ACH-000521,-0.17233054432365674
ACH-000522,-0.18411818036229052
ACH-000524,-0.14586471845401475
ACH-000527,-0.048996627379898273
ACH-000528,-0.09139031541406732
ACH-000537,-0.0770757331676328
ACH-000541,-0.2392956224190892
ACH-000542,-0.2040033343226187
ACH-000544,-0.17091381488721427
ACH-000545,-0.07787721749565514
ACH-000547,0.11396890628510853
ACH-000548,-0.06541602096380172
ACH-000549,-0.14769470156442285
ACH-000550,-0.0873974403398253
ACH-000552,-0.07496137368909055
ACH-000556,-0.1776326609200826
ACH-000557,-0.1356048065258115
ACH-000569,0.012364238105546764
ACH-000570,-0.13855964280385502
ACH-000571,-0.12414693869931602
ACH-000573,-0.10320155170667722
ACH-000576,-0.007294695539954406
ACH-000579,-0.2637830844782243
ACH-000580,-0.1245855229593586
ACH-000584,-0.049858668668509236
ACH-000585,-0.10364831276935896
ACH-000588,0.10225990260654373
ACH-000589,-0.08082793240870301
ACH-000591,-0.1087517045141655
ACH-000593,0.07318453784122958
ACH-000600,-0.13642548019202758
ACH-000601,-0.06411223460272872
ACH-000605,-0.14034743991617915
ACH-000606,-0.06191032438774297
ACH-000608,-0.1475228025552793
ACH-000614,-0.14205631695749646
ACH-000616,-0.14912057793941574
ACH-000618,-0.06619429475472204
ACH-000619,-0.04617917094504548
ACH-000620,0.009699239398666614
ACH-000621,-0.13171484472019904
ACH-000622,0.02936178657007492
ACH-000623,-0.18164969564542546
ACH-000624,-0.1383709304303052
ACH-000627,-0.20495581300836566
ACH-000630,-0.031025558674849744
ACH-000631,-0.04768214832391639
ACH-000632,-0.14966174328301812
ACH-000633,-0.11900135577190125
ACH-000637,-0.10256576501303848
ACH-000638,-0.20613491923165134
ACH-000646,0.07397573393788012
ACH-000647,-0.07829543924742044
ACH-000648,-0.08318299054381169
ACH-000649,-0.09980942635871584
ACH-000651,-0.044965980458468516
ACH-000652,0.0934349532102456
ACH-000653,0.030424840508814437
ACH-000657,-0.026495719002891605
ACH-000658,-0.01714351361118001
ACH-000661,-0.04987338340458824
ACH-000662,-0.312990721195576
ACH-000663,0.0920521088041122
ACH-000665,-0.16271750391444673
ACH-000671,-0.04451585988990369
ACH-000672,0.17315329180212502
ACH-000673,-0.011011540815332331
ACH-000676,-0.01895347060627921
ACH-000677,-0.11903152220756025
ACH-000681,-0.10239445769108436
ACH-000683,-0.055812037536245585
ACH-000684,-0.247475886888106
ACH-000688,-0.2645456380854415
ACH-000693,-0.11870978728980268
ACH-000694,-0.02352720976951589
ACH-000695,-0.14225034006902815
ACH-000696,-0.12994841659833647
ACH-000697,-0.08300886020087367
ACH-000699,-0.048256909983757215
ACH-000701,-0.17929428588883442
ACH-000706,-0.04553407280583712
ACH-000711,-0.14714163210170392
ACH-000713,-0.02677615351037961
ACH-000714,-0.060594310137732615
ACH-000718,-0.03578689085800812
ACH-000720,0.006801475696120049
ACH-000721,-0.030699195109421432
ACH-000724,-0.050922003585637636
ACH-000725,-0.14193517435187786
ACH-000732,-0.0636252136083401
ACH-000734,-0.09787848699876216
ACH-000735,-0.2330886204838561
ACH-000736,-0.1942163183831952
ACH-000738,-0.20032767636474516
ACH-000746,-0.02453886222064011
ACH-000747,0.017967368601950067
ACH-000748,-0.004580634836414296
ACH-000753,-0.05792295945374689
ACH-000756,-0.19741915260502446
ACH-000757,0.04595735199305387
ACH-000758,-0.11066096826348024
ACH-000760,-0.07154428068931551
ACH-000762,-0.20843981283909604
ACH-000763,-0.043537846726458315
ACH-000764,-0.018521109934729343
ACH-000765,-0.01344068215182707
ACH-000766,-0.1285265877845148
ACH-000767,-0.2509716066467918
ACH-000768,-0.13722192655431614
ACH-000769,-0.24999036001035704
ACH-000770,-0.1251411796110724
ACH-000771,-0.07678322477928055
ACH-000773,-0.137996836860799
ACH-000776,-0.0970795211528004
ACH-000777,-0.031014356583064177
ACH-000778,-0.07902604401835067
ACH-000781,-0.06787237142136343
ACH-000782,-0.06487786577316994
ACH-000783,-0.047696388462506775
ACH-000784,-0.07681000288497318
ACH-000785,-0.06617274349310552
ACH-000787,-0.12440509606966398
ACH-000788,-0.04335113038914573
ACH-000791,-0.1216353088664515
ACH-000792,-0.08553629923304301
ACH-000794,-0.13388874490417166
ACH-000796,-0.11914927172141394
ACH-000798,0.09040510868638764
ACH-000799,-0.24322291230882145
ACH-000800,-0.2844015345000029
ACH-000802,-0.03377424947561612
ACH-000804,0.06510626876239467
ACH-000805,-0.3288105579877343
ACH-000809,-0.1816119277271684
ACH-000810,0.050730183220717866
ACH-000811,-0.20004730750003924
ACH-000817,-0.18042707812793585
ACH-000819,0.044366074649787465
ACH-000820,-0.16914890247614425
ACH-000821,-0.17710082150450224
ACH-000822,-0.14353826075226409
ACH-000823,-0.14604303997235685
ACH-000824,-0.03626597938098384
ACH-000827,-0.08411613718234219
ACH-000829,-0.08815758937146573
ACH-000831,-0.13325096488932306
ACH-000832,-0.08487435675333006
ACH-000833,-0.2282543540243037
ACH-000834,-0.09361569493518747
ACH-000835,-0.056322675109682224
ACH-000836,-0.07334658400813228
ACH-000837,-0.09997776828617816
ACH-000838,-0.0071534226819457295
ACH-000839,0.10188571749119148
ACH-000840,-0.09626015034722762
ACH-000841,-0.06283167908960564
ACH-000843,0.029668597630321033
ACH-000846,-0.062331081432597586
ACH-000847,-0.08664472781229272
ACH-000848,-0.2289424896687028
ACH-000849,-0.13258070119800308
ACH-000851,-0.14917486238041852
ACH-000855,-0.04735654468698259
ACH-000856,-0.04429315024894848
ACH-000858,-0.19988313838395624
ACH-000859,-0.12526875520520706
ACH-000861,-0.05413500185616262
ACH-000862,-0.056307904236553526
ACH-000865,-0.00491086508971843
ACH-000866,-0.24281815146882424
ACH-000867,-0.14785100576240487
ACH-000869,-0.06993648105761514
ACH-000872,-0.14102678231716936
ACH-000873,-0.1091873293015449
ACH-000876,-0.13995376100390738
ACH-000878,0.020164973653600232
ACH-000880,-0.05635562481591841
ACH-000881,-0.11412190440835697
ACH-000882,-0.12355274934417765
ACH-000884,-0.015591925879305753
ACH-000885,-0.16448109992316867
ACH-000887,-0.10226666625389186
ACH-000889,-0.033680847222540035
ACH-000896,-0.04504588384988243
ACH-000898,-0.03621147891436775
ACH-000900,-0.04624979028027434
ACH-000901,-0.16903407659770914
ACH-000905,-0.1230555148576732
ACH-000906,-0.1150747996003562
ACH-000907,-0.07234331515698017
ACH-000910,0.05181872740208955
ACH-000911,0.0063204871494108965
ACH-000912,-0.05831052281569628
ACH-000913,-0.035767467023908824
ACH-000915,-0.19279509463463174
ACH-000916,0.43994517853694776
ACH-000917,-0.07750752171492603
ACH-000920,0.06800436056436204
ACH-000921,-0.06336992773036644
ACH-000924,-0.0699232870639212
ACH-000926,-0.08075029027717248
ACH-000928,0.013355147029572587
ACH-000929,-0.18294547428634148
ACH-000932,-0.09047580503409962
ACH-000935,-0.13813516913869905
ACH-000936,-0.13802730459091
ACH-000937,-0.10311100641324686
ACH-000938,-0.13567796758249875
ACH-000939,-0.15555929269639088
ACH-000941,-0.057324523809979475
ACH-000943,-0.06525027603229189
ACH-000946,-0.10571075103434424
ACH-000947,-0.0741091551967216
