,TPT1 (7178)
ACH-000279,-0.5990286634116598
ACH-000280,-0.670123624584585
ACH-000281,-0.7279082677431546
ACH-000288,-0.7670561653037892
ACH-000291,-0.8052189264291274
ACH-000293,-1.034752097609328
ACH-000294,-0.7869322922639812
ACH-000295,-0.5659773889465045
ACH-000296,-0.5688463454418965
ACH-000302,-0.6955681963433861
ACH-000304,-0.8203831608426068
ACH-000307,-0.9685420490359092
ACH-000308,-0.6669067396750803
ACH-000310,-0.800688364349869
ACH-000311,-0.6818869679989015
ACH-000312,-0.704086270022385
ACH-000315,-0.53830102041763
ACH-000316,-0.9209683969782302
ACH-000317,-1.115712983891702
ACH-000318,-0.70106271860946
ACH-000319,-0.8038840972398019
ACH-000320,-0.7733027332894805
ACH-000322,-0.8128052209826719
ACH-000323,-0.5709975576315514
ACH-000324,-0.9041341554254348
ACH-000329,-0.5972202696570552
ACH-000330,-0.5390142812910149
ACH-000331,-0.8758599815563248
ACH-000332,-0.7389457220770178
ACH-000334,-0.29419486769359576
ACH-000335,-0.9697185913456098
ACH-000336,-0.845104508696457
ACH-000337,-0.6522613311291695
ACH-000338,-1.1019371950373171
ACH-000339,-0.6400820716978811
ACH-000341,-0.8351683359375695
ACH-000348,-0.7258122923614266
ACH-000350,-0.6554038639124853
ACH-000352,-0.8195238257648023
ACH-000356,-0.5402669038957478
ACH-000361,-0.5079745503203672
ACH-000362,-0.7228961914172333
ACH-000363,-0.927377167832266
ACH-000364,-0.6805154394729054
ACH-000365,-0.4361606550819648
ACH-000366,-0.7467077504180051
ACH-000368,-0.7545314222689972
ACH-000374,-0.7686688913838063
ACH-000375,-0.6723652809787882
ACH-000376,-0.7965491326905763
ACH-000381,-0.8713179607058356
ACH-000383,-0.7153713752748107
ACH-000387,-0.7972206361961999
ACH-000389,-0.8493590862530412
ACH-000390,-0.6649935965977559
ACH-000393,-0.5533358723747961
ACH-000395,-0.4865179021958178
ACH-000396,-0.7206371255648593
ACH-000397,-0.6013759841086794
ACH-000401,-0.8178291007572683
ACH-000402,-0.4299322254484015
ACH-000403,-0.6839807943300238
ACH-000404,-0.9214519692852784
ACH-000406,-0.5432098967621919
ACH-000407,-0.6465891425494343
ACH-000408,-0.9365990432721376
ACH-000410,-0.7671526604299357
ACH-000411,-0.787152156529742
ACH-000414,-0.7204759493838967
ACH-000415,-0.6832701273738837
ACH-000416,-0.6413060685228628
ACH-000420,-0.9011829286836284
ACH-000421,-0.9188870416871748
ACH-000424,-0.7921311324654691
ACH-000425,-0.5537123321473622
ACH-000426,-0.955621050723184
ACH-000427,-0.6748791902095046
ACH-000433,-0.7234253097181034
ACH-000435,-0.5871500280747912
ACH-000436,-0.9073789229461924
ACH-000444,-0.7655720155151013
ACH-000445,-0.6213545267655243
ACH-000448,-0.7841319949356357
ACH-000450,-0.6558357950516123
ACH-000452,-0.8351661409704509
ACH-000454,-0.7184013234885503
ACH-000458,-0.9572379004661726
ACH-000459,-0.6376590981788471
ACH-000460,-0.665324230609912
ACH-000461,-0.7387443610974896
ACH-000463,-0.810850684630682
ACH-000464,-0.6282546913487543
ACH-000466,-0.602458442788061
ACH-000467,-0.8237072176271004
ACH-000468,-0.7217614907930917
ACH-000469,-0.44802757692798856
ACH-000470,-0.6676115059370797
ACH-000471,-0.6271599449345809
ACH-000472,-0.6776785110558445
ACH-000473,-0.8233767320853596
ACH-000475,-0.8320699839326091
ACH-000476,-0.5710906872525215
ACH-000477,-0.8222744621856628
ACH-000479,-0.463922699648465
ACH-000480,-0.8939939292543505
ACH-000481,-0.7388273676313954
ACH-000483,-0.6311517662977466
ACH-000484,-0.8479585948109162
ACH-000485,-0.6559431634293906
ACH-000486,-0.7334718650934554
ACH-000487,-0.8985146252473813
ACH-000488,-0.6498638402599475
ACH-000490,-0.45623633318957
ACH-000491,-0.8272954690241581
ACH-000495,-0.6989506180700437
ACH-000496,-1.115996666858465
ACH-000499,-0.6731293520157389
ACH-000500,-0.9232419054021784
ACH-000502,-0.7851922948303377
ACH-000503,-0.9713883106735949
ACH-000505,-0.7409118696028394
ACH-000507,-0.644921812640179
ACH-000510,-0.8741616718107459
ACH-000511,-0.8739823295030729
ACH-000512,-0.5245179732441764
ACH-000516,-0.6543033994915088
ACH-000517,-0.8149582092398345
ACH-000518,-0.5905278295946702
ACH-000520,-0.6728105478098908
ACH-000521,-0.6296404790660131
ACH-000522,-0.6166034294444306
ACH-000524,-0.6798686669754239
ACH-000527,-0.7407785646730118
ACH-000528,-0.5829207631637522
ACH-000537,-0.5988798486863685
ACH-000541,-0.6041153299160166
ACH-000542,-0.6871027181654054
ACH-000544,-0.8247677916701331
ACH-000545,-0.7029097608206177
ACH-000547,-0.7897585650908014
ACH-000548,-0.6420449986027932
ACH-000549,-0.8602147888499321
ACH-000550,-0.6859289008131223
ACH-000552,-0.7428419277449655
ACH-000556,-0.7761614230168401
ACH-000557,-0.8782653280374088
ACH-000569,-0.7785006418546688
ACH-000570,-0.9574774902346688
ACH-000571,-0.5268858169183135
ACH-000573,-0.913937549699006
ACH-000576,-0.9415387422465292
ACH-000579,-0.3690582235283679
ACH-000580,-0.946770907707544
ACH-000584,-0.5831963670662277
ACH-000585,-0.6009047039141179
ACH-000588,-0.5681426649003716
ACH-000589,-0.8658329648482321
ACH-000591,-0.8794142958398347
ACH-000593,-0.7088250568288317
ACH-000600,-0.8734935344536069
ACH-000601,-0.5768033816398359
ACH-000605,-0.804927829829144
ACH-000606,-0.6150020678736314
ACH-000608,-0.7250780515292191
ACH-000614,-0.3276453879416392
ACH-000616,-0.9499932748610188
ACH-000618,-0.716824050909188
ACH-000619,-0.6943534289523071
ACH-000620,-0.6303033867605288
ACH-000621,-0.8860988214984528
ACH-000622,-0.9611116399188954
ACH-000623,-0.8645517612686532
ACH-000624,-0.8723332758544213
ACH-000627,-0.7439891458011969
ACH-000630,-0.7499162710606464
ACH-000631,-0.7278856036048177
ACH-000632,-0.7611179607476088
ACH-000633,-0.4495659876564921
ACH-000637,-0.7838962101720385
ACH-000638,-0.7220528354391564
ACH-000646,-0.7965725994414006
ACH-000647,-0.7586826084187883
ACH-000648,-0.7105353292202766
ACH-000649,-0.7728315509930137
ACH-000651,-0.8977669935401981
ACH-000652,-0.8016135319153509
ACH-000653,-0.6428804602218722
ACH-000657,-0.6981933923237452
ACH-000658,-0.8533589062107069
ACH-000661,-0.8325262399129237
ACH-000662,-0.7034696840708344
ACH-000663,-0.4874380187930341
ACH-000665,-0.8080312908278681
ACH-000671,-0.8102633744107005
ACH-000672,-0.6474759885383824
ACH-000673,-0.6100177263495432
ACH-000676,-0.8314112913924956
ACH-000677,-0.7204368709163841
ACH-000681,-0.6597157703863
ACH-000683,-0.6774568328178179
ACH-000684,-0.8410724606382759
ACH-000688,-0.6115287775174437
ACH-000693,-0.7569699409452564
ACH-000694,-0.7887431722039507
ACH-000695,-0.6948525353872733
ACH-000696,-0.8007303406590566
ACH-000697,-0.7194737217614683
ACH-000699,-0.6309290385693499
ACH-000701,-0.4944428594978266
ACH-000706,-0.7472904011795811
ACH-000711,-0.7582115108892443
ACH-000713,-0.622993965714902
ACH-000714,-0.7377653415598978
ACH-000718,-0.8586697253530194
ACH-000720,-0.6013858208878371
ACH-000721,-0.6834063779359103
ACH-000724,-0.5691745264500844
ACH-000725,-0.8338636928633366
ACH-000732,-0.6243252929211031
ACH-000734,-0.5752079664463616
ACH-000735,-0.8318307440839885
ACH-000736,-0.6330091374711001
ACH-000738,-0.7805667862175216
ACH-000746,-0.4968731417603351
ACH-000747,-0.6007707798310422
ACH-000748,-0.8942552901121681
ACH-000753,-0.8136596904530875
ACH-000756,-0.7330937936368547
ACH-000757,-0.7283241710810535
ACH-000758,-0.6654327610975275
ACH-000760,-0.6781989891995909
ACH-000762,-0.7807378474615995
ACH-000763,-1.143283167655575
ACH-000764,-0.7258262413432695
ACH-000765,-0.884331333947837
ACH-000766,-0.5836913971697701
ACH-000767,-0.7354605035055819
ACH-000768,-0.8625208782251677
ACH-000769,-0.7867671198224512
ACH-000770,-0.5281791281907254
ACH-000771,-0.5368743859238597
ACH-000773,-0.4516149303957671
ACH-000776,-0.8765427552704668
ACH-000777,-0.6855352078129238
ACH-000778,-0.48592214199061795
ACH-000781,-0.9183064717394546
ACH-000782,-0.6326159275892154
ACH-000783,-0.39533528021536457
ACH-000784,-0.8109534679918237
ACH-000785,-0.7671165351205722
ACH-000787,-0.8670127283196014
ACH-000788,-0.7548296116942249
ACH-000791,-0.8625422271259099
ACH-000792,-0.8606889765611968
ACH-000794,-0.6821784804805514
ACH-000796,-0.5860360992827585
ACH-000798,-0.9013067862356474
ACH-000799,-0.6298141981979515
ACH-000800,-0.9479342942442248
ACH-000802,-0.7631767586480941
ACH-000804,-0.6402428681411788
ACH-000805,-0.4779813749168595
ACH-000809,-0.5988776050667572
ACH-000810,-0.8187093604588378
ACH-000811,-0.7625672850440653
ACH-000817,-0.5789616206584979
ACH-000819,-0.7448822217166792
ACH-000820,-0.9712793166663181
ACH-000821,-0.8616138417442238
ACH-000822,-0.4623645135640745
ACH-000823,-0.8090254677483076
ACH-000824,-0.6396119830662704
ACH-000827,-0.7122066159817729
ACH-000829,-0.6794694266437913
ACH-000831,-0.9514202953425684
ACH-000832,-0.6763580838485286
ACH-000833,-0.8499561079288643
ACH-000834,-0.7315834247911414
ACH-000835,-0.7610887501893571
ACH-000836,-0.4977409550039428
ACH-000837,-0.7648198578928262
ACH-000838,-0.6031994443598411
ACH-000839,-0.7732936227641021
ACH-000840,-0.5839851403882174
ACH-000841,-0.6398845102927271
ACH-000843,-0.7769032364544792
ACH-000846,-0.4801476666614127
ACH-000847,-0.6040345869991901
ACH-000848,-0.7201076043083183
ACH-000849,-0.6999196150949081
ACH-000851,-0.6656083319619778
ACH-000855,-0.7933424211728844
ACH-000856,-0.7493189052168574
ACH-000858,-0.7727759729579408
ACH-000859,-1.0362579096621307
ACH-000861,-0.9771860043405112
ACH-000862,-0.938097106508494
ACH-000865,-0.990777778432874
ACH-000866,-0.8773866675894697
ACH-000867,-0.6805407232881169
ACH-000869,-0.6053117342834818
ACH-000872,-0.8745762808414057
ACH-000873,-0.6734478765498113
ACH-000876,-0.8145871490852604
ACH-000878,-1.0608105595923059
ACH-000880,-0.6353513434083635
ACH-000881,-0.8302436374815888
ACH-000882,-0.8826087084882481
ACH-000884,-0.7738939585191313
ACH-000885,-0.7212585487311711
ACH-000887,-0.624567580910424
ACH-000889,-0.8350000229734763
ACH-000896,-0.7837043648775947
ACH-000898,-0.7440449774511599
ACH-000900,-0.6313894677088909
ACH-000901,-0.8473494449016916
ACH-000905,-0.7832677957074271
ACH-000906,-0.8078395069424212
ACH-000907,-0.5645812923812418
ACH-000910,-0.4393410725052686
ACH-000911,-0.7087221100159571
ACH-000912,-0.947096338775262
ACH-000913,-0.6362035811711293
ACH-000915,-0.7034997941980617
ACH-000916,-0.6123649687530597
ACH-000917,-0.5763223641832038
ACH-000920,-1.0757144425144798
ACH-000921,-0.6396975958199884
ACH-000924,-0.5554159050431107
ACH-000926,-0.6345905750737826
ACH-000928,-0.4971623030849806
ACH-000929,-0.8022990415341003
ACH-000932,-0.6163170608099791
ACH-000935,-0.7757472040647027
ACH-000936,-0.6529126122272871
ACH-000937,-0.7916748695172243
ACH-000938,-0.5438050710121279
ACH-000939,-0.6545970875381947
ACH-000941,-0.6512646190799346
ACH-000943,-0.7593741083117636
ACH-000946,-0.7874563894232799
ACH-000947,-0.6878026029228049
ACH-000948,-0.6194379935123202
ACH-000950,-0.7528810797466923
ACH-000953,-0.8041698592074847
ACH-000954,-0.7890638247448668
ACH-000957,-0.5412556702610128
ACH-000958,-0.8268094761705469
ACH-000960,-0.5635666480210071
ACH-000963,-0.6506615321676958
ACH-000968,-0.7516564403410622
ACH-000969,-0.6621504312651183
ACH-000972,-0.4504665004511055
ACH-000973,-0.6617034035178923
ACH-000974,-0.6725844103992312
ACH-000978,-0.5475303892674684
ACH-000984,-0.6746867759500471
ACH-000986,-0.6893304524548838
ACH-000988,-0.6870314974468162
ACH-000993,-0.6832915001932324
ACH-000994,-0.5579055549159674
ACH-000996,-0.8475345040990863
ACH-001001,-0.6773784921292975
ACH-001020,-0.9181923925589016
ACH-001028,-0.7067843903117078
ACH-001031,-0.457575049806711
ACH-001038,-0.5368319083400672
ACH-001048,-0.759313589329145
ACH-001050,-0.6714746389361786
ACH-001053,-0.7816572324667175
ACH-001054,-0.6701100293031308
ACH-001061,-0.5364039428718127
ACH-001067,-0.7225981363129402
ACH-001075,-0.8056641257559288
ACH-001096,-0.7500142096277483
ACH-001111,-0.7442964852248841
ACH-001119,-0.4821958036432921
ACH-001128,-0.2641191129687003
ACH-001134,-0.6435957749027075
ACH-001151,-0.8159137322509171
ACH-001163,-0.8236710744096297
ACH-001164,-0.9508754590669469
ACH-001183,-0.6123852298352402
ACH-001192,-0.7633106107097639
ACH-001193,-0.5534439483066727
ACH-001196,-0.9387527696281832
ACH-001197,-0.7759798197240357
ACH-001205,-0.8180381687390328
ACH-001211,-0.6400269237943147
ACH-001212,-0.8659585358247717
ACH-001228,-0.5332126563382191
ACH-001232,-0.7535997960869231
ACH-001239,-0.5351512733054884
ACH-001270,-0.4877267685950907
ACH-001274,-0.7343859209236533
ACH-001275,-0.7384592534120136
ACH-001277,-0.8086128910135671
ACH-001278,-0.8919411020208319
ACH-001280,-0.8021389086711953
ACH-001283,-0.8987660329500547
ACH-001289,-0.520305710907005
ACH-001300,-0.6498011792684911
ACH-001301,-0.6473172203992603
ACH-001302,-0.7405215114562305
ACH-001306,-0.7962183296029245
ACH-001318,-1.1260750143097948
ACH-001322,-0.908845125809816
ACH-001328,-0.6668859814824225
ACH-001332,-0.6480725751589896
ACH-001336,-0.9423013071628
ACH-001346,-0.8221642107472656
ACH-001353,-0.4599592153000721
ACH-001354,-0.7611651198817287
ACH-001367,-0.6652663139316268
ACH-001368,-0.5622076709828767
ACH-001374,-0.8595505788767481
ACH-001377,-0.6813823611762724
ACH-001380,-0.7592358889081529
ACH-001391,-0.7259481416418339
ACH-001408,-0.8628762616001646
ACH-001430,-0.6369169036047306
ACH-001431,-0.7965326966099558
ACH-001450,-0.8265212051045759
ACH-001496,-0.7023169842125757
ACH-001500,-0.7732398845461909
ACH-001523,-0.7556426843701327
ACH-001532,-0.6627588629843155
ACH-001550,-0.7159889554472265
ACH-001552,-0.7627155954116908
ACH-001554,-0.8316126162518988
ACH-001654,-0.9889851590677212
ACH-001735,-0.7876881747724733
ACH-001736,-0.5246194511912341
ACH-001737,-0.8723745155401804
ACH-001740,-0.6617843322568824
ACH-001745,-0.6641796057540995
ACH-001765,-0.7305636300241646
