,ESM1 (11082)
ACH-000004,0.3959185979944685
ACH-000005,-0.06498778237054383
ACH-000007,0.08511155468180175
ACH-000009,0.20289057566595775
ACH-000011,0.1065194737759795
ACH-000012,0.2344679164301537
ACH-000013,0.2250994807848845
ACH-000014,0.1772482394404668
ACH-000015,0.023403451311054
ACH-000017,0.22325553091121408
ACH-000018,0.16273513610160467
ACH-000019,0.326627095651318
ACH-000021,0.13574136374574228
ACH-000022,0.12931473868537188
ACH-000025,0.17232499129721415
ACH-000028,0.13580712824760374
ACH-000030,0.13802897858216895
ACH-000035,0.18016685964092666
ACH-000036,0.27061179937967844
ACH-000037,0.15455902465576393
ACH-000039,0.0956991430972627
ACH-000040,0.24511747890497665
ACH-000041,0.26185667322009315
ACH-000042,0.15582000419001046
ACH-000045,0.16629149863310572
ACH-000047,0.051064601737304004
ACH-000052,0.04874331040992199
ACH-000053,0.17474156046131056
ACH-000054,0.11348636552007645
ACH-000055,-0.11158482415454032
ACH-000060,0.1516459600551909
ACH-000067,0.2581564687290729
ACH-000070,0.039898466741818434
ACH-000075,0.04791128105693826
ACH-000078,0.18319511022438772
ACH-000082,0.12031520788888878
ACH-000085,0.22202006306044547
ACH-000086,0.23932098076587954
ACH-000087,0.3791801019258394
ACH-000092,0.22570140313184
ACH-000095,0.2726375528343753
ACH-000097,0.22091464997626292
ACH-000098,0.17475125064934682
ACH-000099,0.221396883580412
ACH-000108,0.06294064094518079
ACH-000113,0.2345571004031017
ACH-000116,0.19521521392320976
ACH-000118,0.20544089303215332
ACH-000120,0.2451856771353715
ACH-000123,0.1924319652585625
ACH-000127,0.10359062675339248
ACH-000128,0.07845147742427434
ACH-000132,0.3797777594732454
ACH-000133,0.2253094581671225
ACH-000137,0.13092791800400624
ACH-000138,0.18238140477439674
ACH-000142,0.02391726347199033
ACH-000143,0.2416345463068257
ACH-000146,0.2319633133000532
ACH-000148,0.2647736458922366
ACH-000150,0.18037660297128688
ACH-000152,0.1316986686230665
ACH-000153,0.017050539761799783
ACH-000159,0.1310317509678054
ACH-000160,0.2777786852929081
ACH-000163,0.1343296474026323
ACH-000167,0.4417044340782761
ACH-000168,0.0945283700414464
ACH-000169,0.10712548922990507
ACH-000178,0.19713449503824576
ACH-000183,0.1930068092155352
ACH-000188,0.10862913538649888
ACH-000189,0.14203090513079855
ACH-000190,0.2011291155990894
ACH-000198,0.14654016131662392
ACH-000203,0.13805118718080395
ACH-000204,-0.07358193066977875
ACH-000206,0.2293655504281992
ACH-000207,0.1866299631750087
ACH-000208,0.16806306665919288
ACH-000210,0.4875005391138485
ACH-000211,0.12206922651759965
ACH-000215,0.15503772620016024
ACH-000221,0.18702616532804486
ACH-000222,0.2422177003818483
ACH-000223,0.1908689331496436
ACH-000226,0.1073091314906509
ACH-000227,0.3476704465727936
ACH-000228,0.17942306214868398
ACH-000231,0.18880524945961416
ACH-000232,0.13979563457375854
ACH-000233,0.2696758232318929
ACH-000234,0.1706220391091022
ACH-000235,0.1779695325286192
ACH-000237,0.1951386847540292
ACH-000238,0.11310516860263325
ACH-000242,0.07294047441385823
ACH-000243,0.14496344054456428
ACH-000244,0.27662976512133713
ACH-000246,0.2455732925491497
ACH-000248,0.2580142152931664
ACH-000250,0.19392535072552464
ACH-000251,0.34072179508614103
ACH-000252,-0.0945942633678793
ACH-000253,0.10655771353857928
ACH-000255,0.15397887801534066
ACH-000256,0.36686748692565335
ACH-000257,0.013474717981957979
ACH-000258,0.10148504733856756
ACH-000259,0.16814025054961634
ACH-000260,0.1698803354007053
ACH-000261,0.1655143255847843
ACH-000262,0.27279968444870045
ACH-000263,0.15462857266925292
ACH-000264,0.1759448089057113
ACH-000265,0.1680853412008244
ACH-000266,0.09405953666265457
ACH-000272,0.11919009399599573
ACH-000274,0.2419830777204856
ACH-000277,0.33201678666923384
ACH-000278,0.21113084165521476
ACH-000279,0.1197969405724938
ACH-000280,0.2407727518757828
ACH-000281,0.3133586082115616
ACH-000288,0.24356168466298014
ACH-000291,0.1399018171746562
ACH-000293,0.04557745332150241
ACH-000294,0.11789817536200342
ACH-000295,0.28243416063268634
ACH-000296,0.2825176766153136
ACH-000302,0.1884366235051821
ACH-000304,0.33598515648176003
ACH-000307,0.17925020428964902
ACH-000308,0.2285997272990531
ACH-000310,0.12991728488582174
ACH-000311,0.07123669423968709
ACH-000312,0.2119868698290632
ACH-000315,0.025382163834974224
ACH-000316,0.22371848854748486
ACH-000317,-0.05257887825220885
ACH-000318,0.2660281970225301
ACH-000319,0.28275555275466074
ACH-000320,0.16102003018339478
ACH-000322,0.2304595296946311
ACH-000323,0.16794738206665286
ACH-000324,0.27826705233330623
ACH-000329,0.16471758653495167
ACH-000330,0.1306176351574399
ACH-000331,0.2357605862544188
ACH-000332,0.24230615501905844
ACH-000334,0.09885474954933456
ACH-000335,0.3074659913052065
ACH-000336,0.1623571977573092
ACH-000337,0.04683995383994368
ACH-000338,0.21202805452099302
ACH-000339,0.13971596625646926
ACH-000341,0.2690756202923681
ACH-000348,0.1094376938151894
ACH-000350,0.14877116159902876
ACH-000352,0.1883245290596244
ACH-000356,0.002104027999000434
ACH-000361,0.18372530982618995
ACH-000362,0.2464883019161064
ACH-000363,0.15251184778315668
ACH-000364,0.17655837672182864
ACH-000365,0.17287182012326194
ACH-000366,0.2648726169472497
ACH-000368,-0.04331135350036062
ACH-000374,0.08874242439937402
ACH-000375,0.0993273940963142
ACH-000376,0.23046558787967195
ACH-000381,0.21100481885831332
ACH-000383,0.2873842733161361
ACH-000387,0.09976632437292984
ACH-000389,0.14212091285601036
ACH-000390,0.15305332192382146
ACH-000393,0.08771834642736781
ACH-000395,0.25150725139241525
ACH-000396,0.3804999020828584
ACH-000397,0.09553242647823623
ACH-000401,0.18820379029551154
ACH-000402,-0.14403312885129865
ACH-000403,0.26146489488202496
ACH-000404,-0.08501339335626865
ACH-000406,0.14062507103998947
ACH-000407,0.15232956296769942
ACH-000408,0.19698226780141725
ACH-000410,0.1741493597567088
ACH-000411,0.14235902498984482
ACH-000414,0.16036385201468076
ACH-000415,0.15440952290404653
ACH-000416,0.09420844752458643
ACH-000420,0.10209125178604947
ACH-000421,0.14187076210829666
ACH-000424,0.20567674399428554
ACH-000425,0.12080608654111465
ACH-000426,0.13057533890855744
ACH-000427,0.03872697677113295
ACH-000433,0.24853028278914
ACH-000435,0.2692249462183111
ACH-000436,0.11661672496801748
ACH-000444,0.18053685406648795
ACH-000445,0.08705109848163826
ACH-000448,0.18981632143928653
ACH-000450,-0.007782498208998175
ACH-000452,0.18024020297266266
ACH-000454,0.061840571592832
ACH-000458,0.21741049334070692
ACH-000459,-0.12294747473568955
ACH-000460,0.2673092486364932
ACH-000461,-0.04317860239251745
ACH-000463,0.1738890642789701
ACH-000464,0.21550539970532
ACH-000466,0.09200569142786937
ACH-000467,0.2679946172893989
ACH-000468,0.2577232134595601
ACH-000469,0.1415859046517779
ACH-000470,0.16392746990893015
ACH-000471,0.2628182155678085
ACH-000472,0.2250564156813431
ACH-000473,0.1089858560624182
ACH-000475,0.19368711541390368
ACH-000476,0.11406813862632426
ACH-000477,0.038560458981848005
ACH-000479,0.2172254809589415
ACH-000480,0.03134386444241675
ACH-000481,0.07558500526506158
ACH-000483,0.13496795032374928
ACH-000484,0.08444382420792677
ACH-000485,0.21233772754044555
ACH-000486,0.17068628691225055
ACH-000487,0.1930426150354148
ACH-000488,0.17731388052460273
ACH-000490,0.2254290740051785
ACH-000491,-0.048277181482211634
ACH-000495,0.09808740907199244
ACH-000496,0.17897685706133895
ACH-000499,0.24758259578588945
ACH-000500,0.21105490079927766
ACH-000502,0.17521609706349087
ACH-000503,0.3398273770901617
ACH-000505,0.2301573223211721
ACH-000507,0.13335612713743789
ACH-000510,0.06437010374070788
ACH-000511,0.28323867138097786
ACH-000512,0.36614507395159257
ACH-000516,0.19819751254085932
ACH-000517,0.2584860089707512
ACH-000518,0.10828898592488463
ACH-000520,0.09506269202346998
ACH-000521,0.09783749342653957
ACH-000522,0.20022104624153064
ACH-000524,0.13925975868850726
ACH-000527,0.2165692504616784
ACH-000528,0.2530461719899241
ACH-000537,0.3047663725351549
ACH-000541,0.2708753666503761
ACH-000542,0.1599774125571358
ACH-000544,0.1736648026512457
ACH-000545,0.11505649590983542
ACH-000547,0.15422500612603302
ACH-000548,0.10901518798351968
ACH-000549,0.15148590133960682
ACH-000550,0.3063125005469082
ACH-000552,0.2089375306215338
ACH-000556,0.2577934964220496
ACH-000557,0.08395895091590712
ACH-000569,0.2377189895401026
ACH-000570,0.2442303323355616
ACH-000571,0.24172283326615324
ACH-000573,0.15359028001484054
ACH-000576,0.2364649355027344
ACH-000579,0.12026945028050005
ACH-000580,0.17410187769330804
ACH-000584,0.14182235956494085
ACH-000585,0.15646086939667714
ACH-000588,0.15877973095416334
ACH-000589,0.12064425491298875
ACH-000591,0.21856146605926893
ACH-000593,0.17425462013569035
ACH-000600,0.1589192846833
ACH-000601,0.2095837952715483
ACH-000605,0.1232366148843638
ACH-000606,0.2239074464222582
ACH-000608,0.28964327864374084
ACH-000614,0.32056294410860503
ACH-000616,0.1047570548712636
ACH-000618,0.0920574462438799
ACH-000619,0.2319775111551333
ACH-000620,0.2707657408114041
ACH-000621,0.21267490879776815
ACH-000622,0.1329029492906809
ACH-000623,0.17786036435519265
ACH-000624,0.17057236631184908
ACH-000627,0.17308479846265945
ACH-000630,0.12823561862081814
ACH-000631,0.11952989481399133
ACH-000632,0.18875776529451066
ACH-000633,0.20577269079685487
ACH-000637,0.2291449296746523
ACH-000638,0.1869239718737095
ACH-000646,0.15975595533214929
ACH-000647,0.2364417620347199
ACH-000648,0.11594057739435397
ACH-000649,0.1417688500469392
ACH-000651,0.13339299726775186
ACH-000652,0.08281303449789074
ACH-000653,0.12984293838252184
ACH-000657,0.2177561078664635
ACH-000658,0.21840426037267174
ACH-000661,0.3251140791998788
ACH-000662,0.11020272383002512
ACH-000663,-0.0994124902440286
ACH-000665,0.11355476306049272
ACH-000671,0.13885709161260884
ACH-000672,0.6915264870549078
ACH-000673,0.14175755067742246
ACH-000676,0.1698677020777824
ACH-000677,0.16968739247553002
ACH-000681,0.16470053554077835
ACH-000683,0.2762477118111217
ACH-000684,0.1258494932307648
ACH-000688,0.17255003297643556
ACH-000693,0.19116908579182654
ACH-000694,0.23813952978483904
ACH-000695,0.06671287237654865
ACH-000696,0.20393508828010795
ACH-000697,0.22046017169514825
ACH-000699,0.08878610714604705
ACH-000701,0.2802426559864509
ACH-000706,0.1530999947787519
ACH-000711,0.15341233378560892
ACH-000713,0.20865405970739728
ACH-000714,-0.04035821308518132
ACH-000718,0.4219855634364023
ACH-000720,0.19526926310635367
ACH-000721,0.14208085159809508
ACH-000724,0.2643114466203935
ACH-000725,0.3183650090248761
ACH-000732,0.0434815198920675
ACH-000734,0.13908445785393106
ACH-000735,0.18484260805300212
ACH-000736,0.17771574002428972
ACH-000738,0.13480144072296954
ACH-000746,0.13564666641267592
ACH-000747,0.1505752263856847
ACH-000748,0.23069722019738864
ACH-000753,0.17425822325069412
ACH-000756,0.20743429197789093
ACH-000757,0.11213585848483934
ACH-000758,-0.16685043192801688
ACH-000760,0.17930522731878304
ACH-000762,0.2133025096248468
ACH-000763,0.2398027057679829
ACH-000764,0.1979218283767996
ACH-000765,0.17125629100472667
ACH-000766,0.07469732851439734
ACH-000767,0.20247362661041726
ACH-000768,0.13281745792242255
ACH-000769,0.2302118552125081
ACH-000770,0.2144425964743248
ACH-000771,0.22898917422520304
ACH-000773,0.2280970417929957
ACH-000776,0.13291518914282135
ACH-000777,0.17228297446548693
ACH-000778,0.1537660349404764
ACH-000781,0.1881686141648823
ACH-000782,0.1823435068689756
ACH-000783,0.2369934768479112
ACH-000784,0.2705326170918713
ACH-000785,0.2077189247374211
ACH-000787,0.24681439278125375
ACH-000788,0.2192085430102441
ACH-000791,0.21071820192024548
ACH-000792,0.28497791882963985
ACH-000794,0.13160693008203314
ACH-000796,0.2329073331004806
ACH-000798,0.14849945658764652
ACH-000799,0.2273741275008506
ACH-000800,0.08527116628485161
ACH-000802,0.11938026551492135
ACH-000804,0.194910434369032
ACH-000805,0.2507137182450401
ACH-000809,0.18718394374339326
ACH-000810,-0.029608017510401874
ACH-000811,0.17356104521582655
ACH-000817,-0.009509783599821344
ACH-000819,0.18877668990076407
ACH-000820,0.26695602557253584
ACH-000821,0.11069014876978353
ACH-000822,0.19119180958349555
ACH-000823,0.15563567058909644
ACH-000824,0.2481998007970834
ACH-000827,0.1987808349314708
ACH-000829,0.21808404355048874
ACH-000831,0.0698888233113545
ACH-000832,0.14211364175124644
ACH-000833,0.21824309186287316
ACH-000834,0.16748555627039552
ACH-000835,0.13911246879912775
ACH-000836,0.2678291698814472
