,TMC6 (11322)
ACH-000004,-0.08172981123129344
ACH-000005,0.2642522358147155
ACH-000007,0.1594601548834177
ACH-000009,-0.04069166296860028
ACH-000011,-0.14376972249783704
ACH-000012,0.03815309783030816
ACH-000013,0.11249319415817466
ACH-000014,-0.02832152431995664
ACH-000015,0.13562616217558132
ACH-000017,-0.008024548318652201
ACH-000018,0.0938729732774288
ACH-000019,0.16940597558880216
ACH-000021,0.040391135721426566
ACH-000022,0.05386204698531345
ACH-000025,-0.07016078479256638
ACH-000028,0.07978090358873988
ACH-000030,-0.023411654587583385
ACH-000035,-0.10729341788456216
ACH-000036,-0.10387024284400667
ACH-000037,0.054602468215399616
ACH-000039,0.2281420981208825
ACH-000040,0.03733083080463071
ACH-000041,-0.11964952806403555
ACH-000042,-0.09437852775336823
ACH-000045,0.12362775563392488
ACH-000047,0.07933471268787262
ACH-000052,-0.0263332970591314
ACH-000053,-0.09655416616304976
ACH-000054,0.08771305724931679
ACH-000055,0.05909350752211338
ACH-000060,-0.06933467242118664
ACH-000067,0.11477873187843728
ACH-000070,0.14498344849965208
ACH-000075,0.10867536435904154
ACH-000078,-0.3366720275289359
ACH-000082,-0.013701308827562727
ACH-000085,0.17558593186363647
ACH-000086,-0.035731309611682555
ACH-000087,-0.2623193101856278
ACH-000092,-0.05540065379909203
ACH-000095,0.011558022874020643
ACH-000097,-0.018071142701398174
ACH-000098,0.09387278098478953
ACH-000099,0.03754321801875635
ACH-000108,-0.1058216067840568
ACH-000113,0.13460038554091808
ACH-000116,-0.03714299899930952
ACH-000118,-0.008535323910721626
ACH-000120,0.0059637626419588785
ACH-000123,-0.04182273967431815
ACH-000127,-0.14452657182148151
ACH-000128,0.10887373955132863
ACH-000132,-0.04630278425625936
ACH-000133,0.023394623334577955
ACH-000137,0.09582459992745962
ACH-000138,0.07900074768203423
ACH-000142,-0.11243103773736098
ACH-000143,-0.0578784456148281
ACH-000146,0.0318196396357202
ACH-000148,0.02213078794636304
ACH-000150,0.040989752342135616
ACH-000152,-0.057570738635342275
ACH-000153,0.18863700970655128
ACH-000159,-0.051566347660230334
ACH-000160,-0.060971967709457585
ACH-000163,0.08355103573231741
ACH-000167,-0.1157023421145102
ACH-000168,-0.10908250735092374
ACH-000169,-0.0978271009770326
ACH-000178,0.010320755743895021
ACH-000183,0.13026725765729347
ACH-000188,-0.038380541903588666
ACH-000189,-0.1704706806717924
ACH-000190,-0.08150064657029225
ACH-000198,-0.012462528989484828
ACH-000203,-0.057331668194559
ACH-000204,0.04622196746782155
ACH-000206,-0.04792174334542766
ACH-000207,-0.11090989870399434
ACH-000208,-0.1920576630118636
ACH-000210,-0.03738314640956027
ACH-000211,-0.0007646643035182585
ACH-000215,-0.055583127320357965
ACH-000221,0.11622084912442535
ACH-000222,-0.03165151008596795
ACH-000223,0.024853544881992786
ACH-000226,-0.029799207528038583
ACH-000227,-0.08335034174572202
ACH-000228,0.064720883906806
ACH-000231,-0.11909928271421336
ACH-000232,0.06048680463392276
ACH-000233,-0.015065143833750646
ACH-000234,-0.04828074235233637
ACH-000235,-0.0373116679759525
ACH-000237,-0.026177483551496003
ACH-000238,0.003943968249835876
ACH-000242,0.27636553177466644
ACH-000243,-0.036504118637440235
ACH-000244,-0.3043251876795992
ACH-000246,0.033145305226390566
ACH-000248,-0.030114876494930738
ACH-000250,-0.048669118355059424
ACH-000251,0.22395098191125395
ACH-000252,-0.2042458839141675
ACH-000253,0.010004378532204605
ACH-000255,-0.0314095918095818
ACH-000256,0.049704375897200906
ACH-000257,-0.14288122350056165
ACH-000258,-0.02532885137867909
ACH-000259,-0.06020100808922081
ACH-000260,-0.045607519216791514
ACH-000261,0.01854934296451841
ACH-000262,-0.021120732114049984
ACH-000263,8.825591527891986e-05
ACH-000264,-0.09479179277596483
ACH-000265,0.08240314424578835
ACH-000266,0.01789296039047716
ACH-000272,-0.05351502068909612
ACH-000274,-0.05967851380330786
ACH-000277,-0.0016928436558905564
ACH-000278,-0.13621291135131153
ACH-000279,0.01299779066773296
ACH-000280,0.03511316528247882
ACH-000281,0.0760712987266011
ACH-000288,-0.16017366368952393
ACH-000291,0.05250320056933451
ACH-000293,0.03274630578790756
ACH-000294,-0.12417938060008292
ACH-000295,0.003506504681914959
ACH-000296,0.051962586296631766
ACH-000302,0.05855172783892607
ACH-000304,-0.08776790875726898
