,ZC3H12C (85463)
ACH-000004,-0.045114036396662505
ACH-000005,-0.2054103760243957
ACH-000007,-0.19693898561506135
ACH-000009,-0.17793438325107255
ACH-000011,-0.05897873797354921
ACH-000012,-0.05092988071551067
ACH-000013,-0.12770973938770344
ACH-000014,-0.1127044158821844
ACH-000015,-0.01762812344974779
ACH-000017,-0.2509047975137829
ACH-000018,-0.06279670223320527
ACH-000019,-0.041779756309848655
ACH-000021,-0.031491489096921815
ACH-000022,-0.08812692091341577
ACH-000025,-0.1839855362114414
ACH-000028,-0.11318760252195052
ACH-000030,0.0025115331618203577
ACH-000035,0.03989150267963617
ACH-000036,-0.1083023589114202
ACH-000037,-0.1487078015228381
ACH-000039,-0.036673770480739255
ACH-000040,-0.08963352443086026
ACH-000041,-0.139040427639586
ACH-000042,-0.14996997194855818
ACH-000045,-0.10290521221683416
ACH-000047,-0.0812752764399408
ACH-000052,-0.27715274671527856
ACH-000053,-0.059229273098416274
ACH-000054,-0.09580658517596352
ACH-000055,-0.1467422419494562
ACH-000060,-0.04555699926084039
ACH-000067,-0.04819106874202561
ACH-000070,0.1954805053008878
ACH-000075,-0.2047557637164032
ACH-000078,-0.06992310332771014
ACH-000082,-0.07305216688576566
ACH-000085,-0.18414284321179555
ACH-000086,-0.0856547239119641
ACH-000087,-0.014988611119178425
ACH-000092,0.010148351840577285
ACH-000095,-0.14384705894608238
ACH-000097,-0.21523314474931052
ACH-000098,-0.02938900874993561
ACH-000099,-0.06291693699349253
ACH-000108,-0.08883968717138546
ACH-000113,-0.06857299693625303
ACH-000116,-0.1204046874913587
ACH-000118,-0.22121276653344796
ACH-000120,-0.03493890387118389
ACH-000123,0.012141935324975815
ACH-000127,-0.005201542449436686
ACH-000128,-0.11364600798358092
ACH-000132,-0.10066597146154356
ACH-000133,-0.0701173825217184
ACH-000137,-0.09252772406066506
ACH-000138,-0.13958434787804208
ACH-000142,0.03277702808778118
ACH-000143,0.15402727152263987
ACH-000146,-0.17517950218631714
ACH-000148,-0.06916113392915889
ACH-000150,0.07763660908979665
ACH-000152,-0.11254463959346082
ACH-000153,-0.2244159873106296
ACH-000159,-0.02962551370151963
ACH-000160,0.02199192580646769
ACH-000163,0.10876231169245283
ACH-000167,-0.031207010223283007
ACH-000168,-0.19325134142451966
ACH-000169,-0.06095361205841573
ACH-000178,-0.02799589414751145
ACH-000183,-0.16869455169151315
ACH-000188,-0.0843554674664659
ACH-000189,0.0513642709843772
ACH-000190,-0.2424560616047525
ACH-000198,-0.11577292625380806
ACH-000203,-0.0824305120620736
ACH-000204,0.04460467133006992
ACH-000206,-0.07423841020999285
ACH-000207,-0.25402790800139396
ACH-000208,-0.18454882997654545
ACH-000210,0.020229760778417788
ACH-000211,-0.1917899068184198
ACH-000215,-0.057901005740895975
ACH-000221,-0.15274325395535768
ACH-000222,-0.08271737343671619
ACH-000223,-0.11319525310972625
ACH-000226,-0.0588343418788824
ACH-000227,-0.15258986586091694
ACH-000228,-0.10410086044837097
ACH-000231,-0.0927373098467128
ACH-000232,-0.05818274949245161
ACH-000233,-0.0941815365656539
ACH-000234,-0.026559075636076474
ACH-000235,-0.052229820206894775
ACH-000237,-0.12302857819836127
ACH-000238,-0.1650259609187805
ACH-000242,-0.260299473287065
ACH-000243,0.0787577034203622
ACH-000244,0.04624255106370423
ACH-000246,-0.08855347338597727
ACH-000248,-0.11382626103062457
ACH-000250,-0.05486230595660573
ACH-000251,0.06865868929985176
ACH-000252,-0.139835998193855
ACH-000253,-0.1364131095920939
ACH-000255,-0.05934681020520668
ACH-000256,-0.13810420269802626
ACH-000257,0.03913571769632145
ACH-000258,0.15035226394412432
ACH-000259,-0.10604127202772257
ACH-000260,-0.06389783606683293
ACH-000261,-0.09546299786418658
ACH-000262,-0.04283571204848343
ACH-000263,-0.14780710059978847
ACH-000264,-0.11915633042422988
ACH-000265,-0.10915393242255067
ACH-000266,-0.10029249941667703
ACH-000272,-0.13179728150403702
ACH-000274,-0.12676756916000076
ACH-000277,-0.005964006915925264
ACH-000278,-0.034768681315793006
ACH-000279,-0.16941680838149095
ACH-000280,-0.11655651860998943
ACH-000281,0.005943715920282787
ACH-000288,-0.08312235789849362
ACH-000291,-0.018925357249511443
ACH-000293,-0.20718576307988512
ACH-000294,0.02673406449125194
ACH-000295,-0.14475734745142455
ACH-000296,0.07872038977563316
ACH-000302,-0.03213078823611327
ACH-000304,0.027548085226936917
ACH-000307,-0.12671416669221094
ACH-000308,-0.2067502585609081
ACH-000310,-0.13874090685852822
ACH-000311,-0.1647798170203512
ACH-000312,-0.1889519136747145
ACH-000315,-0.3244319023430001
ACH-000316,-0.23509531077642504
ACH-000317,-0.3580091465158004
ACH-000318,-0.07626820634066123
ACH-000319,-0.09444364041899383
ACH-000320,-0.01798748128015001
ACH-000322,0.011489261131361532
ACH-000323,-0.07509019595227555
ACH-000324,-0.1539473493213464
ACH-000329,-0.10693211693858674
ACH-000330,-0.15855950660367585
ACH-000331,-0.04275470757607908
ACH-000332,-0.16646369345169365
ACH-000334,-0.053601633600840734
ACH-000335,0.017565995539004564
ACH-000336,-0.1856253300428216
ACH-000337,-0.11648341124152793
ACH-000338,0.05919383488537117
ACH-000339,-0.07574330785644401
ACH-000341,-0.2597782881147549
ACH-000348,-0.13427923029120653
ACH-000350,-0.038896124831988094
ACH-000352,0.06686993037710451
ACH-000356,0.07266028778387705
ACH-000361,-0.19444052436235584
ACH-000362,-0.1726100376560807
ACH-000363,-0.13924766870564664
ACH-000364,0.07742251150812095
ACH-000365,-0.12800745816958914
ACH-000366,-0.17945322297519314
ACH-000368,-0.20924907780867905
ACH-000374,-0.010013784185752321
ACH-000375,0.0967478312461866
ACH-000376,-0.16267278837607393
ACH-000381,-0.045599213217805336
ACH-000383,-0.11754805949542325
ACH-000387,-0.05253808778611309
ACH-000389,0.032594245781037035
