,FABP6 (2172)
ACH-000004,0.10309413042407248
ACH-000005,0.060466265057850535
ACH-000007,0.044176756071682664
ACH-000009,0.12799127378672132
ACH-000011,0.10238087954949426
ACH-000012,0.0759984694383786
ACH-000013,0.16157216442998554
ACH-000014,0.12537759035150828
ACH-000015,0.05257509007886847
ACH-000017,0.12482534304036312
ACH-000018,0.03762243757968111
ACH-000019,0.2251792457550856
ACH-000021,0.1042568782642016
ACH-000022,0.18208816998502173
ACH-000025,0.23662650857863074
ACH-000028,0.14573505007990686
ACH-000030,0.18562609959875886
ACH-000035,0.02703172808073462
ACH-000036,0.11203751056816867
ACH-000037,0.13008149436313424
ACH-000039,-0.05691366347055918
ACH-000040,0.1915929696648344
ACH-000041,0.12081952395707195
ACH-000042,0.06514310265716639
ACH-000045,0.20933390789274475
ACH-000047,0.07793171773040837
ACH-000052,0.15480088095996247
ACH-000053,0.0911552040279599
ACH-000054,0.18445291273392786
ACH-000055,0.20778689180333354
ACH-000060,0.18581537749614896
ACH-000067,0.12097047464832668
ACH-000070,0.26340734154318024
ACH-000075,0.17406219698522665
ACH-000078,0.08600892697171239
ACH-000082,0.1673142009418864
ACH-000085,0.06024712183039866
ACH-000086,0.2773328955967454
ACH-000087,0.01097501549403947
ACH-000092,0.21251564004534507
ACH-000095,0.1569941285564283
ACH-000097,0.15704946498408362
ACH-000098,0.1664481996230999
ACH-000099,0.16071066387683708
ACH-000108,0.18740585909008567
ACH-000113,0.21201692765969948
ACH-000116,0.1539503954928298
ACH-000118,0.2534096791127135
ACH-000120,-0.06088802390695651
ACH-000123,0.2014972136625956
ACH-000127,0.1631308802430499
ACH-000128,0.0973624047899917
ACH-000132,0.2256468867203445
ACH-000133,0.14258005433395946
ACH-000137,0.17685939677190216
ACH-000138,0.10707465946906004
ACH-000142,0.10382929474332182
ACH-000143,0.14779424426980872
ACH-000146,0.14117699600845793
ACH-000148,0.17270487806161125
ACH-000150,0.09415647019835824
ACH-000152,0.044264237198292034
ACH-000153,0.20014525195741406
ACH-000159,0.18400587574929653
ACH-000160,0.24405551657862554
ACH-000163,0.1424669964945749
ACH-000167,0.13471292022340767
ACH-000168,0.3510793184291663
ACH-000169,0.1460629010380217
ACH-000178,0.008012741674512817
ACH-000183,0.06218845825139199
ACH-000188,0.2641086970079342
ACH-000189,0.13652755714853065
ACH-000190,0.14346675925430416
ACH-000198,0.2346419620020236
ACH-000203,-0.2487102449461345
ACH-000204,0.03354094386909244
ACH-000206,0.186569960895731
ACH-000207,0.3124250589689713
ACH-000208,0.2566914347322261
ACH-000210,0.3630557812948029
ACH-000211,0.1183009498056201
ACH-000215,0.14642233353827608
ACH-000221,0.16467516403347432
ACH-000222,0.1319929590285193
ACH-000223,0.11355636673352387
ACH-000226,0.02773342651095934
ACH-000227,0.17905494688257698
ACH-000228,0.2488714437650789
ACH-000231,0.1563747239831794
ACH-000232,0.0753286316886987
ACH-000233,0.18190297582831688
ACH-000234,0.12535068169110825
ACH-000235,0.16884708133622597
ACH-000237,0.1322633549738499
ACH-000238,0.14730080513974306
ACH-000242,0.2923055600763474
ACH-000243,0.14260819839966535
ACH-000244,0.20262352243572987
ACH-000246,0.08293349876671978
ACH-000248,0.1006145605428408
ACH-000250,0.1952998417405895
ACH-000251,0.1907516271192165
ACH-000252,0.1108058930462685
ACH-000253,0.15494502666487853
ACH-000255,0.22234220457120452
ACH-000256,0.13674407067449715
ACH-000257,0.15395706358268213
ACH-000258,0.2204402348471832
ACH-000259,0.09281474177476627
ACH-000260,0.07762667377777134
ACH-000261,0.15061556174168478
ACH-000262,0.3609721289499761
ACH-000263,0.1805323909870817
ACH-000264,0.18378311048485185
ACH-000265,0.10989290484558636
ACH-000266,0.1421976175821203
ACH-000272,0.16658831372406654
ACH-000274,0.12426918513237913
ACH-000277,0.23219533534442235
ACH-000278,0.10205462915501033
ACH-000279,0.09606098874717496
ACH-000280,0.056984769335431874
ACH-000281,0.003971631555271353
ACH-000288,0.07758857312988804
ACH-000291,0.163626802207941
ACH-000293,0.1682094273322331
ACH-000294,0.16887071059880296
ACH-000295,0.19814420674867986
ACH-000296,0.21781075300475808
ACH-000302,0.23190934786228426
ACH-000304,0.13502772230053187
ACH-000307,0.16045426056599804
ACH-000308,0.21224438166231735
ACH-000310,0.04700817817962022
ACH-000311,0.1720372266560974
ACH-000312,0.07375785786500795
ACH-000315,0.08810222912750136
ACH-000316,0.11602502349487337
ACH-000317,0.250022346954278
ACH-000318,0.08508963354507988
ACH-000319,0.2496514281554632
ACH-000320,0.18083391760214332
ACH-000322,0.08134517644119729
ACH-000323,0.13019935459962753
ACH-000324,0.07417095082177877
ACH-000329,0.08496752967206081
ACH-000330,0.050120217719287416
ACH-000331,0.1679067866122559
ACH-000332,0.07505633487563063
ACH-000334,0.2946056470701353
ACH-000335,0.08854132201763469
ACH-000336,0.2395759793784185
ACH-000337,0.04501342999844007
ACH-000338,0.5444691185206841
ACH-000339,0.1198042181615678
ACH-000341,-0.014483586392375746
ACH-000348,0.12349467932945522
ACH-000350,-0.1156450108505043
ACH-000352,0.1568675868062364
ACH-000356,0.19909223834626705
ACH-000361,0.014146500308276026
ACH-000362,0.14174394310595606
ACH-000363,0.14131639968757975
ACH-000364,0.15942323667805494
ACH-000365,0.20946417663828845
ACH-000366,0.15389710714919125
ACH-000368,0.02183853796415154
ACH-000374,0.2050430372450548
ACH-000375,0.13207822712297546
ACH-000376,0.09475233764265732
ACH-000381,0.2034975179150956
ACH-000383,0.10095636533660164
ACH-000387,0.1274026444731025
ACH-000389,0.202412972796576
ACH-000390,0.15581353721265287
ACH-000393,-0.06430395633092746
ACH-000395,0.14827216212129182
ACH-000396,0.011460893082735329
ACH-000397,0.1620983682246513
ACH-000401,0.18364517529665567
ACH-000402,-0.005609410115044631
ACH-000403,0.13454279496484006
ACH-000404,0.1085209777130556
ACH-000406,0.16340782605805254
ACH-000407,0.2313336521190693
ACH-000408,0.13521161702303944
ACH-000410,0.17282801141452406
ACH-000411,0.054780293151346464
ACH-000414,0.10572895072399836
ACH-000415,0.2290533736466624
ACH-000416,0.13032199966307678
ACH-000420,0.14002732579950775
ACH-000421,0.12612461744427125
ACH-000424,0.291935124371787
ACH-000425,0.12067706207684155
ACH-000426,0.13450861433388214
ACH-000427,0.1412791480218873
ACH-000433,0.10572694556556674
ACH-000435,0.17400372375960055
ACH-000436,0.1512669254631234
ACH-000444,0.059876910156177264
ACH-000445,0.11273862953741035
ACH-000448,0.13857083232404147
ACH-000450,0.10471191015346412
ACH-000452,0.2287559295315453
ACH-000454,0.11240362269588786
ACH-000458,0.11071845374746164
ACH-000459,0.254600342160644
ACH-000460,0.1359524884172722
ACH-000461,0.15732254475872126
ACH-000463,0.16231331821706013
ACH-000464,0.2176920992399924
ACH-000466,0.1065149728462569
ACH-000467,0.11725584860604188
ACH-000468,0.1478090189349238
ACH-000469,0.18079745434839886
ACH-000470,-0.015191875998749774
ACH-000471,0.17838001987190108
ACH-000472,0.12640265206187173
ACH-000473,0.038582099717677384
ACH-000475,0.1386631457870728
ACH-000476,0.15976425882723574
ACH-000477,0.1255842329096488
ACH-000479,0.17916043019548708
ACH-000480,0.14726745307113115
ACH-000481,0.14139031532529245
ACH-000483,0.14587199534580408
ACH-000484,0.11115347921622114
ACH-000485,0.21783425188939434
