,STIM1 (6786)
ACH-000004,-0.10115561746806408
ACH-000005,0.13484705793777468
ACH-000007,0.009444787636281541
ACH-000009,-0.18410685694132845
ACH-000011,-0.2131756186301642
ACH-000012,-0.02342634620248498
ACH-000013,-0.15402204085919904
ACH-000014,-0.023699776499070197
ACH-000015,-0.02175525564465872
ACH-000017,0.01925551523640883
ACH-000018,-0.04499233215316397
ACH-000019,-0.35775389813816905
ACH-000021,-0.06848507611418024
ACH-000022,-0.12547971896375326
ACH-000025,-0.12475259889667464
ACH-000028,-0.2531162926149526
ACH-000030,-0.020352158613478784
ACH-000035,-0.027672797896573828
ACH-000036,-0.23637184622293536
ACH-000037,-0.09473110475455897
ACH-000039,0.16644220968547369
ACH-000040,-0.15724140525560298
ACH-000041,-0.27436007068111673
ACH-000042,-0.2287643639594189
ACH-000045,0.07533689892326431
ACH-000047,-0.1201073234453111
ACH-000052,-0.22501717482194147
ACH-000053,-0.08047596657061865
ACH-000054,-0.3435398958803441
ACH-000055,-0.2672928863632856
ACH-000060,-0.03884093783129119
ACH-000067,-0.06714352980187482
ACH-000070,-0.3817747808178815
ACH-000075,-0.2467252890477308
ACH-000078,-0.09714973112493723
ACH-000082,-0.15238557954868714
ACH-000085,-0.009057030142189369
ACH-000086,0.052049824794158636
ACH-000087,0.4097326296180285
ACH-000092,-0.11847502345108675
ACH-000095,-0.09531713487920188
ACH-000097,-0.17781790443998796
ACH-000098,0.024840365810776328
ACH-000099,-0.16780471296963995
ACH-000108,-0.13781358083441642
ACH-000113,-0.09243681116288686
ACH-000116,-0.13324202744421906
ACH-000118,-0.06650569947617689
ACH-000120,-0.013805931921187968
ACH-000123,-0.1721423754607107
ACH-000127,-0.07095008553267808
ACH-000128,-0.2472349522869265
ACH-000132,0.02279690241759938
ACH-000133,-0.1698128815973102
ACH-000137,-0.01489798219875221
ACH-000138,-0.2848457550662613
ACH-000142,-0.2544710551149932
ACH-000143,-0.2258250639089211
ACH-000146,-0.004805671851416336
ACH-000148,-0.09371324115978884
ACH-000150,-0.2397028150167041
ACH-000152,0.10278717121801634
ACH-000153,-0.11495092143647155
ACH-000159,-0.1677682836870707
ACH-000160,-0.0666085668945169
ACH-000163,-0.07001638733731691
ACH-000167,-0.10093078745898218
ACH-000168,-0.13097009883268595
ACH-000169,0.11267639477917166
ACH-000178,-0.2214611820613789
ACH-000183,-0.016294938952618684
ACH-000188,-0.1533292290602598
ACH-000189,-0.05631676211580329
ACH-000190,0.01932372544671759
ACH-000198,-0.10245774821438004
ACH-000203,-0.06043971354354887
ACH-000204,-0.011423294536312035
ACH-000206,-0.2016920402691215
ACH-000207,-0.032539339659623134
ACH-000208,-0.15330993148903502
ACH-000210,-0.4363952760859561
ACH-000211,-0.11266836005220628
ACH-000215,-0.16829080790994144
ACH-000221,-0.009711213261703641
ACH-000222,-0.3566051280842895
ACH-000223,-0.3349017437805675
ACH-000226,-0.05604543050847795
ACH-000227,-0.2962861603523018
ACH-000228,-0.02009601391666101
ACH-000231,-0.200629061798882
ACH-000232,-0.19449992559532275
ACH-000233,-0.07919189653175189
ACH-000234,-0.3468802613843371
ACH-000235,-0.0971616949820799
ACH-000237,-0.08494864922993342
ACH-000238,0.008611574901708777
ACH-000242,-0.3500967011628803
ACH-000243,-0.15193040612327782
ACH-000244,-0.0065044352808468035
ACH-000246,-0.17676751959072565
ACH-000248,-0.023319863753559
ACH-000250,-0.23556413508824056
ACH-000251,-0.07786838294616782
ACH-000252,-0.03461830028306919
ACH-000253,-0.2650536304913289
ACH-000255,-0.11909013041867147
ACH-000256,-0.3860405753958872
ACH-000257,-0.33235070460637456
ACH-000258,-0.12806060569144753
ACH-000259,-0.14449933318546576
ACH-000260,-0.1562402871764834
ACH-000261,-0.15755087587530367
ACH-000262,-0.13758293743656466
ACH-000263,-0.3632967536279952
ACH-000264,-0.12512880765054968
ACH-000265,-0.06718655831488572
ACH-000266,-0.12188166761048967
ACH-000272,-0.07261169845955916
ACH-000274,-0.22213947874547826
ACH-000277,-0.07593721092651454
