,E2F6 (1876)
ACH-000207,-0.4832190513343885
ACH-000208,-0.23482697747744324
ACH-000210,-0.6145512091574785
ACH-000211,-0.3712321698463728
ACH-000215,-0.4829903716136783
ACH-000221,-0.4978337293978217
ACH-000222,-0.574619554536474
ACH-000223,-0.3898972930648748
ACH-000226,-0.3950942169408775
ACH-000227,-0.4272274670167798
ACH-000228,-0.4591324326947087
ACH-000231,-0.5175835909282113
ACH-000232,-0.6939954565296346
ACH-000233,-0.6164425229616828
ACH-000234,-0.23985353245000865
ACH-000235,-0.36931708576082667
ACH-000237,-0.4744824794217153
ACH-000238,-0.3756169327061486
ACH-000242,-1.0577204383165726
ACH-000243,-0.6235379779821816
ACH-000244,-0.3485107983935701
ACH-000246,-0.4437210510742181
ACH-000248,-0.3894075059688793
ACH-000250,-0.2210837646441082
ACH-000251,-0.5398070996434476
ACH-000252,-0.4265407467960388
ACH-000253,-0.41346428322613343
ACH-000255,-0.5021630936660535
ACH-000256,-0.7587777039274325
ACH-000257,-0.5110699200154689
ACH-000258,-0.5232153051157755
ACH-000259,-0.7451168066918098
ACH-000260,-0.3878504036752001
ACH-000261,-0.5477041004873406
ACH-000262,-0.3779373637819551
ACH-000263,-0.7416777994880568
ACH-000264,-0.4153660864439837
ACH-000265,-0.4186512960779485
ACH-000266,-0.3855399887808828
ACH-000272,-0.4972995029116546
ACH-000274,-0.5864426081142862
ACH-000277,-0.1944185879934049
ACH-000278,-0.6250825634210738
ACH-000279,-0.44539046197292537
ACH-000280,-0.5668543642227875
ACH-000281,-0.6829712550042522
ACH-000288,-0.3939739039559265
ACH-000291,-0.5215534892905401
ACH-000293,-0.4318123062435292
ACH-000294,-0.6242347073556802
ACH-000295,-0.7370541951164318
ACH-000296,-0.4792146828771223
ACH-000302,-0.4361212686108424
ACH-000304,-0.5173742527341053
ACH-000307,-0.5122381523859503
ACH-000308,-0.477191967715943
ACH-000310,-0.37222481012623937
ACH-000311,-0.6720954139204905
ACH-000312,-0.4284998401116955
ACH-000315,-0.8475626005718895
ACH-000316,-0.4298798677677215
ACH-000317,-0.2230745870896033
ACH-000318,-0.46672287296365
ACH-000319,-0.5484333514576857
ACH-000320,-0.27246464132890325
ACH-000322,-0.39710947546010655
ACH-000323,-0.6727737080414689
ACH-000324,-0.5801684655676701
ACH-000329,-0.5581063374928349
ACH-000330,-0.602264723576188
ACH-000331,-0.44540871284615297
ACH-000332,-0.5133360994632454
ACH-000334,-0.7631123355124267
ACH-000335,-0.4657967686304288
ACH-000336,-0.3518670883007646
ACH-000337,-0.5716449010365076
ACH-000338,0.09531323862501488
ACH-000339,-0.5765450678622215
ACH-000341,-0.2154278859855364
ACH-000348,-0.38419472757504064
ACH-000350,-0.671342365559368
ACH-000352,-0.632475313026875
ACH-000356,-0.4274561095919186
ACH-000361,-0.6159142644075054
ACH-000362,-0.508803848799397
ACH-000363,-0.3848031304951685
ACH-000364,-0.5911891773236356
ACH-000365,-0.7353157403927819
ACH-000366,-0.4558358640593476
ACH-000368,-0.4551899386556386
ACH-000374,-0.33433142915019404
ACH-000375,-0.4704062759696736
ACH-000376,-0.43116926592675575
ACH-000381,-0.5312031144917218
ACH-000383,-0.3160267291225447
ACH-000387,-0.5229899675422307
ACH-000389,-0.7235298246269133
ACH-000390,-0.5186924179757405
ACH-000393,-0.6443665372577164
ACH-000395,-0.6397451919760693
ACH-000396,-0.5414211765933222
ACH-000397,-0.6088782140576879
ACH-000401,-0.6893233297086223
ACH-000402,-0.2981613793126134
ACH-000403,-0.6180545047611478
ACH-000404,-0.4832677538925776
ACH-000406,-0.5870526476428478
ACH-000407,-0.2639493505925888
ACH-000408,-0.3688331268859065
ACH-000410,-0.3602797571458934
ACH-000411,-0.4476869685625749
ACH-000414,-0.34506601050238306
ACH-000415,-0.4639390014285614
ACH-000416,-0.2967827047366413
ACH-000420,-0.4961743104149724
ACH-000421,-0.39380034042450296
ACH-000424,-0.5631888930142503
ACH-000425,-0.6173491775069968
ACH-000426,-0.4033358005708922
ACH-000427,-0.4695028319917801
ACH-000433,-0.3365410500351754
ACH-000435,-0.4540933146220463
ACH-000436,-0.5386418385735467
ACH-000444,-0.4178959188443069
ACH-000445,-0.5120523040811338
ACH-000448,-0.4002110208473789
ACH-000450,-0.2940206197745136
ACH-000452,-0.3525732227655066
ACH-000454,-0.4837941127205188
ACH-000458,-0.4695708758597604
ACH-000459,-0.4545588393684938
ACH-000460,-0.4797958293681041
ACH-000461,-0.351402553493076
ACH-000463,-0.5448532187581642
ACH-000464,-0.4536933253536454
ACH-000466,-0.3776447981611098
ACH-000467,-0.4964692633021744
ACH-000468,-0.5141907957157329
ACH-000469,-0.4275127758847584
ACH-000470,-0.6509755562914367
ACH-000471,-0.612284051977106
ACH-000472,-0.4755271363544768
ACH-000473,-0.736138508713861
ACH-000475,-0.3439869243002557
ACH-000476,-0.2584081406752477
ACH-000477,-0.5263670391827482
ACH-000479,-0.3840404286510721
ACH-000480,-0.3884225981447471
ACH-000481,-0.1986224757962414
ACH-000483,-0.1806197361588037
ACH-000484,-0.5674455806794843
ACH-000485,-0.3263675422150993
ACH-000486,-0.3806730356104178
ACH-000487,-0.30940149033110576
ACH-000488,-0.4418158109370679
ACH-000490,-0.3309436798123888
ACH-000491,-0.5068499373037851
ACH-000495,-0.3695971867769893
ACH-000496,-0.30318145155162896
ACH-000499,-0.5796071400204813
ACH-000500,-0.5819824607502633
ACH-000502,-0.44934972079098057
ACH-000503,-0.8041944414108545
ACH-000505,-0.4750549358923115
ACH-000507,-0.3617773823101753
ACH-000510,-0.4098385710998976
ACH-000511,-0.6416337054150757
ACH-000512,-0.29048817792623444
ACH-000516,-0.4121975759903021
ACH-000517,-0.6604293374735403
ACH-000518,-0.5555534790636243
ACH-000520,-0.4957084590723823
ACH-000521,-0.59865458016735
ACH-000522,-0.31980570711433953
ACH-000524,-0.5309642014058389
ACH-000527,-0.3925187074765842
ACH-000528,-0.5931009390198084
ACH-000537,-0.2766588983835435
ACH-000541,-0.5241383209844149
ACH-000542,-0.3209235400829857
ACH-000544,-0.2164916652189079
ACH-000545,-0.5023651266824597
ACH-000547,-0.4947102050427325
ACH-000548,-0.3773664583234264
ACH-000549,-0.4585696747757391
ACH-000550,-0.5147624686759316
ACH-000552,-0.5144810502239286
ACH-000556,-0.390134816019426
ACH-000557,-0.4587965955432352
ACH-000569,-0.34243319831147057
ACH-000570,-0.7190380449239182
ACH-000571,-0.5629513424549389
ACH-000573,-0.4193086101856108
ACH-000576,-0.3434666091246159
ACH-000579,-0.5264335676529965
ACH-000580,-0.5542645714813766
ACH-000584,-0.5236079413958228
ACH-000585,-0.18914613418025505
ACH-000588,-0.4692247120805622
ACH-000589,-0.4400642153879606
ACH-000591,-0.20623571448310105
ACH-000593,-0.3459889926099878
ACH-000600,-0.3416672924505115
ACH-000601,-0.6632585155034264
ACH-000605,-0.679789621556996
ACH-000606,-0.3908202635556178
ACH-000608,-0.538349270685276
ACH-000614,-0.5035995034093269
ACH-000616,-0.3575712351585409
ACH-000618,-0.5662183249416515
ACH-000619,-0.4927017182341518
ACH-000620,-0.3435967218077121
ACH-000621,-0.5655522386099455
ACH-000622,-0.4942460245527074
ACH-000623,-0.4187360604238316
ACH-000624,-0.38152413004229707
ACH-000627,-0.4571804601362845
ACH-000630,-0.4256407479825529
ACH-000631,-0.6497322688209297
ACH-000632,-0.4703416849307388
ACH-000633,-0.5966075747056169
ACH-000637,-0.511329015174669
ACH-000638,-0.4499088318783896
ACH-000646,-0.6880057294846479
ACH-000647,-0.29040838386431617
ACH-000648,-0.3634590747892664
ACH-000649,-0.4751306349131379
ACH-000651,-0.478021690344149
ACH-000652,-0.5010844247375602
ACH-000653,-0.41833638013249297
ACH-000657,-0.4262871927108619
ACH-000658,-0.3134224934635203
ACH-000661,-0.16044490240661508
ACH-000662,-0.5606598295547018
ACH-000663,-0.4062470357090308
ACH-000665,-0.4933271837960888
ACH-000671,-0.5410854142988901
ACH-000672,-0.3360656900105277
ACH-000673,-0.5694152744350363
ACH-000676,-0.33121056369886154
ACH-000677,-0.5181625676118038
ACH-000681,-0.4863716981989778
ACH-000683,-0.14951757690087344
ACH-000684,-0.359475253185379
ACH-000688,-0.4239042051740071
ACH-000693,-0.4989233725842212
ACH-000694,-0.4880506425761771
ACH-000695,-0.2910890980405157
ACH-000696,-0.4494086587139216
ACH-000697,-0.4882517099115768
ACH-000699,-0.40656041401298093
ACH-000701,-0.37435940169559534
ACH-000706,-0.5888375999374149
ACH-000711,-0.4619462685094078
ACH-000713,-0.3694406253327001
ACH-000714,-0.3777563957067809
ACH-000718,-0.37246846401890377
ACH-000720,-0.555455158406817
ACH-000721,-0.6613606590123333
ACH-000724,-0.7203947928940135
ACH-000725,-0.43417803324608817
ACH-000732,-0.5567126521891563
ACH-000734,-0.2352461508272193
ACH-000735,-0.40555506058723534
ACH-000736,-0.4254684798741247
ACH-000738,-0.3416103403600341
ACH-000746,-0.6120643597876274
ACH-000747,-0.3193022568446637
ACH-000748,-0.5325492472734747
ACH-000753,-0.28165259995756525
ACH-000756,-0.566533912910801
ACH-000757,-0.6082615574862139
ACH-000758,-0.532044308215411
ACH-000760,-0.22382652132114367
ACH-000762,-0.6918989872420283
ACH-000763,-0.6639189544245712
ACH-000764,-0.42173656349408695
ACH-000765,-0.369102449444979
ACH-000766,-0.5687987126819072
ACH-000767,-0.6001887711013009
ACH-000768,-0.4496570315524916
ACH-000769,-0.4928326613675637
ACH-000770,-0.5607115394697831
ACH-000771,-0.2803293063189884
ACH-000773,-0.3944017952031005
ACH-000776,-0.4703581934172066
ACH-000777,-0.7071096630358573
ACH-000778,-0.6640612945956764
ACH-000781,-0.5118825710706069
ACH-000782,-0.4394616999800805
ACH-000783,-0.3157194734971469
ACH-000784,-0.4886674166344397
ACH-000785,-0.4954181940284425
ACH-000787,-0.5764528122956801
ACH-000788,-0.5010135212856214
ACH-000791,-0.4284500278726445
ACH-000792,-0.4301358960830381
ACH-000794,-0.5415383697243757
ACH-000796,-0.41718223389093295
ACH-000798,-0.6536485178659929
ACH-000799,-0.6151310770752191
ACH-000800,-0.8043599326229648
ACH-000802,-0.25718154282092104
ACH-000804,-0.2496357268155029
ACH-000805,-0.8516344498557885
ACH-000809,-0.8777736346358533
ACH-000810,-0.5710183207978504
ACH-000811,-0.3793922416107764
ACH-000817,-0.507322525960869
ACH-000819,-0.5786542012693695
ACH-000820,-0.5533499624598072
ACH-000821,-0.5410328238906844
ACH-000822,-0.30563049353282906
ACH-000823,-0.440689305868954
ACH-000824,-0.4486686204505112
ACH-000827,-0.3758885139456876
ACH-000829,-0.3341137480111586
ACH-000831,-0.5724265446279414
ACH-000832,-0.4546311921152373
ACH-000833,-0.40673997338245627
ACH-000834,-0.5052564241083467
ACH-000835,-0.7075551674707914
ACH-000836,-0.08812544923352268
ACH-000837,-0.3820886695341689
ACH-000838,-0.5953020804897956
ACH-000839,-0.4838142011046242
ACH-000840,-0.6165676716570747
ACH-000841,-0.4244473233754384
ACH-000843,-0.5745440544510991
ACH-000846,-0.3904407025435448
ACH-000847,-0.3910470688601686
ACH-000848,-0.33818146424864104
ACH-000849,-0.269826807248474
ACH-000851,-0.4628886260419109
ACH-000855,-0.4730158205552365
ACH-000856,-0.6992197863493101
ACH-000858,-0.3951595000438462
ACH-000859,-0.3289722023502212
ACH-000861,-0.4494680299594133
ACH-000862,-0.495174282014988
ACH-000865,-0.5524527789127128
ACH-000866,-0.4585361584417341
ACH-000867,-0.5507127755262915
ACH-000869,-0.5386935455461379
ACH-000872,-0.7052596725182775
ACH-000873,-0.4518215255195417
ACH-000876,-0.2948148997276012
ACH-000878,-0.7375065820729555
ACH-000880,-0.3297175329160316
ACH-000881,-0.5369949593755133
ACH-000882,-0.32953708224613754
ACH-000884,-0.6280876057653358
ACH-000885,-0.6061767151695886
ACH-000887,-0.5563736701313834
ACH-000889,-0.3793427581635842
ACH-000896,-0.5633073263782975
ACH-000898,-0.5623433402997366
ACH-000900,-0.3267589034639339
ACH-000901,-0.7784461596384644
ACH-000905,-0.2972774470785496
ACH-000906,-0.5098793243061864
ACH-000907,-0.6449566088162833
ACH-000910,-0.5258592250368535
ACH-000911,-0.3897133987197805
ACH-000912,-0.3519335100464032
ACH-000913,-0.6474591053422823
ACH-000915,-0.462167395562308
ACH-000916,-0.24113221384107256
ACH-000917,-0.4255823699514497
ACH-000920,-0.3268650550795213
ACH-000921,-0.4604797726044385
ACH-000924,-0.41841374385416746
ACH-000926,-0.5687152458208956
ACH-000928,-0.5051027381807015
ACH-000929,-0.33410435972432273
ACH-000932,-0.6126420209820159
ACH-000935,-0.6470499951833208
ACH-000936,-0.3946587227355125
ACH-000937,-0.2048802087253646
ACH-000938,-0.5213824737351872
ACH-000939,-0.2994489183979803
ACH-000941,-0.4692108209699285
ACH-000943,-0.6352625043816094
ACH-000946,-0.3957088644365126
ACH-000947,-0.5724412689700467
ACH-000948,-0.37461734764297255
ACH-000950,-0.3533827638065413
ACH-000953,-0.6574894141897683
ACH-000954,-0.2714293405300752
ACH-000957,-0.4961370545022197
ACH-000958,-0.5852293766678989
ACH-000960,-0.5456262808248511
ACH-000963,-0.4927964230383745
ACH-000968,-0.32020119931881563
ACH-000969,-0.5691061645596796
ACH-000972,-0.02152570075152989
ACH-000973,-0.195370366258232
ACH-000974,-0.3089900164715477
ACH-000978,-0.25155849402709946
ACH-000984,-0.19805908106392128
ACH-000986,-0.3812987171220169
ACH-000988,-0.34131007619439074
ACH-000993,-0.5249037148483284
ACH-000994,-0.4334069873231464
ACH-000996,-0.4222776273220858
ACH-001001,-0.4590907973375609
ACH-001020,-0.4003861204984605
ACH-001028,-0.4671308163550534
ACH-001031,-0.37067860910125894
ACH-001038,-0.3401790227450936
ACH-001048,-0.377217941206104
ACH-001050,-0.33965852891946435
ACH-001053,-0.4956676938195013
ACH-001054,-0.6098444179957258
ACH-001061,-0.3096512507428631
ACH-001067,-0.6281372437043422
ACH-001075,-0.5885450180986528
ACH-001096,-0.4125759507448588
ACH-001111,-0.4277714172035331
ACH-001119,-0.4003696214486164
ACH-001128,0.3052953694219665
ACH-001134,-0.4338315960894826
ACH-001151,-0.5196509760334589
ACH-001163,-0.18600614702022453
ACH-001164,-0.5113707795791392
ACH-001183,-0.7582977752544781
ACH-001192,-0.5663784499711253
ACH-001193,-0.3697685486195884
ACH-001196,-0.5159442594656666
ACH-001197,-0.4923486441178582
ACH-001205,-0.5022251281390364
ACH-001211,-0.3084708395264936
ACH-001212,-0.7433610509509282
ACH-001228,-0.24957611445097225
ACH-001232,-0.5776766370281303
ACH-001239,-0.4881967315620074
ACH-001270,-0.2668648982816769
ACH-001274,-0.6388266969345561
ACH-001275,-0.5795616749293019
ACH-001277,-0.21807788410756326
ACH-001278,-0.3018602140832676
ACH-001280,-0.7034992080642805
ACH-001283,-0.4749920696111133
ACH-001289,-0.4598284954005222
ACH-001300,-0.6734791467371578
ACH-001301,-0.32844640522262525
ACH-001302,-0.5938506118795991
ACH-001306,-0.5310229360220705
ACH-001318,-0.5995715194743755
ACH-001322,-0.5929121659044906
ACH-001328,-0.4297736166379877
ACH-001332,-0.3703708449229245
ACH-001336,-0.5481686206365117
ACH-001346,-0.4677984005521568
ACH-001353,-0.40393146855746537
ACH-001354,-0.4313574614807453
ACH-001367,-0.9007321359299971
ACH-001368,-0.5408259378026752
ACH-001374,-0.4766872313693888
ACH-001377,-0.3979799588161142
ACH-001380,-0.4368095813589533
ACH-001391,-0.4765146239380738
ACH-001408,-0.3873463966585131
ACH-001430,-0.3564564700575256
ACH-001431,-0.5340090884871893
ACH-001450,-0.5921582712384015
ACH-001496,-0.2569179779053397
ACH-001500,-0.12087950668150417
ACH-001523,-0.2273995970892016
ACH-001532,-0.4710658614224029
ACH-001550,-0.15700961644902808
ACH-001552,-0.43479436067803295
ACH-001554,-0.6081199528206782
ACH-001654,-0.4504690347438112
ACH-001735,-0.5872640795776204
ACH-001736,-0.491575348145903
ACH-001737,-0.2924867282129581
ACH-001740,-0.6522421877951872
ACH-001745,-0.46130159856530606
ACH-001765,-0.37004289514112004
