,ATIC (471)
ACH-000483,-0.4183349510712499
ACH-000484,-0.3716236267102268
ACH-000485,-0.6179206648559955
ACH-000486,-0.25753262918635617
ACH-000487,-0.5402088510402934
ACH-000488,0.056266023200761135
ACH-000490,-0.20804201549576365
ACH-000491,-0.5414346327133277
ACH-000495,-0.34518518361507505
ACH-000496,-0.4980393082958687
ACH-000499,-0.03868866254364341
ACH-000500,-0.3438417397664373
ACH-000502,-0.7184781743109857
ACH-000503,-0.3574776254809805
ACH-000505,-0.260629909222124
ACH-000507,-0.5969468285202572
ACH-000510,-0.6487636456167931
ACH-000511,-0.10640376255750036
ACH-000512,-0.7117791336632997
ACH-000516,-0.24323259327324134
ACH-000517,-0.3193859644292256
ACH-000518,-0.3126015721067885
ACH-000520,-0.18750789672149332
ACH-000521,-0.5116024269148162
ACH-000522,-0.4463336048712705
ACH-000524,-0.1798106854592183
ACH-000527,-0.1516803436739959
ACH-000528,-0.10093503751082447
ACH-000537,-0.3588462889889072
ACH-000541,-0.5819511478834369
ACH-000542,-0.4158154080268568
ACH-000544,-0.3376591356568225
ACH-000545,-0.27280592434047884
ACH-000547,-0.3321359369390912
ACH-000548,-0.6671879922446377
ACH-000549,-0.14595979368906978
ACH-000550,-0.3742818355900357
ACH-000552,-0.4112701235293321
ACH-000556,-0.3992478670599296
ACH-000557,-0.6361633082002542
ACH-000569,0.21102946248127294
ACH-000570,-0.2279946460175851
ACH-000571,-0.3409305529046094
ACH-000573,-0.5443606731868772
ACH-000576,-0.6675790281000477
ACH-000579,-0.4056607521044698
ACH-000580,-0.3696264476669136
ACH-000584,-0.1350806157629845
ACH-000585,-0.3025322517574973
ACH-000588,-0.9143314546415942
ACH-000589,-0.1047247543833554
ACH-000591,-0.31457202050573435
ACH-000593,-0.4813149045926242
ACH-000600,-0.2114278098267627
ACH-000601,-0.7556493667108914
ACH-000605,-0.3261396710667601
ACH-000606,0.052944527876289366
ACH-000608,-0.4060970036654869
ACH-000614,-0.7995226431528295
ACH-000616,-0.3065601064431558
ACH-000618,-0.6327605761259288
ACH-000619,-0.3955193295576025
ACH-000620,-0.2588719017394495
ACH-000621,-0.31540282699804484
ACH-000622,-0.6139689243342693
ACH-000623,-0.21889318576329655
ACH-000624,-0.6792052361747097
ACH-000627,-0.2751186339628375
ACH-000630,-0.2009393453229241
ACH-000631,-0.5591852149949461
ACH-000632,-0.27425143814156505
ACH-000633,-0.3130233793295925
ACH-000637,-0.2784782465819243
ACH-000638,-0.4402904824868065
ACH-000646,-0.3840980786320212
ACH-000647,-0.5426259748592708
ACH-000648,-0.7735472504988772
ACH-000649,-0.25139788602714164
ACH-000651,-0.4175084537736367
ACH-000652,-0.8237056352540935
ACH-000653,-0.4828153130545742
ACH-000657,-0.05204036093943944
ACH-000658,-0.8427558560313091
ACH-000661,-0.5019155473956771
ACH-000662,-0.04639732532104285
ACH-000663,-0.6870618168249772
ACH-000665,-0.29385550542738503
ACH-000671,-0.2345384610160343
ACH-000672,-0.6578949463599644
ACH-000673,-0.25361481081613474
ACH-000676,-0.9049956764364876
ACH-000677,-0.34842877518058263
ACH-000681,-0.2739779821426561
ACH-000683,-0.2508836558831853
ACH-000684,-0.5722314136060576
ACH-000688,-0.39773578892097994
ACH-000693,-0.2856974860782449
ACH-000694,-0.109701692913884
ACH-000695,-0.6279307978023722
ACH-000696,-0.07545167534945199
ACH-000697,-0.7138241781134443
ACH-000699,-0.3835781837483953
ACH-000701,-0.27044590083302084
ACH-000706,-0.4138450042474727
ACH-000711,-0.665743974170417
ACH-000713,-0.7313206146201405
ACH-000714,-0.4945677640536893
ACH-000718,-0.1626190900849567
ACH-000720,-0.15521338409821422
ACH-000721,-0.9087277531923312
ACH-000724,-0.4151400951642836
ACH-000725,-0.5958564303074365
ACH-000732,-0.3323567065858861
ACH-000734,-0.4976860847066502
ACH-000735,-0.4622235426246837
ACH-000736,-0.5583363805913321
ACH-000738,-0.06705034968393718
ACH-000746,-0.5625260315167071
ACH-000747,-0.3867436444724507
ACH-000748,-0.1756650236741109
ACH-000753,-0.8521068327226391
ACH-000756,-0.044003506251106564
ACH-000757,-0.12989098447352054
ACH-000758,-0.7371276565334777
ACH-000760,-0.6357129479569719
ACH-000762,-0.2670206530233654
ACH-000763,-0.4471260241948836
ACH-000764,-0.5630175399251944
ACH-000765,-0.6289059035270774
ACH-000766,-0.2079272080332619
ACH-000767,-0.3117738723933046
ACH-000768,-0.9480689741577588
ACH-000769,-0.03683701096636356
ACH-000770,-0.7282443608784724
ACH-000771,-0.11795022779416516
ACH-000773,-0.5135632933767691
ACH-000776,-0.4651287978021648
ACH-000777,-0.466789870703753
ACH-000778,-0.36955240846983867
ACH-000781,-0.5407285328437512
ACH-000782,-0.3788261378572828
ACH-000783,-0.3337808959615213
ACH-000784,-0.2255869693661834
ACH-000785,-0.3925001281344344
ACH-000787,-0.07708411079768017
ACH-000788,-0.19162417297438544
ACH-000791,-0.6007205517454177
ACH-000792,-0.15125584675296602
ACH-000794,-0.2790183674095921
ACH-000796,-0.3664509321089615
ACH-000798,-0.2062296810673307
ACH-000799,-0.4491167021500979
ACH-000800,-0.4912795731266597
ACH-000802,-0.19720269713373625
ACH-000804,-0.4974091414212787
ACH-000805,-0.1305458929407978
ACH-000809,-0.8259450138362964
ACH-000810,-0.5967782615063125
ACH-000811,-0.2476608245751508
ACH-000817,-0.8226781115627786
ACH-000819,-0.05565035510922375
ACH-000820,-0.3868352714080559
ACH-000821,-0.6090832351413773
ACH-000822,-0.3718249965026727
ACH-000823,-0.4701053438693025
ACH-000824,-0.14997917752110113
ACH-000827,-0.083412232900741
ACH-000829,-0.7802816377953985
ACH-000831,-0.5660548750434122
ACH-000832,-0.5754354178830897
ACH-000833,-0.678461352314923
ACH-000834,-0.2417655613072902
ACH-000835,-0.3891800926234751
ACH-000836,-0.4434803908383965
ACH-000837,-0.6955293684166031
ACH-000838,-0.7635924509990711
ACH-000839,-0.10744634936306102
ACH-000840,-0.5621740884894768
ACH-000841,-0.4534495803227122
ACH-000843,-0.8523311724522648
ACH-000846,-0.13919759426825046
ACH-000847,-0.4035461778156553
ACH-000848,-0.4728832262257704
ACH-000849,-0.7142508321173276
ACH-000851,-0.7616141240750204
ACH-000855,-0.3836307456409584
ACH-000856,-0.7241621415841234
ACH-000858,-0.04264620049796413
ACH-000859,-0.8001923501924285
ACH-000861,-0.17188190217462962
ACH-000862,-0.28619852688171954
ACH-000865,-0.16796548399880196
ACH-000866,-0.6061484774117611
ACH-000867,-0.7893113564609291
ACH-000869,-0.4104843683420617
ACH-000872,-0.3805092382052889
ACH-000873,-0.7084987689704072
ACH-000876,-0.3236083267786056
ACH-000878,-0.4676090261413536
ACH-000880,-0.15720867307258524
ACH-000881,-0.35369352142947763
ACH-000882,-0.7272868421035303
ACH-000884,-0.24927149379277644
ACH-000885,-0.3173997528310425
ACH-000887,-0.3051346053327205
ACH-000889,-0.8423115894379961
ACH-000896,-0.8642452545605119
ACH-000898,-0.3980074044545855
ACH-000900,-0.16727422243568035
ACH-000901,-0.22604257557439006
ACH-000905,-0.21398600151833289
ACH-000906,-0.20231696543373595
ACH-000907,-0.4379414496841882
ACH-000910,-0.9955598841260658
ACH-000911,-0.4018474984930924
ACH-000912,-0.262449516332428
ACH-000913,-0.2635197260155732
ACH-000915,-0.4177289639393853
ACH-000916,-0.39605743526922665
ACH-000917,-0.6369692282219005
ACH-000920,-0.3991198519325476
ACH-000921,-0.5134567029236056
ACH-000924,-0.4397040857926693
ACH-000926,-0.595311287465223
ACH-000928,-0.340871984201808
ACH-000929,-0.2907701103970354
ACH-000932,-0.7136920139389542
ACH-000935,-0.2712460281087287
ACH-000936,-0.3883930367534477
ACH-000937,-1.0196661521918875
ACH-000938,-0.9478636735808782
ACH-000939,-0.2194868748730968
ACH-000941,-0.4179857539616241
ACH-000943,0.0996372655978756
ACH-000946,-0.4898540884794152
ACH-000947,0.01370171720421896
ACH-000948,-0.5771532838077972
ACH-000950,-0.01807115509790249
ACH-000953,-0.8280088135263974
ACH-000954,-0.622934225767058
ACH-000957,-0.5765397868767487
ACH-000958,-0.3821622609237528
ACH-000960,-0.8941622851651398
ACH-000963,-0.21405606332824847
ACH-000968,-0.2731460444907717
ACH-000969,-0.3793877126148024
ACH-000972,-0.24807505125548285
ACH-000973,-0.06090698182288905
ACH-000974,-0.14168590453576774
ACH-000978,-0.4023731124596792
ACH-000984,-0.33275249064451323
ACH-000986,-0.5663867138046829
ACH-000988,-0.4602286328383463
ACH-000993,-0.17571524297419902
ACH-000994,-0.7383037813024931
ACH-000996,-0.2485510333727537
ACH-001001,-0.03237080483094404
ACH-001020,-0.17239271857701075
ACH-001028,-0.3839365101630663
ACH-001031,-0.2954716896687815
ACH-001038,-0.6837534793421977
ACH-001048,-0.6170825740279063
ACH-001050,-0.3370333953772272
ACH-001053,-0.5146352178445143
ACH-001054,-0.4918940448983613
ACH-001061,-0.7910711016656414
ACH-001067,-0.09214949649759424
ACH-001075,-0.3746043194488444
ACH-001096,-0.3234989598906694
ACH-001111,-0.6026887724115026
ACH-001119,-0.601649658735254
ACH-001128,-0.17950145569504894
ACH-001134,-0.4749694217621828
ACH-001151,-0.9711445408028272
ACH-001163,-0.6925062453139668
ACH-001164,-0.5021816165994962
ACH-001183,-0.14630256406633546
ACH-001192,-0.1844711754008352
ACH-001193,-0.115445338758457
ACH-001196,-0.4478841492611041
ACH-001197,-0.29185167317232485
ACH-001205,-0.6042894852697902
ACH-001211,-0.4722562661426754
ACH-001212,-0.19649959191343505
ACH-001228,-0.2754995860589502
ACH-001232,-0.2643983588769783
ACH-001239,-0.3689047716150207
ACH-001270,-0.4204283429458689
ACH-001274,-0.5856600174060109
ACH-001275,-0.3995188025349803
ACH-001277,-0.24074200014766264
ACH-001278,-0.34513140123098607
ACH-001280,-0.07718992351127273
ACH-001283,-0.06266990543551529
ACH-001289,-0.6815938347852291
ACH-001300,0.008021101308812093
ACH-001301,-0.15660467921988286
ACH-001302,-0.02505453126117152
ACH-001306,-0.33802209843794606
ACH-001318,-0.22894137475390716
ACH-001322,-0.09565028476202014
ACH-001328,-0.20472112073505205
ACH-001332,-0.1925891278179241
ACH-001336,-0.16173645547545826
ACH-001346,-0.1533181720315636
ACH-001353,-0.3164953190208174
ACH-001354,-0.6523501884473385
ACH-001367,-0.5767121550584142
ACH-001368,-0.3625474481096052
ACH-001374,-0.3117299246105192
ACH-001377,-0.044709436897364035
ACH-001380,-0.034445178854524264
ACH-001391,-0.4024790805725352
ACH-001408,-0.20203469838110166
ACH-001430,-0.4611877733173532
ACH-001431,-0.9192082512605796
ACH-001450,-0.8878186520028752
ACH-001496,-0.637460176787091
ACH-001500,-0.2968820838108062
ACH-001523,-0.1678109336741262
ACH-001532,-0.3011068941286155
ACH-001550,-0.3162352326745729
ACH-001552,-0.3823189067534724
ACH-001554,-0.5140995442223362
ACH-001654,-0.03518289432878667
ACH-001735,-0.8075535031769383
ACH-001736,-0.8876631107263465
ACH-001737,-0.2382652896860652
ACH-001740,-0.4595614129709768
ACH-001745,-0.5150443743316158
ACH-001765,-0.5835336193615087
