,ISY1 (57461)
ACH-000396,-1.1018136183897909
ACH-000397,-1.0055534335533975
ACH-000401,-0.7639617781683355
ACH-000402,-0.9189846095521684
ACH-000403,-0.8409088414676321
ACH-000404,-0.8351508876601889
ACH-000406,-1.0485690453038452
ACH-000407,-1.0498568070818015
ACH-000408,-0.8173562392757462
ACH-000410,-1.0174474739943529
ACH-000411,-0.9198823249892782
ACH-000414,-0.8710424321623115
ACH-000415,-0.9219839978221755
ACH-000416,-1.0033034240022367
ACH-000420,-0.8368554710671505
ACH-000421,-0.9484939385019914
ACH-000424,-1.022777810561213
ACH-000425,-0.8691907245211897
ACH-000426,-0.7855133837504037
ACH-000427,-1.0557300391329714
ACH-000433,-0.950346294000494
ACH-000435,-1.226617193194949
ACH-000436,-0.9466072257819129
ACH-000444,-0.8629984348549095
ACH-000445,-0.8678237562471834
ACH-000448,-1.0901982996940267
ACH-000450,-0.8195489408404004
ACH-000452,-0.8334937125465611
ACH-000454,-0.7757465628905024
ACH-000458,-0.918389804842528
ACH-000459,-1.68912637194408
ACH-000460,-0.8739067973465122
ACH-000461,-0.9830571734708063
ACH-000463,-0.8617592602058546
ACH-000464,-0.8279561874641388
ACH-000466,-0.8263628968713016
ACH-000467,-0.9253276519201492
ACH-000468,-0.9010680543993328
ACH-000469,-0.8844701455996086
ACH-000470,-1.1278758708177166
ACH-000471,-1.0108352371719416
ACH-000472,-0.8189860042949555
ACH-000473,-0.7303421471087514
ACH-000475,-1.0348305758956935
ACH-000476,-0.9991678822397644
ACH-000477,-0.7967107192803127
ACH-000479,-0.8901132969113063
ACH-000480,-0.8588717974214973
ACH-000481,-0.9764900656009629
ACH-000483,-1.0849606897892763
ACH-000484,-0.8737477033850618
ACH-000485,-0.8873720961735349
ACH-000486,-0.9733223974220848
ACH-000487,-1.048755809923525
ACH-000488,-0.8587372560402269
ACH-000490,-0.8490205452765223
ACH-000491,-1.068435771161389
ACH-000495,-0.7289008791299229
ACH-000496,-0.8845567033144752
ACH-000499,-0.888909250441739
ACH-000500,-1.158908651227913
ACH-000502,-0.8634139453947529
ACH-000503,-0.7270855955560951
ACH-000505,-0.8496110452135185
ACH-000507,-1.0122038982418229
ACH-000510,-0.8561169982957659
ACH-000511,-0.8488553579223207
ACH-000512,-1.099175497128227
ACH-000516,-0.9350131103854664
ACH-000517,-0.7685909623625269
ACH-000518,-0.9336198255174308
ACH-000520,-1.100211415230538
ACH-000521,-0.9580385010640652
ACH-000522,-0.8769382977300496
ACH-000524,-1.0550752878958851
ACH-000527,-0.849879012401621
ACH-000528,-0.8596045108419417
ACH-000537,-0.940731852289061
ACH-000541,-0.8961957692010399
ACH-000542,-1.1476342853028827
ACH-000544,-0.8511628565071161
ACH-000545,-1.0592379924721418
ACH-000547,-1.117784490485711
ACH-000548,-0.9862770674904038
ACH-000549,-0.9921180288498916
ACH-000550,-0.8495775011301347
ACH-000552,-1.031933346890463
ACH-000556,-0.8046739363776271
ACH-000557,-0.7648720954007898
ACH-000569,-0.8735146544656761
ACH-000570,-0.9039340463147301
ACH-000571,-1.0169236043923051
ACH-000573,-1.1884818896500475
ACH-000576,-0.978791493350186
ACH-000579,-0.9723737851634741
ACH-000580,-1.053779175331843
ACH-000584,-0.9401694989321672
ACH-000585,-0.8695284491187054
ACH-000588,-0.8205140677578142
ACH-000589,-1.0081134276378922
ACH-000591,-0.6564382197583443
ACH-000593,-0.8046990762443379
ACH-000600,-0.6908261240668416
ACH-000601,-0.9709403818320193
ACH-000605,-1.0614175790502047
ACH-000606,-0.860700698454625
ACH-000608,-0.9516772334825216
ACH-000614,-1.2327029727816328
ACH-000616,-0.9653968638388958
ACH-000618,-0.9434065368509972
ACH-000619,-0.8290277804032455
ACH-000620,-0.96631668557972
ACH-000621,-1.0705730506628042
ACH-000622,-0.974369064172665
ACH-000623,-0.7999579522370586
ACH-000624,-0.9677028766327428
ACH-000627,-0.7260182346057635
ACH-000630,-0.8369825286959808
ACH-000631,-0.9481041600908732
ACH-000632,-1.0138793041380518
ACH-000633,-1.3899033524327613
ACH-000637,-0.9205929544602772
ACH-000638,-0.8892345762076675
ACH-000646,-0.8972290616963033
ACH-000647,-1.0908147237892458
ACH-000648,-0.8643004783145053
ACH-000649,-0.9493868348040718
ACH-000651,-1.121340273734884
ACH-000652,-0.8641384740265985
ACH-000653,-0.9991623534020632
ACH-000657,-1.1005014387673688
ACH-000658,-1.0070190223359463
ACH-000661,-1.128976875757565
ACH-000662,-0.9351026816672524
ACH-000663,-0.9479517580519208
ACH-000665,-0.8773712338626883
ACH-000671,-0.8385904288806042
ACH-000672,-1.1431891110612606
ACH-000673,-0.9188080732711688
ACH-000676,-0.9364787731006636
ACH-000677,-0.9581713897617976
ACH-000681,-0.920760234139752
ACH-000683,-0.9555008685237844
ACH-000684,-1.006866406807991
ACH-000688,-1.3362453279310764
ACH-000693,-0.7261073913046914
ACH-000694,-0.9110544873796202
ACH-000695,-0.99583629901211
ACH-000696,-1.000014630530257
ACH-000697,-0.9133575513070706
ACH-000699,-1.2555053814675363
ACH-000701,-0.8270548800683867
ACH-000706,-1.0751508828220435
ACH-000711,-1.1322014154517943
ACH-000713,-0.8646924021627196
ACH-000714,-1.161386293795814
ACH-000718,-0.9445418769299448
ACH-000720,-0.7485832386614163
ACH-000721,-0.7189945822540798
ACH-000724,-0.6895473403578924
ACH-000725,-1.039275163458313
ACH-000732,-0.9361063350174246
ACH-000734,-0.8999779422011833
ACH-000735,-0.8248770044421145
ACH-000736,-0.9680363096539136
ACH-000738,-0.9546517598015132
ACH-000746,-0.7909254582326323
ACH-000747,-0.8469157550462929
ACH-000748,-0.9689359434306736
ACH-000753,-0.7941953413606943
ACH-000756,-0.9163938901477514
ACH-000757,-0.9799813647701529
ACH-000758,-0.8236323696833919
ACH-000760,-1.079167101775309
ACH-000762,-0.8103833583479607
ACH-000763,-1.0603200558047283
ACH-000764,-1.007731544341704
ACH-000765,-0.9092183523387118
ACH-000766,-1.0080919934750858
ACH-000767,-0.9003808941999625
ACH-000768,-1.0212619244493752
ACH-000769,-0.8932615575197442
ACH-000770,-0.9683677838253828
ACH-000771,-0.8023893679788131
ACH-000773,-0.833149642038333
ACH-000776,-0.9996832782461362
ACH-000777,-0.7502850578885061
ACH-000778,-0.9569232005355488
ACH-000781,-0.880662594598711
ACH-000782,-0.9979254042469514
ACH-000783,-0.8459272911900384
ACH-000784,-0.7560937457780559
ACH-000785,-1.153010366550469
ACH-000787,-0.9040865606892986
ACH-000788,-1.0914377024377528
ACH-000791,-0.8656603213425544
ACH-000792,-0.9415710170374464
ACH-000794,-0.9280040468888802
ACH-000796,-0.8429509726767916
ACH-000798,-1.2073264677983382
ACH-000799,-1.077273828225453
ACH-000800,-0.9478874781394768
ACH-000802,-1.112395779346852
ACH-000804,-0.9558185444609624
ACH-000805,-1.0386171820088683
ACH-000809,-0.8716958929312355
ACH-000810,-1.0268083668228651
ACH-000811,-0.7843015707170505
ACH-000817,-1.038831718295245
ACH-000819,-0.9422634955583051
ACH-000820,-1.1183335785249122
ACH-000821,-0.8523904760592576
ACH-000822,-0.9943968082149024
ACH-000823,-0.8247287148521733
ACH-000824,-0.9578501233536332
ACH-000827,-1.0220406030217195
ACH-000829,-0.9676592634536264
ACH-000831,-0.9936929911396688
ACH-000832,-0.9761024036251084
ACH-000833,-0.6854652307433992
ACH-000834,-0.8136265362731886
ACH-000835,-0.9879737533699594
ACH-000836,-1.1236115444826216
ACH-000837,-0.9074745997969628
ACH-000838,-0.8234850618955407
ACH-000839,-0.9317397989146112
ACH-000840,-0.8961708159957025
ACH-000841,-0.7380976590273185
ACH-000843,-0.90935186015678
ACH-000846,-0.9236765532321088
ACH-000847,-0.9650592025268548
ACH-000848,-0.8717947119750081
ACH-000849,-0.9738226530563684
ACH-000851,-0.8887341516469254
ACH-000855,-0.8844150459125042
ACH-000856,-1.0257737872821897
ACH-000858,-0.8826987299280729
ACH-000859,-0.9936892184802091
ACH-000861,-0.9455232044469136
ACH-000862,-0.8684052490876544
ACH-000865,-0.9253075531136326
ACH-000866,-1.1204761875059128
ACH-000867,-0.854754396499271
ACH-000869,-1.035188372099808
ACH-000872,-0.8984300903485647
ACH-000873,-0.9025836501885326
ACH-000876,-0.8746134764756804
ACH-000878,-0.9547783143572244
ACH-000880,-0.9745353950387398
ACH-000881,-0.8971182383445633
ACH-000882,-1.0118911946142537
ACH-000884,-0.8378051181842266
ACH-000885,-1.086433447857945
ACH-000887,-0.8270095733411801
ACH-000889,-1.2113455053740878
ACH-000896,-0.906971928869866
ACH-000898,-1.054971977947857
ACH-000900,-0.9223287643908518
ACH-000901,-1.003897950687609
ACH-000905,-0.9983738141453796
ACH-000906,-0.9072813813166282
ACH-000907,-0.8781384199733242
ACH-000910,-0.8989047921983802
ACH-000911,-0.9996079259053448
ACH-000912,-1.0456511399087
ACH-000913,-0.7983067909694541
ACH-000915,-1.0047466715184905
ACH-000916,-0.8431355429528414
ACH-000917,-1.1567662178987634
ACH-000920,-1.024331185994764
ACH-000921,-0.9769233092795884
ACH-000924,-0.8666396877559405
ACH-000926,-0.8295183667659056
ACH-000928,-1.0299402638385122
ACH-000929,-0.7908727292397859
ACH-000932,-1.0047273763372222
ACH-000935,-1.0480690213156303
ACH-000936,-0.9919745385896088
ACH-000937,-1.0408807298089062
ACH-000938,-0.8022583766781709
ACH-000939,-1.1339172051460074
ACH-000941,-0.9032753032701384
ACH-000943,-0.9718134403356402
ACH-000946,-1.0012479903220253
ACH-000947,-1.0623707562016962
ACH-000948,-1.1296576753157117
ACH-000950,-0.9266279635060696
ACH-000953,-0.8421227876367485
ACH-000954,-0.8080818198876686
ACH-000957,-0.8983120530538005
ACH-000958,-1.1003738367964602
ACH-000960,-0.9631578684678204
ACH-000963,-0.7731707252025393
ACH-000968,-0.8945710532438551
ACH-000969,-1.015099459051595
ACH-000972,-1.2535021602243557
ACH-000973,-0.9331695670535516
ACH-000974,-1.3073556462614544
ACH-000978,-1.1308121818336097
ACH-000984,-1.094908767642018
ACH-000986,-0.9323936433974082
ACH-000988,-0.8511402637516778
ACH-000993,-1.01988086531126
ACH-000994,-0.90864038798299
ACH-000996,-0.9709596516744972
ACH-001001,-0.9451727069562108
ACH-001020,-1.0242203322783845
ACH-001028,-0.9851087745842302
ACH-001031,-1.1778611966372898
ACH-001038,-1.1725692738311624
ACH-001048,-0.8375182819814649
ACH-001050,-0.8844600417292101
ACH-001053,-0.8221200902371977
ACH-001054,-1.0212318204574533
ACH-001061,-1.0789366644001441
ACH-001067,-1.2130373631997802
ACH-001075,-0.9619962726310431
ACH-001096,-1.0353282850684271
ACH-001111,-0.9881066447984368
ACH-001119,-0.9788698755738118
ACH-001128,-0.9222558206827411
ACH-001134,-0.957670356085513
ACH-001151,-1.108802650151191
ACH-001163,-0.9943924546838508
ACH-001164,-0.976455064562098
ACH-001183,-0.8270838735603185
ACH-001192,-1.0675797817201156
ACH-001193,-0.8075443517336595
ACH-001196,-0.9682094251129564
ACH-001197,-0.9744228988631236
ACH-001205,-1.059680698788987
ACH-001211,-1.3284725209719899
ACH-001212,-0.8687089933802643
ACH-001228,-0.7870697716760164
ACH-001232,-0.9252977723558228
ACH-001239,-1.0067577994085897
ACH-001270,-0.9285913700525792
ACH-001274,-0.8145187520769853
ACH-001275,-1.0115592437012662
ACH-001277,-1.052283290278744
ACH-001278,-1.0161079911500643
ACH-001280,-0.9866359310481349
ACH-001283,-1.050562298935484
ACH-001289,-1.021212379887775
ACH-001300,-1.1547905229078517
ACH-001301,-0.9848630052109894
ACH-001302,-0.8918671691809745
ACH-001306,-0.9860069488684512
ACH-001318,-0.9737093307787528
ACH-001322,-1.004259396937007
ACH-001328,-0.6737236648491449
ACH-001332,-0.7399295766712829
ACH-001336,-0.8491355051898081
ACH-001346,-0.8468452443878917
ACH-001353,-1.0442100424975855
ACH-001354,-1.0102473249906756
ACH-001367,-1.0741753096443594
ACH-001368,-1.2324779340119525
ACH-001374,-1.007339910296054
ACH-001377,-0.9580623426770208
ACH-001380,-1.246090580130031
ACH-001391,-1.0140940179473554
ACH-001408,-0.8627850659200224
ACH-001430,-1.1291724109395689
ACH-001431,-1.1234741605373777
ACH-001450,-0.9096546079827906
ACH-001496,-1.182748057025936
ACH-001500,-0.9559881522576028
ACH-001523,-0.8756803338453301
ACH-001532,-1.2129462908767024
ACH-001550,-1.0537974547719582
ACH-001552,-1.0625528106100648
ACH-001554,-1.0542820551381928
ACH-001654,-0.8726241358245375
ACH-001735,-0.9910923297266094
ACH-001736,-0.9753094263482291
ACH-001737,-1.2155248513739516
ACH-001740,-0.7816251735586524
ACH-001745,-0.8646070031167227
ACH-001765,-1.0271532301680806
