,RCAN1 (1827)
ACH-000004,-0.21133152167748376
ACH-000005,0.008986902090171785
ACH-000007,-0.18534745358486854
ACH-000009,-0.05584484838510894
ACH-000011,0.052883403420624635
ACH-000012,-0.056144486503716576
ACH-000013,0.10478309826228158
ACH-000014,-0.005805608057366617
ACH-000015,-0.07165950227017318
ACH-000017,0.052276829708335
ACH-000018,-0.09431291276132348
ACH-000019,-0.00024388138068041006
ACH-000021,0.0803245584441895
ACH-000022,-0.17174435691067924
ACH-000025,0.11584225273029998
ACH-000028,0.08020119866298588
ACH-000030,-0.0786572880847489
ACH-000035,0.004737306877434361
ACH-000036,0.0032246240720764595
ACH-000037,-0.09956660343985653
ACH-000039,0.03309828658483955
ACH-000040,0.07482243850015886
ACH-000041,-0.021934836822310757
ACH-000042,0.01673655231252376
ACH-000045,-0.08533333887939462
ACH-000047,0.03260756742150569
ACH-000052,-0.07250397515734744
ACH-000053,-0.02875023153533518
ACH-000054,0.002715103644209784
ACH-000055,0.02877599288665575
ACH-000060,0.01967420340905786
ACH-000067,0.02024491010480036
ACH-000070,0.3478496868480221
ACH-000075,0.15473122588303365
ACH-000078,-0.10074108178611613
ACH-000082,-0.048421695238379255
ACH-000085,-0.12752668771149447
ACH-000086,0.1391597978340309
ACH-000087,-0.18235834786640373
ACH-000092,0.08411897794362072
ACH-000095,0.015135003365896304
ACH-000097,-0.049734068723118
ACH-000098,0.04533565086941747
ACH-000099,-0.0838613236737369
ACH-000108,0.01592977708568269
ACH-000113,0.060081125384300375
ACH-000116,-0.10127171804740012
ACH-000118,0.07038082272946135
ACH-000120,-0.18196107665227268
ACH-000123,-0.053584624174150185
ACH-000127,-0.05594350624091279
ACH-000128,0.11186444704598232
ACH-000132,-0.033545885516587805
ACH-000133,0.0027551401839082976
ACH-000137,-0.03272638590603559
ACH-000138,0.08728541348144468
ACH-000142,-0.07434028605195388
ACH-000143,-0.24684605361846845
ACH-000146,-0.1495202154560053
ACH-000148,-0.11904991651918224
ACH-000150,-0.07782932756663606
ACH-000152,0.01570348155721444
ACH-000153,0.2580776350205479
ACH-000159,0.06026784116356083
ACH-000160,0.029536136694098
ACH-000163,0.03499313360905799
ACH-000167,0.2811685976417891
ACH-000168,-0.1322366263166871
ACH-000169,-0.07405190950091227
ACH-000178,-0.14272167387254153
ACH-000183,-0.007911922977319684
ACH-000188,0.08514014906704036
ACH-000189,0.06394138116377153
ACH-000190,-0.04797658681638061
ACH-000198,-0.0267451410809649
ACH-000203,-0.38101412906838295
ACH-000204,0.19717718066131187
ACH-000206,0.06846520983955175
ACH-000207,-0.07969448925938284
ACH-000208,-0.3799234816847299
ACH-000210,-0.015320406534929462
ACH-000211,0.06538170348171883
ACH-000215,-0.08685864945171555
ACH-000221,0.05249235255342647
ACH-000222,0.07273300086312079
ACH-000223,-0.03389210683070172
ACH-000226,0.06009310452139345
ACH-000227,0.11212783411471294
ACH-000228,0.01852892327120829
ACH-000231,-0.017554462238267957
ACH-000232,-0.014049597514344174
ACH-000233,0.016176925863146792
ACH-000234,-0.0169044465973787
ACH-000235,-0.07521749366615718
ACH-000237,0.03722509183520573
ACH-000238,-0.09916543621647178
ACH-000242,0.09231253160680844
ACH-000243,0.01825140491873818
ACH-000244,-0.22973700091112734
ACH-000246,0.010714958538615758
ACH-000248,-0.03001739383122357
ACH-000250,0.018370255628058045
ACH-000251,-0.1219586310330219
ACH-000252,0.17785091998926028
ACH-000253,-0.0948205129487953
ACH-000255,0.10750058236270472
ACH-000256,0.2184978662316712
ACH-000257,-0.1737056130688055
ACH-000258,-0.2445962329096267
ACH-000259,0.019110354331356792
ACH-000260,0.12490351804429667
ACH-000261,-0.003917829791034511
ACH-000262,0.1356403567938542
ACH-000263,0.14120197027631173
ACH-000264,-0.01741150591967967
ACH-000265,0.05501287237090631
ACH-000266,-0.0035607692559444064
ACH-000272,-0.01864487264393896
ACH-000274,-0.004931454100905687
ACH-000277,0.06622260932120028
ACH-000278,-0.1814617034914094
ACH-000279,0.02051245315469311
ACH-000280,-0.061983224734081466
ACH-000281,-0.047779014593329484
ACH-000288,-0.05862883823589129
ACH-000291,-0.08556063294729803
ACH-000293,0.09042671833999327
ACH-000294,0.002588782826979784
ACH-000295,-0.027661758379198282
ACH-000296,-0.060377340390343766
ACH-000302,-0.004070750309702893
ACH-000304,-0.06323036560434615
ACH-000307,-0.0500989876171299
ACH-000308,-0.02292285836689575
ACH-000310,-0.11818601240167625
ACH-000311,-0.036316073770689926
ACH-000312,0.014806102119649285
ACH-000315,0.02732788202972933
ACH-000316,-0.036889102408777706
ACH-000317,0.13828216221619272
ACH-000318,-0.04937638176027756
ACH-000319,0.026112832956668733
ACH-000320,-0.08552305695111234
