,DYNLL1 (8655)
ACH-000215,-0.41844577920035664
ACH-000221,-0.6340451450258953
ACH-000222,-0.7273257748456691
ACH-000223,-0.16382381759225756
ACH-000226,-0.6825366252701582
ACH-000227,-0.565637973040601
ACH-000228,-0.2306395620910532
ACH-000231,-0.8860146270149359
ACH-000232,-0.5508327615782971
ACH-000233,-0.6124110009788932
ACH-000234,-0.5972904558036499
ACH-000235,-0.4688175263577071
ACH-000237,-0.6487997853139188
ACH-000238,-0.8485980559786279
ACH-000242,-0.5535712041626543
ACH-000243,-0.2888547299267303
ACH-000244,-0.7028234692392954
ACH-000246,-0.031752442497080195
ACH-000248,-0.6659079414149167
ACH-000250,-0.9823019889694128
ACH-000251,-0.8533685267818993
ACH-000252,-0.4801674546025642
ACH-000253,-0.18194134903178505
ACH-000255,-0.0067308523696309065
ACH-000256,-0.7804680213738882
ACH-000257,-0.2456290124067421
ACH-000258,-0.6762995730181641
ACH-000259,-0.3422435145872085
ACH-000260,-0.4688457644816692
ACH-000261,-0.6998364631443124
ACH-000262,-0.5765332684385457
ACH-000263,-0.7396604695011184
ACH-000264,-0.9390354637090416
ACH-000265,-0.5827449642939724
ACH-000266,-0.5274651843270258
ACH-000272,-0.1203897348238788
ACH-000274,-0.2974895171308031
ACH-000277,-0.3062714426035833
ACH-000278,-0.20491311830437428
ACH-000279,-0.5722207027494715
ACH-000280,-0.4765217913606326
ACH-000281,-0.4973624060994381
ACH-000288,-0.9377096383320824
ACH-000291,-0.21524979173863426
ACH-000293,-0.20427950024888555
ACH-000294,-0.8265713414473843
ACH-000295,-0.3438696654445984
ACH-000296,-0.4778112243786191
ACH-000302,-0.3189399558531392
ACH-000304,-0.5914989577991839
ACH-000307,-0.4018126188450031
ACH-000308,-0.2673721208186272
ACH-000310,-0.2079565453066229
ACH-000311,-0.2829512743505859
ACH-000312,-0.601052151448905
ACH-000315,-0.5101634152793976
ACH-000316,-0.804184533686732
ACH-000317,-0.15680294428485655
ACH-000318,-0.4386382633012123
ACH-000319,-0.2706876134551497
ACH-000320,-0.4714726157320853
ACH-000322,-0.2625836446114957
ACH-000323,-0.1944615533512941
ACH-000324,-0.7443668187535774
ACH-000329,-0.3922402293193863
ACH-000330,-0.2430847966237351
ACH-000331,-0.4562680472362926
ACH-000332,-0.5393517073570412
ACH-000334,-0.654106926206216
ACH-000335,-0.4723245705901959
ACH-000336,-0.2334147937866232
ACH-000337,-0.4923798683803064
ACH-000338,-0.7951681516739865
ACH-000339,-0.6164863345718941
ACH-000341,-0.4210724868947064
ACH-000348,-0.3838210977187815
ACH-000350,-0.2092684645695908
ACH-000352,-0.1070921628321424
ACH-000356,-0.562468847581665
ACH-000361,-0.7320606868800943
ACH-000362,-0.52698090040022
ACH-000363,-0.2952913748198013
ACH-000364,-0.3670576098686291
ACH-000365,-0.018583909154428216
ACH-000366,-0.31500387253441875
ACH-000368,-0.7020096758122384
ACH-000374,-0.4974312617226079
ACH-000375,-0.6478442094912626
ACH-000376,-0.30958369876325803
ACH-000381,-0.2592141629236959
ACH-000383,-0.6065302670029896
ACH-000387,-0.3220483075455228
ACH-000389,-0.18833193104065046
ACH-000390,-0.4095918207855523
ACH-000393,-0.9422224026567126
ACH-000395,-0.7476336035348482
ACH-000396,-0.2618576024099935
ACH-000397,-0.3651549377655393
ACH-000401,-0.3137162377824602
ACH-000402,-0.5305899140362353
ACH-000403,-0.4154559090135979
ACH-000404,-0.5481781370913323
ACH-000406,-0.4010834795618316
ACH-000407,-0.5207791945241222
ACH-000408,-0.5612621872028248
ACH-000410,-0.32895569335379465
ACH-000411,-0.5645548314080504
ACH-000414,-0.6369525290081091
ACH-000415,-0.7844547427874436
ACH-000416,-0.4149193040372836
ACH-000420,-0.6353200411897016
ACH-000421,-0.21854102988057586
ACH-000424,-0.591449208836629
ACH-000425,-0.11044076672227983
ACH-000426,-0.29905874465734494
ACH-000427,-0.39503445897922
ACH-000433,-0.5360226385563818
ACH-000435,-0.6600412966935254
ACH-000436,-0.2901602230588768
ACH-000444,-0.7801954329553356
ACH-000445,-0.7570084406875672
ACH-000448,-0.4412437138116991
ACH-000450,-0.6482068153012026
ACH-000452,-0.4198559852592212
ACH-000454,-0.3941259683140359
ACH-000458,-0.4154425515066537
ACH-000459,-0.3166416754928813
ACH-000460,-0.3787280333318752
ACH-000461,-0.4100613015369275
ACH-000463,-0.7115907781280162
ACH-000464,-0.5573189680098083
ACH-000466,-0.4987939076686093
ACH-000467,-0.2306464936430721
ACH-000468,-0.576860115975687
ACH-000469,-0.3356297338829529
ACH-000470,-0.3733275688844573
ACH-000471,-0.6593344159473471
ACH-000472,-0.346142170463036
ACH-000473,-0.33370029142050706
ACH-000475,-0.4107952389732893
ACH-000476,-0.486337597029881
ACH-000477,-0.40404142986052605
ACH-000479,-0.8340463208972563
ACH-000480,-0.268292706349792
ACH-000481,-0.603736487119986
ACH-000483,-0.43664161384989386
ACH-000484,-0.5652731990739576
ACH-000485,-0.2903373501465447
ACH-000486,-0.4444889337763923
ACH-000487,-0.7941863110292128
ACH-000488,-0.12909425590420628
ACH-000490,-0.28916881990180304
ACH-000491,-0.7239695503552833
ACH-000495,0.2768754757519836
ACH-000496,-0.4630995086394945
ACH-000499,-0.6629269349929267
ACH-000500,-0.5798946866974618
ACH-000502,-0.7848772040105297
ACH-000503,-0.6373938433202249
ACH-000505,-0.11513138813843955
ACH-000507,-0.08343763305099211
ACH-000510,-0.4826678387443808
ACH-000511,-0.3946050135481763
ACH-000512,-0.6314606389617405
ACH-000516,-0.7314292923214621
ACH-000517,-0.6562844062462452
ACH-000518,-0.5595328769027321
ACH-000520,-0.7653174297764775
ACH-000521,-0.92229922210751
ACH-000522,-0.8524714496934994
ACH-000524,-0.5774455776757706
ACH-000527,-0.2656883521611075
ACH-000528,-0.19451167095995311
ACH-000537,-0.5647089518698934
ACH-000541,-0.23748898891549475
ACH-000542,-0.5985037484210902
ACH-000544,-0.39507324157585466
ACH-000545,-0.4339269585815482
ACH-000547,-0.4505089397717926
ACH-000548,-0.3116000571176471
ACH-000549,-0.4435444614417056
ACH-000550,-0.5901709909807216
ACH-000552,-0.3994138679811281
ACH-000556,-0.3838724741693755
ACH-000557,-0.5274773326466273
ACH-000569,-0.7046534982621198
ACH-000570,-0.33882804429790564
ACH-000571,-0.2877305290495691
ACH-000573,-0.3413029621968666
ACH-000576,-0.3921452787748905
ACH-000579,-0.4153734183242125
ACH-000580,-0.37019281026671896
ACH-000584,-0.3342728355176263
ACH-000585,-0.4746387298115071
ACH-000588,-0.04448085373058233
ACH-000589,-0.5396151756385199
ACH-000591,-0.21405651583790825
ACH-000593,-0.6128494417112836
ACH-000600,-0.20046789742711096
ACH-000601,-0.4152842701642167
ACH-000605,-0.35420818730457243
ACH-000606,-0.4008165815534926
ACH-000608,-0.5714474394015884
ACH-000614,-0.1334747414587991
ACH-000616,-0.3702790933392885
ACH-000618,-0.4393053751843928
ACH-000619,-0.7155274880798281
ACH-000620,-0.28485841428213154
ACH-000621,-0.5644487779044294
ACH-000622,-0.4700789290100157
ACH-000623,-0.3654460127255053
ACH-000624,-0.34787915498832395
ACH-000627,-0.4717179667722513
ACH-000630,-0.16937928476447567
ACH-000631,-0.6216544335786475
ACH-000632,-0.5173460172412839
ACH-000633,-0.4510846226415209
ACH-000637,-0.6580669063717286
ACH-000638,-0.6746020357791709
ACH-000646,-0.6798407119822948
ACH-000647,-0.184304550091224
ACH-000648,-0.3614710319120555
ACH-000649,-0.5511762698368944
ACH-000651,-0.3452778354498659
ACH-000652,-0.4022564386183802
ACH-000653,-0.5777860173459416
ACH-000657,-0.619970005602694
ACH-000658,-0.2007220208235788
ACH-000661,-0.5722263879779649
ACH-000662,-0.517677394506569
ACH-000663,-0.7411967767912347
ACH-000665,-0.6832683922105864
ACH-000671,-0.11058028619286672
ACH-000672,-0.4993437709160716
ACH-000673,-0.3062531749404715
ACH-000676,-0.6073224399479302
ACH-000677,-0.5139634338024429
ACH-000681,-0.5718536402891471
ACH-000683,-0.1804274819042809
ACH-000684,-0.4310195562687389
ACH-000688,-0.518410311436774
ACH-000693,-0.4029165561371986
ACH-000694,-0.3222736976251244
ACH-000695,-0.4009379684241876
ACH-000696,-0.5902721127550865
ACH-000697,-0.4742584687678785
ACH-000699,-0.39491816995303697
ACH-000701,-0.4638517933651235
ACH-000706,-0.5256423324061122
ACH-000711,-0.1805871781723797
ACH-000713,-0.3744993207882826
ACH-000714,-0.5217918663831465
ACH-000718,-0.4354310483010811
ACH-000720,-0.5295801664328517
ACH-000721,-0.4219297421418006
ACH-000724,-0.20443312723592905
ACH-000725,-0.25658336050283914
ACH-000732,-0.3990247239189111
ACH-000734,-0.4877744995605846
ACH-000735,-0.3521651022167749
ACH-000736,-0.35926671172374064
ACH-000738,-0.27587819228784016
ACH-000746,-0.5386569673319329
ACH-000747,-0.6980292920909614
ACH-000748,-0.6424402441281925
ACH-000753,-0.7008747462139661
ACH-000756,-0.09575502459145377
ACH-000757,-0.5020133165951052
ACH-000758,-0.20332863219141264
ACH-000760,-0.35767343024529
ACH-000762,-0.6849802040343292
ACH-000763,-0.3225567623831141
ACH-000764,-0.8347472507873561
ACH-000765,-0.645266643929146
ACH-000766,-0.3557574310161224
ACH-000767,-0.11579207002040252
ACH-000768,-0.4277736647519613
ACH-000769,-0.5787393097776016
ACH-000770,-0.7178104233601227
ACH-000771,-0.6777134868255029
ACH-000773,-0.3445722726198862
ACH-000776,-0.4665253141360448
ACH-000777,-0.7248479597253071
ACH-000778,-0.5260050372905143
ACH-000781,-0.7365519952979847
ACH-000782,-0.4141027261216084
ACH-000783,-0.2802514034982699
ACH-000784,-0.4891661991321937
ACH-000785,-0.4805781262135852
ACH-000787,-0.362633255413357
ACH-000788,-0.2279717764681114
ACH-000791,-0.38142461246993625
ACH-000792,-0.6808241762844665
ACH-000794,-0.7323227316408342
ACH-000796,-0.6198238516302598
ACH-000798,-0.8447927330586709
ACH-000799,-0.7862313679802911
ACH-000800,-0.5154011056494197
ACH-000802,-0.4440720001147416
ACH-000804,-0.3039467126444161
ACH-000805,-0.6232793787004051
ACH-000809,-0.487893042188492
ACH-000810,-0.6442580337086278
ACH-000811,-0.5113137049430099
ACH-000817,-0.6805233958252329
ACH-000819,-0.22288401228669266
ACH-000820,-0.573697679805578
ACH-000821,-0.5053333639420333
ACH-000822,-0.5425687063970821
ACH-000823,-0.5256021414921603
ACH-000824,-0.2080580345592091
ACH-000827,-0.3658484463127482
ACH-000829,-0.4237587466772167
ACH-000831,-0.6405834932800515
ACH-000832,-0.3615287853830965
ACH-000833,-0.6074186363173275
ACH-000834,-0.7079294976963492
ACH-000835,-0.5087126157860957
ACH-000836,0.05357974582058559
ACH-000837,-0.4300919442872992
ACH-000838,-0.03776783789552656
ACH-000839,-0.6140387251737953
ACH-000840,-0.7300573220414117
ACH-000841,-0.4347366361280461
ACH-000843,-0.4306504655890265
ACH-000846,-0.27062447063634
ACH-000847,-0.6346563139036977
ACH-000848,-0.504333836499337
ACH-000849,-0.04187695692681698
ACH-000851,-0.4136360942165769
ACH-000855,-0.5311184727379531
ACH-000856,-0.13517344985119753
ACH-000858,-0.4071773255009582
ACH-000859,-0.18591536846445506
ACH-000861,-0.3759446485882296
ACH-000862,-0.2921261374503384
ACH-000865,-0.6604232786368069
ACH-000866,-0.3514723984588328
ACH-000867,-0.2159203244719904
ACH-000869,-0.5270378739934704
ACH-000872,-0.22684729590378894
ACH-000873,-0.5076426208621155
ACH-000876,-0.4933713337816922
ACH-000878,-0.5422584047807284
ACH-000880,-0.2606439398216398
ACH-000881,-0.28280214878674
ACH-000882,-0.5168704934765411
ACH-000884,-0.2861683660286443
ACH-000885,-0.3887547837362032
ACH-000887,-0.4818562614651031
ACH-000889,-0.4552706541407346
ACH-000896,-0.1691235606370543
ACH-000898,-0.31809256018121224
ACH-000900,-0.8181734986866708
ACH-000901,-0.7288555083117058
ACH-000905,-0.6734187599512005
ACH-000906,-0.6103514012291271
ACH-000907,-0.3957545991587292
ACH-000910,-0.5929719902291539
ACH-000911,-0.3265665053534393
ACH-000912,-0.8066946368317223
ACH-000913,-0.482444756032844
ACH-000915,-0.4596527119879023
ACH-000916,-0.2401275778032885
ACH-000917,-0.2940694011585641
ACH-000920,-0.3213878789473128
ACH-000921,-0.8286477259254998
ACH-000924,-0.3437515956048191
ACH-000926,-0.2530486206774541
ACH-000928,-0.3897390634139859
ACH-000929,-0.21369608657291195
ACH-000932,-0.3741786671978152
ACH-000935,-0.3896303332826128
ACH-000936,-0.4225962873759362
ACH-000937,-0.2170246544985185
ACH-000938,-0.19515420076058415
ACH-000939,0.35341427710120626
ACH-000941,-0.4436946763762333
ACH-000943,-0.31381524819420226
ACH-000946,-0.1814899172689029
ACH-000947,-0.4391289318269551
ACH-000948,-0.3666690099916526
ACH-000950,-0.4385146441441573
ACH-000953,-0.4712696663654807
ACH-000954,-0.39156206743053584
ACH-000957,-0.34743665155719944
ACH-000958,-0.3309463548024899
ACH-000960,-0.3907871750101794
ACH-000963,-0.2604588827570641
ACH-000968,-0.5532733387289751
ACH-000969,-0.5025396615849469
ACH-000972,-0.43907858914474907
ACH-000973,-0.2291487666137335
ACH-000974,-0.5576659572862959
ACH-000978,-0.2587218363595485
ACH-000984,-0.3501044450988895
ACH-000986,-0.061396317494491474
ACH-000988,-0.21608127180324954
ACH-000993,-0.7035589361216491
ACH-000994,-0.3809800244255782
ACH-000996,-0.6705464926132704
ACH-001001,-0.6048283742774909
ACH-001020,-0.15998773801001182
ACH-001028,-0.5861883746043677
ACH-001031,-0.2510262243906004
ACH-001038,-0.5532799279578454
ACH-001048,-0.3483213553839748
ACH-001050,-0.6969172825582046
ACH-001053,-0.5983252029729265
ACH-001054,-0.61809976931174
ACH-001061,-0.1968379686067286
ACH-001067,-0.8669356131034207
ACH-001075,-0.5799879080365027
ACH-001096,-0.450917115380127
ACH-001111,-0.5062757708066341
ACH-001119,-0.4662384225611045
ACH-001128,0.40895870631638775
ACH-001134,-0.21283526861765054
ACH-001151,-0.2646831228197553
ACH-001163,-0.5805807965859378
ACH-001164,-0.34126759527266554
ACH-001183,-0.2044805272634211
ACH-001192,-0.7672212131489647
ACH-001193,-0.1696092275614715
ACH-001196,-0.27546449844799165
ACH-001197,-0.7989868115831816
ACH-001205,-0.6413523158012421
ACH-001211,-0.23780402263228226
ACH-001212,-0.4921252272623861
ACH-001228,-0.20236279975388602
ACH-001232,-0.5108060681591328
ACH-001239,-0.7032536279236133
ACH-001270,-0.14257069858954707
ACH-001274,-0.3307307635285539
ACH-001275,-0.8500756080527726
ACH-001277,-0.4785028237967978
ACH-001278,-0.7015340597816453
ACH-001280,-0.4516229890656772
ACH-001283,-0.4415729759629785
ACH-001289,-0.3268282168398676
ACH-001300,-0.4039841368599025
ACH-001301,-0.43081381915895495
ACH-001302,-0.4470199303030656
ACH-001306,-0.6234172590495584
ACH-001318,-0.6520961412260667
ACH-001322,-0.6460080051573184
ACH-001328,-0.22295167351660455
ACH-001332,-0.4887335478598575
ACH-001336,-0.6126137087393466
ACH-001346,-0.351734781454896
ACH-001353,-0.7579537535081307
ACH-001354,-0.4479856590186101
ACH-001367,-0.5124046212783184
ACH-001368,-0.3704593629493969
ACH-001374,-0.6537496556341613
ACH-001377,-0.20229102021179127
ACH-001380,-0.833265842798112
ACH-001391,-0.4787314415844355
ACH-001408,-0.2528892658578548
ACH-001430,-0.5791060978014297
ACH-001431,-0.566111443697015
ACH-001450,-0.0015770673455549758
ACH-001496,-0.1204048370093729
ACH-001500,-0.5180740890947658
ACH-001523,-0.6756604787681945
ACH-001532,-0.8145045805846305
ACH-001550,-0.13658528779094134
ACH-001552,-0.3228638013562506
ACH-001554,-0.3574155106102625
ACH-001654,-0.6960979868117358
ACH-001735,-0.6226132239809248
ACH-001736,-0.7914263366999362
ACH-001737,-0.697593718968745
ACH-001740,-0.5070560439605892
ACH-001745,-0.5867329267167459
ACH-001765,-0.7890875339019607
