,IGFBP7 (3490)
ACH-000004,0.06673703562521274
ACH-000005,0.15733924815548467
ACH-000007,-0.12909682423268648
ACH-000009,-0.1408972042998907
ACH-000011,-0.23363113966719515
ACH-000012,-0.09868008236522624
ACH-000013,-0.07310797157469356
ACH-000014,-0.20814198553626365
ACH-000015,-0.04845960658003897
ACH-000017,-0.2067873031417921
ACH-000018,0.15496636694279586
ACH-000019,-0.04766815244289637
ACH-000021,-0.09223409427016144
ACH-000022,-0.20956540585611064
ACH-000025,-0.16756360623389854
ACH-000028,-0.2052388770768778
ACH-000030,-0.1600524793206221
ACH-000035,-0.16257958915614104
ACH-000036,-0.1350034830368672
ACH-000037,-0.2065857108404381
ACH-000039,-0.00530358983050304
ACH-000040,-0.24991950506322025
ACH-000041,-0.21061068058361831
ACH-000042,-0.08942986809160805
ACH-000045,-0.058598996196417924
ACH-000047,-0.06674045262584305
ACH-000052,-0.13499967027281262
ACH-000053,0.025489803249861696
ACH-000054,-0.253324616496562
ACH-000055,-0.20716546496234686
ACH-000060,-0.16227366727863105
ACH-000067,-0.1535084580458419
ACH-000070,0.0946909793679428
ACH-000075,-0.2951206246266125
ACH-000078,-0.1871566570518804
ACH-000082,-0.2917596617112418
ACH-000085,-0.11428169011937656
ACH-000086,-0.12876384189740467
ACH-000087,0.1134003119221936
ACH-000092,-0.14907385674394227
ACH-000095,-0.3012196208747361
ACH-000097,-0.08557128961804983
ACH-000098,0.03860062468588876
ACH-000099,-0.09132286542400048
ACH-000108,-0.10735700420350082
ACH-000113,-0.2938880782321329
ACH-000116,-0.38080987154642015
ACH-000118,-0.17376349632597946
ACH-000120,-0.1887496745236711
ACH-000123,-0.07735622226796056
ACH-000127,-0.06337861490841458
ACH-000128,-0.15042042438768513
ACH-000132,-0.19235567419841235
ACH-000133,-0.08974101171460161
ACH-000137,-0.1439515824815584
ACH-000138,-0.013638933345800313
ACH-000142,-0.2524038715270404
ACH-000143,-0.08223403155756268
ACH-000146,-0.2566081945805812
ACH-000148,-0.3416986574422018
ACH-000150,-0.09450327811608576
ACH-000152,-0.09581763964181876
ACH-000153,-0.262300063806593
ACH-000159,-0.10785169720908523
ACH-000160,-0.20030619627852064
ACH-000163,-0.10407985222052688
ACH-000167,0.23257338455923035
ACH-000168,-0.20993888124457386
ACH-000169,-0.26507245558680226
ACH-000178,-0.2703848225429963
ACH-000183,0.021610719102005183
ACH-000188,0.01306632599462328
ACH-000189,-0.0660463768753336
ACH-000190,-0.15668251749819068
ACH-000198,-0.10692777359820027
ACH-000203,-0.2296743120062401
ACH-000204,-0.3816545264058805
ACH-000206,-0.22250137970279346
ACH-000207,-0.1071601595271904
ACH-000208,0.1473780805563814
ACH-000210,-0.21694730231816187
ACH-000211,-0.22246717866222507
ACH-000215,-0.16738056117201916
ACH-000221,-0.3400561270831078
ACH-000222,-0.035635765833497805
ACH-000223,-0.08981096143377118
ACH-000226,-0.4687576066954529
ACH-000227,-0.3911400396229788
ACH-000228,-0.038742329174981466
ACH-000231,-0.1971676158792562
ACH-000232,-0.09754855688283393
ACH-000233,-0.13423145579699386
ACH-000234,-0.08078766147294827
ACH-000235,-0.12736443922304147
ACH-000237,-0.17524968847610464
ACH-000238,0.016746461579363704
ACH-000242,-0.22566467513811245
ACH-000243,-0.13401004334074496
ACH-000244,0.031265317751942946
ACH-000246,-0.06650156784617928
ACH-000248,0.05960330855483827
ACH-000250,-0.14362162389714336
ACH-000251,-0.08207018421091204
ACH-000252,0.037493785409760935
ACH-000253,-0.28980987212431325
ACH-000255,-0.3458900020197004
ACH-000256,-0.09597661444237128
ACH-000257,-0.2400973139355263
ACH-000258,-0.194716367039088
ACH-000259,-0.21847568442230714
ACH-000260,-0.17845454970481928
ACH-000261,-0.2344695262380243
ACH-000262,-0.23846954942536394
ACH-000263,-0.3603782773810023
ACH-000264,-0.2863691398443818
ACH-000265,-0.2437610303306291
ACH-000266,-0.2188345612457303
ACH-000272,-0.12739525086452042
ACH-000274,-0.1715942313632078
ACH-000277,-0.2241181939908766
ACH-000278,-0.21870712997334973
ACH-000279,-0.17446048348670656
ACH-000280,-0.08121811240310857
ACH-000281,0.035717042949200604
ACH-000288,-0.08118442058589105
ACH-000291,-0.15732078369146762
ACH-000293,-0.1175075090473454
ACH-000294,-0.08026302276562121
ACH-000295,-0.11951213366728773
ACH-000296,-0.11806749828685263
ACH-000302,-0.232419430126704
ACH-000304,-0.09403889784308224
ACH-000307,-0.1286281702555438
ACH-000308,-0.12556991503665355
ACH-000310,-0.22354887529796566
ACH-000311,-0.34400394297200765
ACH-000312,0.04743881538621658
ACH-000315,-0.030551125141266632
ACH-000316,-0.1218840186839173
ACH-000317,-0.2849971719321987
ACH-000318,-0.2197264626766753
ACH-000319,-0.10274782378781752
ACH-000320,-0.238707947568582
ACH-000322,-0.2988929451021139
ACH-000323,-0.3761878890399706
ACH-000324,-0.1311223020541952
ACH-000329,-0.17759651079796968
ACH-000330,-0.1905855533534185
ACH-000331,-0.2624845856083529
ACH-000332,-0.1702717187781934
ACH-000334,-0.1547154153958712
ACH-000335,0.3052666648950754
ACH-000336,-0.2446336703808531
ACH-000337,-0.496859752278028
ACH-000338,0.5295217019127888
ACH-000339,-0.2153371955653017
ACH-000341,-0.2800215398159329
ACH-000348,-0.26606315687971904
ACH-000350,-0.19600801253536185
ACH-000352,-0.03136958216487583
ACH-000356,-0.15234505158772735
ACH-000361,0.0021242584615205
ACH-000362,-0.14633621765487478
ACH-000363,-0.05715732576649544
ACH-000364,-0.378370916064104
ACH-000365,-0.12735710194424554
ACH-000366,-0.06689334588743773
ACH-000368,0.020762287798051518
ACH-000374,-0.13042778258397653
ACH-000375,-0.1733343570310193
ACH-000376,-0.2719021053598536
ACH-000381,-0.17734498242962124
ACH-000383,-0.14169094522854034
ACH-000387,-0.24976995065924426
ACH-000389,-0.055502902296220034
ACH-000390,-0.2833659101054952
ACH-000393,-0.07066915676955793
ACH-000395,0.1664480355961326
ACH-000396,-0.16268104646007034
ACH-000397,-0.25531438533716216
ACH-000401,-0.016851252147632396
ACH-000402,-0.4898617485813618
ACH-000403,-0.2280957592103299
ACH-000404,-0.28671143223824963
ACH-000406,-0.07046505149487434
ACH-000407,-0.14853939883120582
ACH-000408,0.10119568724946884
ACH-000410,-0.17795998595143284
ACH-000411,-0.4268505919870271
ACH-000414,-0.15218170521463076
ACH-000415,-0.2784558131338941
ACH-000416,-0.1989604039200304
ACH-000420,-0.2631331727769262
ACH-000421,-0.15752087532767456
ACH-000424,-0.3003758926246021
ACH-000425,-0.3638811030746492
ACH-000426,-0.16922068363508902
ACH-000427,-0.0701110542214607
ACH-000433,-0.09438019205350194
ACH-000435,-0.3110050884371787
ACH-000436,-0.06726106264457317
ACH-000444,-0.13129864877928113
ACH-000445,-0.11272560533263826
ACH-000448,-0.1315066299624482
ACH-000450,-0.16080706578745546
ACH-000452,-0.21904578244784687
ACH-000454,-0.21705640200466866
ACH-000458,-0.360196839917146
ACH-000459,0.062488952328241865
ACH-000460,-0.1045699092766181
ACH-000461,-0.2538198398604348
ACH-000463,0.015321060790222116
ACH-000464,-0.1823603386403609
ACH-000466,-0.2148651770778114
ACH-000467,-0.2041219607940784
ACH-000468,-0.2089810519541974
ACH-000469,-0.045816761611285735
ACH-000470,-0.22324152848805331
ACH-000471,-0.0661551384555243
ACH-000472,-0.12514585180511145
ACH-000473,-0.0159617297520064
ACH-000475,-0.20590727690288604
ACH-000476,-0.14931575448662648
ACH-000477,-0.3275596148795874
ACH-000479,0.12926235379238055
ACH-000480,-0.24233348237196006
ACH-000481,-0.2392404401069255
ACH-000483,-0.1924974229647846
ACH-000484,-0.25265099484232195
ACH-000485,-0.2235486004388971
ACH-000486,-0.0920829114007841
ACH-000487,-0.14218624570117047
ACH-000488,-0.15566520023134092
ACH-000490,-0.14438629096164424
ACH-000491,-0.11348646792760185
ACH-000495,0.002923463581981321
ACH-000496,-0.24038222865336786
ACH-000499,-0.20010890600323844
ACH-000500,-0.09990319832671864
ACH-000502,-0.1369665781146916
ACH-000503,-0.12602544795457726
ACH-000505,-0.0576585682999778
ACH-000507,0.010823221195600231
ACH-000510,-0.21286486533377355
ACH-000511,-0.1813774213664654
ACH-000512,-0.2495448948277649
ACH-000516,-0.04123378908447035
ACH-000517,-0.32184789987928986
ACH-000518,-0.2696228202750901
ACH-000520,-0.34867882581116744
ACH-000521,-0.09295157873236568
ACH-000522,-0.10780308946568967
ACH-000524,-0.26582275913255715
ACH-000527,-0.1280084734208818
ACH-000528,-0.2525609096062857
ACH-000537,-0.07218526513259771
ACH-000541,0.18335333235896914
ACH-000542,-0.13805201028849914
ACH-000544,0.03430091883302516
ACH-000545,-0.1363838202450297
ACH-000547,-0.12717663168479307
ACH-000548,-0.17319144370893427
ACH-000549,-0.2317600994428472
ACH-000550,-0.03382155513669255
ACH-000552,-0.3339393757016783
ACH-000556,-0.24289559512142564
ACH-000557,-0.18997455739518326
ACH-000569,-0.02601194916290848
ACH-000570,-0.1822868542311206
ACH-000571,-0.039836960876066176
ACH-000573,-0.1611946064703819
ACH-000576,-0.10724473222549992
ACH-000579,-0.10024558511538212
ACH-000580,-0.11484041209518367
ACH-000584,-0.12157753357929132
ACH-000585,-0.1790023523220454
ACH-000588,-0.2120800976688311
ACH-000589,-0.09038682018927198
ACH-000591,-0.06923365734697666
ACH-000593,-0.1391159981652546
ACH-000600,-0.2009875677295686
ACH-000601,-0.11496341029906515
ACH-000605,-0.08667935390399219
ACH-000606,-0.1574033937889902
ACH-000608,-0.18465845411572326
ACH-000614,-0.21639725503514934
ACH-000616,-0.023481214717618545
ACH-000618,-0.037621792332358975
ACH-000619,-0.17813686298577586
ACH-000620,-0.054620910354337006
ACH-000621,-0.1497666939171176
ACH-000622,-0.09109646324076308
ACH-000623,-0.25571659706839256
ACH-000624,-0.2992448403942218
ACH-000627,-0.07925049308803023
ACH-000630,-0.03946981264824781
ACH-000631,-0.22819250873065225
ACH-000632,-0.17558972253851576
ACH-000633,-0.0865799116711416
ACH-000637,-0.02928697560674933
ACH-000638,-0.2725132009909147
ACH-000646,-0.16352996607479758
ACH-000647,-0.1796064258925516
ACH-000648,-0.1205590832287163
ACH-000649,-0.17717277021067734
ACH-000651,-0.03932643853851333
ACH-000652,0.030088682362840524
ACH-000653,0.061546092487804585
ACH-000657,-0.07175283857506788
ACH-000658,-0.2030628393230783
ACH-000661,-0.12906776369886316
ACH-000662,0.06405739491764477
ACH-000663,-0.11782124089057015
ACH-000665,-0.23028400572934815
ACH-000671,-0.2078278042665509
ACH-000672,-0.2799153815901494
ACH-000673,-0.3159031055924893
ACH-000676,-0.05761845049978372
ACH-000677,-0.2353113862245652
ACH-000681,-0.04234339977341863
ACH-000683,-0.2095568526759088
ACH-000684,-0.2724387257384869
ACH-000688,-0.29435177795082673
ACH-000693,-0.18890611788089087
ACH-000694,-0.1922883087530068
ACH-000695,-0.2476516827996004
ACH-000696,-0.16741100254153626
ACH-000697,-0.05703014092057292
ACH-000699,0.007397166942391377
ACH-000701,-0.2345838878927836
ACH-000706,-0.11376389171407378
ACH-000711,-0.2338542236625863
ACH-000713,-0.029187933734100863
ACH-000714,-0.19589283697808935
ACH-000718,-0.2510403033480644
ACH-000720,-0.2039625557678908
ACH-000721,-0.14865408728908214
ACH-000724,0.05317661847601311
ACH-000725,-0.2616074587967477
ACH-000732,-0.19854539605026314
ACH-000734,-0.016984516816714017
ACH-000735,-0.10624799159313147
ACH-000736,-0.34684696498220113
ACH-000738,-0.17955990332015107
ACH-000746,-0.2291750544088212
ACH-000747,-0.02717240770994713
ACH-000748,-0.10744457010872738
ACH-000753,-0.15053670218979198
ACH-000756,-0.15085948451291034
ACH-000757,-0.06129901923869581
ACH-000758,-0.05060975998014101
ACH-000760,-0.08517651897885722
ACH-000762,0.06807693208592071
ACH-000763,-0.13829945410849848
ACH-000764,-0.14183678445940914
ACH-000765,-0.14327427095570308
ACH-000766,-0.13794863749067693
ACH-000767,-0.20201139905150312
ACH-000768,-0.08034178260466164
ACH-000769,-0.3914198588036529
ACH-000770,-0.23372173230052154
ACH-000771,-0.2580448883412619
ACH-000773,-0.19364392087704232
ACH-000776,-0.13975226098998275
ACH-000777,-0.16905775896248906
ACH-000778,-0.2929687429292204
ACH-000781,-0.15919724518613218
ACH-000782,-0.2486235615768891
ACH-000783,-0.1901222628224898
ACH-000784,-0.18407362897375407
ACH-000785,-0.13999377834921792
ACH-000787,-0.14255386387098007
ACH-000788,-0.16520687529072206
ACH-000791,-0.2585632407319754
ACH-000792,-0.03809205048361407
ACH-000794,-0.15516607480479455
ACH-000796,-0.16568894903445855
ACH-000798,0.2043979231689705
ACH-000799,-0.07250024973997317
ACH-000800,-0.294840117774866
ACH-000802,-0.1018980259548137
ACH-000804,0.03396861465514349
ACH-000805,-0.05671943483700809
ACH-000809,-0.092660261687543
ACH-000810,-0.011020437654840577
ACH-000811,-0.17597183067044125
ACH-000817,-0.002593111632836488
ACH-000819,-0.007473918929561019
ACH-000820,-0.244716057902418
ACH-000821,-0.13008735726529608
ACH-000822,-0.1614823312630315
ACH-000823,-0.20671387896766547
ACH-000824,-0.1385260226516509
ACH-000827,-0.13518006600955654
ACH-000829,-0.1818469692538695
ACH-000831,-0.1971642586063269
ACH-000832,-0.11957155826266055
ACH-000833,-0.305488663494939
ACH-000834,-0.1460358527910067
ACH-000835,-0.2087792309327581
ACH-000836,-0.21566905567502764
ACH-000837,-0.23215244923683195
ACH-000838,-0.19578156204183367
ACH-000839,-0.08949659999536927
ACH-000840,-0.3183226784354089
ACH-000841,-0.26540835715319383
ACH-000843,-0.1424851832513117
ACH-000846,-0.354215477561104
ACH-000847,-0.17911288368156228
ACH-000848,-0.15161305183388338
ACH-000849,-0.21275972867529824
ACH-000851,-0.11799529220674555
ACH-000855,-0.24669771843707294
ACH-000856,-0.1290875987700533
ACH-000858,-0.05450010556985342
ACH-000859,0.04217063018309949
ACH-000861,-0.26740262212991905
ACH-000862,-0.12718729351638705
ACH-000865,-0.11635594118431487
ACH-000866,-0.2023556945897991
ACH-000867,-0.25284845015895424
ACH-000869,-0.11346969687407706
ACH-000872,-0.1468657994590936
ACH-000873,-0.2248521823388494
ACH-000876,-0.2535647939742082
ACH-000878,-0.37466045806429604
ACH-000880,-0.2534854484645077
ACH-000881,-0.13214619881656567
ACH-000882,-0.09544533632079084
ACH-000884,-0.2529005957368878
ACH-000885,-0.2190132570427126
ACH-000887,-0.12420561434853565
ACH-000889,-0.09346107540278344
ACH-000896,-0.2917873901190332
ACH-000898,-0.06689779792832844
ACH-000900,-0.16729490074115502
ACH-000901,-0.1706324816049403
ACH-000905,-0.06999298291771466
ACH-000906,-0.21938189885147674
ACH-000907,-0.08528065469573264
ACH-000910,-0.09083302638014804
ACH-000911,-0.3098360012340275
ACH-000912,-0.16744371198126162
ACH-000913,-0.003279814408028755
ACH-000915,-0.3017279046747344
ACH-000916,0.018020658748885768
ACH-000917,-0.2663698295365234
ACH-000920,-0.4303292725128733
ACH-000921,-0.17864859264642038
ACH-000924,-0.27666710316810417
ACH-000926,0.07911702853108755
ACH-000928,-0.3375134507371065
ACH-000929,-0.11418435769511626
ACH-000932,-0.2548791059197407
ACH-000935,-0.2516100122673526
ACH-000936,-0.11226674667582816
ACH-000937,-0.2464051931606724
ACH-000938,-0.1982706530058934
ACH-000939,-0.13205832091822853
ACH-000941,-0.12385771910559258
ACH-000943,-0.07565768551061591
ACH-000946,-0.17527187223870164
ACH-000947,-0.1978044351425577
ACH-000948,-0.13700863010638742
ACH-000950,-0.30546558357580456
ACH-000953,-0.3022598458666087
ACH-000954,-0.4571182134170293
ACH-000957,-0.24559188034023585
ACH-000958,-0.2168245980562699
ACH-000960,-0.1986803023310208
ACH-000963,-0.22000863922782204
ACH-000968,0.15418331587279707
ACH-000969,-0.260433953711714
ACH-000972,-0.19158628104205416
ACH-000973,-0.2820413262758433
ACH-000974,-0.234821442446776
ACH-000978,-0.5645301128623961
ACH-000984,-0.18919678084964398
ACH-000986,-0.0645796168642901
ACH-000988,-0.2300764905880256
ACH-000993,-0.1550767526970859
ACH-000994,-0.21675116146034207
ACH-000996,-0.31008693677488103
ACH-001001,-0.17299620497163046
ACH-001020,-0.12417599601633668
ACH-001028,-0.13447641353774306
ACH-001031,0.1496778083786192
ACH-001038,-0.2840929666466834
ACH-001048,-0.1157264106786712
ACH-001050,-0.13984134291754702
ACH-001053,0.07270097295263805
ACH-001054,-0.1370054344630623
ACH-001061,-0.2965187323040213
ACH-001067,-0.05323936989440827
ACH-001075,-0.3647693623101869
ACH-001096,-0.12258271938225195
ACH-001111,0.024123805327684003
ACH-001119,-0.1880623543403643
ACH-001128,0.011737286261687279
ACH-001134,-0.1352851216299658
