,TEX10 (54881)
ACH-000004,-0.8495617566100191
ACH-000005,-0.7239558922022824
ACH-000007,-0.5269275890712863
ACH-000009,-0.6948068843137302
ACH-000011,-0.6734943134163898
ACH-000012,-0.5743384285143169
ACH-000013,-0.8386926878682733
ACH-000014,-0.7711311089646812
ACH-000015,-0.6842789186407199
ACH-000017,-0.4742787539050333
ACH-000018,-0.7851687983346944
ACH-000019,-0.6329641658984382
ACH-000021,-0.7335598333538822
ACH-000022,-0.5908533286684553
ACH-000025,-0.3998208102943631
ACH-000028,-0.7011069779212484
ACH-000030,-0.4908764848036621
ACH-000035,-0.9168610624008412
ACH-000036,-0.8137689981360291
ACH-000037,-1.0191741639859866
ACH-000039,-0.5200308482372736
ACH-000040,-0.6572484079375175
ACH-000041,-0.6645386356041083
ACH-000042,-0.5045670277592391
ACH-000045,-0.5330455822716545
ACH-000047,-0.58068447184996
ACH-000052,-0.7057597896728817
ACH-000053,-0.6579393174789612
ACH-000054,-0.673732790783947
ACH-000055,-0.6110668734751754
ACH-000060,-0.5260369202363591
ACH-000067,-0.500058394927334
ACH-000070,-0.6167747664692056
ACH-000075,-0.6993126694109241
ACH-000078,-0.7090891165442035
ACH-000082,-0.6069279812584558
ACH-000085,-0.8791590230275729
ACH-000086,-0.8064686668613674
ACH-000087,-0.6971379565643626
ACH-000092,-0.5541274777580079
ACH-000095,-0.6679535112795366
ACH-000097,-0.8493483930667071
ACH-000098,-0.5037089125310921
ACH-000099,-0.4750661216720849
ACH-000108,-0.7813937033466587
ACH-000113,-0.5963829916912466
ACH-000116,-0.629931917270046
ACH-000118,-0.5723031599181221
ACH-000120,-0.7555999598107414
ACH-000123,-0.6719873386742645
ACH-000127,-0.5424823689286696
ACH-000128,-0.5415369228089899
ACH-000132,-0.5045483420698049
ACH-000133,-0.5699342933622706
ACH-000137,-0.6625245174430768
ACH-000138,-0.8546338975490104
ACH-000142,-0.5576980313373696
ACH-000143,-0.6991387420692871
ACH-000146,-0.7083064373359469
ACH-000148,-0.6829196610249011
ACH-000150,-0.4104158184434305
ACH-000152,-0.5989417315611006
ACH-000153,-0.5666641860497675
ACH-000159,-0.7903440869012467
ACH-000160,-0.26509034943273385
ACH-000163,-0.7925080239791608
ACH-000167,-0.0727674504194715
ACH-000168,-0.6826993567818018
ACH-000169,-0.650949729564319
ACH-000178,-0.579448123987022
ACH-000183,-0.7334343811603575
ACH-000188,-0.5143275756424086
ACH-000189,-0.8765586719896721
ACH-000190,-0.1861540885031811
ACH-000198,-0.7274455743835017
ACH-000203,-0.6829858969037182
ACH-000204,-0.4660294808659379
ACH-000206,-0.7207441483145243
ACH-000207,-0.5737921468487547
ACH-000208,-0.5054779050559594
ACH-000210,-0.8039377243621696
ACH-000211,-0.4000692672757079
ACH-000215,-0.5977295500500239
ACH-000221,-0.9642910521499796
ACH-000222,-0.7096799356352567
ACH-000223,-0.5305785008156183
ACH-000226,-0.6185777009513918
ACH-000227,-0.2803489721547069
ACH-000228,-0.7464527023265263
ACH-000231,-0.5247208563446646
ACH-000232,-0.5417704522039721
ACH-000233,-0.5448776586374431
ACH-000234,-0.5047045127802795
ACH-000235,-0.7322850355264927
ACH-000237,-0.582919807767432
ACH-000238,-0.7050658599591177
ACH-000242,-0.4866501288657179
ACH-000243,-0.448559073411368
ACH-000244,-0.6068763930579992
ACH-000246,-0.7819163351850147
ACH-000248,-0.5875425528607149
ACH-000250,-0.4268946965206833
ACH-000251,-0.35200323161952923
ACH-000252,-0.6544888665554559
ACH-000253,-0.7355207736055025
ACH-000255,-0.7216253067031152
ACH-000256,-0.6685835199239218
ACH-000257,-0.4995212709219067
ACH-000258,-0.7979839906671877
ACH-000259,-0.6332811154407005
ACH-000260,-0.5762436744055589
ACH-000261,-0.641455442096054
ACH-000262,-0.7265806567945614
ACH-000263,-0.73279622451292
ACH-000264,-0.4909235658553247
ACH-000265,-0.5574972467246674
ACH-000266,-0.6525149286779773
ACH-000272,-0.5779704170409046
ACH-000274,-0.5487435925185282
ACH-000277,-0.6959316157136635
ACH-000278,-0.4435905613889312
ACH-000279,-0.4918108850614033
ACH-000280,-0.9853638097529394
ACH-000281,-0.5542958092728729
ACH-000288,-0.4442942872261641
ACH-000291,-0.7764949819617448
ACH-000293,-0.5636456067736899
