,DAP3 (7818)
ACH-000146,-0.3801385399005402
ACH-000148,-0.4707115102481886
ACH-000150,-0.8388713905272038
ACH-000152,-0.42573803226624657
ACH-000153,-0.6784957850621091
ACH-000159,-0.4643128479211238
ACH-000160,-0.5087504134649918
ACH-000163,-0.6027028454391664
ACH-000167,-0.3487353675597851
ACH-000168,-0.27576848309481417
ACH-000169,-0.4992916424383589
ACH-000178,-0.3956049541753032
ACH-000183,-0.31914593199361113
ACH-000188,-0.490484998608796
ACH-000189,-0.6386747524724712
ACH-000190,-0.8092359657692484
ACH-000198,-0.441798390313984
ACH-000203,-0.5514126631937182
ACH-000204,-0.5380968609721521
ACH-000206,-0.11916963075677095
ACH-000207,-0.43721133961695297
ACH-000208,-0.3457189612340122
ACH-000210,-0.6781719816480399
ACH-000211,-0.3875928146728112
ACH-000215,-0.6089210408912822
ACH-000221,-0.5238467119117458
ACH-000222,-0.38106309704246427
ACH-000223,-0.5164063788459934
ACH-000226,-0.3446383949746549
ACH-000227,-0.4456271364273877
ACH-000228,-0.4303772424521494
ACH-000231,-0.3832449889630515
ACH-000232,-0.6945620946121346
ACH-000233,-0.35008429959071125
ACH-000234,-0.3993099623527136
ACH-000235,-0.40413678437846295
ACH-000237,-0.261853172643112
ACH-000238,-0.41005807574195546
ACH-000242,-0.4552607291978482
ACH-000243,-0.3398875612199218
ACH-000244,-0.4601794503631697
ACH-000246,-0.4751862549391991
ACH-000248,-0.5887231412108647
ACH-000250,-0.16537535232577807
ACH-000251,-0.4870960261065717
ACH-000252,-0.5707521303215642
ACH-000253,-0.2687689924355953
ACH-000255,-0.5211693231302847
ACH-000256,-0.4464983160522695
ACH-000257,-0.629646194287398
ACH-000258,-0.5538234233968208
ACH-000259,-0.5911725079843074
ACH-000260,-0.4234478333789693
ACH-000261,-0.21556524829713106
ACH-000262,-0.6008729454161666
ACH-000263,-0.4978533905082804
ACH-000264,-0.4877058496784054
ACH-000265,-0.6098977519460044
ACH-000266,-0.2165202038469704
ACH-000272,-0.3256019955191227
ACH-000274,-0.2795093186876432
ACH-000277,-0.4174581591120065
ACH-000278,-0.22458736310694002
ACH-000279,-0.5086933841368579
ACH-000280,-0.2980299608007091
ACH-000281,-0.5808629271294656
ACH-000288,-0.7193615430401468
ACH-000291,-0.3542862356550793
ACH-000293,-0.5013638905129074
ACH-000294,-0.3998633208365559
ACH-000295,-0.3890721993407816
ACH-000296,-0.4317562738620401
ACH-000302,-0.5236257858691159
ACH-000304,-0.5763499747891694
ACH-000307,-0.3590809933261962
ACH-000308,-0.4223722163665401
ACH-000310,-0.4138420230066341
ACH-000311,-0.34259519526040555
ACH-000312,-0.5539264021800108
ACH-000315,-0.3944661290628445
ACH-000316,-0.3403272225707788
ACH-000317,-0.5016339127877575
ACH-000318,-0.40748167131278346
ACH-000319,-0.4231154375706259
ACH-000320,-0.3185044019539751
ACH-000322,-0.38867342269000493
ACH-000323,-0.7014395373824734
ACH-000324,-0.37077372122348384
ACH-000329,-0.5304301974753854
ACH-000330,-0.5029870855818096
ACH-000331,-0.4319355717906431
ACH-000332,-0.2452084748279287
ACH-000334,-0.4730646197185097
ACH-000335,-0.42681723017461387
ACH-000336,-0.2942675654200612
ACH-000337,-0.5224276613980782
ACH-000338,-0.8780589423058249
ACH-000339,-0.3792543820513574
ACH-000341,-0.5000562599600489
ACH-000348,-0.4488098317474149
ACH-000350,-0.3790142178957536
ACH-000352,-0.3281083272066032
ACH-000356,-0.5416088452172775
ACH-000361,-0.2671046758098834
ACH-000362,-0.2289593655749165
ACH-000363,-0.3942516051035261
ACH-000364,-0.5243143818676074
ACH-000365,-0.4962478601851525
ACH-000366,-0.30418239493377536
ACH-000368,-0.472796487497133
ACH-000374,-0.7651690685368502
ACH-000375,-0.4630275542607345
ACH-000376,-0.7304011276686132
ACH-000381,-0.6448522892104518
ACH-000383,-0.4352294531145168
ACH-000387,-0.4396693605231938
ACH-000389,-0.11215367005806094
ACH-000390,-0.5946487357879849
ACH-000393,-0.2312916126684434
ACH-000395,-0.3097141844237725
ACH-000396,-0.6005804433161451
ACH-000397,-0.3762949684126105
ACH-000401,-0.39612811884199695
ACH-000402,-0.17581725048124644
ACH-000403,-0.4515850542908424
ACH-000404,-0.5232422587335981
ACH-000406,-0.5908982576055157
ACH-000407,-0.4515597510381626
ACH-000408,-0.5271493334637286
ACH-000410,-0.4530495028444998
ACH-000411,-0.2341839541660703
ACH-000414,-0.27163497507938805
ACH-000415,-0.5113936728395106
ACH-000416,-0.3099632591583173
ACH-000420,-0.2925189879108959
ACH-000421,-0.3976674728962413
ACH-000424,-0.4964921384405014
ACH-000425,-0.4145134280733374
ACH-000426,-0.23816161809815226
ACH-000427,-0.4289269960224424
ACH-000433,-0.4695714264373296
ACH-000435,-0.5360575278310028
ACH-000436,-0.4076990952107635
ACH-000444,-0.27711778413132315
ACH-000445,-0.6285875232671134
ACH-000448,-0.24614568775899456
ACH-000450,-0.3986114624931869
ACH-000452,-0.3764088589532421
ACH-000454,-0.7425794839026532
ACH-000458,-0.4995331318301025
ACH-000459,-0.6365601001764226
ACH-000460,-0.4164793014138268
ACH-000461,-0.6808444240868258
ACH-000463,-0.2349425145405508
ACH-000464,-0.4383958004535195
ACH-000466,-0.4517524682401832
ACH-000467,-0.5366019218921219
ACH-000468,-0.4571316216873959
ACH-000469,-0.4691496751540562
ACH-000470,-0.320877190130936
ACH-000471,-0.2607962163783943
ACH-000472,-0.3747690514156389
ACH-000473,-0.4745294590772915
ACH-000475,-0.4455427440129464
ACH-000476,-0.5194956420064546
ACH-000477,-0.423178168903236
ACH-000479,-0.5939629247827053
ACH-000480,-0.6162119403548948
ACH-000481,-0.3833532502428063
ACH-000483,-0.6038451274991915
ACH-000484,-0.5000613388329243
ACH-000485,-0.2966256924148185
ACH-000486,-0.4275307363097601
ACH-000487,-0.7442491279736415
ACH-000488,-0.6396957326983843
ACH-000490,-0.5491807139495991
ACH-000491,-0.6887627851957471
ACH-000495,-0.4276153026070112
ACH-000496,-0.3324679775517245
ACH-000499,-0.6052218259073755
ACH-000500,-0.6082193698729054
ACH-000502,-0.28423305670161986
ACH-000503,-0.7009901480191338
ACH-000505,-0.37855352971893147
ACH-000507,-0.6759136364829474
ACH-000510,-0.5744674206915595
ACH-000511,-0.3026038175827088
ACH-000512,-0.38825899027442456
ACH-000516,-0.30629563613562544
ACH-000517,-0.32829078460773603
ACH-000518,-0.4159856999294243
ACH-000520,-0.22835338590774384
ACH-000521,-0.5224164058199764
ACH-000522,-0.4630064278234471
ACH-000524,-0.3780035119749878
ACH-000527,-0.4282356174287689
ACH-000528,-0.5422590697598226
ACH-000537,-0.4699999779481418
ACH-000541,-0.4175235479835057
ACH-000542,-0.3684599173603896
ACH-000544,-0.39519523840776055
ACH-000545,-0.4815802144584394
ACH-000547,-0.4756142591220194
ACH-000548,-0.3943783867485513
ACH-000549,-0.7710762177685648
ACH-000550,-0.4342514166197993
ACH-000552,-0.5967427401747433
ACH-000556,-0.5579228571526884
ACH-000557,-0.1815301461758222
ACH-000569,-0.6245808732342211
ACH-000570,-0.43666478148181387
ACH-000571,-0.4909363616269163
ACH-000573,-0.32630617572805
ACH-000576,-0.16342353379425448
ACH-000579,-0.4478311000562464
ACH-000580,-0.2983505900728357
ACH-000584,-0.4476705311130804
ACH-000585,-0.3380170794384015
ACH-000588,-0.32669176725486043
ACH-000589,-0.7187297657549672
ACH-000591,-0.3636636464345979
ACH-000593,-0.5582170284831887
ACH-000600,-0.449919511020789
ACH-000601,-0.6505880478439554
ACH-000605,-0.529566961291729
ACH-000606,-0.6021557960214261
ACH-000608,-0.3670718441596014
ACH-000614,-0.6071005421960717
ACH-000616,-0.522618787914044
ACH-000618,-0.5198929067227143
ACH-000619,-0.6538083665225339
ACH-000620,-0.5755310795500513
ACH-000621,-0.3565180933731961
ACH-000622,-0.5023476136392653
ACH-000623,-0.48254851617863104
ACH-000624,-0.2032753935277566
ACH-000627,-0.5680315647749835
ACH-000630,-0.6434899241285975
ACH-000631,-0.3488138821145392
ACH-000632,-0.3287215525318148
ACH-000633,-0.7018256164612071
ACH-000637,-0.4164256004240954
ACH-000638,-0.5736607573543522
ACH-000646,-0.5802942297519864
ACH-000647,-0.5566359937444053
ACH-000648,-0.3022871809825465
ACH-000649,-0.4142608313776403
ACH-000651,-0.7243385632877436
ACH-000652,-0.4697204307437332
ACH-000653,-0.3800781936533283
ACH-000657,-0.4473996659866271
ACH-000658,-0.3495747037624642
ACH-000661,-0.3426635770637413
ACH-000662,-0.7450150921164849
ACH-000663,-0.4798051031773696
ACH-000665,-0.3230046005180701
ACH-000671,-0.5106357084802204
ACH-000672,-0.4495615476657688
ACH-000673,-0.3540584655067968
ACH-000676,-0.6736884194123629
ACH-000677,-0.5555780625136215
ACH-000681,-0.3962924813679583
ACH-000683,-0.6519451752724074
ACH-000684,-0.537012060234615
ACH-000688,-0.4196689177527723
ACH-000693,-0.5862115066680164
ACH-000694,-0.6146214132042278
ACH-000695,-0.508803226251811
ACH-000696,-0.6851629267639293
ACH-000697,-0.3698570673926504
ACH-000699,-0.5639588920700156
ACH-000701,-0.5599096825521201
ACH-000706,-0.5546386957348575
ACH-000711,-0.6509061600728948
ACH-000713,-0.6697070260054613
ACH-000714,-0.0965580672882199
ACH-000718,-0.2400260449392431
ACH-000720,-0.4953751613602893
ACH-000721,-0.7227639004479779
ACH-000724,-0.4147145433587745
ACH-000725,-0.5309103406792375
ACH-000732,-0.4884749537667733
ACH-000734,-0.7270063314653936
ACH-000735,-0.5064212717763186
ACH-000736,-0.5126990488014064
ACH-000738,-0.5503884402502542
ACH-000746,-0.7527984396509099
ACH-000747,-0.8326723763001049
ACH-000748,-0.2894811781022593
ACH-000753,-0.4384270840418065
ACH-000756,-0.3883766209146777
ACH-000757,-0.6309916353151727
ACH-000758,-0.5147278888269565
ACH-000760,-0.6254102152350958
ACH-000762,-0.4258550858417972
ACH-000763,-0.31367475731124705
ACH-000764,-0.3502014842156181
ACH-000765,-0.5823438955090621
ACH-000766,-0.3528829963956613
ACH-000767,-0.4378252748293988
ACH-000768,-0.3363097937580824
ACH-000769,-0.4942343322813478
ACH-000770,-0.4478718296243082
ACH-000771,-0.5436405247282228
ACH-000773,-0.3776692339896413
ACH-000776,-0.3791635588672557
ACH-000777,-0.3238651768334547
ACH-000778,-0.4658127437824579
ACH-000781,-0.41477867027154103
ACH-000782,-0.4528235674857152
ACH-000783,-0.3309472341522359
ACH-000784,-0.7075673038463991
ACH-000785,-0.6484097311455923
ACH-000787,-0.5447745301398107
ACH-000788,-0.27929112430630865
ACH-000791,-0.4755844506665028
ACH-000792,-0.29642288141573553
ACH-000794,-0.538324933197858
ACH-000796,-0.4939028241098269
ACH-000798,-0.2930566126442609
ACH-000799,-0.6205922360250226
ACH-000800,-0.4674518426072726
ACH-000802,-0.5092222979534952
ACH-000804,-0.3062179559098058
ACH-000805,-0.5889298788824731
ACH-000809,-0.5293625091508748
ACH-000810,-0.22157236960905394
ACH-000811,-0.4297122976232871
ACH-000817,-0.4500754971464859
ACH-000819,-0.4548346174249639
ACH-000820,-0.5189936031419967
ACH-000821,-0.3799107238535308
ACH-000822,-0.4280629664900221
ACH-000823,-0.5161968913632589
ACH-000824,-0.23839062713701936
ACH-000827,-0.1562589312975176
ACH-000829,-0.4022768750228509
ACH-000831,-0.6343400014417521
ACH-000832,-0.6688612492303968
ACH-000833,-0.288000818907334
ACH-000834,-0.705504422344728
ACH-000835,-0.660192347730199
ACH-000836,-0.5835717006157657
ACH-000837,-0.4957627591218729
ACH-000838,-0.4404376943955925
ACH-000839,-0.4185923943752275
ACH-000840,-0.3665179557604008
ACH-000841,-0.32623448762791113
ACH-000843,-0.5940089671781157
ACH-000846,-0.5162751279004707
ACH-000847,-0.427128065911178
ACH-000848,-0.5919899569956295
ACH-000849,-0.6789068905437884
ACH-000851,-0.5766257129447012
ACH-000855,-0.5255902441880393
ACH-000856,-0.4941535625545025
ACH-000858,-0.6640704896184847
ACH-000859,-0.3514918311982951
ACH-000861,-0.5187124181594488
ACH-000862,-0.6134475177458861
ACH-000865,-0.6174525477230312
ACH-000866,-0.4477873292387477
ACH-000867,-0.3790358938801658
ACH-000869,-0.3775651959704943
ACH-000872,-0.2512380670361276
ACH-000873,-0.5389528952292624
ACH-000876,-0.6071123574975115
ACH-000878,-0.2100595806990272
ACH-000880,-0.2120029637948028
ACH-000881,-0.3879081708706305
ACH-000882,-0.5213774804476632
ACH-000884,-0.6357283938712917
ACH-000885,-0.5514253199631878
ACH-000887,-0.4586982325936169
ACH-000889,-0.5192736335265554
ACH-000896,-0.3824870796193745
ACH-000898,-0.5138055304296977
ACH-000900,-0.553043540703278
ACH-000901,-0.41088696277590137
ACH-000905,-0.6175623224354169
ACH-000906,-0.4739118011703105
ACH-000907,-0.4741171323472807
ACH-000910,-0.4850268265154216
ACH-000911,-0.6666305882267906
ACH-000912,-0.4548187265081075
ACH-000913,-0.5363705769055018
ACH-000915,-0.7529761003046834
ACH-000916,-0.4276679252696724
ACH-000917,-0.3986350154902372
ACH-000920,-0.5455756952158932
ACH-000921,-0.6692955225718834
ACH-000924,-0.8241502985900326
ACH-000926,-0.4636233064838646
ACH-000928,-0.4899210193259416
ACH-000929,-0.5026341103647848
ACH-000932,-0.6002282894461534
ACH-000935,-0.5319937621718238
ACH-000936,-0.7152681109597046
ACH-000937,-0.5310528520692646
ACH-000938,-0.4997685239816712
ACH-000939,-0.7144015162977991
ACH-000941,-0.5137856076556843
ACH-000943,-0.5365220474296264
ACH-000946,-0.4234273101065304
ACH-000947,-0.6150936148594028
ACH-000948,-0.3850201760266691
ACH-000950,-0.4381147074233007
ACH-000953,-0.2214081153056026
ACH-000954,-0.8053879269366954
ACH-000957,-0.5908790366828651
ACH-000958,-0.317696267434723
ACH-000960,-0.4039177109923752
ACH-000963,-0.5674258325046615
ACH-000968,-0.5200117526468646
ACH-000969,-0.6289335551561324
ACH-000972,-0.37150839880219777
ACH-000973,-0.6754214822195176
ACH-000974,-0.3178512529294213
ACH-000978,-0.4683589485262889
ACH-000984,-0.7241141873632668
ACH-000986,-0.6063362313764903
ACH-000988,-0.379787077824114
ACH-000993,-0.4060815921510166
ACH-000994,-0.6042986992784041
ACH-000996,-0.3998372408621948
ACH-001001,-1.1386431536763322
ACH-001020,-0.436479648690662
ACH-001028,-0.7069378523789548
ACH-001031,-0.3129677255476361
ACH-001038,-0.6010952009549458
ACH-001048,-0.4752592020339683
ACH-001050,-0.3613251618551034
ACH-001053,-0.5164683292961385
ACH-001054,-0.4273567070180889
ACH-001061,-0.5300236411148735
ACH-001067,-0.27842097329194065
ACH-001075,-0.3688348145800733
ACH-001096,-0.4617882724908662
ACH-001111,-0.2298459380582697
ACH-001119,-0.5696124647891163
ACH-001128,-0.54400478825971
ACH-001134,-0.3868204218615468
ACH-001151,-0.20108413825029803
ACH-001163,-0.7633053070955815
ACH-001164,-0.5988998970414429
ACH-001183,-0.3276812367109559
ACH-001192,-0.3587089716696245
ACH-001193,-0.6796465195626903
ACH-001196,-0.25383352054925346
ACH-001197,-0.2762295442932186
ACH-001205,-0.3941660141784312
ACH-001211,-0.508681748077875
ACH-001212,-0.5000199550434697
ACH-001228,-0.5004963571528311
ACH-001232,-0.4085568369117942
ACH-001239,-0.5739870717975997
ACH-001270,-0.7122816351254078
ACH-001274,-0.2423467383313149
ACH-001275,-0.4949711280385943
ACH-001277,-0.4783131955932406
ACH-001278,-0.5198791432437844
ACH-001280,-0.618503536211176
ACH-001283,-0.3749825588169965
ACH-001289,-0.4351711381721057
ACH-001300,-0.3801029370335223
ACH-001301,-0.326344455995613
ACH-001302,-0.4189272692496319
ACH-001306,-0.37067923428772204
ACH-001318,-0.5411472548982736
ACH-001322,-0.3062099276138587
ACH-001328,-0.7144589121749801
ACH-001332,-0.9398415488525179
ACH-001336,-0.7370678837736805
ACH-001346,-0.5208873427532327
ACH-001353,-0.23235754601836345
ACH-001354,-0.39130985374908384
ACH-001367,-0.4178752807152197
ACH-001368,-0.6498580483383711
ACH-001374,-0.40442967535588703
ACH-001377,-0.25691715795923553
ACH-001380,-0.5550176006835903
ACH-001391,-0.3307587581232085
ACH-001408,-0.32098009422925844
ACH-001430,-0.5309515696497201
ACH-001431,-0.476148884552633
ACH-001450,-0.5646344847555743
ACH-001496,-0.7309188922262775
ACH-001500,-0.5729711339467494
ACH-001523,-0.6493346392475771
ACH-001532,-0.4644745261853105
ACH-001550,-0.531220279907832
ACH-001552,-0.39559535138878016
ACH-001554,-0.4328412189196361
ACH-001654,-0.2778190895754627
ACH-001735,-0.2903813699720528
ACH-001736,-0.6380463595771151
ACH-001737,-0.33088672171110145
ACH-001740,-0.3670325780598016
ACH-001745,-0.2857824381398483
ACH-001765,-0.5123955722101311
