,CAT (847)
ACH-000004,0.015450356403241753
ACH-000005,-0.23197996710507984
ACH-000007,-0.19548079450626893
ACH-000009,0.036450252699232535
ACH-000011,0.1098263747306444
ACH-000012,-0.03137009093067218
ACH-000013,-0.03640285246998756
ACH-000014,-0.0679021479724916
ACH-000015,0.11149776501524164
ACH-000017,0.006322023502734892
ACH-000018,-0.15324443220767806
ACH-000019,-0.048678340087006826
ACH-000021,-0.029140101880839018
ACH-000022,-0.08179914985114167
ACH-000025,-0.12430915253803175
ACH-000028,0.0048875671826026324
ACH-000030,-0.10807644533288543
ACH-000035,-0.15228033691609275
ACH-000036,-0.06552731224135126
ACH-000037,0.09854657345954096
ACH-000039,0.06082522042823235
ACH-000040,-0.1401750783895037
ACH-000041,0.11434856601966716
ACH-000042,-0.17962713614542344
ACH-000045,0.06210846142688571
ACH-000047,-0.009954251682115231
ACH-000052,0.005270872081769352
ACH-000053,0.030582615555216207
ACH-000054,0.011444303238041931
ACH-000055,-0.046436369407616314
ACH-000060,0.06496462636388774
ACH-000067,0.07196479898914683
ACH-000070,0.07830539138451482
ACH-000075,-0.05902256766427694
ACH-000078,0.009974260620426756
ACH-000082,0.06935145457445613
ACH-000085,0.21347868668262585
ACH-000086,0.04825767815881216
ACH-000087,-0.01118702900782057
ACH-000092,0.12191534712390432
ACH-000095,0.09651112511293704
ACH-000097,0.08377698929780254
ACH-000098,0.04685342406374172
ACH-000099,0.0011690270676821145
ACH-000108,-0.028156159625648536
ACH-000113,0.01824890232586291
ACH-000116,0.07386002150102214
ACH-000118,-0.015616917763669622
ACH-000120,-0.04905365147587437
ACH-000123,-0.0783716689415621
ACH-000127,0.005160698993608254
ACH-000128,-0.08807203237573034
ACH-000132,0.044424597035786835
ACH-000133,-0.10532765035573502
ACH-000137,-0.10633756874721224
ACH-000138,-0.12075313777581548
ACH-000142,-0.2353645637247576
ACH-000143,-0.031541642623500066
ACH-000146,0.07196273746404902
ACH-000148,-0.01734430075926419
ACH-000150,-0.014791379981981562
ACH-000152,0.08015405761366287
ACH-000153,0.06514477317777348
ACH-000159,-0.010857675369492704
ACH-000160,-0.015280766401932329
ACH-000163,0.023418770169174426
ACH-000167,-0.15366823158477905
ACH-000168,0.04739925887408974
ACH-000169,-0.05421398922855213
ACH-000178,0.02115213229755622
ACH-000183,0.07916689732323684
ACH-000188,0.046381734551997504
ACH-000189,-0.11900932398031885
ACH-000190,0.18350527917044326
ACH-000198,-0.03489517573655175
ACH-000203,0.15934161335517028
ACH-000204,-0.05457919313871052
ACH-000206,0.051514388754083915
ACH-000207,-0.195189081925238
ACH-000208,0.028372305344221273
ACH-000210,0.11032656979319796
ACH-000211,0.0412567088751053
ACH-000215,-0.097108761892053
ACH-000221,-0.1257330106395224
ACH-000222,0.07595499677659844
ACH-000223,0.0050569279198006
ACH-000226,0.0719775299610392
ACH-000227,0.037405470523686535
ACH-000228,0.1641243442834236
ACH-000231,0.00382552811229414
ACH-000232,-0.08897349360356628
ACH-000233,0.04140948640210495
ACH-000234,0.03576203961031082
ACH-000235,-0.03751886074009705
ACH-000237,0.016253944460467826
ACH-000238,0.041288174099753126
ACH-000242,0.421388470624896
ACH-000243,-0.041465105430703496
ACH-000244,-0.09678303941505756
ACH-000246,0.03622963311583043
ACH-000248,0.13751393181137955
ACH-000250,-0.06146720415093359
ACH-000251,-0.044672986157596586
ACH-000252,-0.0555310510315244
ACH-000253,-0.03785613567515365
ACH-000255,-0.16042221680100435
ACH-000256,0.03734055084156525
ACH-000257,0.034343859628411966
ACH-000258,0.21969090889710446
ACH-000259,-0.05112927548091261
ACH-000260,-0.011072290159762205
ACH-000261,0.033531706693069936
ACH-000262,0.14062615042125956
ACH-000263,-0.05727500746241429
ACH-000264,-0.08594083703178483
ACH-000265,-0.04094731798457989
ACH-000266,-0.004137743415009578
ACH-000272,-0.021313743896583363
ACH-000274,-0.05248594118881133
ACH-000277,0.04793681762141306
ACH-000278,-0.08937883624927781
ACH-000279,-0.02878362010279728
ACH-000280,0.08605479535782001
ACH-000281,-0.016422112583552688
ACH-000288,-0.06297856306880123
ACH-000291,0.08705551185614094
ACH-000293,-0.06962359109010736
ACH-000294,-0.07995372099881368
ACH-000295,-0.16749978262706106
ACH-000296,-0.041701633171422746
ACH-000302,0.010282630946512685
ACH-000304,-0.04122196507588293
ACH-000307,0.034721923133568235
ACH-000308,0.0035023934658522
ACH-000310,0.04010169146883988
ACH-000311,-0.14343840299856594
ACH-000312,0.01767308669824399
ACH-000315,-0.046640325732020885
ACH-000316,0.008292209697294564
ACH-000317,-0.09255587528117017
ACH-000318,0.03892955226224202
ACH-000319,-0.06103490899399865
ACH-000320,0.03592226895514936
ACH-000322,0.12195773382826175
ACH-000323,-0.12857166690662938
ACH-000324,0.02614485776746143
ACH-000329,-0.07364752448788525
ACH-000330,-0.1486795198759117
ACH-000331,0.032568820122357615
ACH-000332,-0.010647047291563868
ACH-000334,0.08712607036724536
ACH-000335,-0.016353735936423166
ACH-000336,0.009365927117360395
ACH-000337,-0.09140106803032573
ACH-000338,0.07380350111767194
ACH-000339,0.005385831480734393
ACH-000341,-0.10830639510210884
ACH-000348,-0.07156229574703285
ACH-000350,-0.014169363982437969
ACH-000352,-0.038998162951457374
ACH-000356,0.04620160894460413
ACH-000361,0.001372789685209485
ACH-000362,0.02913641380449648
ACH-000363,0.02323374973532156
ACH-000364,-0.020535552852130386
ACH-000365,-0.03307725239322611
ACH-000366,-0.018165754369318887
ACH-000368,-0.0815569086123435
ACH-000374,-0.0446158970297484
ACH-000375,-0.09037722321666178
ACH-000376,-0.03155211551359696
ACH-000381,0.10826856595198442
ACH-000383,-0.04823761020224771
ACH-000387,-0.041420790850878735
ACH-000389,0.04658619261386992
ACH-000390,0.03620946656711865
ACH-000393,-0.02910802073003185
ACH-000395,0.014206363603288544
ACH-000396,0.04417035683404491
ACH-000397,0.06398188241915742
ACH-000401,-0.05820042553126643
ACH-000402,0.14474361172960432
ACH-000403,0.005001179631782862
ACH-000404,0.13925392570983064
ACH-000406,-0.046815267657427016
ACH-000407,0.051677528058973264
ACH-000408,-0.10112367896844672
ACH-000410,-0.008498771145099874
ACH-000411,-0.017793467454511568
ACH-000414,0.06448614116776102
ACH-000415,-0.0955298670840563
ACH-000416,0.037565294316131655
ACH-000420,-0.004448096407505951
ACH-000421,-0.012607975357562732
ACH-000424,0.023573018422713605
ACH-000425,0.02104431379597426
ACH-000426,0.1500508910158648
ACH-000427,-0.037303441717123534
ACH-000433,0.015269360548642334
ACH-000435,0.1433476139910758
ACH-000436,-0.03205141686439877
ACH-000444,-0.07291676855736258
ACH-000445,0.07555415936612822
ACH-000448,0.08653965105535158
ACH-000450,0.014659641969013931
ACH-000452,0.037580988305633986
ACH-000454,-0.548483172121167
ACH-000458,-0.023669541159032446
ACH-000459,-0.009859583270961418
ACH-000460,0.0009266378490604168
ACH-000461,-0.05466548398553234
ACH-000463,-0.06884183764945953
ACH-000464,-0.1079821378809529
ACH-000466,0.044505900918711684
ACH-000467,0.046775954242877685
ACH-000468,-0.01944217858575062
ACH-000469,0.004716976998564763
ACH-000470,-0.041145680545583235
ACH-000471,-0.09686884483541937
ACH-000472,-0.035904236388375865
ACH-000473,0.0424765810598996
ACH-000475,0.045172739213598836
ACH-000476,-0.06509032214201511
ACH-000477,-0.007113638430017159
ACH-000479,-0.27363966344409285
ACH-000480,0.11483734178880972
ACH-000481,0.09367825679501998
ACH-000483,-0.10379486854403812
ACH-000484,0.17205415389396594
ACH-000485,-0.017263921790817212
ACH-000486,-0.08742148684992437
ACH-000487,0.028435580495182244
ACH-000488,-0.017015260435934033
ACH-000490,-0.03279170555293298
ACH-000491,-0.07829719503358977
ACH-000495,-0.18731495076653049
ACH-000496,-0.003945402595418993
ACH-000499,0.051889422636957984
ACH-000500,-0.0666883182068643
ACH-000502,-0.06305480509349101
ACH-000503,-0.02337642927165465
ACH-000505,-0.05004558350925722
ACH-000507,0.16010015383404405
ACH-000510,-0.12443934246891583
ACH-000511,-0.04139591289377617
ACH-000512,0.06829725644986205
ACH-000516,-0.04556906333558064
ACH-000517,0.005279574331090404
ACH-000518,-0.07319206272145543
ACH-000520,-0.1567001236528508
ACH-000521,0.00670886253793864
ACH-000522,-0.0049063148339085535
ACH-000524,0.048395989949533175
ACH-000527,0.03498592599942475
ACH-000528,0.0776563453415184
ACH-000537,-0.03191121568883305
ACH-000541,-0.1684748329407231
ACH-000542,0.03572885628265048
ACH-000544,-0.008271219751317867
ACH-000545,-0.02070136786169857
ACH-000547,-0.030607794628524164
ACH-000548,0.014155235028370357
ACH-000549,-0.021532496448336838
ACH-000550,-0.06088668757367305
ACH-000552,0.05033869209995513
ACH-000556,-0.07972369375743392
ACH-000557,-0.01630829516108905
ACH-000569,-0.019152897842869897
ACH-000570,-0.07606365108904055
ACH-000571,-0.04585316367630062
ACH-000573,-0.024003242348185738
ACH-000576,0.07094199787031934
ACH-000579,-0.062157602397014435
ACH-000580,-0.08921638761208166
ACH-000584,-0.047261423724689736
ACH-000585,0.041806571326462066
ACH-000588,-0.058449184842192164
ACH-000589,-0.02545682238480837
ACH-000591,-0.01354363242185639
ACH-000593,0.008273730453080037
ACH-000600,-0.03332659789299263
ACH-000601,-0.07443612934559525
ACH-000605,-0.06050120712090554
ACH-000606,0.03661276256190085
ACH-000608,-0.03277935461620341
ACH-000614,-0.1116517496579776
ACH-000616,0.0038961026887054852
ACH-000618,-0.055494712808149
ACH-000619,-0.0769923040299391
ACH-000620,0.04893794668655767
ACH-000621,0.0503066754724429
ACH-000622,-0.09497788173285016
ACH-000623,-0.1318852832005086
ACH-000624,-0.14840994019308998
ACH-000627,-0.011737893066254616
ACH-000630,0.05282679002113238
ACH-000631,0.19158938240720405
ACH-000632,-0.0725650166175501
ACH-000633,-0.025022394595326236
ACH-000637,0.07152955195739864
ACH-000638,0.018298436892917432
ACH-000646,0.1006819360081371
ACH-000647,0.04481278663886052
ACH-000648,0.08361952739398956
ACH-000649,0.011654682778596487
ACH-000651,-0.020223606898034246
ACH-000652,-0.018499605461347633
ACH-000653,-0.13328924551895138
ACH-000657,-0.006245747549902753
ACH-000658,-0.06589438618226091
ACH-000661,0.02209710012579711
ACH-000662,-0.07263577405598043
ACH-000663,0.002862399591998191
ACH-000665,-0.1045594707571743
ACH-000671,-0.01851762897290309
ACH-000672,-0.06335082749435604
ACH-000673,-0.050339590758432085
