,NR2C2 (7182)
ACH-000004,-0.20523796182424744
ACH-000005,-0.1978171990883569
ACH-000007,-0.3286272640639472
ACH-000009,-0.14488704245787787
ACH-000011,0.02909604395833284
ACH-000012,-0.1910440110352314
ACH-000013,-0.11179264358829884
ACH-000014,-0.01938848575673272
ACH-000015,-0.1107534507981892
ACH-000017,-0.17883814744290652
ACH-000018,-0.13690829591172965
ACH-000019,-0.13886400765825746
ACH-000021,-0.1310145574264488
ACH-000022,-0.10344335324536018
ACH-000025,-0.2724726696646507
ACH-000028,-0.2417257125343898
ACH-000030,-0.14141210727219866
ACH-000035,-0.20366659020580907
ACH-000036,-0.2814573129004146
ACH-000037,-0.12906289476392072
ACH-000039,-0.22206990589568504
ACH-000040,-0.20688207781580145
ACH-000041,-0.3167423103068523
ACH-000042,-0.18559868893740428
ACH-000045,0.18634391349863635
ACH-000047,-0.006913514098048612
ACH-000052,-0.5308928898284789
ACH-000053,-0.10894652051833788
ACH-000054,-0.061518243712979134
ACH-000055,-0.160439198697807
ACH-000060,0.02714209787292785
ACH-000067,-0.17176609006896382
ACH-000070,0.08667508225211575
ACH-000075,-0.6042300896497553
ACH-000078,-0.0322736866126841
ACH-000082,-0.013209850074207026
ACH-000085,-0.1366640323536508
ACH-000086,-0.19839295642179655
ACH-000087,-0.21469664512464068
ACH-000092,-0.19033209974397425
ACH-000095,-0.20310945007271305
ACH-000097,-0.30283987245122385
ACH-000098,-0.06768677662376803
ACH-000099,-0.05428307983691707
ACH-000108,0.040123489423531486
ACH-000113,-0.1312913256310941
ACH-000116,-0.21206277285253453
ACH-000118,-0.1881576534977579
ACH-000120,0.011779167963534152
ACH-000123,-0.061680979647399985
ACH-000127,-0.03398761342192766
ACH-000128,-0.033579168297964736
ACH-000132,0.14867181802100932
ACH-000133,-0.16318318193498774
ACH-000137,0.11547208124282315
ACH-000138,-0.10910056720190732
ACH-000142,-0.2582408266942708
ACH-000143,-0.03171704937344877
ACH-000146,-0.11024159019204588
ACH-000148,-0.2376906314103473
ACH-000150,-0.2955225922171961
ACH-000152,-0.15788015132379507
ACH-000153,0.24709696165494774
ACH-000159,-0.1298692836050843
ACH-000160,-0.0972134719277906
ACH-000163,-0.28019995524279084
ACH-000167,-0.43425376151823375
ACH-000168,-0.2324334875050561
ACH-000169,-0.25496564435159824
ACH-000178,0.016467574136444337
ACH-000183,-0.29076827172371394
ACH-000188,-0.2268177928983489
ACH-000189,-0.05099135188463735
ACH-000190,-0.08702646854157206
ACH-000198,-0.3956318962625381
ACH-000203,0.009730831680633932
ACH-000204,-0.4881044439983124
ACH-000206,-0.16847874551650674
ACH-000207,-0.34883816921084315
ACH-000208,-0.2651107238040364
ACH-000210,-0.21995504331762472
ACH-000211,-0.22921764438037745
ACH-000215,-0.1609788935972039
ACH-000221,0.0523895427738068
ACH-000222,-0.13642085259571682
ACH-000223,-0.2214474122152908
ACH-000226,-0.2329544586036657
ACH-000227,-0.2591128006664737
ACH-000228,-0.00948271703896272
ACH-000231,-0.0625743137301038
ACH-000232,-0.21848552550609526
ACH-000233,-0.02580180223115943
ACH-000234,-0.20904993588587006
ACH-000235,-0.06394261049789135
ACH-000237,-0.18970153326092534
ACH-000238,-0.3501931263565586
ACH-000242,-0.042572866308992825
ACH-000243,-0.26416455163815683
ACH-000244,-0.10634188421018367
ACH-000246,-0.20762339919869466
ACH-000248,-0.0047480248478849706
ACH-000250,-0.14628385490996135
ACH-000251,-0.014851244869221469
ACH-000252,0.047487389378186216
ACH-000253,-0.35194229176090025
ACH-000255,-0.2070381871068239
ACH-000256,-0.1661392351063576
ACH-000257,0.10642496565830016
ACH-000258,-0.4333259817054544
ACH-000259,-0.2417227474485296
ACH-000260,-0.15700855988572765
ACH-000261,-0.06279363197014197
ACH-000262,-0.06228413430953687
ACH-000263,-0.1818965261661217
ACH-000264,-0.10006921850202627
ACH-000265,-0.09980641450810047
ACH-000266,-0.3184534105567949
ACH-000272,-0.26259567129844474
ACH-000274,-0.2460321880306884
ACH-000277,-0.05379825472100399
ACH-000278,-0.2045498765760835
ACH-000279,-0.06934184065574438
ACH-000280,-0.1279134254545709
ACH-000281,-0.3635009998503428
ACH-000288,0.013609520332005076
ACH-000291,-0.1922738311113062
ACH-000293,-0.13042845006598786
ACH-000294,0.04020395184355799
ACH-000295,-0.2310174628024808
ACH-000296,-0.054490563633780825
ACH-000302,-0.04736300475347924
ACH-000304,0.08263784436431544
ACH-000307,-0.18156216895451327
ACH-000308,-0.17199303471097066
ACH-000310,-0.19890257407666054
ACH-000311,-0.19500796607564905
ACH-000312,-0.16417548223982684
ACH-000315,-0.10996083534693683
ACH-000316,-0.10110512002850904
ACH-000317,0.07772227918814563
ACH-000318,-0.05514030606881302
ACH-000319,-0.2632226431324449
ACH-000320,-0.21221672673434752
ACH-000322,-0.08937943738985499
ACH-000323,-0.19166724374712027
ACH-000324,0.11228254949847084
ACH-000329,-0.2340674919207957
ACH-000330,-0.05136372666014182
ACH-000331,-0.15527404616458315
ACH-000332,-0.1861210763572828
ACH-000334,-0.1859314602427816
ACH-000335,-0.2915249774253862
ACH-000336,-0.5494257897360879
ACH-000337,-0.16761374689430494
ACH-000338,0.17218471414695888
ACH-000339,-0.03159507689898509
ACH-000341,-0.07235047080505769
ACH-000348,-0.3328758565521026
ACH-000350,-0.1636325662353722
ACH-000352,0.08822707971451806
ACH-000356,-0.11409355269971885
ACH-000361,0.07404801495010699
ACH-000362,0.06206424553134525
ACH-000363,-0.1387957911687394
ACH-000364,-0.08279581157105878
ACH-000365,-0.4530041873755732
ACH-000366,-0.2432321888876021
ACH-000368,-0.34603950053445554
ACH-000374,0.021571511172540924
ACH-000375,-0.05514657769723128
ACH-000376,-0.13426808691435976
ACH-000381,-0.07083311674233687
ACH-000383,-0.07013808105661443
ACH-000387,-0.049392637289357465
ACH-000389,-0.20715175156587126
ACH-000390,-0.2781464894706371
ACH-000393,-0.14478149294874085
ACH-000395,-0.4336686166620219
ACH-000396,-0.18589143464369187
ACH-000397,-0.25274362575822296
ACH-000401,-0.3351247551941449
ACH-000402,0.2167812429257842
ACH-000403,-0.11990795245208954
ACH-000404,-0.2456159107022622
