,POMGNT1 (55624)
ACH-000401,0.038773545019218016
ACH-000402,-0.2981787211618202
ACH-000403,-0.08745386692558442
ACH-000404,0.06939177167167804
ACH-000406,-0.12952972434489848
ACH-000407,-0.08636769125364953
ACH-000408,-0.2653421666959954
ACH-000410,-0.048686818683632616
ACH-000411,-0.07970309072457635
ACH-000414,-0.09222670546759094
ACH-000415,-0.14179892540290984
ACH-000416,-0.08386494195508752
ACH-000420,-0.23401208364059706
ACH-000421,-0.025937193240874252
ACH-000424,-0.1420383430524372
ACH-000425,-0.07883478663994803
ACH-000426,-0.2406492744086217
ACH-000427,-0.1516290414527078
ACH-000433,-0.1560318299385516
ACH-000435,-0.7434388621666718
ACH-000436,0.08319371241536706
ACH-000444,0.12495513195989165
ACH-000445,-0.011788173849212064
ACH-000448,-0.08212409354806967
ACH-000450,-0.058965224135013414
ACH-000452,-0.002294221690807709
ACH-000454,-0.014646782328698697
ACH-000458,-0.030898570088289105
ACH-000459,-0.045148880816515
ACH-000460,0.0023689214245646165
ACH-000461,-0.11518824372681336
ACH-000463,-0.17460084537317755
ACH-000464,-0.09141095100882758
ACH-000466,-0.0730345737762964
ACH-000467,-0.07882561289353321
ACH-000468,-0.1037690368315658
ACH-000469,-0.14263709361995916
ACH-000470,0.05864670871223526
ACH-000471,-0.1420009956397838
ACH-000472,-0.05164209836596582
ACH-000473,-0.06312940534292143
ACH-000475,-0.15534866290873528
ACH-000476,-0.0434447100002162
ACH-000477,-0.10003047341046052
ACH-000479,0.1670554754173321
ACH-000480,-0.1556297347513758
ACH-000481,-0.1903368488843361
ACH-000483,-0.1892547999243483
ACH-000484,0.021192358551908888
ACH-000485,-0.10769280515245863
ACH-000486,-0.221877396861373
ACH-000487,-0.14827714207507314
ACH-000488,-0.060461514637713126
ACH-000490,-0.18607740452030175
ACH-000491,-0.3296005827595522
ACH-000495,-0.19788073905585285
ACH-000496,-0.13751547320859092
ACH-000499,-0.031796126102558886
ACH-000500,-0.19415763424277385
ACH-000502,-0.04776265524116724
ACH-000503,-0.06612763821509475
ACH-000505,-0.07446195240819542
ACH-000507,0.005448546067798079
ACH-000510,-0.13882749825431015
ACH-000511,-0.06991456824976623
ACH-000512,-0.08306977671264555
ACH-000516,0.06466466867971693
ACH-000517,-0.11187182347993202
ACH-000518,-0.030067321159166282
ACH-000520,-0.16477864284942742
ACH-000521,-0.2935250796696213
ACH-000522,-0.2595707821276272
ACH-000524,-0.15451326929920725
ACH-000527,-0.14102141879217006
ACH-000528,-0.09036223900835608
ACH-000537,-0.12043547394090935
ACH-000541,-0.06929762329324797
ACH-000542,-0.2515394374541665
ACH-000544,-0.2217293894522747
ACH-000545,-0.30754034019906473
ACH-000547,-0.1830593508427536
ACH-000548,-0.11735572736786574
ACH-000549,-0.12391475623241308
ACH-000550,-0.3169236720797417
ACH-000552,-0.06936910939628305
ACH-000556,-0.19664195686923733
ACH-000557,-0.19198265937757011
ACH-000569,-0.20319016570070428
ACH-000570,-0.17622409683953055
ACH-000571,-0.15586613159655094
ACH-000573,-0.061200921084001235
ACH-000576,-0.20859191818193332
ACH-000579,-0.18590286277563087
ACH-000580,-0.11648001803994625
ACH-000584,-0.14103534202647844
ACH-000585,-0.18466701162782312
ACH-000588,-0.18883154610589856
ACH-000589,-0.1000090543304043
ACH-000591,-0.12445786329414367
ACH-000593,-0.23635107715086964
ACH-000600,-0.17752088255750054
ACH-000601,-0.21211232247919595
ACH-000605,-0.1307388648428416
ACH-000606,-0.1687757562050557
ACH-000608,-0.1310646720322051
ACH-000614,-0.1928396633890911
ACH-000616,-0.10576800661038477
ACH-000618,-0.07186530655204247
ACH-000619,0.01305812309298629
ACH-000620,-0.03679302281453945
ACH-000621,-0.23801692902790916
ACH-000622,-0.10965774351065552
ACH-000623,-0.09174955562206012
ACH-000624,-0.10082767715310012
ACH-000627,-0.1856612237275672
ACH-000630,-0.24213292090755906
ACH-000631,0.02668181902119312
ACH-000632,-0.2389224082363716
ACH-000633,-0.24063626741789496
ACH-000637,-0.040688877313593504
ACH-000638,-0.262881089145061
ACH-000646,-0.020581536453218044
ACH-000647,-0.07699007013700025
ACH-000648,-0.18709174127112968
ACH-000649,-0.14338682976840786
ACH-000651,-0.15150342286768614
ACH-000652,-0.09682590936793947
ACH-000653,-0.11489920002432273
ACH-000657,-0.15881243031894904
ACH-000658,-0.025728085281503273
ACH-000661,-0.07948367622331261
ACH-000662,-0.06955542583072684
ACH-000663,-0.12325401429903178
ACH-000665,-0.2231116803553522
ACH-000671,-0.2631368247121867
ACH-000672,-0.18031249650092984
ACH-000673,-0.17698892916386946
ACH-000676,-0.14860201292404554
ACH-000677,-0.1019788603357791
ACH-000681,-0.10946621780070476
ACH-000683,-0.2003588546293034
ACH-000684,-0.016639716960241205
ACH-000688,-0.22707856469558876
ACH-000693,-0.1319359207022271
ACH-000694,-0.18006408247518108
ACH-000695,-0.2312816651864816
ACH-000696,-0.15220525729435655
ACH-000697,-0.14071570857137833
ACH-000699,-0.06815553221305426
ACH-000701,-0.0679382113490546
ACH-000706,-0.09964290157849927
ACH-000711,-0.13575179412642804
ACH-000713,-0.3246117276822257
ACH-000714,-0.23510574543698826
ACH-000718,-0.2330577728362441
ACH-000720,-0.1793465394318745
ACH-000721,-0.2162716686272144
ACH-000724,0.1905469634661212
ACH-000725,0.03127202904245456
ACH-000732,-0.0424015814190952
ACH-000734,-0.15843500716712525
ACH-000735,-0.19631424386989565
ACH-000736,-0.10522101368278823
ACH-000738,-0.12823203777627182
ACH-000746,-0.225193413004599
ACH-000747,-0.08761969924041027
ACH-000748,-0.06792146461201122
ACH-000753,-0.10751374301268274
ACH-000756,0.02230760714021777
ACH-000757,-0.11431341063484787
ACH-000758,-0.15813901605608965
ACH-000760,-0.04821714973669482
ACH-000762,-0.06903753181832413
ACH-000763,-0.06342890422062551
ACH-000764,-0.04484036414808997
ACH-000765,-0.15696031538325733
ACH-000766,-0.20245797801392748
ACH-000767,-0.16979057399259995
ACH-000768,0.05314421957862802
ACH-000769,-0.3888684888434322
ACH-000770,-0.07319615475492572
ACH-000771,-0.10564111228352308
ACH-000773,-0.007049335059222053
ACH-000776,-0.19715914626252606
ACH-000777,-0.03182956122174161
ACH-000778,-0.04169721440333611
ACH-000781,-0.09263836963451516
ACH-000782,-0.1554519540221596
ACH-000783,-0.039655438000661625
ACH-000784,-0.11906156926394088
ACH-000785,-0.19468553912058595
ACH-000787,-0.2002085000717128
ACH-000788,-0.11662584100973962
ACH-000791,-0.1444422158510554
ACH-000792,-0.17918036803189394
ACH-000794,-0.11455245865058722
ACH-000796,-0.02027689366008269
ACH-000798,-0.08612493637345622
ACH-000799,-0.1449170744870849
ACH-000800,-0.11307326675878634
ACH-000802,-0.07325695146436534
ACH-000804,-0.12081039413901234
ACH-000805,-0.11727167971487686
ACH-000809,-0.09280709333489363
ACH-000810,-0.04661730771356288
ACH-000811,-0.08630378586679734
ACH-000817,-0.09713301444166923
ACH-000819,-0.028980159083603914
ACH-000820,-0.1957333052829564
ACH-000821,-0.10119024866542084
ACH-000822,-0.059582086751041485
ACH-000823,-0.12469110763068213
ACH-000824,-0.17629051641543636
ACH-000827,-0.19421380754976506
ACH-000829,-0.2797820616072383
ACH-000831,-0.13982004223957556
ACH-000832,-0.09973587541894743
ACH-000833,-0.013657088673978756
ACH-000834,-0.19704426019015608
ACH-000835,-0.049672667964891865
ACH-000836,-0.2177257521820379
ACH-000837,-0.057677655889905685
ACH-000838,0.030994184959887733
ACH-000839,-0.2495172642499069
ACH-000840,-0.05480390026736527
ACH-000841,-0.02797239687927869
ACH-000843,0.0070030013972888425
ACH-000846,-0.11304845812730248
ACH-000847,-0.020840166312794985
ACH-000848,-0.08191675355393482
ACH-000849,-0.06291869354890149
ACH-000851,-0.2134584329286994
ACH-000855,-0.13132123672729631
ACH-000856,-0.21601672945864347
ACH-000858,-0.2353273571215179
ACH-000859,-0.0934500834040498
ACH-000861,-0.20923777686071865
ACH-000862,-0.1132890596656456
ACH-000865,-0.06557297364593645
ACH-000866,-0.13344395306545367
ACH-000867,-0.14982126944673446
ACH-000869,-0.07895883287547398
ACH-000872,-0.14168082382050345
ACH-000873,0.04035705809727372
ACH-000876,-0.1125742531384432
ACH-000878,0.09327917014710932
ACH-000880,-0.07600117357642465
ACH-000881,-0.08419204802371086
ACH-000882,-0.13138360355870826
ACH-000884,-0.22295885756681166
ACH-000885,-0.058988269968806996
ACH-000887,-0.16339067959260262
ACH-000889,-0.26338595005398435
ACH-000896,-0.1598383193494694
ACH-000898,-0.17551573990703065
ACH-000900,-0.19364485721717534
ACH-000901,-0.16866254982459136
ACH-000905,0.06378548934634243
ACH-000906,-0.1722440360924625
ACH-000907,-0.10728342955638537
ACH-000910,-0.08664520108433749
ACH-000911,-0.19298800428839752
ACH-000912,-0.3191338438728925
ACH-000913,-0.0623576677071506
ACH-000915,-0.20662150047309946
ACH-000916,-0.2128260803045997
ACH-000917,-0.07573660738660602
ACH-000920,0.1882922713506397
ACH-000921,-0.0780755962991837
ACH-000924,-0.11847196217806162
ACH-000926,-0.12346554549308902
ACH-000928,-0.10192059411246937
ACH-000929,-0.1326207552434143
ACH-000932,-0.09801898181531918
ACH-000935,-0.06007818836377667
ACH-000936,-0.16671521176755122
ACH-000937,-0.14719110328815907
ACH-000938,0.07030356525627234
ACH-000939,-0.12785566871231946
ACH-000941,0.04003148096070819
ACH-000943,-0.08678939128979478
ACH-000946,-0.04297251353335813
ACH-000947,-0.12615718171619564
ACH-000948,-0.11328288874905032
ACH-000950,-0.0831883776663332
ACH-000953,-0.1640169952280313
ACH-000954,-0.2068165085614688
ACH-000957,-0.05699588234186869
ACH-000958,-0.03988762634097439
ACH-000960,-0.034829575807492213
ACH-000963,-0.10097102309050483
ACH-000968,-0.21056354123745175
ACH-000969,-0.12882763638777894
ACH-000972,-0.1762412905036536
ACH-000973,-0.052750189619347874
ACH-000974,-0.1208658464140601
ACH-000978,-0.029745762409781468
ACH-000984,-0.1714292199302851
ACH-000986,-0.1787396233167929
ACH-000988,-0.09554081877241426
ACH-000993,-0.23560733783975235
ACH-000994,-0.2592581882321049
ACH-000996,-0.09692935184992657
ACH-001001,-0.10842124391243503
ACH-001020,-0.3188898495072913
ACH-001028,-0.13239983961439655
ACH-001031,-0.11105095224116478
ACH-001038,-0.1586433855156081
ACH-001048,-0.09768972012456548
ACH-001050,-0.2826327260410853
ACH-001053,-0.09677392170217873
ACH-001054,-0.1922712762655986
ACH-001061,-0.07772977813517297
ACH-001067,-0.11280383782440084
ACH-001075,-0.14663344676036585
ACH-001096,-0.12605430547620955
ACH-001111,-0.3223328073918951
ACH-001119,-0.11704712746781175
ACH-001128,-0.2621148057500122
ACH-001134,-0.274278161346608
ACH-001151,-0.059741712033820324
ACH-001163,-0.08021846739147122
ACH-001164,-0.09870128857273527
ACH-001183,0.05968691508847403
ACH-001192,-0.23821420686645656
ACH-001193,-0.2591958645102816
ACH-001196,-0.12404906397721616
ACH-001197,-0.1213314347027223
ACH-001205,-0.26766415149789324
ACH-001211,-0.14969612667131346
ACH-001212,-0.2697742586454208
ACH-001228,-0.09206634485790137
ACH-001232,-0.14656251149862048
ACH-001239,-0.10977327876567652
ACH-001270,-0.3616850907624261
ACH-001274,-0.14322177729054708
ACH-001275,0.008624411868002696
ACH-001277,-0.07652105259454056
ACH-001278,-0.13070663095550833
ACH-001280,-0.1128972034737035
ACH-001283,-0.025321088566251933
ACH-001289,0.018101561770403986
ACH-001300,-0.06751397750738446
ACH-001301,-0.16579794824648014
ACH-001302,0.2195322736228779
ACH-001306,-0.1253741518604594
ACH-001318,-0.19916736862194287
ACH-001322,-0.1013290451436892
ACH-001328,-0.09056816250236616
ACH-001332,-0.21720662194229515
ACH-001336,-0.0848327212969968
ACH-001346,-0.11801928761770696
ACH-001353,-0.17460658950032867
ACH-001354,-0.4716526209457504
ACH-001367,-0.23813252698553394
ACH-001368,-0.19910782750107966
ACH-001374,-0.365244284070456
ACH-001377,-0.07526054726944355
ACH-001380,-0.09968347460169563
ACH-001391,-0.13268934760537265
ACH-001408,-0.11814440205092748
ACH-001430,-0.14431245263793135
ACH-001431,-0.20875252100503375
ACH-001450,-0.20185115116813834
ACH-001496,-0.0958992710690611
ACH-001500,-0.11655585452474387
ACH-001523,-0.21196345893164048
ACH-001532,-0.17770007029098167
ACH-001550,-0.19008791197546007
ACH-001552,-0.04830062127079447
ACH-001554,-0.07954878956989539
ACH-001654,-0.06840092579287302
ACH-001735,-0.012045468173463268
ACH-001736,-0.0659224141345267
ACH-001737,0.054798036668772455
ACH-001740,0.007479120947176834
ACH-001745,-0.026422609842892637
ACH-001765,-0.13167593552133652
