,CGNL1 (84952)
ACH-000004,-0.0037933068154793258
ACH-000005,-0.07800480005033543
ACH-000007,0.12688293804966805
ACH-000009,0.08350598903873542
ACH-000011,0.07042124696527331
ACH-000012,0.04139627420473862
ACH-000013,0.06552248130388436
ACH-000014,0.09747463192046683
ACH-000015,0.10189944877100476
ACH-000017,0.053292578513069365
ACH-000018,0.07566504351805993
ACH-000019,0.1779972342572242
ACH-000021,0.17087418423922193
ACH-000022,-0.16244944229369818
ACH-000025,0.06945095642084881
ACH-000028,0.1082786762659666
ACH-000030,0.11629724315729564
ACH-000035,0.031179977916505893
ACH-000036,0.166746533737434
ACH-000037,0.0614116136648913
ACH-000039,0.25764603607051545
ACH-000040,0.07685947946651397
ACH-000041,0.10937098137586213
ACH-000042,0.05542002202247096
ACH-000045,0.113015059478105
ACH-000047,0.016899677178855405
ACH-000052,-0.08088285319835146
ACH-000053,0.04263890859094862
ACH-000054,0.07890538686128362
ACH-000055,-0.03307324588326205
ACH-000060,0.06829431047574644
ACH-000067,-0.04843126525479312
ACH-000070,0.05339187082357415
ACH-000075,0.12707166527671998
ACH-000078,0.17944456220729255
ACH-000082,0.10679667158075162
ACH-000085,0.052458468562275096
ACH-000086,0.11340592492409345
ACH-000087,-0.022659245908924163
ACH-000092,0.04682997884065351
ACH-000095,0.04773291067558195
ACH-000097,0.009122022443558406
ACH-000098,0.13749832990401287
ACH-000099,0.12100722790263314
ACH-000108,0.18095656713864786
ACH-000113,0.0106355311777953
ACH-000116,0.02359906170141835
ACH-000118,0.10199286968281372
ACH-000120,-0.046524202100585534
ACH-000123,0.167365899033495
ACH-000127,0.06826121894914669
ACH-000128,0.09454348323526328
ACH-000132,-0.04960145648412534
ACH-000133,0.045168559816193485
ACH-000137,0.1712188071412523
ACH-000138,0.1518247562122956
ACH-000142,0.10639169719078688
ACH-000143,0.13146622561863522
ACH-000146,-0.01408551016575165
ACH-000148,0.03889749132930828
ACH-000150,0.12864669665781855
ACH-000152,0.13675464697664355
ACH-000153,0.06342557136766963
ACH-000159,0.09951839042318716
ACH-000160,0.016891850866763862
ACH-000163,0.14050531589887355
ACH-000167,-0.195494488849876
ACH-000168,0.014000240603777015
ACH-000169,0.08044472533582529
ACH-000178,0.0023643380374448355
ACH-000183,-0.005672379083047162
ACH-000188,0.12889103847159636
ACH-000189,0.16369738506414572
ACH-000190,-0.05750054734587761
ACH-000198,0.08663032280999605
ACH-000203,0.2606030569102226
ACH-000204,-0.0358872936992878
ACH-000206,-0.07308532926636957
ACH-000207,0.09966784088392464
ACH-000208,0.04832877532357903
ACH-000210,0.026725778373949308
ACH-000211,0.0976305191336794
ACH-000215,0.04647117369910229
ACH-000221,0.07131061122439902
ACH-000222,0.17594205632046794
ACH-000223,0.02354712256137747
ACH-000226,0.13701678905807388
ACH-000227,-0.04620282633320291
ACH-000228,0.08906511089997324
ACH-000231,0.015482800140174044
ACH-000232,0.07938324808318993
ACH-000233,-0.06555323632878132
ACH-000234,-0.057746782861291514
ACH-000235,0.04944498232491693
ACH-000237,-0.0030063187097145016
ACH-000238,0.0541728655175176
ACH-000242,0.10315131607447914
ACH-000243,0.014150446532753528
ACH-000244,0.059991320655542364
ACH-000246,0.1373741877098332
ACH-000248,0.15454631741022473
ACH-000250,0.12855083136155998
ACH-000251,0.09360683555180722
ACH-000252,0.0956100044306055
ACH-000253,0.063668478563065
ACH-000255,-0.08098140293631302
ACH-000256,0.07868094358863263
ACH-000257,0.07566328300669774
ACH-000258,0.1365569939358445
ACH-000259,0.054492560691658684
ACH-000260,0.1333349520191475
ACH-000261,-0.03539495189191262
ACH-000262,0.20521225552371294
ACH-000263,-0.10554770430235716
ACH-000264,0.03650084597436573
ACH-000265,-0.03952956415611696
ACH-000266,0.04388425469515962
ACH-000272,-0.01001456528667078
ACH-000274,-0.07261047345271589
ACH-000277,0.051375729427506005
ACH-000278,0.07391358369556247
ACH-000279,0.0602807845440041
ACH-000280,0.0026353212637850337
ACH-000281,0.0664693264649133
ACH-000288,0.06599465763461858
ACH-000291,-0.06574029105182247
ACH-000293,0.04908192330840365
ACH-000294,-0.0718538089531459
ACH-000295,-0.14617597041222127
ACH-000296,-0.03028646534543701
ACH-000302,-0.04544174827824719
ACH-000304,-0.0448521492965008
ACH-000307,-0.017251304983326127
ACH-000308,0.02818476134776922
ACH-000310,-0.002217675465816421
ACH-000311,0.0715665319916733
ACH-000312,0.07715593489134426
ACH-000315,-0.09256620758322072
ACH-000316,0.09295432831564293
ACH-000317,0.0612831862301234
ACH-000318,-0.03358080136502139
ACH-000319,-0.07285822423251789
ACH-000320,-0.029574813797907613
ACH-000322,0.21852929462025586
ACH-000323,0.17481010328434826
ACH-000324,0.08567528979310171
ACH-000329,0.0433540147909605
ACH-000330,0.1317563595449463
ACH-000331,0.015610615320761946
ACH-000332,0.006673445214876214
ACH-000334,0.12189611250437378
ACH-000335,0.09097415218036617
ACH-000336,-0.033388742842370166
ACH-000337,-0.012201937554140013
ACH-000338,0.18919105907405345
ACH-000339,0.03982736848024434
ACH-000341,0.05634970617730916
ACH-000348,0.009993711630386927
ACH-000350,-0.08600494082095042
ACH-000352,-0.03793873709778308
ACH-000356,0.14322888396328767
ACH-000361,0.016529899342679025
ACH-000362,0.14006135587887467
ACH-000363,-0.012412750848638843
ACH-000364,0.07283601792414694
ACH-000365,0.13189231308046434
ACH-000366,0.07386015924374896
ACH-000368,-0.010471903098080895
ACH-000374,0.012920668822510908
ACH-000375,0.048492573953427855
ACH-000376,-0.005268802295973353
ACH-000381,0.10175684684669173
ACH-000383,-0.028199036531863036
ACH-000387,0.05706360812364105
ACH-000389,0.06369595443884041
ACH-000390,0.07949190579446276
ACH-000393,0.02250421196913277
ACH-000395,0.068699447235252
ACH-000396,0.0418736019852774
ACH-000397,0.017966225945775363
ACH-000401,0.163512476630802
ACH-000402,0.0570232025422733
ACH-000403,0.046621301318393066
ACH-000404,0.2226866879070245
ACH-000406,0.029913002772725177
ACH-000407,0.0894238468570907
ACH-000408,0.2609339173156999
ACH-000410,-0.11406610301751767
ACH-000411,0.0956639771728724
ACH-000414,-0.020744505229412902
ACH-000415,0.09520260894955876
ACH-000416,0.07893699551450188
ACH-000420,0.13640533240364525
ACH-000421,-0.0071235246856744625
ACH-000424,-0.01892530624623766
ACH-000425,0.026636923163249213
ACH-000426,0.13329673561064995
ACH-000427,0.03800767938256147
ACH-000433,0.06856474730604971
ACH-000435,0.2368812065383725
ACH-000436,0.0904621593668326
ACH-000444,0.1296742447139931
ACH-000445,0.2927682239571035
ACH-000448,0.01855013800355369
ACH-000450,0.0012946186116291245
ACH-000452,0.034799239845431984
ACH-000454,0.03069170997604952
ACH-000458,-0.014373811095400712
ACH-000459,0.19336482013035527
ACH-000460,0.0883627453698396
ACH-000461,0.01784331301521503
ACH-000463,0.01167502841495187
ACH-000464,-0.04267893869182776
ACH-000466,0.13199180482697262
ACH-000467,-0.023824923830301215
ACH-000468,0.08537463929866214
ACH-000469,0.14054518880293768
ACH-000470,-0.02063881283206272
ACH-000471,0.07971502130185452
ACH-000472,0.06783721138197525
ACH-000473,0.044719463124717695
ACH-000475,0.08478839934202559
ACH-000476,0.14504414559685866
ACH-000477,0.04561764161057468
ACH-000479,0.08978748714702993
ACH-000480,0.06953967569495383
ACH-000481,-0.052230109126029774
ACH-000483,-0.02607680233789975
ACH-000484,0.13487907078534614
ACH-000485,0.042301466707313586
ACH-000486,0.059954270463156926
ACH-000487,0.07826956035646601
ACH-000488,0.030835001558766364
ACH-000490,0.17814814626202105
ACH-000491,-0.11798765401841226
ACH-000495,-0.0821870605078415
ACH-000496,-0.030911479964416008
ACH-000499,0.017401277135122652
ACH-000500,0.004837468963176959
ACH-000502,0.16457368041206882
ACH-000503,0.14867978190827558
ACH-000505,0.0671832801693816
ACH-000507,0.13469905873184124
ACH-000510,0.0189819740499606
ACH-000511,0.04774744890372418
ACH-000512,-0.1566264235572501
ACH-000516,0.056126253279569334
ACH-000517,0.08572366743473371
ACH-000518,0.04327892230859424
ACH-000520,0.0429705992066226
ACH-000521,0.09860766838494776
ACH-000522,-0.1528147087644912
ACH-000524,0.06097772157679183
ACH-000527,0.08824987014941782
ACH-000528,0.038990955611816015
ACH-000537,0.091130119174149
ACH-000541,0.06696239139027288
ACH-000542,-0.0313069295229429
ACH-000544,0.028732253915450624
ACH-000545,0.11254223306571767
ACH-000547,0.02334710728823452
ACH-000548,0.10499708645501593
ACH-000549,0.21228378985017235
ACH-000550,0.12786322037748987
ACH-000552,0.009763930233956941
ACH-000556,0.053309555688294916
ACH-000557,-0.055806095630045925
ACH-000569,0.09662196540082506
ACH-000570,0.048160480951486166
ACH-000571,0.11395146549349637
ACH-000573,-0.03271944022937155
ACH-000576,-0.07434648537442452
ACH-000579,0.04723344424766223
ACH-000580,0.1033755037548729
ACH-000584,0.08204135536393077
ACH-000585,0.0035166294199452195
ACH-000588,0.1389922325114038
ACH-000589,0.12079520399853545
ACH-000591,0.09770747835120634
ACH-000593,0.09303729908806699
ACH-000600,0.07973058718519148
ACH-000601,0.053224747679857284
ACH-000605,0.14743125793203093
ACH-000606,0.015810278117972455
ACH-000608,0.04608423982548681
ACH-000614,0.09889594400605596
ACH-000616,0.1258277928682323
ACH-000618,0.017352751614523716
ACH-000619,0.011061966440731204
ACH-000620,0.010201145955675244
ACH-000621,0.010880233356376426
ACH-000622,0.01766134283265457
ACH-000623,0.13365453604094918
ACH-000624,0.0466905567367814
ACH-000627,0.1002162875853402
ACH-000630,0.07403536222488917
ACH-000631,0.3536647160881949
ACH-000632,-0.012782398016832616
ACH-000633,0.05474362813231428
ACH-000637,0.15601018620671653
ACH-000638,0.08597210981629486
ACH-000646,0.050679842873463735
ACH-000647,-0.028066423657500304
ACH-000648,0.006159417629215088
ACH-000649,0.008503974432834509
ACH-000651,-0.019283320683404867
ACH-000652,-0.058970150493072374
ACH-000653,0.0672372163520394
ACH-000657,0.13734243316509626
ACH-000658,0.18643519997343808
ACH-000661,0.17803509344628293
ACH-000662,0.2190199552935952
ACH-000663,0.046686029460436825
ACH-000665,0.010155291578242909
ACH-000671,-0.048940196086907896
ACH-000672,0.04034971032056682
ACH-000673,0.1123340415216361
ACH-000676,-0.02100514862940364
ACH-000677,-0.030779503397602458
ACH-000681,0.10209775091996567
ACH-000683,-0.034451554657348775
ACH-000684,0.11243873707362226
ACH-000688,0.12162357437322352
ACH-000693,-0.0020908596989607873
ACH-000694,0.05526586893794807
ACH-000695,0.005516185339213225
ACH-000696,0.07865610498849543
ACH-000697,-0.07634382555789285
ACH-000699,0.034126921325803035
ACH-000701,0.1826920806194032
ACH-000706,0.0045653204014003326
ACH-000711,0.07118919102748117
ACH-000713,0.22147487611505934
ACH-000714,0.1975779364246696
ACH-000718,-0.04886293441286437
ACH-000720,0.10748851888746164
ACH-000721,0.12003811080699238
ACH-000724,0.14343732504563556
ACH-000725,0.15246058732183645
ACH-000732,0.1506053355095154
ACH-000734,0.07406238976492886
ACH-000735,0.0948950536999884
ACH-000736,-0.027472826778565176
ACH-000738,0.023490031503275995
ACH-000746,-0.0277287293913772
ACH-000747,0.056563520135715015
ACH-000748,0.11927543261518808
ACH-000753,-0.06678896015998714
ACH-000756,0.006481166132293113
ACH-000757,-0.13405967611726746
ACH-000758,-0.03617129036977045
ACH-000760,-0.11556403159856547
ACH-000762,0.09234772007030301
ACH-000763,0.12348815846849005
ACH-000764,0.20377925130452693
ACH-000765,0.12176453002160913
ACH-000766,0.0959887359762966
ACH-000767,0.06477395759622802
ACH-000768,0.07163518723922667
ACH-000769,0.13698260576945187
ACH-000770,0.06705324196990778
ACH-000771,0.05394574571895017
ACH-000773,0.01961138762429333
ACH-000776,0.07827812136164355
ACH-000777,0.2291421544473082
ACH-000778,0.09824083150280148
ACH-000781,-0.010707165531509643
ACH-000782,-0.10349377410376076
ACH-000783,-0.0022905953270484984
ACH-000784,-0.012314464490432176
ACH-000785,-0.03157732513486949
ACH-000787,0.03059137409640387
ACH-000788,0.1110289897367171
ACH-000791,0.011059940921923672
ACH-000792,-0.004768313299776147
ACH-000794,0.09881908633853924
ACH-000796,0.043249773563525856
ACH-000798,-0.10514658449845687
ACH-000799,0.1513290735523328
ACH-000800,0.08042957952998264
ACH-000802,0.07052377105638205
