,PLOD2 (5352)
ACH-000004,0.10260333936261018
ACH-000005,-0.06429236758472556
ACH-000007,0.08311230702428453
ACH-000009,0.014083629233790432
ACH-000011,0.09944180356151096
ACH-000012,0.03931162069568296
ACH-000013,0.12226087905484576
ACH-000014,0.0944195425609163
ACH-000015,0.13134028731683758
ACH-000017,0.06628806369081566
ACH-000018,-0.14202483991482953
ACH-000019,-0.12468861342741468
ACH-000021,0.09632247936813704
ACH-000022,0.0688703629353724
ACH-000025,-0.10962273289539452
ACH-000028,0.14411618966436204
ACH-000030,0.01306671075259843
ACH-000035,0.03863968981844832
ACH-000036,0.09490157687200153
ACH-000037,0.17384162683146318
ACH-000039,-0.03986325519678152
ACH-000040,0.16684116005779945
ACH-000041,-0.037900915357685666
ACH-000042,0.0564466852852535
ACH-000045,0.0707060771903649
ACH-000047,0.0756910647008245
ACH-000052,-0.07222273417178038
ACH-000053,0.006121988434281313
ACH-000054,-0.04917293432987558
ACH-000055,0.1337988633784191
ACH-000060,-0.12697986549048498
ACH-000067,-0.14792736242992782
ACH-000070,-0.13711230121757334
ACH-000075,0.3301754962069101
ACH-000078,0.033706176312892515
ACH-000082,0.01271630047216247
ACH-000085,0.029716643510515787
ACH-000086,0.019711404315008188
ACH-000087,0.043705036940456334
ACH-000092,0.02205003328685561
ACH-000095,-0.04187317239229266
ACH-000097,0.028441465275036232
ACH-000098,0.09858953156967999
ACH-000099,0.13563781747590695
ACH-000108,-0.008931685175186091
ACH-000113,0.13534281540586096
ACH-000116,0.15228236862240735
ACH-000118,0.1020380020718872
ACH-000120,0.017489905913479174
ACH-000123,0.06339014365316835
ACH-000127,0.012934164908381654
ACH-000128,0.06990653180935014
ACH-000132,0.12498893594442577
ACH-000133,-0.11090967436582128
ACH-000137,0.11479037202444632
ACH-000138,0.02263749123078473
ACH-000142,0.060564651966368364
ACH-000143,0.058293051667619236
ACH-000146,0.09526155967885117
ACH-000148,0.09358956834298653
ACH-000150,0.1737208658216751
ACH-000152,0.09911790050445593
ACH-000153,0.0737558816706986
ACH-000159,0.050531341995651735
ACH-000160,0.37518811358497545
ACH-000163,-0.06419431417462802
ACH-000167,0.3419741143059699
ACH-000168,0.13857396193455834
ACH-000169,0.02353363833972948
ACH-000178,0.06960450573853702
ACH-000183,-0.2066905088444796
ACH-000188,-0.025490007035619086
ACH-000189,-0.04810606499197498
ACH-000190,0.32188553726142954
ACH-000198,0.11389036269469632
ACH-000203,0.241776424473898
ACH-000204,0.013413100264109159
ACH-000206,0.1017291880208342
ACH-000207,0.1985091762724431
ACH-000208,-0.17601427146963947
ACH-000210,0.2263507309767579
ACH-000211,0.0976047619739164
ACH-000215,0.10475508893889142
ACH-000221,-0.07058736807205479
ACH-000222,0.14078039926976227
ACH-000223,-0.11436705120206155
ACH-000226,-0.11320557799519253
ACH-000227,0.05389661313394964
ACH-000228,-0.16524703577390645
ACH-000231,0.07294083874904192
ACH-000232,0.02968265358759317
ACH-000233,-0.11824275148067195
ACH-000234,-0.09893963956390536
ACH-000235,0.12556838758958247
ACH-000237,0.0533550168103769
ACH-000238,-0.12168831484274985
ACH-000242,-0.307922247683762
ACH-000243,0.10768649859305301
ACH-000244,0.009317150355859895
ACH-000246,0.010734538953424879
ACH-000248,0.04212796874012713
ACH-000250,0.10863972409648066
ACH-000251,0.027909708691144515
ACH-000252,0.01572638160469906
ACH-000253,0.09218081158798837
ACH-000255,0.03507326810873936
ACH-000256,0.11215240957072363
ACH-000257,0.08823616801791452
ACH-000258,0.1851733265109148
ACH-000259,0.21044750891075892
ACH-000260,0.06584116289309469
ACH-000261,0.04438451440504768
ACH-000262,0.03143903080320192
ACH-000263,0.03142602581999794
ACH-000264,0.0914926327377611
ACH-000265,0.12136286208579952
ACH-000266,0.08764882287543725
ACH-000272,-0.04272172570235142
ACH-000274,0.08769359393973303
ACH-000277,-0.04611294599803584
ACH-000278,-0.1172150631459028
ACH-000279,0.04502630666597642
ACH-000280,0.13599704019428902
ACH-000281,0.12869223042871444
ACH-000288,0.10824596627217774
ACH-000291,0.009335844232111184
ACH-000293,-0.052373818596331514
ACH-000294,0.10257592234498482
ACH-000295,0.18197800362652766
ACH-000296,-0.13564608616165996
ACH-000302,0.035953571650105064
ACH-000304,-0.08380398563971315
ACH-000307,0.03639228510671378
ACH-000308,0.04251554921391011
ACH-000310,0.0055804382341398465
ACH-000311,0.06477282458635639
ACH-000312,0.11513502860426318
ACH-000315,-0.21008168652869808
ACH-000316,-0.06929864401784247
ACH-000317,0.09908447606098494
ACH-000318,0.23523977615698216
ACH-000319,0.07012377431702436
ACH-000320,0.1319399138339261
ACH-000322,0.10032581251507383
ACH-000323,-0.01702181497578819
ACH-000324,0.0005593442251002571
ACH-000329,0.01746233227062934
ACH-000330,0.1841291184179435
ACH-000331,-0.11094356865562148
ACH-000332,0.1547418759295242
ACH-000334,0.17547855790131148
ACH-000335,-0.4600832138364939
ACH-000336,-0.01157989949160908
ACH-000337,0.08742710613342226
ACH-000338,0.1423838327242945
ACH-000339,-0.014215833499660128
ACH-000341,-0.0949388243450877
ACH-000348,0.0344676936301772
ACH-000350,0.13017503307611392
ACH-000352,0.029540369425840114
ACH-000356,-0.046057467783454833
ACH-000361,0.0302258792619078
ACH-000362,0.09473303211850767
ACH-000363,0.07892011496692382
ACH-000364,-0.056160639241374856
ACH-000365,0.14115111349602458
ACH-000366,0.12908892433151514
ACH-000368,-0.009282620061176479
ACH-000374,-0.02088494977310906
ACH-000375,0.3102528138525327
ACH-000376,0.06664691216675285
ACH-000381,-0.0763773509333343
ACH-000383,0.08122212838617901
ACH-000387,0.07495846677743054
ACH-000389,-0.150722955270778
ACH-000390,0.033402566476050895
ACH-000393,0.05525094724736231
ACH-000395,-0.15161393633411227
ACH-000396,0.13108372014508055
ACH-000397,0.01282819626754452
ACH-000401,0.13004583196742725
ACH-000402,0.08922634154152202
ACH-000403,0.05025693968261315
ACH-000404,0.07842248137431453
ACH-000406,0.1155272464270054
ACH-000407,0.21433809464608705
ACH-000408,0.1217048021933451
ACH-000410,-0.10533470571342778
ACH-000411,-0.020531343752934736
ACH-000414,0.08721028547084303
ACH-000415,0.03957808766608039
ACH-000416,0.10505927286267464
ACH-000420,-0.024058441837471724
ACH-000421,0.06901699087630782
ACH-000424,0.03018474744326768
ACH-000425,-0.042491464763124535
ACH-000426,-0.0035254406932469866
ACH-000427,-0.022654192013734444
ACH-000433,0.04689741864032463
ACH-000435,-0.19937283425902771
ACH-000436,-0.015429176478035371
ACH-000444,-0.01723521891066639
ACH-000445,-0.05811711627131892
ACH-000448,0.05206181879296266
ACH-000450,0.2729960071831486
ACH-000452,-0.08142675581042155
ACH-000454,-0.11065500209422284
ACH-000458,-0.0836490208885248
ACH-000459,0.22800238981701745
ACH-000460,0.025709545790059702
ACH-000461,0.134755990594012
ACH-000463,-0.01494820632876325
ACH-000464,-0.05318296598578125
ACH-000466,0.10154194647750844
ACH-000467,-0.013187851901649223
ACH-000468,-0.011225096748061502
ACH-000469,0.06885573710028822
ACH-000470,-0.0637001869966156
ACH-000471,0.031609429433526286
ACH-000472,0.060423684120080874
ACH-000473,0.1888365118608058
ACH-000475,0.02574189601853653
ACH-000476,0.15624801323862553
ACH-000477,0.15485506362077675
ACH-000479,-0.2584250078824752
ACH-000480,0.2073929389834956
ACH-000481,0.0754354171363977
ACH-000483,-0.022198428015078386
ACH-000484,-0.04186865860142768
ACH-000485,-0.16585201486218992
ACH-000486,-0.0064169962113670405
ACH-000487,0.11662570025994053
ACH-000488,0.15409043978770404
ACH-000490,0.09561110198623002
