,PRELP (5549)
ACH-000004,-0.04558342093508254
ACH-000005,-0.041905129741432734
ACH-000007,-0.09294447080600156
ACH-000009,-0.1579484108943909
ACH-000011,0.15106052149652172
ACH-000012,-0.027428633376461533
ACH-000013,0.027959386053663875
ACH-000014,-0.1615992261487484
ACH-000015,-0.07821525144279964
ACH-000017,-0.012725757695967552
ACH-000018,0.06713705931439977
ACH-000019,-0.06389494014183687
ACH-000021,-0.05917899887057944
ACH-000022,-0.04274592548660891
ACH-000025,-0.052172656325306835
ACH-000028,-0.1074525846504515
ACH-000030,-0.019380906945730542
ACH-000035,0.0751060110157844
ACH-000036,0.029257205868025486
ACH-000037,-0.10561211092186357
ACH-000039,-0.08737967940014336
ACH-000040,-0.005258956592197015
ACH-000041,-0.16429803175215565
ACH-000042,-0.030054638323431186
ACH-000045,-0.06355945715250877
ACH-000047,-0.01707343881247015
ACH-000052,-0.16081793495831026
ACH-000053,-0.07940053213944387
ACH-000054,0.021813760406275952
ACH-000055,-0.17709300607276626
ACH-000060,-0.04295042468423516
ACH-000067,0.05461135795500168
ACH-000070,0.032582398676593294
ACH-000075,-0.06831175149464243
ACH-000078,-0.08297548188607244
ACH-000082,-0.12677357293907215
ACH-000085,0.24893094582021014
ACH-000086,-0.1162308005870601
ACH-000087,0.06645891457888281
ACH-000092,-0.0853216764102491
ACH-000095,-0.0888028545263659
ACH-000097,0.04236269254552975
ACH-000098,-0.02190731435674131
ACH-000099,0.004354162714722784
ACH-000108,0.04409670027160004
ACH-000113,0.03283675605723641
ACH-000116,-0.01220853730356466
ACH-000118,0.07754752472019634
ACH-000120,-0.04405919002904403
ACH-000123,-0.00866373431908244
ACH-000127,-0.007139635924374333
ACH-000128,-0.2302431684241105
ACH-000132,-0.11815725441215776
ACH-000133,-0.13166668977887055
ACH-000137,0.0349147120295942
ACH-000138,-0.06612733681570103
ACH-000142,-0.06637534737747622
ACH-000143,-0.04322429915202335
ACH-000146,-0.12995582235457814
ACH-000148,-0.13677423819437193
ACH-000150,0.08112795598212873
ACH-000152,-0.029641054749579763
ACH-000153,-0.11686525345636388
ACH-000159,0.010327117896761271
ACH-000160,-0.11114263845467134
ACH-000163,-0.11920899568298715
ACH-000167,0.1252241155383217
ACH-000168,-0.17814616965723662
ACH-000169,-0.04070417466586598
ACH-000178,0.001877220522261132
ACH-000183,0.01796879260236206
ACH-000188,-0.04975081028849869
ACH-000189,0.002650333993507191
ACH-000190,0.01757829995308531
ACH-000198,-0.009127264541368037
ACH-000203,-0.06943834362844002
ACH-000204,-0.16228169538634898
ACH-000206,0.10117949258738278
ACH-000207,0.18869592880801608
ACH-000208,0.08657245657973249
ACH-000210,-0.21167975736159672
ACH-000211,0.015047555872550838
ACH-000215,-0.01985888390818448
ACH-000221,0.06729332328546629
ACH-000222,-0.09504415510519136
ACH-000223,-0.07527980107312578
ACH-000226,-0.20063895320102024
ACH-000227,0.02847576342672309
ACH-000228,0.014039684615796992
ACH-000231,-0.060595347174362386
ACH-000232,0.07404052389896355
ACH-000233,-0.014245385290932285
ACH-000234,-0.01570820088881252
ACH-000235,-0.05486233231178171
ACH-000237,0.0404787242444459
ACH-000238,-0.07166075629016583
ACH-000242,0.19255404574203186
ACH-000243,-0.020938732047847082
ACH-000244,-0.055849699775374725
ACH-000246,-0.02194846244808531
ACH-000248,-0.09438449958410673
ACH-000250,0.020115812325486013
ACH-000251,-0.1198506532923071
ACH-000252,-0.15455116555453707
ACH-000253,0.013153604718981577
ACH-000255,-0.08675655297659439
ACH-000256,-0.1173666732180492
ACH-000257,-0.1820363515117256
ACH-000258,-0.14681365722475676
ACH-000259,-0.05454194903837264
ACH-000260,0.01090423012877248
ACH-000261,0.0021692852362266537
ACH-000262,-0.024827829493881383
ACH-000263,-0.2490252038839671
ACH-000264,-0.0956611989076017
ACH-000265,0.02525235287509265
ACH-000266,-0.061841938901137476
ACH-000272,-0.12907340399372294
ACH-000274,-0.07873344264010014
ACH-000277,0.10049564593046764
ACH-000278,0.007996671489955628
ACH-000279,-0.050728932128511824
ACH-000280,0.11192952562889233
ACH-000281,-0.1235633627077062
ACH-000288,-0.0891913496938
ACH-000291,-0.008886932960086344
ACH-000293,0.023300024847539957
ACH-000294,-0.11869016960036625
ACH-000295,-0.08786899857495345
ACH-000296,-0.09948856351800564
ACH-000302,-0.08477236340189141
ACH-000304,0.08734481739275156
ACH-000307,0.13666952137607058
ACH-000308,-0.010474224257316663
ACH-000310,-0.0907691710088824
ACH-000311,-0.00668690270761166
ACH-000312,-0.08277188569910425
ACH-000315,0.00729992865346514
ACH-000316,0.033594392759645486
ACH-000317,6.822006483783537e-05
ACH-000318,-0.23929006028692396
ACH-000319,0.005832935062823848
ACH-000320,-0.02104795990778816
ACH-000322,0.0588075746954158
ACH-000323,-0.057543231775988725
ACH-000324,-0.055522948587481434
ACH-000329,-0.08049325261350783
ACH-000330,0.019693461775673788
ACH-000331,-0.07353067977644281
ACH-000332,-0.1103597754735876
ACH-000334,0.14013018302160185
ACH-000335,0.010907744825202126
ACH-000336,-0.16301921315725973
ACH-000337,-0.2796862854420797
ACH-000338,-0.15526718779288318
ACH-000339,0.035353829126110965
ACH-000341,-0.04144043497087583
ACH-000348,0.0248965118813513
ACH-000350,0.0721797105039762
ACH-000352,-0.06902308238337583
ACH-000356,0.041680814656435534
ACH-000361,-0.13010400337238456
ACH-000362,-0.13469508804147676
ACH-000363,-0.11879051098022655
ACH-000364,-0.0426519213165712
ACH-000365,0.0006407875381890582
ACH-000366,-0.04980334793228456
ACH-000368,-0.1264294070186072
ACH-000374,-0.0015547662081653788
ACH-000375,-0.09439254482133068
ACH-000376,-0.10014728014416156
ACH-000381,-0.04193832327111841
ACH-000383,0.023859564911974676
ACH-000387,-0.09191136143218599
ACH-000389,-0.1604827378591026
ACH-000390,-0.02625290140877716
ACH-000393,-0.10953795962376199
ACH-000395,0.06962638569831439
ACH-000396,0.21579448757746095
ACH-000397,0.08096685786987805
ACH-000401,0.0609645832281585
ACH-000402,0.3348335683400325
ACH-000403,0.04405010129145311
ACH-000404,0.2582842585505296
ACH-000406,-0.08321753543991797
ACH-000407,-0.03630531045777642
ACH-000408,-0.017174623161327975
ACH-000410,-0.09622530970305387
ACH-000411,-0.02054033142470542
ACH-000414,0.032149030560097165
ACH-000415,-0.010731732971922993
ACH-000416,0.008127149275601509
ACH-000420,-0.25836136013399963
ACH-000421,-0.0536871307580975
ACH-000424,-0.15655650379979372
ACH-000425,0.10162085515219384
ACH-000426,-0.14945118382589034
ACH-000427,0.1013953430812911
ACH-000433,0.022897425216794547
ACH-000435,0.022945948179649747
ACH-000436,-0.14504999430215892
ACH-000444,0.021917822799633373
ACH-000445,-0.17205318234379802
ACH-000448,-0.09606577521750667
ACH-000450,-0.019944047349124944
ACH-000452,-0.03708073013100152
ACH-000454,-0.18515732090404446
ACH-000458,-0.055049859214143286
ACH-000459,0.08087121195502084
ACH-000460,-0.111280931688205
ACH-000461,0.13353840159011734
ACH-000463,-0.1837173265178217
ACH-000464,0.0401935543197818
ACH-000466,-0.02600147873089271
ACH-000467,-0.05082973456036402
ACH-000468,-0.08579681033562649
ACH-000469,-0.003844721052967644
ACH-000470,-0.04906526417707256
ACH-000471,0.007851091207497805
ACH-000472,-0.07275081344987988
ACH-000473,0.05222731852023002
ACH-000475,-0.030752491382528425
ACH-000476,0.004760770827312618
ACH-000477,0.06977534342153599
ACH-000479,0.07296752350863955
ACH-000480,-0.1751114566899274
ACH-000481,-0.02649810766916209
ACH-000483,-0.05050551618828799
ACH-000484,-0.3125114506906961
ACH-000485,-0.03851606270225415
ACH-000486,0.022626197805800462
ACH-000487,-0.14390748972705886
ACH-000488,-0.08099051421922289
ACH-000490,-0.10056833716151174
ACH-000491,-0.16731642079515185
ACH-000495,-0.029485101101168944
ACH-000496,-0.0023838301585337733
ACH-000499,0.10334549335473163
ACH-000500,-0.12380585497340632
ACH-000502,0.06765889237007126
ACH-000503,-0.09861541340512447
ACH-000505,-0.11654066759845573
ACH-000507,-0.02161365858513464
ACH-000510,-0.14082241877540486
ACH-000511,-0.013477951299953021
ACH-000512,-0.2065993077809329
ACH-000516,-0.09958437124425176
ACH-000517,-0.04310000353383391
ACH-000518,0.2499472953413527
ACH-000520,0.008288678974535654
ACH-000521,0.03561296529749857
ACH-000522,0.00969565566652678
ACH-000524,-0.0690003127185085
ACH-000527,-0.010553385177258866
ACH-000528,-0.016846385582353206
ACH-000537,-0.058598217593664625
ACH-000541,0.034106762087061426
ACH-000542,0.013207754557305836
ACH-000544,0.029485126123545775
ACH-000545,0.002606029255988316
ACH-000547,-0.09164743806063108
ACH-000548,-0.17454757951358918
ACH-000549,-0.07220884742296857
ACH-000550,0.02195033860889603
ACH-000552,-0.0025052022321021715
ACH-000556,-0.036909412296675034
ACH-000557,-0.14472702529231105
ACH-000569,-0.04601894732637011
ACH-000570,0.042671358072024206
ACH-000571,-0.03095148912703389
ACH-000573,0.0025737998257875944
ACH-000576,0.008899992488485966
ACH-000579,0.1381203217038128
ACH-000580,-0.03942957052471673
ACH-000584,-0.0848299466436523
ACH-000585,-0.08871180034963894
ACH-000588,-0.018829601337303957
ACH-000589,-0.07189908688285772
ACH-000591,-0.0175860119542869
ACH-000593,-0.18243970235971488
ACH-000600,-0.12327249425610633
ACH-000601,-0.07962742253932294
ACH-000605,0.037138276063853226
ACH-000606,-0.041157792829143516
ACH-000608,0.027122108882136974
ACH-000614,0.1139160383603338
ACH-000616,-0.06028033741335113
ACH-000618,-0.07663137733701571
ACH-000619,-0.020262399579861715
ACH-000620,0.03643940375005891
ACH-000621,0.07148011767426797
ACH-000622,0.028812917013590362
ACH-000623,0.02444437526839411
ACH-000624,-0.011956618810797057
ACH-000627,-0.03510025680946033
ACH-000630,-0.07114213358428058
ACH-000631,-0.18165598178414308
ACH-000632,-0.05106923639682364
ACH-000633,-0.11904669021433438
ACH-000637,-0.06203933875406278
ACH-000638,0.009985935885190216
ACH-000646,0.03207933601341581
ACH-000647,-0.14528936789317473
ACH-000648,0.007977539334687589
ACH-000649,-0.016164852025578356
ACH-000651,-0.07185467612749659
ACH-000652,-0.055817109782777236
ACH-000653,-0.15589080947363024
ACH-000657,-0.010011939935776776
ACH-000658,-0.20226649666018395
ACH-000661,-0.19522172547604955
ACH-000662,-0.3763319961219853
ACH-000663,0.08776810135084079
ACH-000665,0.07788767496092364
ACH-000671,-0.05703402094789594
ACH-000672,-0.3072170584095819
ACH-000673,-0.15472248514193288
ACH-000676,-0.06271185829245912
ACH-000677,0.09188055637606136
ACH-000681,0.0231557641814013
ACH-000683,-0.12279723295900916
ACH-000684,0.056995921245307925
ACH-000688,-0.06330364327834871
ACH-000693,0.012127621231941155
ACH-000694,-0.09318898193431073
ACH-000695,-0.16004999088334382
ACH-000696,-0.11592942971771525
ACH-000697,0.07654170197589133
ACH-000699,0.04531825037987407
ACH-000701,0.02162180054171856
ACH-000706,-0.3060442057337655
ACH-000711,-0.04156866985863348
ACH-000713,-0.139611423383996
ACH-000714,0.07889933794540027
ACH-000718,0.11073740639449188
ACH-000720,0.06810434037118862
ACH-000721,0.0031241456004231765
ACH-000724,-0.06343066904907607
ACH-000725,-0.033844999631042205
ACH-000732,-0.14179516832428118
ACH-000734,-0.08280447464116622
ACH-000735,-0.13111944172279036
ACH-000736,-0.06839031714238822
ACH-000738,-0.0641456507727825
ACH-000746,-0.2703027774802258
ACH-000747,0.1050317698369522
ACH-000748,0.03560870311233323
ACH-000753,-0.08499347327303812
ACH-000756,0.012810099176898277
ACH-000757,0.04547394475663757
ACH-000758,-0.1305076232137819
ACH-000760,-0.0749247420731507
ACH-000762,-0.057615942228518686
ACH-000763,-0.125463408543613
ACH-000764,-0.13362252416467246
ACH-000765,-0.12302707033284173
ACH-000766,0.06241950179539306
ACH-000767,-0.13282362844849965
ACH-000768,0.011971341731516986
ACH-000769,-0.04638207847659661
ACH-000770,-0.03713768557454359
ACH-000771,-0.08393862733270084
ACH-000773,0.05489466261949636
ACH-000776,0.02014745407104465
ACH-000777,-0.02935482854799913
ACH-000778,-0.08066728990840906
ACH-000781,-0.04872952316596044
