,FGL2 (10875)
ACH-000004,0.013635808616062943
ACH-000005,-0.2160763210132562
ACH-000007,0.06039783248215535
ACH-000009,0.04392803848372556
ACH-000011,-0.026398655479183276
ACH-000012,-0.0767881590977115
ACH-000013,-0.10905186096377588
ACH-000014,-0.0014144826729948856
ACH-000015,-0.047887168122818055
ACH-000017,0.05093289894435082
ACH-000018,-0.08805718795058429
ACH-000019,0.017789052305701818
ACH-000021,-0.17806024562952846
ACH-000022,0.00993067363783868
ACH-000025,-0.07818021727594886
ACH-000028,-0.06608274149561529
ACH-000030,-0.013418831801523055
ACH-000035,-0.2315093499987613
ACH-000036,-0.228229172636646
ACH-000037,-0.1052279871307354
ACH-000039,-0.10185062344123627
ACH-000040,-0.098566129955676
ACH-000041,-0.004530376651926211
ACH-000042,0.0989669201514288
ACH-000045,-0.0231216888543543
ACH-000047,-0.038657260312139265
ACH-000052,0.007586255850324881
ACH-000053,-0.021801135415900747
ACH-000054,-0.0298862103804115
ACH-000055,0.08919603703005534
ACH-000060,-0.20270939831272294
ACH-000067,-0.15414136082593896
ACH-000070,-0.19987532300882946
ACH-000075,-0.07361372772994837
ACH-000078,-0.09943067764099177
ACH-000082,-0.1235179727098866
ACH-000085,0.07428694507021656
ACH-000086,0.09843327627007584
ACH-000087,-0.18581085073360887
ACH-000092,-0.0467004521337591
ACH-000095,-0.06979434827093227
ACH-000097,-0.08798722435938862
ACH-000098,-0.029799523785285907
ACH-000099,0.053425469574161284
ACH-000108,0.0011286655505000555
ACH-000113,0.03852587488247421
ACH-000116,0.048781126491872266
ACH-000118,-0.07339839748904832
ACH-000120,0.03832741721031328
ACH-000123,0.018193404078892996
ACH-000127,0.06479866404447779
ACH-000128,-0.1514636436009086
ACH-000132,0.01516255589272869
ACH-000133,-0.016538134957575362
ACH-000137,-0.156191886129795
ACH-000138,-0.06256754387614705
ACH-000142,-0.2679866926650877
ACH-000143,-0.0873308914430449
ACH-000146,-0.06464544972303987
ACH-000148,-0.015397765892079291
ACH-000150,-0.07275211358602679
ACH-000152,-0.16213505320044766
ACH-000153,-0.12223993296476032
ACH-000159,-0.1835519966981461
ACH-000160,0.0737728076783812
ACH-000163,-0.1287199647861073
ACH-000167,0.09036310739833953
ACH-000168,-0.1983143057248534
ACH-000169,-0.1056447390046758
ACH-000178,-0.12423376819451605
ACH-000183,-0.004269459076767181
ACH-000188,-0.06458793018377228
ACH-000189,-0.3351198201954589
ACH-000190,-0.12976512398925302
ACH-000198,-0.05005800823334587
ACH-000203,-0.05130061527695028
ACH-000204,-0.031033184968762013
ACH-000206,-0.08492378837350865
ACH-000207,0.10019054027304504
ACH-000208,-0.2418194635465171
ACH-000210,0.04974070289501501
ACH-000211,-0.0704073140894085
ACH-000215,-0.012458097259401259
ACH-000221,-0.033844265928756945
ACH-000222,-0.07444778701462251
ACH-000223,-0.025467124875778995
ACH-000226,-0.07307558766836393
ACH-000227,-0.035334959095427866
ACH-000228,-0.03771541729522307
ACH-000231,-0.014720135945773788
ACH-000232,-0.02284960685423921
ACH-000233,0.05177963020633334
ACH-000234,0.05224079182936128
ACH-000235,-0.024754366583210168
ACH-000237,-0.03393992987518818
ACH-000238,0.02273695547753561
ACH-000242,-0.4117337662324228
ACH-000243,-0.07947399054167828
ACH-000244,-0.08477701811660854
ACH-000246,-0.10604783219235216
ACH-000248,-0.09639941892293494
ACH-000250,-0.10362816172109167
ACH-000251,-0.16450146752150938
ACH-000252,-0.05996529491985113
ACH-000253,-0.08527875572824731
ACH-000255,-0.0221914405890466
ACH-000256,-0.028614547128378912
ACH-000257,-0.08064111906912436
ACH-000258,-0.3615871112369692
ACH-000259,0.038497119018488575
ACH-000260,-0.06614503343407496
ACH-000261,-0.04563678780709556
ACH-000262,-0.09522793214051843
ACH-000263,-0.047949743508321034
ACH-000264,-0.08414217282148093
ACH-000265,0.08384905847870598
ACH-000266,-0.08502870361099818
ACH-000272,-0.2092440637572024
ACH-000274,-0.0643248668811581
ACH-000277,0.055853502611502966
ACH-000278,-0.006335402702712118
ACH-000279,-0.07488654697544991
ACH-000280,0.01785966439306425
ACH-000281,0.11231270041360264
ACH-000288,-0.0463876101054632
ACH-000291,0.05138522844571939
ACH-000293,0.0258642230107368
ACH-000294,-0.06792779659874247
ACH-000295,0.009518013115193166
ACH-000296,-0.12158833347030805
ACH-000302,0.004333832519591567
ACH-000304,0.14271677246506434
ACH-000307,0.05393234286155021
ACH-000308,0.000477444955325129
ACH-000310,0.04755525161176714
ACH-000311,-0.07891412217426694
ACH-000312,0.05771073748748655
ACH-000315,-0.09110920439590943
ACH-000316,0.08229774498380267
ACH-000317,0.0001991065993179026
ACH-000318,-0.050766060066793864
ACH-000319,-0.14258467842937986
ACH-000320,0.05485533930521598
ACH-000322,-0.22505204955296784
ACH-000323,0.1413982793322736
ACH-000324,-0.030706021766712707
ACH-000329,0.02628158388776773
ACH-000330,0.09172777615134252
ACH-000331,-0.05938335891492566
ACH-000332,-0.07226606520195747
ACH-000334,-0.05071726613652236
ACH-000335,0.036619782623168735
ACH-000336,0.0645157943088886
ACH-000337,0.23071159340526134
ACH-000338,0.2864174944894732
ACH-000339,-0.15984637464819704
ACH-000341,-0.04294306385229525
ACH-000348,-0.1680185029594271
ACH-000350,0.005165837603934257
ACH-000352,-0.06460763722521072
ACH-000356,-0.2607166408524079
ACH-000361,-0.1372030807774714
ACH-000362,-0.10696062165944632
ACH-000363,0.08592594795029564
ACH-000364,-0.26457908924075946
ACH-000365,0.046543888920193566
ACH-000366,0.047247577927966015
ACH-000368,-0.07012075586810931
ACH-000374,-0.12716243380453712
ACH-000375,0.011139523394655564
ACH-000376,-0.10781555780999863
ACH-000381,-0.1991941176261228
ACH-000383,-0.1305928734060859
ACH-000387,0.0036517800336887353
ACH-000389,-0.05743406164392634
ACH-000390,-0.09497324532323202
ACH-000393,-0.0345373057107829
ACH-000395,0.1043416287963692
ACH-000396,0.0590586112183426
ACH-000397,0.04989669074471821
ACH-000401,-0.2425519405748823
ACH-000402,-0.19056354175557505
ACH-000403,-0.05152231448701902
ACH-000404,0.029907903879726295
ACH-000406,-0.01899317814652313
ACH-000407,-0.04417257512430752
ACH-000408,-0.12400408439231493
ACH-000410,-0.013373189660538874
ACH-000411,-0.027231706851270715
ACH-000414,0.015838988197584353
ACH-000415,-0.1851925473598317
ACH-000416,-0.0439547565353316
ACH-000420,-0.25699091970285604
ACH-000421,-0.06495535440661819
ACH-000424,0.19791005467131315
ACH-000425,-0.07922322897647
ACH-000426,0.11133559345411237
ACH-000427,0.027367228611784648
ACH-000433,0.029627569548121582
ACH-000435,-0.2417036241013584
ACH-000436,0.15511666377288402
ACH-000444,0.07031272444242477
ACH-000445,-0.0688420765768927
ACH-000448,-0.02566224286459137
ACH-000450,-0.2575090535898922
ACH-000452,-0.13236730309675654
ACH-000454,0.05816097364722472
ACH-000458,-0.0028335449728942998
ACH-000459,-0.08858527965300353
ACH-000460,-0.033435261146513344
ACH-000461,0.0008136087189421032
ACH-000463,-0.001689624571026708
ACH-000464,-0.05112995428057819
ACH-000466,-0.013532708457951348
ACH-000467,-0.1314549543246089
ACH-000468,0.10686230833350853
ACH-000469,-0.07212515098618434
ACH-000470,-0.10831910918010468
ACH-000471,-0.03165395843356214
ACH-000472,-0.06880442640829161
ACH-000473,-0.11957712790051556
ACH-000475,-0.01651034740170566
ACH-000476,0.002031098819285396
ACH-000477,-0.040923702523290216
ACH-000479,-0.5309970436052738
ACH-000480,0.20711824413564286
ACH-000481,0.10316351085941727
