,NFRKB (4798)
ACH-000264,-0.8575209627342479
ACH-000265,-0.3105002840697525
ACH-000266,-0.048253246692715586
ACH-000272,-0.14943277997987325
ACH-000274,-0.7750299670067773
ACH-000277,-0.7300339547452118
ACH-000278,-0.7374007670890972
ACH-000279,-0.43952401515763295
ACH-000280,-0.4876541927408719
ACH-000281,-0.7439194553341427
ACH-000288,-0.4206176865896349
ACH-000291,-0.5563076468359153
ACH-000293,-0.6244026403917231
ACH-000294,-0.7579435757009164
ACH-000295,-0.9640582355140992
ACH-000296,-0.5354786790757016
ACH-000302,-0.6164625137643089
ACH-000304,-0.4124212224778211
ACH-000307,-0.5584394465308814
ACH-000308,-0.1412032044660278
ACH-000310,-0.21968967531730346
ACH-000311,-0.6242581868944622
ACH-000312,-0.27815809654217777
ACH-000315,-0.28776690849994785
ACH-000316,-0.4630448312887406
ACH-000317,-0.9477454502264342
ACH-000318,-0.7278386723420475
ACH-000319,-0.4797946631681961
ACH-000320,-0.39872142104495456
ACH-000322,-0.563930343380974
ACH-000323,-0.5690491852234264
ACH-000324,-0.4305719635417337
ACH-000329,-0.435139090455228
ACH-000330,-0.6439238535163191
ACH-000331,-0.4942823941825182
ACH-000332,-0.6074187657670669
ACH-000334,-0.4077626712342261
ACH-000335,-0.4846011377878802
ACH-000336,-0.1381867283681275
ACH-000337,-0.7873434781687327
ACH-000338,-0.5362994635208028
ACH-000339,-0.4143984130283534
ACH-000341,-0.3308238859088766
ACH-000348,-0.503769818912168
ACH-000350,-0.36261290374827815
ACH-000352,-0.5268682682271754
ACH-000356,-0.5744449473301638
ACH-000361,-0.4577197470175156
ACH-000362,-0.3729974181894399
ACH-000363,-0.5674704538731002
ACH-000364,-0.5163766887763729
ACH-000365,-0.6022179665590722
ACH-000366,-0.4862101971765162
ACH-000368,-0.4213445116013877
ACH-000374,-0.5287737845080598
ACH-000375,-0.632898390700494
ACH-000376,-0.4901960960809264
ACH-000381,-0.6056261507111043
ACH-000383,-0.4333229662738832
ACH-000387,-0.4048649160731703
ACH-000389,-0.6133820600224433
ACH-000390,-0.3897707582379679
ACH-000393,-0.5558276684248632
ACH-000395,-0.6990502810383983
ACH-000396,-0.3990368396797032
ACH-000397,-0.5556381374701846
ACH-000401,-0.539936445768407
ACH-000402,-0.31267256467606674
ACH-000403,-0.2216843708552256
ACH-000404,-0.2633233965224687
ACH-000406,-0.3799998938997276
ACH-000407,-0.5950261645353963
ACH-000408,-0.4108484504290839
ACH-000410,-0.5962827402256613
ACH-000411,-0.5676471042102827
ACH-000414,-0.5923885659826591
ACH-000415,-0.6108596408339184
ACH-000416,-0.4651832700897597
ACH-000420,-0.7473396958927727
ACH-000421,-0.5055534449956909
ACH-000424,-0.5916388827184355
ACH-000425,-0.5209163302382309
ACH-000426,-0.6291542750505064
ACH-000427,-0.4481118576953985
ACH-000433,-0.4691400971218345
ACH-000435,-0.5458687492837038
ACH-000436,-0.6023929784236722
ACH-000444,-0.5729936554986941
ACH-000445,-0.7277304979220968
ACH-000448,-0.6883425404632134
ACH-000450,-0.4201866781042249
ACH-000452,-0.5245779200580175
ACH-000454,-0.17999961451608262
ACH-000458,-0.3542025451489277
ACH-000459,-0.6426992481898307
ACH-000460,-0.6873728178534644
ACH-000461,-0.5446708341794606
ACH-000463,-0.6094223419055935
ACH-000464,-0.5691540216095125
ACH-000466,-0.1655478661427175
ACH-000467,-0.5067933649167702
ACH-000468,-0.558516923092942
ACH-000469,-0.5786432800969743
ACH-000470,-0.5042119831799402
ACH-000471,-0.78897306896219
ACH-000472,-0.2933718704217032
ACH-000473,-0.6259373246040788
ACH-000475,-0.37527238949148944
ACH-000476,-0.3773742911339247
ACH-000477,-0.6714624394405354
ACH-000479,-0.3308461265167557
ACH-000480,-0.4680441238275809
ACH-000481,-0.4822573597083287
ACH-000483,-0.6003254370405599
ACH-000484,-0.6003132729326145
ACH-000485,-0.3191855876182919
ACH-000486,-0.6892540660524139
ACH-000487,-0.61610418162837
ACH-000488,-0.4528310553284337
ACH-000490,-0.5428741875758603
ACH-000491,-0.4509492946680204
ACH-000495,-0.5628798756418656
ACH-000496,-0.3824301384287096
ACH-000499,-0.5928155488347716
ACH-000500,-0.4424124473034684
ACH-000502,-0.7673168864378793
ACH-000503,-0.4822058450280361
ACH-000505,-0.6025008058209836
ACH-000507,-0.4958904330856939
ACH-000510,-0.41046505608356026
ACH-000511,-0.5180403585222189
ACH-000512,-0.18157777554724944
ACH-000516,-0.5854790050360384
ACH-000517,-0.4377796856351632
ACH-000518,-0.6193415978319868
ACH-000520,-0.6485635990316502
ACH-000521,-0.2907152104344292
ACH-000522,-0.12962431525115314
ACH-000524,-0.23897514577425386
ACH-000527,-0.6146537326887709
ACH-000528,-0.5730523104047968
ACH-000537,-0.0625066219836421
ACH-000541,-0.3773256987768269
ACH-000542,-0.34777030625464384
ACH-000544,-0.5218044490523011
ACH-000545,-0.6436219809329542
ACH-000547,-0.3697286536380883
ACH-000548,-0.7174995760102406
ACH-000549,-0.4219748855161325
ACH-000550,-0.8111494642855089
ACH-000552,-0.4446320087233239
ACH-000556,-0.4485452495145581
ACH-000557,-0.044579960967204964
ACH-000569,-0.4131733729309742
ACH-000570,-0.6100432946648092
ACH-000571,-0.6210320350517133
ACH-000573,-0.35649747209921223
ACH-000576,-0.5271484943333599
ACH-000579,-0.4954912799420761
ACH-000580,-0.3267264917200946
ACH-000584,-0.5191329670454288
ACH-000585,-0.18011911902996344
ACH-000588,-0.477720122948862
ACH-000589,-0.3295560091697673
ACH-000591,-0.5765800209041044
ACH-000593,-0.5326917923814746
ACH-000600,-0.5490931001254009
ACH-000601,-0.6610829850404354
ACH-000605,-0.4554414165952908
ACH-000606,-0.5828810527392271
ACH-000608,-0.306355266454692
ACH-000614,-0.915996131758132
ACH-000616,-0.7222854415062809
ACH-000618,-0.4296641415652019
ACH-000619,-0.5612555918471983
ACH-000620,-0.5201034887636785
ACH-000621,-0.5680385747878671
ACH-000622,-0.32577362874341304
ACH-000623,-0.4043873743135552
ACH-000624,-0.5724886711523071
ACH-000627,-0.2401113729783622
ACH-000630,-0.38272227789049984
ACH-000631,-0.9355727336882792
ACH-000632,-0.8352382984909463
ACH-000633,-0.34680047958382765
ACH-000637,-0.7275210409653904
ACH-000638,-0.2692791473497336
ACH-000646,-0.19480853555806027
ACH-000647,-0.5312477784068826
ACH-000648,-0.7354537312657216
ACH-000649,-0.3401735825919259
ACH-000651,-0.3843373080919476
ACH-000652,-0.3744614983897779
ACH-000653,-0.5608690454160244
ACH-000657,-0.4916316379601425
ACH-000658,-0.26198739599090515
ACH-000661,-0.6004876766171027
ACH-000662,-0.2172896349115759
ACH-000663,-0.963190897577562
ACH-000665,-0.3499485098394285
ACH-000671,-0.6971253865422369
ACH-000672,-0.5699076247240636
ACH-000673,-0.596608177428423
ACH-000676,-0.6864474972703274
ACH-000677,-0.6205334540993649
ACH-000681,-0.5451236591848052
ACH-000683,-0.389398064522942
ACH-000684,-0.7379226914345205
ACH-000688,-0.2645271037224381
ACH-000693,-0.4295467347469997
ACH-000694,-0.4862554748268706
ACH-000695,-0.4299647198781996
ACH-000696,-0.5873609685158722
ACH-000697,-0.14344514863746854
ACH-000699,-0.4275113923942661
ACH-000701,-0.5919123317151525
ACH-000706,-0.21776529983914988
ACH-000711,-0.5619133744288148
ACH-000713,-0.4963842279404692
ACH-000714,-0.8250721943015059
ACH-000718,-0.44277567759709385
ACH-000720,-0.4899227688208291
ACH-000721,-0.5643191208903494
ACH-000724,-0.1315510054847381
ACH-000725,-0.2967236319994505
ACH-000732,-0.7035198531926293
ACH-000734,-0.3053557563496257
ACH-000735,-0.1747374242265052
ACH-000736,-0.5544902717513334
ACH-000738,-0.3886277782335606
ACH-000746,-0.4386982155093816
ACH-000747,-0.7185755948860839
ACH-000748,-0.4861520792124709
ACH-000753,-0.6101145254078111
ACH-000756,-0.6486089832197393
ACH-000757,-0.5194468343738521
ACH-000758,-0.7311279175282387
ACH-000760,-0.5232390726801274
ACH-000762,-0.32581087678087395
ACH-000763,-0.5923655243327337
ACH-000764,-0.40568477305803663
ACH-000765,-0.4962527644500308
ACH-000766,-0.4343557421560379
ACH-000767,-0.629382204680872
ACH-000768,-0.4804602607354786
ACH-000769,-0.7410534084136068
ACH-000770,-0.4840459696680053
ACH-000771,-0.3285083584268345
ACH-000773,-0.5075063752108022
ACH-000776,-0.5612557176144403
ACH-000777,-0.6457535940960543
ACH-000778,-0.2378670299759321
ACH-000781,-0.1522772345086704
ACH-000782,-0.4998478088463055
ACH-000783,-0.6094317341704909
ACH-000784,-0.44493065279212907
ACH-000785,-0.392606015016805
ACH-000787,-0.3803014175108092
ACH-000788,-0.4260161316068139
ACH-000791,-0.6350737592657713
ACH-000792,-0.6849813915858187
ACH-000794,-0.8184868433606616
ACH-000796,-0.6909786063752895
ACH-000798,-0.9342719534310484
ACH-000799,-0.648170750269804
ACH-000800,-0.6650214583364916
ACH-000802,-0.5113363830797175
ACH-000804,-0.6771501101726687
ACH-000805,-0.3279539807752178
ACH-000809,-0.5532368707467616
ACH-000810,-0.6083003455472487
ACH-000811,-0.03147174127800253
ACH-000817,-0.2635907727992972
ACH-000819,-0.3659144322205293
ACH-000820,-0.93218609273398
ACH-000821,-0.3961974910840944
ACH-000822,-0.6273742982347673
ACH-000823,-0.6451496661119468
ACH-000824,-0.3214550783494957
ACH-000827,-0.6638212299130544
ACH-000829,-0.42891478338684375
ACH-000831,-0.43888164152427206
ACH-000832,-0.6681147696201328
ACH-000833,-0.3586598781821327
ACH-000834,-0.5921986633894372
ACH-000835,-0.4287415308737218
ACH-000836,-0.13966203285330386
ACH-000837,-0.4449009974340266
ACH-000838,-0.4189062702062857
ACH-000839,-0.7057423509968551
ACH-000840,-0.5728977150841277
ACH-000841,-0.560428881694207
ACH-000843,-0.7690550864065279
ACH-000846,-0.4973889511926407
ACH-000847,-0.6291066424869063
ACH-000848,-0.4123669722795236
ACH-000849,-0.11402945859090845
ACH-000851,-0.6610714215517356
ACH-000855,-0.5329715339036472
ACH-000856,-0.2795441876704754
ACH-000858,-0.44732539784778347
ACH-000859,-0.6750115155919983
ACH-000861,-0.3835444816504012
ACH-000862,-0.5224531116969516
ACH-000865,-0.5925369601318352
ACH-000866,-0.5598263994234395
ACH-000867,-0.5431370812932044
ACH-000869,-0.4086454127893455
ACH-000872,-0.8348410405816816
ACH-000873,-0.8917298345000539
ACH-000876,-0.15471544014190908
ACH-000878,-0.5828583778793476
ACH-000880,-0.6867027396516706
ACH-000881,-0.37174418620221794
ACH-000882,-0.5772114121743621
ACH-000884,-0.3431548719279741
ACH-000885,-0.5995259477219386
ACH-000887,-0.31100610250915234
ACH-000889,-0.4050045877010677
ACH-000896,-0.7570296566043054
ACH-000898,-0.8351182256638267
ACH-000900,-0.3181154310456132
ACH-000901,-0.6812315456341907
ACH-000905,-0.4454284509408112
ACH-000906,-0.3467685013266822
ACH-000907,-0.5109279131907446
ACH-000910,-0.4146207864829757
ACH-000911,-0.5359341921308028
ACH-000912,-0.7127376150724897
ACH-000913,-0.8436761574895086
ACH-000915,-0.08996886768058515
ACH-000916,-0.17774466327406352
ACH-000917,-0.6014514291394464
ACH-000920,-0.1934577534283272
ACH-000921,-0.5869981520463848
ACH-000924,-0.1396233453448722
ACH-000926,-0.5430000011276742
ACH-000928,-0.2943612543330825
ACH-000929,-0.3686860531446188
ACH-000932,-0.4555379203118394
ACH-000935,-0.3818241252052548
ACH-000936,-0.10369237998727902
ACH-000937,-0.3839950119796913
ACH-000938,-0.19838527703420544
ACH-000939,-0.19331273520971975
ACH-000941,-0.3507774188761938
ACH-000943,-0.3731810306495841
ACH-000946,-0.4072354938078103
ACH-000947,-0.6689819950342849
ACH-000948,-0.5400427998157638
ACH-000950,-0.7539766163938268
ACH-000953,-0.2315017875888321
ACH-000954,-0.20191753163718576
ACH-000957,-0.6803633909268474
ACH-000958,-0.7081528435769885
ACH-000960,-0.63455253981459
ACH-000963,-0.36868172666171295
ACH-000968,-0.6146198485177543
ACH-000969,-0.368894094441462
ACH-000972,-0.10821877792375054
ACH-000973,-0.3332733652872789
ACH-000974,-0.6563048974012887
ACH-000978,-0.6544118943531531
ACH-000984,-0.4567941755221239
ACH-000986,-0.20706022921683065
ACH-000988,-0.13829014996048591
ACH-000993,-0.4268244378829728
ACH-000994,-0.2495394682303337
ACH-000996,-0.7749407747984174
ACH-001001,-0.5101873091546194
ACH-001020,-0.2759998557303248
ACH-001028,-0.3678356878518633
ACH-001031,-0.5589547893526111
ACH-001038,-0.3831164653702413
ACH-001048,-0.3297753888446426
ACH-001050,-0.6323385562838083
ACH-001053,-0.3243937924951903
ACH-001054,-0.33615097433880153
ACH-001061,-0.3607156879947901
ACH-001067,-0.5555898570210369
ACH-001075,-0.5581016813280754
ACH-001096,-0.3763218747110568
ACH-001111,-0.29962985275073034
ACH-001119,-0.5124739805487336
ACH-001128,0.3370642754028315
ACH-001134,-0.5495293849675237
ACH-001151,-0.4288155421753356
ACH-001163,0.03909978264123054
ACH-001164,-0.3209612486310033
ACH-001183,-0.7139860457832474
ACH-001192,-0.7140803977206428
ACH-001193,-0.3108201313797335
ACH-001196,-0.4864282916306635
ACH-001197,-0.6338906061714782
ACH-001205,-0.5614273887420962
ACH-001211,-0.450331676531079
ACH-001212,-0.4852380436453764
ACH-001228,-0.6427333023025898
ACH-001232,-0.23499694123445344
ACH-001239,-0.4736790054838884
ACH-001270,-0.6748565158650655
ACH-001274,-0.18830745740238602
ACH-001275,-0.6550990231478802
ACH-001277,-0.4858746668020147
ACH-001278,-0.7665141299900027
ACH-001280,-0.4764065877115175
ACH-001283,-0.5300918341991503
ACH-001289,-0.3997894247301012
ACH-001300,-0.3653593250067236
ACH-001301,-0.3512563435284299
ACH-001302,-0.2290708708497457
ACH-001306,-0.3657322163556939
ACH-001318,-0.4947377723278825
ACH-001322,-0.5465157842463834
ACH-001328,-0.4505504791741866
ACH-001332,-0.3503143212736011
ACH-001336,-0.8056117959966023
ACH-001346,-0.5288600246635401
ACH-001353,-0.6007944917759639
ACH-001354,-0.6123488278498728
ACH-001367,-0.6386987323916434
ACH-001368,-0.5029020857084534
ACH-001374,-0.8573686441059158
ACH-001377,-0.288959353687777
ACH-001380,-0.29768401758764257
ACH-001391,-0.4700904661504738
ACH-001408,-0.9134313656968008
ACH-001430,-0.3744604988252653
ACH-001431,-0.4028407358749976
ACH-001450,-0.6965800215360249
ACH-001496,-0.4196754025050307
ACH-001500,-0.4099457796393899
ACH-001523,-0.5633635441595481
ACH-001532,-0.6434024799834864
ACH-001550,-0.17302490497127046
ACH-001552,-0.6602420763090947
ACH-001554,-0.6334467423540721
ACH-001654,-0.5707684438499705
ACH-001735,-0.37147644240265904
ACH-001736,-0.6264297844554737
ACH-001737,-0.7498027774834025
ACH-001740,-0.6902513220051241
ACH-001745,-0.5628359225824766
ACH-001765,-0.4903597071800549
