,PPP2CB (5516)
ACH-000004,0.10609484760258052
ACH-000005,0.08560158820221067
ACH-000007,0.14545512859557727
ACH-000009,0.07978597260495063
ACH-000011,-0.017196927847361747
ACH-000012,0.0016643741653414724
ACH-000013,0.15361502102881874
ACH-000014,-0.06753829753182135
ACH-000015,0.0623661166033488
ACH-000017,0.2468603542101663
ACH-000018,0.20664165047751654
ACH-000019,0.06356659313892538
ACH-000021,0.21543695450181
ACH-000022,-0.08746128374322884
ACH-000025,0.029144507247403018
ACH-000028,0.0360639985358602
ACH-000030,0.12841031897878633
ACH-000035,0.07320178043171957
ACH-000036,-0.034966402529852135
ACH-000037,-0.022021770336340542
ACH-000039,-0.015881287011051803
ACH-000040,0.06371704263136244
ACH-000041,-0.08122914485981801
ACH-000042,0.0452700252060596
ACH-000045,0.10067237134706176
ACH-000047,0.21120422126431346
ACH-000052,0.07485515084155768
ACH-000053,0.0563242004889452
ACH-000054,0.015709987439092153
ACH-000055,0.19591072644171995
ACH-000060,0.21253500121646074
ACH-000067,0.16860097250078593
ACH-000070,0.015013935354387782
ACH-000075,0.16447350332410915
ACH-000078,0.1397158880015464
ACH-000082,0.12937339075197726
ACH-000085,0.17038731186641454
ACH-000086,0.06977363775314925
ACH-000087,0.03457262998543085
ACH-000092,0.1725707436392925
ACH-000095,0.13113530838459386
ACH-000097,0.05460477829949805
ACH-000098,0.15494963926970567
ACH-000099,-0.01453491187188946
ACH-000108,0.17807937653439132
ACH-000113,0.05984437685857296
ACH-000116,0.1463986205825451
ACH-000118,0.07996305224163144
ACH-000120,0.014570537298463996
ACH-000123,0.10909587455674248
ACH-000127,0.010162841757319241
ACH-000128,0.1996413753362152
ACH-000132,0.11147024955787503
ACH-000133,0.09148091376835868
ACH-000137,0.06041503629009185
ACH-000138,0.005607417619458533
ACH-000142,0.12041991239759307
ACH-000143,0.08574026145619268
ACH-000146,0.07212878627478629
ACH-000148,0.16205837905629905
ACH-000150,0.00950825700816658
ACH-000152,0.0656660927626796
ACH-000153,0.32979045672300417
ACH-000159,0.01076759043978302
ACH-000160,-0.03635535761986737
ACH-000163,0.053067700063104496
ACH-000167,0.21740900859609869
ACH-000168,-0.005785492667741868
ACH-000169,0.028176246673173755
ACH-000178,0.28890813829153195
ACH-000183,0.08698321187313426
ACH-000188,-0.03906129948304316
ACH-000189,-0.10253339630243996
ACH-000190,0.15735453846592154
ACH-000198,0.14923606252179986
ACH-000203,-0.14751829076751685
ACH-000204,0.3169180473769201
ACH-000206,-0.014749885500012522
ACH-000207,0.07878789774856527
ACH-000208,0.13427399386781638
ACH-000210,-0.007297163939386222
ACH-000211,-0.2145064969725536
ACH-000215,0.003797307979841839
ACH-000221,0.08790426091196663
ACH-000222,0.16136099755948158
ACH-000223,-0.16085403746231786
ACH-000226,0.2591136677084674
ACH-000227,0.08852304002768327
ACH-000228,-0.05504545790484552
ACH-000231,0.1669502357640848
ACH-000232,0.1319229978667356
ACH-000233,0.13297934428566055
ACH-000234,0.08643474086552919
ACH-000235,0.12225165739539567
ACH-000237,0.1407278433131688
ACH-000238,0.21391247208311487
ACH-000242,-0.038885725756799466
ACH-000243,-0.017640453004958832
ACH-000244,0.03555067648075877
ACH-000246,0.22835359833318536
ACH-000248,0.06674048531865147
ACH-000250,0.09306518520167403
ACH-000251,0.21080067719584145
ACH-000252,0.03835375570903634
ACH-000253,0.11810268408576795
ACH-000255,0.01275200303835505
ACH-000256,0.08283498658599835
ACH-000257,0.2506958540912613
ACH-000258,-0.001490750467768974
ACH-000259,0.06394886201707413
ACH-000260,0.20975859139382133
ACH-000261,0.1496891996619517
ACH-000262,0.06826663405276971
ACH-000263,-0.05498003763400308
ACH-000264,-0.07170070448461119
ACH-000265,0.0950565959670207
ACH-000266,0.10451892602981057
ACH-000272,0.21957369988466285
ACH-000274,0.10919138393746844
ACH-000277,0.2340626413615285
ACH-000278,0.09041232633983066
ACH-000279,0.007925161375697652
ACH-000280,0.04636708443072513
ACH-000281,0.10769634232397543
ACH-000288,0.20643043650576814
ACH-000291,0.12302493257809105
ACH-000293,0.10963025635269176
ACH-000294,0.18013123183079485
ACH-000295,0.26094689101087665
ACH-000296,0.11777785018267478
ACH-000302,0.14714811814524362
ACH-000304,-0.18102857551072324
ACH-000307,0.04141359716750846
ACH-000308,0.134936388707424
ACH-000310,0.02451373287977952
ACH-000311,0.14643616977046106
ACH-000312,0.2838005416613938
ACH-000315,0.17398317184343012
ACH-000316,0.09195904186410113
ACH-000317,0.18910774615012704
ACH-000318,0.02568667223425493
ACH-000319,0.028720067217927782
ACH-000320,0.09200741193217253
ACH-000322,0.08285196832731957
ACH-000323,0.0759257170157442
ACH-000324,0.12389948762931295
ACH-000329,0.11610311026114252
ACH-000330,-0.20837452017873276
ACH-000331,0.07867699464899447
ACH-000332,0.057261026307070514
ACH-000334,0.261329318452531
ACH-000335,0.12752328148665634
ACH-000336,0.1985430207231743
ACH-000337,0.029617822026993437
ACH-000338,-0.03243831213275751
ACH-000339,0.05844478594539727
ACH-000341,0.01512011210929619
ACH-000348,0.09586059219680508
ACH-000350,0.21418311029155848
ACH-000352,0.026889524791581455
ACH-000356,0.20146623007986686
ACH-000361,0.06832132357043569
ACH-000362,0.0366661469283625
ACH-000363,0.121892176628184
ACH-000364,0.19073280906857565
ACH-000365,0.05576028128053005
ACH-000366,0.09845802354539518
ACH-000368,0.17221354307509182
ACH-000374,0.059583471700140986
ACH-000375,-0.09472449800245382
ACH-000376,0.0565527715909693
ACH-000381,0.22626393268617986
ACH-000383,-0.022459761556010798
ACH-000387,0.16180559517399118
ACH-000389,0.02885096169522539
ACH-000390,-0.10030222916160288
