,SEH1L (81929)
ACH-000338,-1.0172862677189332
ACH-000339,-1.0175110301179977
ACH-000341,-0.7698659443002774
ACH-000348,-0.8634322725145193
ACH-000350,-0.7863747061727989
ACH-000352,-1.1476451988925658
ACH-000356,-0.7007624630023375
ACH-000361,-1.0874572136217626
ACH-000362,-0.7791308576678457
ACH-000363,-0.948811823862014
ACH-000364,-0.8136409635693652
ACH-000365,-0.8879552884740379
ACH-000366,-0.6932432177653383
ACH-000368,-0.9293521354300222
ACH-000374,-0.9841011353427096
ACH-000375,-0.8785100238359592
ACH-000376,-0.9056702456595592
ACH-000381,-0.9526516738007782
ACH-000383,-0.4685847351785102
ACH-000387,-0.9074182770695024
ACH-000389,-0.6155288078766643
ACH-000390,-0.9264193068774176
ACH-000393,-1.1088298457870216
ACH-000395,-0.9601432294013521
ACH-000396,-0.8742045432011945
ACH-000397,-0.9667777133771618
ACH-000401,-0.7170473533920181
ACH-000402,-0.665760584258101
ACH-000403,-1.094714723506078
ACH-000404,-0.6011833616278508
ACH-000406,-0.9880323935360896
ACH-000407,-1.0067309652083736
ACH-000408,-0.9108542600251504
ACH-000410,-0.8846492653803825
ACH-000411,-1.0150207454188815
ACH-000414,-1.0176696944022352
ACH-000415,-1.160126483231779
ACH-000416,-0.5720154282527669
ACH-000420,-0.9247365687483076
ACH-000421,-0.9859543262272604
ACH-000424,-0.8407637397028257
ACH-000425,-0.8854532631218051
ACH-000426,-0.8641761351325621
ACH-000427,-0.9059084701569732
ACH-000433,-0.8792417406040051
ACH-000435,-0.4565617850804258
ACH-000436,-0.8183154320871584
ACH-000444,-1.1379347879405737
ACH-000445,-1.030027380993504
ACH-000448,-0.9470733387205792
ACH-000450,-1.1412816454077617
ACH-000452,-0.5200134389802521
ACH-000454,-0.9845733719392452
ACH-000458,-0.8816640936412227
ACH-000459,-0.5630296485608549
ACH-000460,-1.0204801704473496
ACH-000461,-0.986875890645622
ACH-000463,-0.9431645246146196
ACH-000464,-0.9292650170762904
ACH-000466,-1.1319854288448814
ACH-000467,-0.9222616854570509
ACH-000468,-0.7295348122650386
ACH-000469,-1.0774002454838665
ACH-000470,-0.8073206315580496
ACH-000471,-0.7634652267780213
ACH-000472,-0.860717150165347
ACH-000473,-1.081597630405046
ACH-000475,-0.8696811698713129
ACH-000476,-0.993224512593598
ACH-000477,-0.8263700307434992
ACH-000479,-1.0048166181928189
ACH-000480,-0.6680473458077939
ACH-000481,-0.9694056801308574
ACH-000483,-0.7135761665876049
ACH-000484,-0.8587956740828082
ACH-000485,-0.6289569633498179
ACH-000486,-1.0551956689904276
ACH-000487,-1.1612352728348314
ACH-000488,-0.9512281408891
ACH-000490,-0.9435922916025498
ACH-000491,-0.7827820314705688
ACH-000495,-0.9922056270316068
ACH-000496,-1.0968164013823805
ACH-000499,-1.1494924617171938
ACH-000500,-0.7341916867777358
ACH-000502,-1.0573474477568685
ACH-000503,-0.9110189344913476
ACH-000505,-1.0487376545731566
ACH-000507,-0.9178867197660098
ACH-000510,-0.8220526068756235
ACH-000511,-0.6657288728237153
ACH-000512,-1.212667389250595
ACH-000516,-1.0144322092326616
ACH-000517,-0.892765495045652
ACH-000518,-1.0808560964569154
ACH-000520,-0.6167441834054909
ACH-000521,-1.030081284759966
ACH-000522,-1.2162088946513792
ACH-000524,-0.8682832314451832
ACH-000527,-0.6865367160148778
ACH-000528,-0.9099191804474958
ACH-000537,-1.1873534414416749
ACH-000541,-0.8210032788282099
ACH-000542,-1.1122752444043686
ACH-000544,-0.9334907657047954
ACH-000545,-1.040166957804989
ACH-000547,-0.7013357205411355
ACH-000548,-0.7303050830545816
ACH-000549,-0.8273463478691759
ACH-000550,-1.4281220492929132
ACH-000552,-0.968681910437165
ACH-000556,-0.9914382530074608
ACH-000557,-0.3711104591950137
ACH-000569,-1.056138217749897
ACH-000570,-1.1450342547547645
ACH-000571,-0.9514586702790312
ACH-000573,-1.1281835400620146
ACH-000576,-0.9191880106537872
ACH-000579,-0.7016969921445848
ACH-000580,-0.8736538644896192
ACH-000584,-0.9770803634032491
ACH-000585,-1.135819204595373
ACH-000588,-0.9998311099838249
ACH-000589,-0.9159586250328768
ACH-000591,-1.041176240466816
ACH-000593,-1.0983187569819697
ACH-000600,-0.8163276044851128
ACH-000601,-0.8190573821900959
ACH-000605,-1.0417397445016066
ACH-000606,-0.9835355209707805
ACH-000608,-0.5857833219045298
ACH-000614,-0.9885994762201936
ACH-000616,-0.8170986743965579
ACH-000618,-0.7180616265669376
ACH-000619,-1.1432180883834486
ACH-000620,-0.8168486826210275
ACH-000621,-1.1961581039741156
ACH-000622,-0.8115159605663921
ACH-000623,-0.8551372410847712
ACH-000624,-0.7933868891033469
ACH-000627,-1.0334961342940616
ACH-000630,-0.9143651419186314
ACH-000631,-1.0430987601509196
ACH-000632,-0.9412240037090974
ACH-000633,-0.4783709338333324
ACH-000637,-0.5678949233451672
ACH-000638,-1.1196904838881585
ACH-000646,-0.7162797265283727
ACH-000647,-0.9338400845305632
ACH-000648,-1.129852267549693
ACH-000649,-1.108925958499504
ACH-000651,-0.90483738674263
ACH-000652,-1.1773051056734989
ACH-000653,-0.6719312300972772
ACH-000657,-0.8908414872085716
ACH-000658,-1.0968799484780392
ACH-000661,-0.9685938859442772
ACH-000662,-0.6856083589099926
ACH-000663,-0.8709145537786939
ACH-000665,-0.751250530867053
ACH-000671,-0.6543878372151265
ACH-000672,-1.1816977738697452
ACH-000673,-1.0694127940337037
ACH-000676,-0.9592937023363534
ACH-000677,-0.9356455517690638
ACH-000681,-0.9617518856808762
ACH-000683,-0.9115191104076836
ACH-000684,-1.2209103836834552
ACH-000688,-0.9305194999810268
ACH-000693,-0.6909926244326257
ACH-000694,-0.6440520433504725
ACH-000695,-0.5971659635035954
ACH-000696,-0.7690540027521203
ACH-000697,-0.8328939391767709
ACH-000699,-0.8778408237953177
ACH-000701,-0.7979124040136332
ACH-000706,-1.1737232274995846
ACH-000711,-1.071927715996552
ACH-000713,-0.5384413615478799
ACH-000714,-1.0889397093198654
ACH-000718,-0.6533763536542108
ACH-000720,-1.1676739084811358
ACH-000721,-1.0705070127581755
ACH-000724,-0.9677376107905382
ACH-000725,-0.9227320017305122
ACH-000732,-0.9808455929713652
ACH-000734,-0.9189691570675004
ACH-000735,-1.0522417632871
ACH-000736,-0.6142266423164698
ACH-000738,-0.8119363647981844
ACH-000746,-0.6176019194986841
ACH-000747,-0.9067127113809076
ACH-000748,-0.9805285884411702
ACH-000753,-0.6612174596476692
ACH-000756,-0.82334870336026
ACH-000757,-0.7436473366606898
ACH-000758,-0.9723411615501242
ACH-000760,-0.5847223970626169
ACH-000762,-0.9283800830565142
ACH-000763,-0.8604602962804068
ACH-000764,-0.7618513817838298
ACH-000765,-1.0021228379782248
ACH-000766,-0.9345148028993157
ACH-000767,-1.1495831862767287
ACH-000768,-0.8014661334381961
ACH-000769,-1.1196403529737955
ACH-000770,-0.8321985574973136
ACH-000771,-1.0559139192245814
ACH-000773,-0.8221862252124572
ACH-000776,-0.8906649530401389
ACH-000777,-0.9563942565508008
ACH-000778,-0.9290600994597468
ACH-000781,-1.0378300647614436
ACH-000782,-0.9260231284433772
ACH-000783,-0.9463467556526888
ACH-000784,-0.8683100075941387
ACH-000785,-0.7516446704611554
ACH-000787,-0.692960690659091
ACH-000788,-0.7399308352151198
ACH-000791,-0.9682689910795588
ACH-000792,-1.0465434619107972
ACH-000794,-0.7419637392863188
ACH-000796,-0.5781276804883461
ACH-000798,-0.82524451737725
ACH-000799,-1.1025951265415088
ACH-000800,-0.8919169154122071
ACH-000802,-0.7707907771159382
ACH-000804,-0.8221143245964927
ACH-000805,-0.7345313262948084
ACH-000809,-0.8192773689460393
ACH-000810,-1.0297277022787354
ACH-000811,-1.1272792007865484
ACH-000817,-0.8697329735927815
ACH-000819,-0.8307199175167845
ACH-000820,-0.8716244978933417
ACH-000821,-0.9655793632447032
ACH-000822,-0.8339321444253393
ACH-000823,-0.9731499954155088
ACH-000824,-0.9490679083314928
ACH-000827,-0.8796321763801384
ACH-000829,-0.8187241362169769
ACH-000831,-0.7302596397918778
ACH-000832,-0.7744756524646956
ACH-000833,-1.2369278301418196
ACH-000834,-1.121989925905122
ACH-000835,-1.2176024055971826
ACH-000836,-0.5545134068246261
ACH-000837,-0.8086323719847209
ACH-000838,-1.096340996523088
ACH-000839,-0.7514046446883201
ACH-000840,-0.9600307815304704
ACH-000841,-1.1151433053421975
ACH-000843,-0.9502337564539776
ACH-000846,-0.9330768346664164
ACH-000847,-0.9644846961770684
ACH-000848,-0.9310864777842758
ACH-000849,-0.875902248610231
ACH-000851,-1.1558368439524065
ACH-000855,-0.7548703429590582
ACH-000856,-0.5935261756886764
ACH-000858,-0.92932074290874
ACH-000859,-0.9314472262794984
ACH-000861,-0.6937173526579676
ACH-000862,-1.0065723036199532
ACH-000865,-0.7696710279965351
ACH-000866,-0.973024294764698
ACH-000867,-1.0159397381138244
ACH-000869,-1.3416908098460305
ACH-000872,-1.074326785994593
ACH-000873,-1.1804432042372794
ACH-000876,-1.3672101330316064
ACH-000878,-1.1902925337811527
ACH-000880,-0.6604181505284036
ACH-000881,-0.9883229559749644
ACH-000882,-0.6742044372014605
ACH-000884,-0.840799181010472
ACH-000885,-0.7343124731215905
ACH-000887,-1.1293329132986043
ACH-000889,-0.6801090969669974
ACH-000896,-0.8399215463208819
ACH-000898,-0.6837345159361942
ACH-000900,-0.8383732809468545
ACH-000901,-0.969595782363442
ACH-000905,-1.0917667304551992
ACH-000906,-0.96540536277878
ACH-000907,-1.1729047715872392
ACH-000910,-0.9068138255190944
ACH-000911,-0.644764900554648
ACH-000912,-0.9873965923589909
ACH-000913,-0.7293337746114277
ACH-000915,-1.0248703955128349
ACH-000916,-1.0983506338469975
ACH-000917,-0.6971200354142586
ACH-000920,-1.0676564561810915
ACH-000921,-0.872883448992427
ACH-000924,-1.027532180931914
ACH-000926,-0.979000822248981
ACH-000928,-0.9139836286487416
ACH-000929,-0.8770051273015869
ACH-000932,-0.8456567487391482
ACH-000935,-1.070580020303655
ACH-000936,-1.0363479306006051
ACH-000937,-1.0622053413790835
ACH-000938,-0.9730043208086506
ACH-000939,-0.8999481988735103
ACH-000941,-1.2055330513260518
ACH-000943,-0.8215293048931753
ACH-000946,-0.7300267108222678
ACH-000947,-0.9953808791695798
ACH-000948,-0.9264510500393062
ACH-000950,-1.0605256926140505
ACH-000953,-1.1324576833292304
ACH-000954,-1.0322452459627998
ACH-000957,-0.7599177217949231
ACH-000958,-0.5793558624656977
ACH-000960,-1.0389080549069372
ACH-000963,-0.7442835813836479
ACH-000968,-0.8892423353428961
ACH-000969,-0.9291744973054624
ACH-000972,-1.0304084277169137
ACH-000973,-0.6463841670375167
ACH-000974,-0.6208239944996409
ACH-000978,-0.56845755513312
ACH-000984,-0.6356548078896826
ACH-000986,-0.8707634834686071
ACH-000988,-0.7983674213056999
ACH-000993,-0.9160981625947892
ACH-000994,-0.8397412924534312
ACH-000996,-0.8762812854223401
ACH-001001,-1.0065689478879625
ACH-001020,-0.8537027848956161
ACH-001028,-0.8977942907830865
ACH-001031,-0.9395352326789892
ACH-001038,-1.046254040411989
ACH-001048,-1.1092514559422937
ACH-001050,-1.1372672215990176
ACH-001053,-1.1140453712094034
ACH-001054,-0.9123805346670056
ACH-001061,-0.8604531089941109
ACH-001067,-1.0417593697727991
ACH-001075,-0.8567247272402039
ACH-001096,-1.1046073748248186
ACH-001111,-0.7497904346957921
ACH-001119,-0.8463694375168079
ACH-001128,-1.101408255549983
ACH-001134,-0.6875787336066054
ACH-001151,-0.9408869502642302
ACH-001163,-1.0187264318031963
ACH-001164,-0.93006842155272
ACH-001183,-1.0738395921641202
ACH-001192,-1.0735237984422417
ACH-001193,-0.9573600485875065
ACH-001196,-0.9426525282204878
ACH-001197,-0.9639766391279484
ACH-001205,-0.989159216339754
ACH-001211,-0.8603157079331528
ACH-001212,-1.019227662971279
ACH-001228,-0.8946154049427882
ACH-001232,-1.0931855065992226
ACH-001239,-0.6178002031814974
ACH-001270,-0.9409379850141448
ACH-001274,-0.8794063857551613
ACH-001275,-1.073756662423694
ACH-001277,-0.9182317390505054
ACH-001278,-0.9352819845983824
ACH-001280,-0.8638368640999873
ACH-001283,-1.1249298062299669
ACH-001289,-0.8841710868361254
ACH-001300,-0.9556781145827182
ACH-001301,-0.7225705286445032
ACH-001302,-0.6187343130757028
ACH-001306,-0.928969220781122
ACH-001318,-0.5925040147804809
ACH-001322,-0.8305749462575456
ACH-001328,-0.903849144808372
ACH-001332,-0.6928163356863443
ACH-001336,-0.9573319832090684
ACH-001346,-0.8864630020249499
ACH-001353,-1.0104324466811438
ACH-001354,-1.2066631386808424
ACH-001367,-0.9722657725832818
ACH-001368,-1.186192703238095
ACH-001374,-1.1088671027095602
ACH-001377,-0.5271115140507647
ACH-001380,-0.9546771164334676
ACH-001391,-0.8960490937673045
ACH-001408,-1.0450240008234208
ACH-001430,-1.1083244835172452
ACH-001431,-1.0568751413844617
ACH-001450,-0.903626579632195
ACH-001496,-1.0733075700835646
ACH-001500,-0.8607721519804986
ACH-001523,-1.1343302394079968
ACH-001532,-0.9785688665978346
ACH-001550,-0.6501274346111701
ACH-001552,-0.6745270277737114
ACH-001554,-0.6701391841465303
ACH-001654,-1.1755002789081832
ACH-001735,-0.912646522945489
ACH-001736,-1.0897180486464642
ACH-001737,-1.0606875362738932
ACH-001740,-1.031980867523372
ACH-001745,-1.0435571223727331
ACH-001765,-0.9710631990414132
