,ATP5S (27109)
ACH-000304,0.2952246061234617
ACH-000307,-0.02140369284837904
ACH-000308,0.14530944881471075
ACH-000310,0.013341612040838292
ACH-000311,0.21957207249901795
ACH-000312,0.11200481706002878
ACH-000315,0.2609684272673785
ACH-000316,0.17568556923168513
ACH-000317,0.04649471587875338
ACH-000318,0.2441583822605048
ACH-000319,0.09878602861519456
ACH-000320,0.19647481902716915
ACH-000322,0.08559091736160353
ACH-000323,0.14446699428232407
ACH-000324,0.1354774622920163
ACH-000329,0.1528922525546946
ACH-000330,0.20881323413379446
ACH-000331,0.08751707265247367
ACH-000332,0.16676376982230678
ACH-000334,-0.1437448652502585
ACH-000335,0.3689810888564454
ACH-000336,0.10201643943822508
ACH-000337,0.05828229077059535
ACH-000338,-0.014914576641134991
ACH-000339,-0.024556219586513585
ACH-000341,0.0019131091504302395
ACH-000348,0.15965645623844685
ACH-000350,0.011501463526572626
ACH-000352,0.10511295996268448
ACH-000356,0.07987406271627423
ACH-000361,-0.03731151220282356
ACH-000362,0.03370309478962439
ACH-000363,0.04670154588403473
ACH-000364,0.1472119019909896
ACH-000365,0.08490570272900717
ACH-000366,0.11514742772785228
ACH-000368,0.09348357106469764
ACH-000374,0.11790788463207842
ACH-000375,0.16271543478366826
ACH-000376,0.09802890731339207
ACH-000381,0.15275400136925216
ACH-000383,0.10825297390512563
ACH-000387,0.07104062752660847
ACH-000389,0.2236916036635547
ACH-000390,0.053492609381060416
ACH-000393,0.08278432457302225
ACH-000395,-0.09761693377977193
ACH-000396,-0.04366111468968195
ACH-000397,0.13900367021473792
ACH-000401,0.11253570391847068
ACH-000402,0.4571328103784045
ACH-000403,0.04450909294708053
ACH-000404,0.3246292914522967
ACH-000406,0.09459026446513157
ACH-000407,0.220831408276058
ACH-000408,0.11730620269460625
ACH-000410,0.19112339043960289
ACH-000411,0.022001750379450083
ACH-000414,0.117797236290342
ACH-000415,0.11776607815490416
ACH-000416,0.15494181029402662
ACH-000420,-0.04822119491265565
ACH-000421,0.25254024170442996
ACH-000424,0.029856766392632076
ACH-000425,0.16752549569190178
ACH-000426,0.05153074603254527
ACH-000427,0.017335987750133758
ACH-000433,0.15265699008463152
ACH-000435,-0.06342668545791792
ACH-000436,0.01336045106796045
ACH-000444,0.17789772155138894
ACH-000445,0.016142845385747413
ACH-000448,0.1505730608548351
ACH-000450,-0.02937031856404015
ACH-000452,0.0691689699647986
ACH-000454,0.08515786985398302
ACH-000458,0.11441508506554708
ACH-000459,0.10363577674613657
ACH-000460,0.10596514918727476
ACH-000461,0.18311109076828844
ACH-000463,0.19071620712863305
ACH-000464,0.2113073710522603
ACH-000466,0.1626081734706337
ACH-000467,0.053876462652655326
ACH-000468,0.09505498495985387
ACH-000469,0.06819701888739782
ACH-000470,0.08044015146030845
ACH-000471,0.11668069804722067
ACH-000472,0.06377500720013528
ACH-000473,0.13263157496346253
ACH-000475,0.10056580023603123
ACH-000476,0.06621227876812702
ACH-000477,0.15314702542261271
ACH-000479,0.050808214442015776
ACH-000480,0.08095528511576175
ACH-000481,-0.055341231942444696
ACH-000483,0.029923451617909387
ACH-000484,0.11396810901490932
ACH-000485,0.08507450280887015
ACH-000486,0.1954406615881699
ACH-000487,0.15455133539677762
ACH-000488,0.12559886273606294
ACH-000490,0.04560036095475208
ACH-000491,0.1352647335017611
ACH-000495,0.2338353151174517
ACH-000496,0.11527136107345964
ACH-000499,0.04317371482093782
ACH-000500,0.2808175580423339
ACH-000502,0.04429206144391922
ACH-000503,0.1526218558447762
ACH-000505,0.12940206086409609
ACH-000507,0.1169890604386236
ACH-000510,0.1000451168835651
ACH-000511,0.0494902508107044
ACH-000512,0.13641796961623925
ACH-000516,0.06410297752668631
ACH-000517,0.13499271491692078
ACH-000518,0.08588926201484601
ACH-000520,0.05576483017566496
ACH-000521,-0.01958927985262897
ACH-000522,0.15108647455216653
ACH-000524,0.12382257637829636
ACH-000527,0.1487531524425347
ACH-000528,0.04293877079188944
ACH-000537,0.21228948682754206
ACH-000541,0.054296471298978966
ACH-000542,0.10805966147175404
ACH-000544,0.0631604458699155
ACH-000545,0.09040380531954648
ACH-000547,0.21490840776600784
ACH-000548,0.2131820125651976
ACH-000549,0.13013785236976724
ACH-000550,0.11069184736140353
ACH-000552,0.1352001078817525
ACH-000556,0.15281970031594136
ACH-000557,0.12843977350943814
ACH-000569,0.03448626526016302
ACH-000570,0.09832547527942423
ACH-000571,0.04359710531102652
ACH-000573,0.1116692904697892
ACH-000576,0.09368799475479024
ACH-000579,0.08527150010890124
ACH-000580,-0.009158225088976084
ACH-000584,0.1320861943122538
ACH-000585,0.1376343573826566
ACH-000588,-0.01705621526318607
ACH-000589,0.15618708160548214
ACH-000591,0.010645392160655416
ACH-000593,0.15799325801348935
ACH-000600,0.09298862835325601
ACH-000601,0.14368366376104905
ACH-000605,0.0787429930297031
ACH-000606,0.12327929231952847
ACH-000608,0.07467720381056392
ACH-000614,0.17405990574466573
ACH-000616,0.1601514966938362
ACH-000618,0.2961560364200089
ACH-000619,0.0952332036135394
ACH-000620,0.11270130977901704
ACH-000621,0.18317960780112488
ACH-000622,0.04018496370565261
ACH-000623,0.06892260584269219
ACH-000624,0.08081127844767423
ACH-000627,0.0971199135050327
ACH-000630,0.1537624318802968
ACH-000631,0.3320583162769033
ACH-000632,0.10801324253571044
ACH-000633,0.025687581560878543
ACH-000637,0.26122597823261634
ACH-000638,0.13259956238474008
ACH-000646,0.19829082024579547
ACH-000647,0.1013533157466326
ACH-000648,0.23057714266515236
ACH-000649,0.08087929357401476
ACH-000651,0.07811743560164933
ACH-000652,0.1907226954020087
ACH-000653,0.066547886146353
ACH-000657,0.13639278665583066
ACH-000658,0.024780537854992776
ACH-000661,0.06339702162382282
ACH-000662,0.0813084501195688
ACH-000663,0.15866093272656975
ACH-000665,0.15793580807442326
ACH-000671,-0.010312038113835784
ACH-000672,-0.020607447574327527
ACH-000673,0.12493171342562673
ACH-000676,0.2166178011806882
ACH-000677,0.16121434264979992
ACH-000681,0.18570488969104887
ACH-000683,0.09491944813808546
ACH-000684,0.07748312890814966
ACH-000688,0.2492573964358427
ACH-000693,0.10626873817536303
ACH-000694,0.1827046199232235
ACH-000695,0.05735941188817924
ACH-000696,0.0975418597838896
ACH-000697,0.2564499537948473
ACH-000699,0.16509090594180298
ACH-000701,0.1342285194764357
ACH-000706,0.10056583278639132
ACH-000711,0.07586607662517535
ACH-000713,0.09856373116471406
ACH-000714,0.16077999239437324
ACH-000718,-0.05401797982401587
ACH-000720,0.2285493630244432
ACH-000721,0.06890810722516211
ACH-000724,0.11072810258725503
ACH-000725,0.02057422953623196
ACH-000732,0.1888013380963577
ACH-000734,0.04687872659136463
ACH-000735,-0.005633359016996359
ACH-000736,-0.016737349494668853
ACH-000738,0.1291437182236501
ACH-000746,0.1710830353192511
ACH-000747,0.05197282478567397
ACH-000748,-0.015056047467751785
ACH-000753,0.13572514334278749
ACH-000756,0.08677031069198776
ACH-000757,0.14014021135621307
ACH-000758,-0.09171849332822647
ACH-000760,0.1604897459116876
ACH-000762,0.2237339864846584
ACH-000763,0.02474368783772805
ACH-000764,0.09884114136175946
ACH-000765,0.17234503591496647
ACH-000766,0.04950040175635451
ACH-000767,0.07674479221825169
ACH-000768,0.054702283919719534
ACH-000769,0.0009394956083859156
ACH-000770,0.08795579090498046
ACH-000771,0.2058651174799378
ACH-000773,0.07198787184646185
ACH-000776,0.10101265997082357
ACH-000777,0.11276051847559801
ACH-000778,0.17203552465275448
ACH-000781,0.1464019821930388
ACH-000782,0.20809974559710787
ACH-000783,0.10827626539736794
ACH-000784,0.13386098598703408
ACH-000785,0.1164343871284092
ACH-000787,0.13528408194822922
ACH-000788,0.07512383359675423
ACH-000791,0.09735507205912514
ACH-000792,0.11049992843321986
ACH-000794,-0.010096258476654107
ACH-000796,0.07709812557159326
ACH-000798,0.14423060619847958
ACH-000799,0.16049562358952946
ACH-000800,0.1326226791708329
ACH-000802,0.1261320655582595
ACH-000804,0.017105750463871947
ACH-000805,-0.1032882802541614
ACH-000809,0.08349345936168719
ACH-000810,-0.01641618820411254
ACH-000811,0.1250033778644855
ACH-000817,-0.03361255824427429
ACH-000819,0.1841472724312953
ACH-000820,0.0003047651262733953
ACH-000821,0.033359441573080566
ACH-000822,0.12672031148689414
ACH-000823,0.0871152691849483
ACH-000824,0.0019512092238756465
ACH-000827,0.08206580602034395
ACH-000829,0.1602242711315974
ACH-000831,0.10479983492441666
ACH-000832,0.09890746569926157
ACH-000833,0.03595018830589457
ACH-000834,0.02863288201816027
ACH-000835,0.10486268884396917
ACH-000836,0.07761957521114707
ACH-000837,0.24201032808036685
ACH-000838,0.12788214800352965
ACH-000839,-0.002382403196715172
ACH-000840,0.07165372023450893
ACH-000841,0.05166545330739851
ACH-000843,0.2873555752903529
ACH-000846,-0.006694100346799143
ACH-000847,0.2953985949774573
ACH-000848,0.016323114646562602
ACH-000849,0.043684013673685566
ACH-000851,0.0037034467351647056
ACH-000855,0.10346354330222042
ACH-000856,-0.09904016440379126
ACH-000858,0.13428107380343746
ACH-000859,-0.026438770077939572
ACH-000861,0.046664530572928575
ACH-000862,0.18647190186236587
ACH-000865,0.13749776145124046
ACH-000866,0.06236369875683132
ACH-000867,0.0815989412848329
ACH-000869,0.06351779600187518
ACH-000872,0.13330291642414435
ACH-000873,0.22124817333166727
ACH-000876,0.1403397091058906
ACH-000878,0.2889958786462397
ACH-000880,0.2109222937849293
ACH-000881,0.07960730568959427
ACH-000882,0.18963651990511804
ACH-000884,0.10326115512974067
ACH-000885,0.11597704828146756
ACH-000887,0.10109273194337813
ACH-000889,0.11977313485250456
ACH-000896,0.06775219587972088
ACH-000898,0.031556166875511486
ACH-000900,0.008557466671605608
ACH-000901,0.1304479053562498
ACH-000905,0.05550632364246778
ACH-000906,0.10720468927756258
ACH-000907,0.053570588867855734
ACH-000910,0.1611566301490974
ACH-000911,0.037144443895312164
ACH-000912,0.1339444974040109
ACH-000913,0.26365994608685833
ACH-000915,0.20975803763029288
ACH-000916,-0.2900436995362351
ACH-000917,0.155256744169506
ACH-000920,0.4314073046858029
ACH-000921,0.17425179885948466
ACH-000924,0.17899903305900924
ACH-000926,0.16707813866684995
ACH-000928,0.2879606597414213
ACH-000929,0.02390773266429404
ACH-000932,-0.01326321721810315
ACH-000935,0.0737536221659591
ACH-000936,0.2612710317909858
ACH-000937,0.0718661432376371
ACH-000938,0.3654013092883352
ACH-000939,-0.046245063403753804
ACH-000941,0.0940404742197434
ACH-000943,0.21673011038081325
ACH-000946,0.08922205129802684
ACH-000947,0.13853125741859115
ACH-000948,0.034679232254912394
ACH-000950,-0.015745041024321192
ACH-000953,0.04747868210295173
ACH-000954,-0.05785653909311996
ACH-000957,0.11100375698648456
ACH-000958,-0.0095761647928266
ACH-000960,0.06798893803618954
ACH-000963,0.04501021422587082
ACH-000968,0.07818942870601052
ACH-000969,0.06778894784363228
ACH-000972,0.2635301739510717
ACH-000973,0.07165227970161242
ACH-000974,0.15502733355424514
ACH-000978,0.3698704508957725
ACH-000984,0.09179535060483003
ACH-000986,0.024438979403076287
ACH-000988,0.21739515509943547
ACH-000993,0.08902910889071768
ACH-000994,0.17318870818704185
ACH-000996,0.12613932639223402
ACH-001001,0.0003876337495459088
ACH-001020,0.2876285629445031
ACH-001028,0.09139939855850997
ACH-001031,0.3206749758308608
ACH-001038,0.07244821360612362
ACH-001048,0.057551365258122364
ACH-001050,0.08470533587434884
ACH-001053,0.24706988286493345
ACH-001054,0.11722233932593927
ACH-001061,0.10293173345489352
ACH-001067,0.1040398847485618
ACH-001075,0.19152882409543145
ACH-001096,0.08476555169839395
ACH-001111,0.052630691319058384
ACH-001119,0.09198683639579963
ACH-001128,-0.15162002666871827
ACH-001134,0.284365874040972
ACH-001151,0.08259295685825913
ACH-001163,0.1451054394421128
ACH-001164,0.17440765406777448
ACH-001183,0.1136033083661732
ACH-001192,0.3166838639186393
ACH-001193,0.2723539897451634
ACH-001196,0.10114729530374708
ACH-001197,0.058948208962096536
ACH-001205,0.15632781848470198
ACH-001211,0.19623232974464727
ACH-001212,0.14209945133087876
ACH-001228,0.20261304683955625
ACH-001232,0.07232121370390157
ACH-001239,0.16505018996142068
ACH-001270,0.012607539293242093
ACH-001274,0.1840272273017708
ACH-001275,0.4224168964405167
ACH-001277,-0.014633891469137319
ACH-001278,0.17885225102909852
ACH-001280,0.10036688995302867
ACH-001283,0.11663369973600897
ACH-001289,0.1866765775671886
ACH-001300,-0.0034398693022224397
ACH-001301,0.14930895756890405
ACH-001302,0.12557989835522662
ACH-001306,0.07690505788092276
ACH-001318,0.13752522839450404
ACH-001322,0.21018930771536729
ACH-001328,0.061709858557410964
ACH-001332,0.21466876015511024
ACH-001336,0.17277586619721672
ACH-001346,0.06282697068446633
ACH-001353,0.0872796051414032
ACH-001354,0.14366696775925913
ACH-001367,0.1378938870079724
ACH-001368,0.06272949842086595
ACH-001374,0.1623873754177632
ACH-001377,0.027650044284932892
ACH-001380,0.010876429565034144
ACH-001391,0.17023784979431225
ACH-001408,0.2143378389551674
ACH-001430,0.15650534541468258
ACH-001431,0.110210334434363
ACH-001450,0.03507492184242681
ACH-001496,0.048693754230440235
ACH-001500,0.08242141009247092
ACH-001523,0.07024031977423299
ACH-001532,0.2115145626069936
ACH-001550,0.0576000577335064
ACH-001552,0.3869879917450473
ACH-001554,0.07464614740794176
ACH-001654,0.14252954280789418
ACH-001735,0.10076252412684474
ACH-001736,0.05616659069196812
ACH-001737,-0.2382998719511793
ACH-001740,0.04536155321236498
ACH-001745,0.21149548154551603
ACH-001765,0.08496270599029734
