,JKAMP (51528)
ACH-000331,-0.05887858145009425
ACH-000332,-0.2484920979281261
ACH-000334,-0.2655755687264377
ACH-000335,-0.2553822957141213
ACH-000336,-0.2295827971677633
ACH-000337,-0.12050357297275975
ACH-000338,-0.4774768452589835
ACH-000339,-0.15906226388137684
ACH-000341,-0.13749600317978275
ACH-000348,-0.31042567504047514
ACH-000350,-0.021151924813042573
ACH-000352,-0.1081388155746292
ACH-000356,-0.1693557799946979
ACH-000361,-0.09098430996746916
ACH-000362,-0.06856860275498762
ACH-000363,-0.10104538595108288
ACH-000364,-0.08115628089999992
ACH-000365,-0.05741011817811417
ACH-000366,-0.10733712116041984
ACH-000368,-0.3010807083171216
ACH-000374,-0.2665264703690365
ACH-000375,-0.16427990256762934
ACH-000376,-0.2714163994767525
ACH-000381,-0.07363747217656022
ACH-000383,-0.3270399411269529
ACH-000387,-0.02792283965139335
ACH-000389,-0.3591954844421243
ACH-000390,-0.09696587852685312
ACH-000393,-0.2876525443011514
ACH-000395,-0.07438256321128117
ACH-000396,-0.1635757754370395
ACH-000397,-0.29722660605225865
ACH-000401,-0.17871479414261146
ACH-000402,-0.07381172621624364
ACH-000403,-0.24370306535332276
ACH-000404,-0.3052020985138933
ACH-000406,-0.17763788995250993
ACH-000407,-0.2006525105857672
ACH-000408,-0.21846814354221075
ACH-000410,-0.08749241069667722
ACH-000411,-0.14347721314408907
ACH-000414,-0.09965004525643242
ACH-000415,-0.2417998722540305
ACH-000416,-0.09694115577126527
ACH-000420,0.06409279857226349
ACH-000421,-0.104581684826561
ACH-000424,-0.2557895803669877
ACH-000425,-0.21726220726244852
ACH-000426,0.006888985113601097
ACH-000427,-0.2544694482738267
ACH-000433,-0.3374055823554933
ACH-000435,-0.2335183509713788
ACH-000436,-0.2394180634323542
ACH-000444,-0.18766306691615575
ACH-000445,-0.23093080946604455
ACH-000448,-0.2119456342394924
ACH-000450,-0.01831217650270841
ACH-000452,-0.41462759822082346
ACH-000454,-0.3190713699139769
ACH-000458,-0.19841085159428565
ACH-000459,-0.09220513202741963
ACH-000460,-0.2472167189564689
ACH-000461,-0.1636913251083161
ACH-000463,-0.15646228557058914
ACH-000464,-0.18468094902325574
ACH-000466,-0.13034954909045174
ACH-000467,-0.2596919653188228
ACH-000468,-0.10434090284812134
ACH-000469,-0.1797918223842069
ACH-000470,-0.1598329300390019
ACH-000471,-0.27087031835388786
ACH-000472,-0.2766533688874228
ACH-000473,-0.20598868610159066
ACH-000475,-0.12330495309917718
ACH-000476,-0.2737286326210845
ACH-000477,-0.21388394515352785
ACH-000479,-0.07431765055502497
ACH-000480,-0.13902482556129306
ACH-000481,-0.3873314838309962
ACH-000483,-0.06022180694575713
ACH-000484,-0.0844355562639034
ACH-000485,-0.14921192019862972
ACH-000486,-0.15150206282374812
ACH-000487,-0.05289540552321143
ACH-000488,-0.1533229907031338
ACH-000490,-0.15495156007450886
ACH-000491,-0.07901938337336431
ACH-000495,-0.10142376721923804
ACH-000496,-0.2175358114772927
ACH-000499,-0.2249806220206798
ACH-000500,-0.249146250084786
ACH-000502,-0.207326925586215
ACH-000503,-0.3514341714649724
ACH-000505,-0.10572361104592372
ACH-000507,-0.1365051869554126
ACH-000510,-0.1697477814702855
ACH-000511,-0.218857441736824
ACH-000512,-0.05888480192198161
ACH-000516,-0.20870787747896935
ACH-000517,-0.04467491897148825
ACH-000518,-0.11005503747678122
ACH-000520,-0.33448326879392204
ACH-000521,-0.1913523602973636
ACH-000522,-0.2229205223319372
ACH-000524,-0.17857994212570286
ACH-000527,-0.2623697789872127
ACH-000528,-0.21076355690958876
ACH-000537,-0.16148718539879495
ACH-000541,-0.3178907815073066
ACH-000542,-0.23509096578069355
ACH-000544,-0.2321032336954088
ACH-000545,-0.20448361836598367
ACH-000547,-0.22100991290435926
ACH-000548,-0.3173682589795808
ACH-000549,0.004319446972317468
ACH-000550,-0.13115384136554906
ACH-000552,-0.022058577409443638
ACH-000556,-0.18023229691081236
ACH-000557,-0.041909667636341914
ACH-000569,-0.025519571100577808
ACH-000570,-0.17055711434197102
ACH-000571,-0.20855348151920824
ACH-000573,-0.14758028289576022
ACH-000576,-0.15387401354746474
ACH-000579,-0.095102281895652
ACH-000580,-0.14014656073293308
ACH-000584,-0.2666379295260229
ACH-000585,-0.5737281757624343
ACH-000588,-0.008200731089287957
ACH-000589,-0.05348865038242335
ACH-000591,-0.09708232432795633
ACH-000593,-0.11859725531880864
ACH-000600,-0.18476664494844536
ACH-000601,-0.20453362322429772
ACH-000605,-0.1688149637780463
ACH-000606,-0.3746152016391782
ACH-000608,-0.17765610774448368
ACH-000614,-0.05999711710858659
ACH-000616,-0.22404737654350446
ACH-000618,-0.13680843098498008
ACH-000619,-0.3768335862678493
ACH-000620,-0.17142733657548945
ACH-000621,-0.15907214993478674
ACH-000622,-0.1868511975733341
ACH-000623,-0.19953854124557396
ACH-000624,-0.11684305916103747
ACH-000627,-0.2332111315129829
ACH-000630,-0.2860794643935368
ACH-000631,-0.2417696419292671
ACH-000632,-0.18940360815625734
ACH-000633,-0.2437350575504645
ACH-000637,-0.4159638176596748
ACH-000638,-0.030045327222084507
ACH-000646,-0.2755857816631353
ACH-000647,-0.0666415567811556
ACH-000648,-0.15009480819344587
ACH-000649,-0.1831444011730436
ACH-000651,-0.16376088269641964
ACH-000652,-0.19310789258698188
ACH-000653,-0.1830438140427117
ACH-000657,-0.16055135763105718
ACH-000658,-0.2301498404191031
ACH-000661,-0.3123536633856437
ACH-000662,-0.5025868943630257
ACH-000663,-0.33250193973502923
ACH-000665,-0.1990301681502004
ACH-000671,-0.1420208127349424
ACH-000672,-0.3814109055548816
ACH-000673,-0.18876452005903369
ACH-000676,-0.22013694578776388
ACH-000677,-0.13869639955644547
ACH-000681,-0.06481547922879853
ACH-000683,-0.13938205036698156
ACH-000684,-0.05863203729843011
ACH-000688,-0.25346346812341325
ACH-000693,-0.18659182261803145
ACH-000694,-0.18567997396699115
ACH-000695,-0.25647784585833994
ACH-000696,-0.16309509915776285
ACH-000697,-0.037988433697386116
ACH-000699,-0.238299839339442
ACH-000701,-0.16679004306349118
ACH-000706,-0.16433704835129753
ACH-000711,-0.2063046777397758
ACH-000713,-0.17399860391256636
ACH-000714,-0.17630606910659696
ACH-000718,-0.4167493293782364
ACH-000720,-0.13934694721531862
ACH-000721,-0.2632423085019601
ACH-000724,-0.045371367512389266
ACH-000725,-0.0979175735298828
ACH-000732,-0.3273557944369757
ACH-000734,-0.10254856243757672
ACH-000735,-0.2869302547244554
ACH-000736,-0.21875743910564166
ACH-000738,-0.22609362543932676
ACH-000746,-0.24475745159235845
ACH-000747,-0.2407315309206552
ACH-000748,-0.052637880069294166
ACH-000753,-0.29989899905960465
ACH-000756,-0.20696359501759426
ACH-000757,-0.1512294961993897
ACH-000758,-0.11682067803310155
ACH-000760,-0.12727633052131085
ACH-000762,-0.4216897344159703
ACH-000763,-0.0994592175227164
ACH-000764,-0.25943157011107915
ACH-000765,-0.16772573393001924
ACH-000766,-0.10356855966185008
ACH-000767,-0.07253833029293186
ACH-000768,-0.27444198969897177
ACH-000769,-0.15271613219357405
ACH-000770,-0.09684700464985982
ACH-000771,-0.12731767308564645
ACH-000773,-0.17425038975271276
ACH-000776,0.04352049943747417
ACH-000777,-0.22291935091754655
ACH-000778,-0.15035728438010634
ACH-000781,-0.1246564490376863
ACH-000782,-0.15429128646872226
ACH-000783,-0.17361863273815267
ACH-000784,-0.10660395694540116
ACH-000785,-0.07321727299349508
ACH-000787,-0.11835292821403925
ACH-000788,-0.20616348452844893
ACH-000791,-0.17150363811711056
ACH-000792,-0.07410550125202163
ACH-000794,-0.3980583067116987
ACH-000796,-0.2072977239526896
ACH-000798,-0.22425103464153565
ACH-000799,-0.3736911173883978
ACH-000800,-0.18821176276221327
ACH-000802,-0.2624579150613464
ACH-000804,0.05704079880657688
ACH-000805,-0.21691708252673986
ACH-000809,-0.287104862178627
ACH-000810,-0.19323406404824794
ACH-000811,-0.17509149007561628
ACH-000817,-0.05953664604544736
ACH-000819,-0.09284593713054294
ACH-000820,-0.061929760032303376
ACH-000821,-0.02796728546173889
ACH-000822,-0.3113803568487878
ACH-000823,-0.2054843981372005
ACH-000824,-0.18581053460377456
ACH-000827,-0.3932410101433922
ACH-000829,-0.3533941737255914
ACH-000831,-0.20098582012485655
ACH-000832,-0.3229070761501442
ACH-000833,-0.14936644819011966
ACH-000834,-0.19281423945000256
ACH-000835,-0.2518051772036457
ACH-000836,-0.2498261711063473
ACH-000837,-0.19023873470753688
ACH-000838,-0.1357124661486018
ACH-000839,-0.4063817781297648
ACH-000840,-0.39232316792093824
ACH-000841,-0.041679307279880604
ACH-000843,-0.2355543325145104
ACH-000846,-0.2651417346411391
ACH-000847,-0.024185153775184192
ACH-000848,-0.024207388110746436
ACH-000849,-0.16614855484008803
ACH-000851,-0.33408011912974145
ACH-000855,-0.15084539455803364
ACH-000856,-0.13368162416057247
ACH-000858,-0.2531357003726307
ACH-000859,-0.09000434633596434
ACH-000861,-0.2975348758763671
ACH-000862,-0.101277802762092
ACH-000865,-0.176257998972098
ACH-000866,-0.1573655262630495
ACH-000867,-0.11237607658250394
ACH-000869,-0.15769581136712085
ACH-000872,-0.055328990217762136
ACH-000873,-0.19976998861676434
ACH-000876,-0.2547518812179666
ACH-000878,0.04321150960875279
ACH-000880,-0.07960905949297903
ACH-000881,-0.2720314254966227
ACH-000882,-0.12797995931759645
ACH-000884,-0.23584286770681534
ACH-000885,-0.18629220280920814
ACH-000887,-0.2141465909309888
ACH-000889,-0.048414629596240016
ACH-000896,-0.19564726107999408
ACH-000898,-0.14544503065803668
ACH-000900,-0.5962917452759626
ACH-000901,-0.16771133970973515
ACH-000905,-0.3522522614904536
ACH-000906,-0.16523502751888233
ACH-000907,-0.15592616928308764
ACH-000910,-0.10710233186138332
ACH-000911,-0.21146032959741007
ACH-000912,-0.11737743529765535
ACH-000913,-0.29628569025434004
ACH-000915,-0.14121175043344486
ACH-000916,-0.14292177800621098
ACH-000917,-0.06941835540634811
ACH-000920,-0.15361160128961238
ACH-000921,-0.17501821388975278
ACH-000924,-0.14600903840033153
ACH-000926,-0.19522798070669087
ACH-000928,-0.18040267714907526
ACH-000929,-0.11455013383518325
ACH-000932,-0.11939131367788668
ACH-000935,-0.1354140079564161
ACH-000936,-0.3562485982796878
ACH-000937,-0.15381990871252094
ACH-000938,-0.1622070026173733
ACH-000939,-0.0255954407287598
ACH-000941,-0.26982349450909593
ACH-000943,-0.19636677930601285
ACH-000946,-0.15205451729706607
ACH-000947,-0.1896790615338367
ACH-000948,-0.12032612379247187
ACH-000950,-0.11758352595779438
ACH-000953,-0.09629277935444834
ACH-000954,-0.21117188192232805
ACH-000957,-0.04216427860595607
ACH-000958,-0.20125642949443495
ACH-000960,-0.16685512388370266
ACH-000963,-0.20173173374176648
ACH-000968,-0.209670711936019
ACH-000969,-0.1467305368290852
ACH-000972,-0.3783353245594693
ACH-000973,-0.11406003017042325
ACH-000974,-0.28612244230962364
ACH-000978,0.0026535001601903107
ACH-000984,-0.3325418446155139
ACH-000986,-0.1832716616036364
ACH-000988,-0.11404362987258435
ACH-000993,-0.18360734372896345
ACH-000994,-0.02445939680904212
ACH-000996,-0.18863247447458534
ACH-001001,-0.3442708406055631
ACH-001020,-0.16318537091284274
ACH-001028,-0.14826293601585006
ACH-001031,-0.12229247667586653
ACH-001038,-0.20060569016275206
ACH-001048,-0.2994513055736743
ACH-001050,-0.2111371775920606
ACH-001053,-0.11730953366085704
ACH-001054,-0.21419454864873091
ACH-001061,-0.17079258076721535
ACH-001067,-0.0822233460480172
ACH-001075,-0.36402073274072977
ACH-001096,-0.24604663150889214
ACH-001111,-0.14032736483591626
ACH-001119,-0.2704617246063398
ACH-001128,-0.35273868249943696
ACH-001134,-0.32681314529943123
ACH-001151,-0.23692551507845036
ACH-001163,-0.2346983617634479
ACH-001164,-0.2282811892556548
ACH-001183,-0.06385662336198689
ACH-001192,-0.2065651446639033
ACH-001193,-0.2070681352449462
ACH-001196,-0.3550018985793711
ACH-001197,-0.213946485099128
ACH-001205,-0.4381549811093752
ACH-001211,-0.3807611489520101
ACH-001212,0.06694242332149622
ACH-001228,-0.13178325403535845
ACH-001232,-0.2397060202397141
ACH-001239,-0.07463499351152954
ACH-001270,-0.12456991385754335
ACH-001274,-0.09115354054153343
ACH-001275,-0.16728824767519865
ACH-001277,-0.27113902750796565
ACH-001278,-0.1735354172975634
ACH-001280,-0.22159180976504605
ACH-001283,-0.0005354623642711487
ACH-001289,-0.2260606540778595
ACH-001300,-0.140193954167405
ACH-001301,-0.12148073939013584
ACH-001302,-0.12001398240415888
ACH-001306,-0.15310334681481189
ACH-001318,-0.11306820536942758
ACH-001322,-0.26888347528785383
ACH-001328,-0.3180942435482684
ACH-001332,-0.0338534678506834
ACH-001336,-0.15076794266654758
ACH-001346,-0.2516451665271993
ACH-001353,-0.2229616569207701
ACH-001354,-0.19742901606577112
ACH-001367,-0.057862188279339775
ACH-001368,-0.14567247403692893
ACH-001374,-0.14765458705039092
ACH-001377,-0.19224970217393794
ACH-001380,-0.3009123706200861
ACH-001391,-0.21178345687174432
ACH-001408,-0.06828781638911909
ACH-001430,-0.2634824499966833
ACH-001431,-0.18060379917268166
ACH-001450,-0.08954599189705345
ACH-001496,-0.110251897268402
ACH-001500,-0.13011409738065924
ACH-001523,-0.10570480441726204
ACH-001532,-0.12499780524267567
ACH-001550,-0.2476204209175433
ACH-001552,-0.2493104803026697
ACH-001554,-0.25848807088597986
ACH-001654,-0.12334942358588535
ACH-001735,-0.04866155483567745
ACH-001736,-0.27391725261363925
ACH-001737,-0.42718491584967977
ACH-001740,-0.23235736993388556
ACH-001745,-0.1993109685170592
ACH-001765,-0.25769057287714703
