,SDR42E1 (93517)
ACH-000004,0.124464868797085
ACH-000005,0.14483532315932338
ACH-000007,0.1514958550522593
ACH-000009,0.16623282552185314
ACH-000011,0.018034757985066503
ACH-000012,0.1400783809949627
ACH-000013,0.025940649450444674
ACH-000014,0.2465330921039841
ACH-000015,0.19427774631913688
ACH-000017,0.032949595940120285
ACH-000018,0.025177807240188
ACH-000019,-0.08752782258274218
ACH-000021,0.034389206777829286
ACH-000022,0.10611059199409854
ACH-000025,0.15121680751483815
ACH-000028,0.22029550189308109
ACH-000030,0.16076717297457574
ACH-000035,0.17575399838000555
ACH-000036,0.014690487461440345
ACH-000037,0.03909632544788807
ACH-000039,0.19180815231332035
ACH-000040,0.13261098979026026
ACH-000041,-0.013524287014213857
ACH-000042,0.06691647546993655
ACH-000045,0.14269974273326055
ACH-000047,0.045650008823675835
ACH-000052,-0.0049759532495772816
ACH-000053,0.055312174529311184
ACH-000054,0.047092874801778026
ACH-000055,0.07150390978224799
ACH-000060,0.052137068488098536
ACH-000067,0.06755979244363268
ACH-000070,0.2162150798333491
ACH-000075,0.15971092687421232
ACH-000078,0.05634239176084153
ACH-000082,0.13626731681074494
ACH-000085,0.07039842102559628
ACH-000086,0.04235730278890888
ACH-000087,0.06454590070518146
ACH-000092,0.02506089231785135
ACH-000095,0.08231242579511677
ACH-000097,0.07726927997772333
ACH-000098,-0.0032491655219316503
ACH-000099,0.0488960676610433
ACH-000108,0.21385611330327
ACH-000113,0.044433692155844084
ACH-000116,0.13754276068069993
ACH-000118,0.16774900781782714
ACH-000120,0.21463933164266652
ACH-000123,0.11880319939769216
ACH-000127,0.1783245183731335
ACH-000128,0.1814596744226999
ACH-000132,0.11990511038884645
ACH-000133,0.06163106908569785
ACH-000137,0.10454533248521697
ACH-000138,0.09047818816862452
ACH-000142,-0.0349540766330534
ACH-000143,-0.12019954156358445
ACH-000146,0.037176794010392936
ACH-000148,0.05947949804998533
ACH-000150,0.10392114089846828
ACH-000152,0.07623579943100456
ACH-000153,0.024898229441273127
ACH-000159,0.15227089767986507
ACH-000160,0.13746304101876566
ACH-000163,0.13163476910306482
ACH-000167,0.181900603606488
ACH-000168,-0.05296220141180178
ACH-000169,0.0016346609068771665
ACH-000178,0.1904662794826448
ACH-000183,0.006893395327505311
ACH-000188,0.10386929215454488
ACH-000189,0.025547120885322502
