,FUT5 (2527)
ACH-000004,-0.08043829880840841
ACH-000005,0.09062292424453368
ACH-000007,-0.032985607155966566
ACH-000009,-0.035109185029581914
ACH-000011,-0.0949265180999485
ACH-000012,-0.028081602701315385
ACH-000013,-0.06264021350301575
ACH-000014,0.06745034706509316
ACH-000015,-0.15686772254521925
ACH-000017,-0.09219291244518564
ACH-000018,-0.13295993102659126
ACH-000019,-0.21276287356266374
ACH-000021,-0.13291019979775415
ACH-000022,-0.06551685337466923
ACH-000025,-0.06408571930665932
ACH-000028,-0.016512509949519652
ACH-000030,-0.0554346199633992
ACH-000035,0.009210049324933823
ACH-000036,-0.04860537914597319
ACH-000037,-0.04822879614770435
ACH-000039,-0.0377093832949736
ACH-000040,-0.1947985812435844
ACH-000041,-0.08603266456347537
ACH-000042,-0.027216421904031483
ACH-000045,-0.10645808454102187
ACH-000047,-0.0289332741418452
ACH-000052,-0.12091469853085413
ACH-000053,-0.08543564439262928
ACH-000054,0.01211094413440315
ACH-000055,0.023614563659834054
ACH-000060,-0.04451960354991949
ACH-000067,-0.13786538124520606
ACH-000070,-0.14016313291280044
ACH-000075,-0.018836912856705874
ACH-000078,-0.08275745410435728
ACH-000082,-0.055536672360649006
ACH-000085,-0.07830629629899022
ACH-000086,-0.11579898818347575
ACH-000087,0.010718968581609244
ACH-000092,-0.08474246004029988
ACH-000095,-0.2008139601403832
ACH-000097,0.013025022064501993
ACH-000098,-0.12952981357921284
ACH-000099,-0.07070166887577857
ACH-000108,-0.1384135314360136
ACH-000113,0.016998151954483
ACH-000116,0.03806464239599159
ACH-000118,-0.0379346134382336
ACH-000120,-0.12780401158182966
ACH-000123,-0.15808695572334558
ACH-000127,-0.1922406373181517
ACH-000128,-0.18284101960236035
ACH-000132,0.08938744259868918
ACH-000133,-0.05034751442275897
ACH-000137,-0.11907584536566675
ACH-000138,-0.12289687772170127
ACH-000142,-0.26761260993492736
ACH-000143,-0.09827425171237167
ACH-000146,-0.022783776607755463
ACH-000148,-0.1412630215158993
ACH-000150,-0.21855660474994476
ACH-000152,-0.024434489550477282
ACH-000153,-0.04848499712748237
ACH-000159,-0.08912468924977046
ACH-000160,-0.03746772547977551
ACH-000163,-0.097552531787587
ACH-000167,-0.33509751958998424
ACH-000168,-0.09684045201098103
ACH-000169,-0.09451736253801304
ACH-000178,-0.0728952029855539
ACH-000183,-0.14975098016181265
ACH-000188,-0.20065807259038165
ACH-000189,-0.2155980360208344
ACH-000190,-0.03463855236668354
ACH-000198,0.13589278627751572
ACH-000203,0.20245100325293924
ACH-000204,-0.07393115092488077
ACH-000206,-0.1909391212773772
ACH-000207,-0.14109863551516058
ACH-000208,-0.1915026667663237
ACH-000210,-0.16058086031080526
ACH-000211,-0.031320692176938364
ACH-000215,0.03240542395683085
ACH-000221,-0.25562740399200634
ACH-000222,-0.17081610678140252
ACH-000223,-0.11366575271647512
ACH-000226,-0.14805388164640826
ACH-000227,-0.07296833009361021
ACH-000228,-0.02664379706710001
ACH-000231,-0.02538682577974138
ACH-000232,0.09618926802175416
ACH-000233,-0.18069583102617312
ACH-000234,-0.0952783591805896
ACH-000235,-0.09672501449858396
ACH-000237,-0.05942037158269719
ACH-000238,0.03362556258290073
ACH-000242,0.23630175815037244
ACH-000243,-0.0858257722348872
ACH-000244,-0.16789861086522684
ACH-000246,-0.10724078184779996
ACH-000248,-0.026878690927616987
ACH-000250,-0.03817235777541653
ACH-000251,-0.057585669625245764
ACH-000252,-0.2611927703375921
ACH-000253,-0.06415828036820624
ACH-000255,-0.0511448938575552
ACH-000256,-0.1927593885542043
ACH-000257,-0.011363059666323555
ACH-000258,-0.13232818143787622
ACH-000259,-0.12162850416209747
