,PCBP3 (54039)
ACH-000004,0.0785074200553196
ACH-000005,-0.058106260891823414
ACH-000007,0.14544149304946746
ACH-000009,0.040961330366441284
ACH-000011,0.08812663896520526
ACH-000012,0.023958946842141726
ACH-000013,0.10241344503408926
ACH-000014,0.12265445791707935
ACH-000015,0.05531814903535632
ACH-000017,-0.04933118330035419
ACH-000018,0.014572022231736781
ACH-000019,-0.024247004914010144
ACH-000021,0.12744655730894575
ACH-000022,0.0862751677264683
ACH-000025,0.05543762800206186
ACH-000028,0.02253331538878526
ACH-000030,0.04626991153769255
ACH-000035,0.1175166172752183
ACH-000036,-0.09426669686441083
ACH-000037,-0.015899492833420518
ACH-000039,-0.09334353018942436
ACH-000040,0.11317037717487473
ACH-000041,0.01430113879545486
ACH-000042,0.013069272941219855
ACH-000045,0.02489831429429549
ACH-000047,-0.016539677374039625
ACH-000052,0.021976816646343975
ACH-000053,0.05078087678719706
ACH-000054,0.028706586008225905
ACH-000055,0.18183973209496074
ACH-000060,-0.0038237581123769
ACH-000067,-0.03787158568359433
ACH-000070,0.0927465748732912
ACH-000075,0.19370345778271508
ACH-000078,-0.17018336985872948
ACH-000082,0.05216084229876159
ACH-000085,0.038817894452922413
ACH-000086,0.03858952149293079
ACH-000087,0.019987545779585333
ACH-000092,0.08458420442209114
ACH-000095,-0.048072884082637865
ACH-000097,0.013227044246571914
ACH-000098,0.0675687029240687
ACH-000099,-0.15867330023229864
ACH-000108,-0.008101450428921261
ACH-000113,0.04803422762456045
ACH-000116,-0.23653465597309145
ACH-000118,0.11340833510636895
ACH-000120,-0.027341135819050923
ACH-000123,-0.042245257512625145
ACH-000127,0.03295151322240141
ACH-000128,0.04116142957296702
ACH-000132,-0.04261265176218208
ACH-000133,0.06841803850771913
ACH-000137,0.11927467217768535
ACH-000138,0.14947890958100296
ACH-000142,0.06116226874174114
ACH-000143,0.04110826476337913
ACH-000146,-0.011575710243247802
ACH-000148,-0.037997404688802534
ACH-000150,-0.1591646032288109
ACH-000152,-0.08136274427375492
ACH-000153,0.026401573573410463
ACH-000159,0.12648402805006453
ACH-000160,-0.09371528902703574
ACH-000163,0.0588829527948457
