,AMER2 (219287)
ACH-000004,-0.19245424567313796
ACH-000005,0.0626538292202141
ACH-000007,-0.3682826625177818
ACH-000009,-0.0934265706619275
ACH-000011,-0.2165863483222724
ACH-000012,-0.13530496751058252
ACH-000013,-0.2578236582609948
ACH-000014,-0.11149509696309033
ACH-000015,-0.2822836387114828
ACH-000017,-0.21998498804558414
ACH-000018,-0.26605964455854997
ACH-000019,-0.1028144507670046
ACH-000021,-0.1828984284611423
ACH-000022,-0.1770145128866325
ACH-000025,-0.11033197681344313
ACH-000028,-0.29488226584810484
ACH-000030,-0.26352348618001503
ACH-000035,-0.12358483679242999
ACH-000036,-0.1390590299919503
ACH-000037,-0.15134555890385135
ACH-000039,-0.07716039162980642
ACH-000040,-0.31712480799037873
ACH-000041,0.09507058716519527
ACH-000042,-0.3882481651588761
ACH-000045,-0.3684756605846714
ACH-000047,-0.125484106953375
ACH-000052,-0.22809856641782675
ACH-000053,-0.13876782803904886
ACH-000054,-0.25729679979483105
ACH-000055,-0.1208571026639984
ACH-000060,-0.31677786082574483
ACH-000067,-0.3430816612219405
ACH-000070,-0.10968772619143226
ACH-000075,-0.16742759687572167
ACH-000078,-0.267229041810472
ACH-000082,-0.15298058350090954
ACH-000085,-0.20986638235122496
ACH-000086,-0.1380606820138692
ACH-000087,-0.12565158244249194
ACH-000092,-0.2209529953228055
ACH-000095,-0.12450167493721198
ACH-000097,-0.17112485630299354
ACH-000098,-0.14323154765084695
ACH-000099,-0.22380511203738887
ACH-000108,-0.39098218840911897
ACH-000113,-0.3816996869495415
ACH-000116,-0.2641591523829689
ACH-000118,-0.26870909391240433
ACH-000120,-0.24475915346837104
ACH-000123,-0.15794015646711007
ACH-000127,-0.23625927004348005
ACH-000128,-0.2758392808699196
ACH-000132,-0.4298755827941443
ACH-000133,-0.31115380280324234
ACH-000137,-0.39140018122579057
ACH-000138,-0.2502528306697659
ACH-000142,-0.22317186048650334
ACH-000143,-0.21496006354617145
ACH-000146,-0.06958198795003126
ACH-000148,-0.31807672718799923
ACH-000150,-0.3935855365590741
ACH-000152,-0.3303849277400903
ACH-000153,-0.034679629168272164
ACH-000159,-0.39018503800397547
ACH-000160,-0.14001271474068824
ACH-000163,-0.23665379309009224
ACH-000167,-0.2560466189848949
ACH-000168,-0.197584735709127
ACH-000169,-0.2780738632658697
ACH-000178,-0.20724039787287676
ACH-000183,-0.2123383234353641
ACH-000188,-0.3161218169949884
ACH-000189,-0.184500638814908
ACH-000190,-0.10930106158816408
ACH-000198,-0.19881685411745809
ACH-000203,-0.1944705436952164
ACH-000204,-0.17051418845401625
ACH-000206,-0.28936867879301825
ACH-000207,-0.17650512721000025
ACH-000208,0.08781622216402077
ACH-000210,-0.24260109014631345
ACH-000211,-0.18619366121014785
ACH-000215,-0.21616551201252326
ACH-000221,-0.19454929181980826
ACH-000222,-0.20230403971033567
ACH-000223,-0.26297074218448074
ACH-000226,-0.0900394879265974
ACH-000227,-0.4538893121103396
ACH-000228,-0.3665589380600333
ACH-000231,-0.23549286964145905
ACH-000232,-0.21683983624442252
ACH-000233,-0.1344548850295253
ACH-000234,-0.34677434601412904
ACH-000235,-0.2379554067180031
ACH-000237,-0.13965412114848
ACH-000238,-0.3442578954976377
ACH-000242,-0.045138015264083786
ACH-000243,-0.08231488772419368
ACH-000244,-0.4327799097888803
ACH-000246,-0.17092423608844606
ACH-000248,-0.2003757884695316
ACH-000250,-0.23162545219304026
