,MFAP3L (9848)
ACH-000323,0.18719271476268204
ACH-000324,0.19140974649804066
ACH-000329,0.14317592401193915
ACH-000330,0.14441162827896648
ACH-000331,0.14456987530911514
ACH-000332,0.2013922684532504
ACH-000334,0.21519591825938555
ACH-000335,-0.026041076421332437
ACH-000336,0.11332064061795015
ACH-000337,0.02882962720598493
ACH-000338,-0.15332214630350932
ACH-000339,0.12104765283309045
ACH-000341,0.10523835000004156
ACH-000348,0.09218080223544413
ACH-000350,0.19554639059136164
ACH-000352,0.1128489313872656
ACH-000356,0.5179693485575106
ACH-000361,0.04547475327263771
ACH-000362,0.021471514615034003
ACH-000363,0.14761617364828744
ACH-000364,0.16684461853807175
ACH-000365,0.10034122449350988
ACH-000366,0.2330212455176703
ACH-000368,0.2781610592245932
ACH-000374,0.14410160858087073
ACH-000375,0.19009371877133616
ACH-000376,0.1703966324745891
ACH-000381,0.08754990597102312
ACH-000383,0.08755414500351134
ACH-000387,0.16301394153544202
ACH-000389,0.1732437392272099
ACH-000390,0.13409585359666232
ACH-000393,0.04049244071225437
ACH-000395,0.23973722080471124
ACH-000396,0.5032932978130845
ACH-000397,0.15001859798894684
ACH-000401,0.0993298251460928
ACH-000402,0.045196675703853134
ACH-000403,0.19175071039320116
ACH-000404,0.2906911776403395
ACH-000406,0.16538688830149936
ACH-000407,0.0796057624858895
ACH-000408,0.1325450111684974
ACH-000410,0.2708663931660572
ACH-000411,0.15998853431239432
ACH-000414,0.22527923043835985
ACH-000415,0.12635340599568254
ACH-000416,0.08856994239341011
ACH-000420,0.1660013904047182
ACH-000421,0.1909123377031752
ACH-000424,0.2589133502824385
ACH-000425,0.15209741938280508
ACH-000426,0.2675027614136116
ACH-000427,0.09783852915208684
ACH-000433,0.30726816591976497
ACH-000435,0.03014301776467069
ACH-000436,0.17999057148092173
ACH-000444,0.100935677131617
ACH-000445,0.21492240778699195
ACH-000448,0.189289433484076
ACH-000450,0.12474725640469178
ACH-000452,0.14733365324092346
ACH-000454,0.15676664312324776
ACH-000458,0.15827145733616704
ACH-000459,0.21729247594071385
ACH-000460,0.0907120568337697
ACH-000461,0.19335969802585087
ACH-000463,0.08190420908840641
ACH-000464,0.03795126767263322
ACH-000466,0.1490061668461149
ACH-000467,0.12361175589589665
ACH-000468,0.10462290385292036
ACH-000469,0.09703285324355287
ACH-000470,0.08300189738193094
ACH-000471,0.06506320743589801
ACH-000472,0.15880831727385866
ACH-000473,0.17766894455216387
ACH-000475,0.15435235637109024
ACH-000476,0.11793895161723945
ACH-000477,0.12570337780379387
ACH-000479,0.3520616459246806
ACH-000480,0.11484333706825935
ACH-000481,0.046490554476857564
ACH-000483,0.1609611634427106
ACH-000484,0.1358721552141567
ACH-000485,0.14112186526955384
ACH-000486,0.21135356368041072
ACH-000487,0.0833917660619394
ACH-000488,0.10691707794393393
ACH-000490,0.15570946207010156
ACH-000491,0.17932820698915258
ACH-000495,0.3352440939840417
ACH-000496,0.054144905391375016
ACH-000499,0.1019183758222631
ACH-000500,0.1237800942603525
ACH-000502,0.17543250598918628
ACH-000503,0.2920911766939016
ACH-000505,0.20688668209241734
ACH-000507,0.1731029008707168
ACH-000510,0.2399332059575135
ACH-000511,0.09780193115354634
ACH-000512,0.03990549873261647
ACH-000516,0.21758191903125787
ACH-000517,0.1826684977212675
ACH-000518,0.0857699679080604
ACH-000520,0.16107301252373024
ACH-000521,0.3563425203801291
ACH-000522,0.1578791042779795
ACH-000524,0.191456574779638
ACH-000527,0.15115504783448885
ACH-000528,0.17273850059195767
ACH-000537,0.24237734390493496
ACH-000541,0.1905324478325344
ACH-000542,0.13912479107859066
ACH-000544,-0.015626499313386992
ACH-000545,0.21671169635090384
ACH-000547,0.2504344048569033
ACH-000548,0.1969961620064774
ACH-000549,0.11515260567138196
ACH-000550,0.2115636845003313
ACH-000552,0.2314707896847063
ACH-000556,0.1663123421731586
ACH-000557,0.10388899329459453
ACH-000569,0.4395415046688956
ACH-000570,0.16930137265415154
ACH-000571,0.11393431594165873
ACH-000573,0.13239916997344964
ACH-000576,0.21623089956669206
ACH-000579,0.13774547096732415
ACH-000580,0.1818811157948548
ACH-000584,0.11685818269457897
ACH-000585,0.1927870763448318
ACH-000588,0.02641868690230717
ACH-000589,0.1749651202910949
ACH-000591,0.0654629959624028
ACH-000593,0.13200602488089935
ACH-000600,0.0904376836811146
ACH-000601,0.13474603659135484
ACH-000605,0.15477790037763947
ACH-000606,0.115940532281259
ACH-000608,0.15356412331561112
ACH-000614,0.15844577514531902
ACH-000616,0.13469809451920506
ACH-000618,0.19648926376569775
ACH-000619,0.08283344816961681
ACH-000620,0.16769731690684292
ACH-000621,0.2396980549426176
ACH-000622,0.1265933104568008
ACH-000623,0.15085467742805864
ACH-000624,0.21818886250284286
ACH-000627,0.1900742420722188
ACH-000630,0.2592856039447216
ACH-000631,0.07015522993819716
ACH-000632,0.10405228279402623
ACH-000633,0.12513360029658033
ACH-000637,0.18748009736163349
ACH-000638,0.24231866382057246
ACH-000646,0.21345516816801
ACH-000647,0.15369778360110578
ACH-000648,0.21861097524241588
ACH-000649,0.12518351302940375
ACH-000651,0.13600094631183265
ACH-000652,0.07501230460171221
ACH-000653,0.07663003012331063
ACH-000657,0.18742794000261345
ACH-000658,0.20114323039437346
ACH-000661,0.11387950820271643
ACH-000662,0.017123875348193988
ACH-000663,0.00671706285969905
ACH-000665,0.1602561089795087
ACH-000671,0.2206115995064276
ACH-000672,0.07959004313045909
ACH-000673,0.1827625193522508
ACH-000676,0.10809770106136052
ACH-000677,0.233252622866548
ACH-000681,0.11393614406657328
ACH-000683,0.11294712365005
ACH-000684,0.34591276657675296
ACH-000688,0.18296270989471694
ACH-000693,0.1832933187999821
ACH-000694,0.2194366648452118
ACH-000695,0.23588838859066366
ACH-000696,0.2091514850541336
ACH-000697,0.10791464141878801
ACH-000699,0.14744443586764866
ACH-000701,0.20288338616529766
ACH-000706,0.13076233389846453
ACH-000711,0.1751654975107164
ACH-000713,0.2539716767160704
ACH-000714,0.1516270525006962
ACH-000718,0.21513985038079209
ACH-000720,0.2392649906153347
ACH-000721,0.20065915074456311
ACH-000724,0.2953946740688916
ACH-000725,0.232779668906448
ACH-000732,0.19369354938033814
ACH-000734,0.1921067933527859
ACH-000735,0.10867446997168713
ACH-000736,0.2648792419806417
ACH-000738,0.2155514482667004
ACH-000746,0.13394048177569828
ACH-000747,0.16044907423610288
ACH-000748,0.12594659531816635
ACH-000753,0.10759137239734716
ACH-000756,0.1631426737254539
ACH-000757,0.13298124906056089
ACH-000758,0.12475192829655893
ACH-000760,0.15613403174391646
ACH-000762,0.2510164606181502
ACH-000763,0.20320154117937386
ACH-000764,0.22959989252373625
ACH-000765,0.17262743631071525
ACH-000766,-0.024694722331111408
ACH-000767,0.01791077762558822
ACH-000768,0.15241506293961654
ACH-000769,0.17067867215174026
ACH-000770,0.04522186495949724
ACH-000771,0.1605778998126806
ACH-000773,0.1677563662793144
ACH-000776,0.1258747248399118
ACH-000777,0.07497128223878123
ACH-000778,0.1846687916228821
ACH-000781,0.09821621931712887
ACH-000782,0.07029889143320202
ACH-000783,0.09119894858454876
ACH-000784,0.16534845325110706
ACH-000785,0.2776542583116402
ACH-000787,0.11379887981337705
ACH-000788,0.1832027512226512
ACH-000791,0.17337585519359774
ACH-000792,0.14150692098511494
ACH-000794,0.20397747787940232
ACH-000796,0.14987637285969194
ACH-000798,0.19313895279521187
ACH-000799,0.3253094962165173
ACH-000800,-0.09162983810579307
ACH-000802,0.18256878320086747
ACH-000804,0.18436875495936614
ACH-000805,0.29040134460957256
ACH-000809,0.24466180797542025
ACH-000810,0.033994344155657316
ACH-000811,0.0778588473514875
ACH-000817,0.0038750518487309852
ACH-000819,0.10102498229206022
ACH-000820,0.29207405504333245
ACH-000821,0.37747206647032666
ACH-000822,0.1252835275427901
ACH-000823,0.08183166053158064
ACH-000824,0.13134681248384508
ACH-000827,0.21818401990355635
ACH-000829,0.19010686324309028
ACH-000831,0.2978492451180301
ACH-000832,0.06791177656405603
ACH-000833,0.1293153739847785
ACH-000834,0.2802722368947928
ACH-000835,0.16305898955600426
ACH-000836,0.15778194711548751
ACH-000837,0.25637049061462786
ACH-000838,-0.008348598851157766
ACH-000839,0.23457792017825335
ACH-000840,0.17258735328731525
ACH-000841,0.15017907450061052
ACH-000843,0.2684832794766209
ACH-000846,0.22916053401946465
ACH-000847,0.20627165480081694
ACH-000848,0.14403431866154165
ACH-000849,0.1578723373761923
ACH-000851,0.08837919390185812
ACH-000855,-0.06026650114847095
ACH-000856,-0.05613672459341566
ACH-000858,0.2161150888552379
ACH-000859,0.1000050577103488
ACH-000861,0.11833140138822285
ACH-000862,0.1719212304689485
ACH-000865,0.1506275521930438
ACH-000866,0.1601924875075905
ACH-000867,0.21040123291478335
ACH-000869,0.14728483624194816
ACH-000872,0.05881353631392972
ACH-000873,0.13707994620467864
ACH-000876,0.21404040496751373
ACH-000878,0.2660379617418802
ACH-000880,0.1691573589580853
ACH-000881,0.2952880654076875
ACH-000882,0.339932716193566
ACH-000884,0.1322664210377565
ACH-000885,0.1615614930018359
ACH-000887,0.2136989808006228
ACH-000889,0.1273814072169728
ACH-000896,0.25526872055705024
ACH-000898,0.15737059734912168
ACH-000900,0.2228560981889156
ACH-000901,0.1361992760913699
ACH-000905,0.2986074366104374
ACH-000906,0.06789455541193673
ACH-000907,0.2550707715184737
ACH-000910,0.10538193925377873
ACH-000911,0.26045195367814283
ACH-000912,0.21142112451783804
ACH-000913,0.1049963087164432
ACH-000915,0.15129848897212156
ACH-000916,0.3587666384207684
ACH-000917,0.253475712183708
ACH-000920,0.33101598546564465
ACH-000921,0.24905082749107546
ACH-000924,0.16836392843330086
ACH-000926,0.046087818661785455
ACH-000928,0.10461075474946548
ACH-000929,0.1215185554751124
ACH-000932,0.10831958664777457
ACH-000935,0.06961206932359637
ACH-000936,0.26891122989713345
ACH-000937,0.21744020412401732
ACH-000938,0.016405107565050533
ACH-000939,0.22935146305501036
ACH-000941,0.13857514490142636
ACH-000943,0.19502988231971036
ACH-000946,0.14480669559260648
ACH-000947,0.16446256332073958
ACH-000948,0.20023598909384574
ACH-000950,0.32599434489309204
ACH-000953,0.08372962006918047
ACH-000954,0.27763795984112205
ACH-000957,0.08935344868075434
ACH-000958,0.10320325613528444
ACH-000960,0.17541035096075605
ACH-000963,0.12473429682772445
ACH-000968,0.34003425984293034
ACH-000969,0.1124953916459474
ACH-000972,0.17734630384759634
ACH-000973,0.208864654535652
ACH-000974,0.1966963624289557
ACH-000978,0.22853599558723905
ACH-000984,0.17572480753159184
ACH-000986,0.1630462571352698
ACH-000988,0.15413210491725102
ACH-000993,0.244606781302906
ACH-000994,0.0653828145953476
ACH-000996,0.27712174612492985
ACH-001001,0.1234590652069479
ACH-001020,0.2093910688480175
ACH-001028,0.20022400323235853
ACH-001031,0.12527623800575946
ACH-001038,0.15264641485013875
ACH-001048,0.24855148041604155
ACH-001050,0.11205967426759464
ACH-001053,0.13741280709016065
ACH-001054,0.20435392754317755
ACH-001061,0.11825088286789415
ACH-001067,0.21851302223791294
ACH-001075,0.1481791028825911
ACH-001096,0.13284930830666822
ACH-001111,-0.024365879258895873
ACH-001119,0.20032457666268247
ACH-001128,0.2876826030811696
ACH-001134,0.1982280277062283
ACH-001151,0.05555576417362591
ACH-001163,0.2070734161570372
ACH-001164,-0.00360608951486345
ACH-001183,0.13983955412625218
ACH-001192,0.2460395473561601
ACH-001193,0.07835768186274697
ACH-001196,0.2382961200833854
ACH-001197,0.1518793104968729
ACH-001205,0.11061846638024216
ACH-001211,0.0994465756652832
ACH-001212,0.2496664396978616
ACH-001228,0.18107071345605907
ACH-001232,0.10523051661288456
ACH-001239,0.15051420216570593
ACH-001270,0.24805224188286204
ACH-001274,0.2522475392879669
ACH-001275,0.13673156473526207
ACH-001277,0.2287263198731106
ACH-001278,0.2925637764426637
ACH-001280,0.060775033072247464
ACH-001283,0.16532199355070104
ACH-001289,0.10948159534885768
ACH-001300,0.07320245513871035
ACH-001301,-0.02814436422690857
ACH-001302,-0.12299326451416524
ACH-001306,0.10019580411583356
ACH-001318,0.10242871696911726
ACH-001322,0.1576954450371833
ACH-001328,0.10413896378445217
ACH-001332,0.19932445289888076
ACH-001336,0.06987026039671364
ACH-001346,0.17878681738636076
ACH-001353,0.14404562484698133
ACH-001354,0.19810240056645864
ACH-001367,0.19673123599291026
ACH-001368,0.21917740431350446
ACH-001374,0.4202940085389953
ACH-001377,0.2957402692810405
ACH-001380,0.18142620409884527
ACH-001391,0.04275904784003811
ACH-001408,0.16502819489129064
ACH-001430,0.12918732792115767
ACH-001431,0.1177159004330122
ACH-001450,0.07167381063114918
ACH-001496,0.13318631904185232
ACH-001500,0.049856641177581984
ACH-001523,0.19910833640321285
ACH-001532,0.20604173050307864
ACH-001550,0.21573575857728736
ACH-001552,0.4260343285263129
ACH-001554,0.1929013853869692
ACH-001654,0.14230563831283893
ACH-001735,0.12300030442686262
ACH-001736,-0.007320803468713642
ACH-001737,-0.05267506046709506
ACH-001740,0.1655931995391443
ACH-001745,0.18988775608629246
ACH-001765,0.18321004904231208
