,TRIOBP (11078)
ACH-000208,-0.33167614434666
ACH-000210,-0.14375241901545452
ACH-000211,-0.1181142967472371
ACH-000215,-0.14830918864957246
ACH-000221,-0.17674541582704215
ACH-000222,0.011624643622166874
ACH-000223,-0.10767895870128157
ACH-000226,-0.16850002840053802
ACH-000227,-0.16082537934065966
ACH-000228,-0.2467164170896753
ACH-000231,-0.11623524266960422
ACH-000232,-0.11432145997530645
ACH-000233,-0.3394961336378259
ACH-000234,-0.24527418130221354
ACH-000235,-0.1451063159957261
ACH-000237,-0.1335623989762694
ACH-000238,-0.19607851779538055
ACH-000242,0.15088377365247116
ACH-000243,-0.3231748177499052
ACH-000244,-0.19221647858411214
ACH-000246,-0.1633530515850259
ACH-000248,-0.034257654422746746
ACH-000250,-0.20743747786956304
ACH-000251,0.265278735181383
ACH-000252,-0.2276674985679609
ACH-000253,-0.1558154758770252
ACH-000255,-0.17488368444579336
ACH-000256,-0.1794090390360229
ACH-000257,-0.1407321137497661
ACH-000258,-0.11937104081659305
ACH-000259,-0.20743300839909576
ACH-000260,-0.06811497581761954
ACH-000261,-0.21924846138944046
ACH-000262,-0.06948857722060932
ACH-000263,-0.0692720610868678
ACH-000264,-0.18001530517330594
ACH-000265,-0.13705192897437754
ACH-000266,-0.13774786845960854
ACH-000272,-0.10728510171306622
ACH-000274,-0.22801531254754898
ACH-000277,-0.1251871302049052
ACH-000278,-0.18492331422504965
ACH-000279,-0.15964586050949658
ACH-000280,-0.15749451091247796
ACH-000281,-0.09480125367851573
ACH-000288,-0.14784624993551365
ACH-000291,-0.20688894616585785
ACH-000293,-0.2181072536031864
ACH-000294,0.07082494474641261
ACH-000295,-0.1138939503431772
ACH-000296,-0.18126590909922016
ACH-000302,-0.13538161183527928
ACH-000304,-0.2997666179514584
ACH-000307,-0.0922028345501553
ACH-000308,-0.17141215347493655
ACH-000310,-0.1525622234081229
ACH-000311,-0.10266022534495577
ACH-000312,-0.06851313166553905
ACH-000315,-0.2974724778579297
ACH-000316,-0.05355528470166145
ACH-000317,-0.12883955057698465
ACH-000318,-0.10381033924308908
ACH-000319,-0.1996925026575259
ACH-000320,-0.2528666731912965
ACH-000322,-0.2627027498824688
ACH-000323,-0.2948917508462208
ACH-000324,-0.3521007046471016
ACH-000329,-0.19390768243784415
ACH-000330,-0.1638382282004142
ACH-000331,-0.20974529879272316
ACH-000332,-0.16895829238578974
ACH-000334,-0.16542011466085982
ACH-000335,-0.20338575396725408
ACH-000336,-0.22191985908383785
ACH-000337,-0.09880841851358488
ACH-000338,0.16725408708567788
ACH-000339,-0.15624630686787927
ACH-000341,-0.17640484784328986
ACH-000348,-0.059260676600779626
ACH-000350,-0.03223136142611625
ACH-000352,-0.0978651122090742
ACH-000356,-0.2025491661938316
ACH-000361,-0.29157728604210603
ACH-000362,-0.056597655247682864
ACH-000363,-0.11669493061638612
ACH-000364,-0.10592672111427873
ACH-000365,-0.13188707675263953
ACH-000366,-0.1454580060094591
ACH-000368,-0.1039484625817907
ACH-000374,-0.09414122414625196
ACH-000375,-0.28293546449629137
ACH-000376,-0.14502488535132846
ACH-000381,-0.06877910071907138
ACH-000383,-0.13832527361872152
ACH-000387,-0.1518064123657779
ACH-000389,-0.2577658711470273
ACH-000390,-0.023354201051747847
ACH-000393,-0.30102751543768524
ACH-000395,-0.0066194525583015956
ACH-000396,-0.13201926746593695
ACH-000397,-0.17240571403868796
ACH-000401,-0.14609634669109625
ACH-000402,-0.2442028144840114
ACH-000403,-0.1765175344889993
ACH-000404,-0.2408698195207546
ACH-000406,-0.11656536785206208
ACH-000407,0.014546509075731047
ACH-000408,-0.17086799322871496
ACH-000410,-0.1276082874767675
ACH-000411,-0.18044323777389415
ACH-000414,-0.1639694733402339
ACH-000415,-0.08934100941030261
ACH-000416,-0.12911283742180402
ACH-000420,-0.2550451539318204
ACH-000421,-0.17083833449797053
ACH-000424,-0.15262195239200754
ACH-000425,-0.6051716775701174
ACH-000426,-0.01168904787959034
ACH-000427,-0.1538389620481882
ACH-000433,-0.14209545216549405
ACH-000435,-0.2801522763632409
ACH-000436,-0.08152504048308917
ACH-000444,-0.181237560990082
ACH-000445,-0.28049639213861177
ACH-000448,-0.10698801269548897
ACH-000450,-0.04954869425416557
ACH-000452,-0.008401045112151378
ACH-000454,-0.22464422889285035
ACH-000458,-0.40003354635730376
ACH-000459,-0.061790039089685264
ACH-000460,-0.21048948130825676
ACH-000461,-0.1934287386040703
ACH-000463,-0.22400998684992954
ACH-000464,-0.1577656433845037
ACH-000466,0.033596606891157614
ACH-000467,-0.17752400415803554
ACH-000468,-0.19555809425011086
ACH-000469,-0.2695214615823406
ACH-000470,-0.08570441427236519
ACH-000471,-0.22420752203499245
ACH-000472,-0.1221912155135828
ACH-000473,-0.04612310838142813
ACH-000475,-0.10138111628466603
ACH-000476,-0.1733888386440374
ACH-000477,-0.18064694147047855
ACH-000479,-0.2275365806881482
ACH-000480,-0.2169001431768385
ACH-000481,-0.13659184184498782
ACH-000483,-0.28275254208904005
ACH-000484,-0.029201212800862193
ACH-000485,-0.02445188749509331
ACH-000486,-0.19903278529077406
ACH-000487,-0.058973686434656725
ACH-000488,-0.1315736006361317
ACH-000490,-0.12642945492527893
ACH-000491,-0.08091585626065904
ACH-000495,-0.1707097130425968
ACH-000496,-0.1398852950692395
ACH-000499,-0.0505106002441724
ACH-000500,-0.4335312576809975
ACH-000502,-0.1381828186104112
ACH-000503,-0.17960553247361155
ACH-000505,-0.12399359281454313
ACH-000507,-0.13564945816062607
ACH-000510,-0.1868309666461597
ACH-000511,-0.21589723458603965
ACH-000512,0.06901359324506802
ACH-000516,-0.3982804783498816
ACH-000517,-0.17680081875942275
ACH-000518,-0.2827323177147688
ACH-000520,0.015414839989679198
ACH-000521,-0.01969641274450231
ACH-000522,0.007078246006842089
ACH-000524,-0.20719207738622855
ACH-000527,-0.2811018489962022
ACH-000528,-0.2701255619718683
ACH-000537,-0.2144677545650089
ACH-000541,-0.08741865827400487
ACH-000542,-0.15306660938625544
ACH-000544,0.024644498079517258
ACH-000545,-0.07371966725965083
ACH-000547,-0.00032461544707995633
ACH-000548,-0.047407433331170215
ACH-000549,-0.2108268071911166
ACH-000550,-0.1159590829843246
ACH-000552,-0.2264736638565641
ACH-000556,-0.07689678582214356
ACH-000557,-0.11597079957186512
ACH-000569,-0.2713120759927143
ACH-000570,-0.29411175244693083
ACH-000571,-0.21517209608638546
ACH-000573,-0.14928502985118985
ACH-000576,-0.1853513282685164
ACH-000579,-0.10271764659798192
ACH-000580,-0.046933271324650284
ACH-000584,-0.13113975988844784
ACH-000585,-0.10571981347070726
ACH-000588,-0.10491693937074888
ACH-000589,-0.11864364374502034
ACH-000591,-0.15596181774803236
ACH-000593,-0.012271181678043318
ACH-000600,-0.18696599737740585
ACH-000601,-0.21172562258392466
ACH-000605,-0.1727995494029422
ACH-000606,-0.2499047792735284
ACH-000608,-0.22379716119803286
ACH-000614,-0.12266785301601545
ACH-000616,-0.09407613407352253
ACH-000618,-0.1653034206018779
ACH-000619,-0.1229874410528034
ACH-000620,-0.1715353565913555
ACH-000621,-0.184156579701838
ACH-000622,-0.011568264136636024
ACH-000623,-0.3250112044131621
ACH-000624,-0.16527047734541842
ACH-000627,-0.2293028356432977
ACH-000630,-0.2958267183299185
ACH-000631,-0.24185968555124654
ACH-000632,-0.25160554943110297
ACH-000633,-0.3563256047933342
ACH-000637,-0.2623106398777326
ACH-000638,-0.05822296300111687
ACH-000646,-0.2308289357066785
ACH-000647,-0.1764837560326984
ACH-000648,-0.17260418797948446
ACH-000649,-0.13890248620571186
ACH-000651,-0.11716186323006332
ACH-000652,-0.1164521830786882
ACH-000653,-0.08198241815330783
ACH-000657,-0.21451002092215432
ACH-000658,0.054169350787742515
ACH-000661,-0.19045976690940755
ACH-000662,0.16713334153578566
ACH-000663,-0.23136042822351185
ACH-000665,-0.29098428194898424
ACH-000671,-0.17190363463989353
ACH-000672,-0.07774397175150834
ACH-000673,-0.3000401871883
ACH-000676,-0.2701988925736053
ACH-000677,-0.1677823818421821
ACH-000681,-0.06563637617494635
ACH-000683,-0.07218111683211673
ACH-000684,-0.21479741194863056
ACH-000688,-0.18904174709090324
ACH-000693,-0.2419623452900339
ACH-000694,-0.1349232275756503
ACH-000695,-0.138510263526797
ACH-000696,-0.12359942579962932
ACH-000697,-0.09214475586315174
ACH-000699,-0.1460946244457627
ACH-000701,-0.2307843795194404
ACH-000706,-0.1027587435486451
ACH-000711,-0.2767705733482433
ACH-000713,0.006721335358717357
ACH-000714,-0.1371515265650025
ACH-000718,-0.009598542697052778
ACH-000720,-0.2083978035461305
ACH-000721,-0.2228462761708793
ACH-000724,-0.21133337116609027
ACH-000725,-0.2635196665463316
ACH-000732,0.034555732852025144
ACH-000734,-0.15470062399522594
ACH-000735,-0.21363381957722646
ACH-000736,-0.07169274368609987
ACH-000738,-0.1173638860031274
ACH-000746,-0.07737422757321402
ACH-000747,-0.2420125856642394
ACH-000748,-0.18272515278192564
ACH-000753,-0.2001595024790788
ACH-000756,-0.15681361936446556
ACH-000757,-0.13630182329907184
ACH-000758,-0.11472723645963527
ACH-000760,-0.0108043887225617
ACH-000762,-0.1486558289070039
ACH-000763,-0.13627218655357487
ACH-000764,0.013838681569307015
ACH-000765,-0.04442637584413882
ACH-000766,-0.2324687170253148
ACH-000767,-0.2332934443179114
ACH-000768,-0.24306561979869165
ACH-000769,-0.2375342900110186
ACH-000770,-0.06184740084774922
ACH-000771,-0.2491385029701301
ACH-000773,-0.12811164811215855
ACH-000776,-0.2113617980446163
ACH-000777,-0.10073880611973413
ACH-000778,-0.2175278563735044
ACH-000781,-0.15550659600481895
ACH-000782,-0.05810177245088885
ACH-000783,-0.10263606256026044
ACH-000784,-0.12353654879212066
ACH-000785,0.032216313436863236
ACH-000787,-0.2318727702425129
ACH-000788,-0.16485292382701808
ACH-000791,-0.1947152453841681
ACH-000792,-0.04760747180941149
ACH-000794,-0.05961415498069012
ACH-000796,-0.13895639148827904
ACH-000798,0.06858745360696661
ACH-000799,-0.4456749215090018
ACH-000800,-0.21716655645461108
ACH-000802,-0.08059195310522273
ACH-000804,-0.08897695007347144
ACH-000805,-0.5129909351141717
ACH-000809,-0.13393857574936655
ACH-000810,-0.10738637613101228
ACH-000811,-0.0965747862567354
ACH-000817,-0.18317772848597294
ACH-000819,-0.04381765394221557
ACH-000820,-0.1815930134429694
ACH-000821,-0.11058742751703797
ACH-000822,-0.11007641478243003
ACH-000823,-0.07371562910287056
ACH-000824,-0.15596400032363578
ACH-000827,-0.2378579611026911
ACH-000829,-0.1815539612141822
ACH-000831,-0.20197747450979064
ACH-000832,-0.19793882418984035
ACH-000833,-0.2259505653296032
ACH-000834,-0.1317935658968063
ACH-000835,-0.13805639649535612
ACH-000836,-0.20729926727419187
ACH-000837,-0.1491999237100472
ACH-000838,-0.02846926864602872
ACH-000839,-0.2817074891367425
ACH-000840,-0.04855335325329952
ACH-000841,-0.2523325222955216
ACH-000843,-0.15441340947872212
ACH-000846,-0.15111214504918322
ACH-000847,-0.03755999382257162
ACH-000848,-0.04845247322271185
ACH-000849,-0.07090368758391538
ACH-000851,-0.13186509622896825
ACH-000855,-0.4291417482853511
ACH-000856,-0.1396518352137084
ACH-000858,-0.11513422202932375
ACH-000859,-0.11959851830684892
ACH-000861,0.019984218714974432
ACH-000862,-0.12154950856841705
ACH-000865,-0.13162404332935349
ACH-000866,-0.10458613895261404
ACH-000867,-0.1506092260290277
ACH-000869,-0.07520445400946926
ACH-000872,-0.13957836121493392
ACH-000873,0.006516051572259014
ACH-000876,-0.10701246505679717
ACH-000878,-0.26043094887800416
ACH-000880,-0.07958814199549369
ACH-000881,-0.2120348795610851
ACH-000882,-0.15150753063936598
ACH-000884,-0.1589655830451948
ACH-000885,0.0754279693334205
ACH-000887,-0.137922838313668
ACH-000889,-0.050310338948520016
ACH-000896,-0.24372982135739746
ACH-000898,-0.3441071557158185
ACH-000900,-0.2484185684701476
ACH-000901,-0.142961237208637
ACH-000905,-0.003585590316732549
ACH-000906,-0.1479408831569789
ACH-000907,-0.2145012439996678
ACH-000910,-0.16341694053561684
ACH-000911,-0.17621078407326754
ACH-000912,-0.17119972490809635
ACH-000913,-0.16770036882269485
ACH-000915,-0.09343591423629127
ACH-000916,-0.08739258292712948
ACH-000917,-0.055204798840473294
ACH-000920,-0.201231988451834
ACH-000921,-0.12123478780801937
ACH-000924,-0.15653518787980453
ACH-000926,-0.185283611580035
ACH-000928,-0.3390859692386869
ACH-000929,-0.15680578781075888
ACH-000932,-0.10367632897840252
ACH-000935,-0.07605313773676935
ACH-000936,-0.15248018528132826
ACH-000937,-0.045020204805855765
ACH-000938,-0.1436233803757355
ACH-000939,-0.10807740503898122
ACH-000941,-0.19221578355094654
ACH-000943,-0.15024874733229174
ACH-000946,-0.11161445074191964
ACH-000947,-0.08633576231867825
ACH-000948,-0.15019401419102446
ACH-000950,-0.2030098483942731
ACH-000953,-0.13122223948098896
ACH-000954,-0.06012007767705683
ACH-000957,-0.13120381791229924
ACH-000958,-0.2949774108892135
ACH-000960,-0.18522959151305704
ACH-000963,-0.3720556368331092
ACH-000968,-0.4439607965229742
ACH-000969,-0.16261539307648584
ACH-000972,-0.13939399840746935
ACH-000973,-0.15093536922330214
ACH-000974,-0.16697254823311616
ACH-000978,-0.03085307029367852
ACH-000984,-0.0921613893452916
ACH-000986,-0.1295823845911774
ACH-000988,-0.23387063317643395
ACH-000993,-0.09649696683974464
ACH-000994,-0.2819167333320829
ACH-000996,-0.29741347538063073
ACH-001001,-0.11952830422960865
ACH-001020,-0.3536232095852356
ACH-001028,-0.15677969197294184
ACH-001031,-0.051503516841241145
ACH-001038,-0.17241945052637536
ACH-001048,-0.21698134573183206
ACH-001050,-0.13454426486910698
ACH-001053,-0.06853209654586231
ACH-001054,-0.027979693276977087
ACH-001061,-0.13626515311472595
ACH-001067,-0.2765682925375296
ACH-001075,-0.0053140856848036076
ACH-001096,-0.205344615463654
ACH-001111,-0.14142712646494307
ACH-001119,-0.28963485052914983
ACH-001128,0.030507022047402944
ACH-001134,-0.2677494721649929
ACH-001151,-0.032849086815266465
ACH-001163,-0.1313033361969809
ACH-001164,-0.15047832069633224
ACH-001183,-0.16120728005007415
ACH-001192,-0.29874836408680433
ACH-001193,-0.1117447116617767
ACH-001196,-0.07539640483507086
ACH-001197,-0.1602554849138841
ACH-001205,-0.24444358998401464
ACH-001211,-0.1899206454255664
ACH-001212,-0.3331343410853634
ACH-001228,-0.11865382816123635
ACH-001232,-0.17211566600582007
ACH-001239,-0.21780519500069684
ACH-001270,-0.2619355856171619
ACH-001274,-0.28997008174146177
ACH-001275,-0.03685654654904999
ACH-001277,-0.20534959596665828
ACH-001278,-0.19198995908636
ACH-001280,-0.4189136419738914
ACH-001283,-0.19350890348230565
ACH-001289,-0.049442888557529235
ACH-001300,-0.11446357631943015
ACH-001301,-0.16904509793124575
ACH-001302,-0.14013721073281624
ACH-001306,-0.15997245510923006
ACH-001318,-0.27590700309201355
ACH-001322,-0.09009214716986896
ACH-001328,-0.2486388610655115
ACH-001332,-0.1351371838278981
ACH-001336,-0.19343247908465044
ACH-001346,-0.1316569562195377
ACH-001353,-0.21430721530032265
ACH-001354,-0.12518408715052878
ACH-001367,-0.03731276236554945
ACH-001368,-0.15172997501395724
ACH-001374,0.01452328181484539
ACH-001377,-0.21592248057188584
ACH-001380,0.01231781480884942
ACH-001391,-0.1029764100674013
ACH-001408,-0.1780160118420995
ACH-001430,-0.2741186194552523
ACH-001431,-0.1991777595975549
ACH-001450,-0.03338763196516268
ACH-001496,-0.10945690106813508
ACH-001500,-0.17607638917196478
ACH-001523,-0.12573682963555385
ACH-001532,-0.2996394864996127
ACH-001550,-0.17829006402621206
ACH-001552,-0.11558083474154525
ACH-001554,-0.2144380597239394
ACH-001654,-0.2368636650216021
ACH-001735,-0.11454971390793715
ACH-001736,-0.15440652889740675
ACH-001737,0.10436470200561436
ACH-001740,-0.16717693591069666
ACH-001745,-0.14241896420706418
ACH-001765,-0.1790914275155323
