,L3HYPDH (112849)
ACH-000228,0.08961677230369065
ACH-000231,-0.2350339545144809
ACH-000232,-0.16808082588665638
ACH-000233,-0.07411299434526275
ACH-000234,0.013743983515583856
ACH-000235,-0.08842177094238945
ACH-000237,0.05895562972660625
ACH-000238,-0.4590379915173374
ACH-000242,-0.3899382304933498
ACH-000243,-0.0992709968971264
ACH-000244,-0.18520998235687092
ACH-000246,-0.19007183491491544
ACH-000248,-0.1406356121795918
ACH-000250,-0.12735861177319918
ACH-000251,-0.1382416502432725
ACH-000252,-0.22955103534142374
ACH-000253,-0.0002747124256842977
ACH-000255,-0.20869330629917368
ACH-000256,-0.1199351865822076
ACH-000257,-0.4206329866892872
ACH-000258,0.028097497850059626
ACH-000259,-0.22354287495808103
ACH-000260,-0.12845081944047068
ACH-000261,-0.14428499512791867
ACH-000262,-0.008858591738272097
ACH-000263,0.10041779181961813
ACH-000264,-0.1202770848596459
ACH-000265,-0.09502170504431574
ACH-000266,-0.2553054899348836
ACH-000272,-0.05722856852089332
ACH-000274,-0.09570967885787364
ACH-000277,-0.0954656529221804
ACH-000278,-0.2418558234342656
ACH-000279,-0.06807672846682848
ACH-000280,-0.0739706004062482
ACH-000281,-0.0844797081624033
ACH-000288,-0.18964063838797932
ACH-000291,-0.2454584418380964
ACH-000293,-0.1658775897222881
ACH-000294,-0.3197964666213508
ACH-000295,0.03430641839818959
ACH-000296,0.04173119058088042
ACH-000302,-0.10030979686403167
ACH-000304,-0.4333836521930613
ACH-000307,0.03839336380793002
ACH-000308,-0.0745128793008661
ACH-000310,-0.16906513042720514
ACH-000311,-0.3529308615580283
ACH-000312,-0.09622733968716816
ACH-000315,0.02946767411943708
ACH-000316,-0.17540387784257822
ACH-000317,0.03478663217551307
ACH-000318,-0.05439546201559399
ACH-000319,-0.06208370654761064
ACH-000320,-0.22601105549196296
ACH-000322,-0.40673747013027617
ACH-000323,-0.09711881651093328
ACH-000324,-0.20459152310286355
ACH-000329,-0.13645289754446804
ACH-000330,-0.09073020948459153
ACH-000331,0.036098534625151384
ACH-000332,-0.12815121662133802
ACH-000334,-0.017356935823140532
ACH-000335,-0.118693222493399
ACH-000336,0.04382578413702681
ACH-000337,-0.11265871620906966
ACH-000338,-0.10143440317518836
ACH-000339,-0.2742026496654399
ACH-000341,0.03806099314172275
ACH-000348,-0.15800581991816268
ACH-000350,-0.004899502347234976
ACH-000352,-0.20312879780069532
ACH-000356,0.04865958705489572
ACH-000361,0.07278183421549274
ACH-000362,-0.06719733352197639
ACH-000363,-0.11801630390944284
ACH-000364,-0.09180938415406918
ACH-000365,-0.019563996318202083
ACH-000366,-0.11815762410110893
ACH-000368,-0.30794922300058825
ACH-000374,-0.02639124266201278
ACH-000375,-0.06144561353340317
ACH-000376,-0.2432409045062182
ACH-000381,0.11198866931015623
ACH-000383,-0.10533040823936006
ACH-000387,-0.1652914722523814
ACH-000389,-0.32272562983014685
ACH-000390,0.022499481257716537
ACH-000393,-0.24218134561726465
ACH-000395,-0.16007718725446934
ACH-000396,-0.21014647543673395
ACH-000397,-0.2477004790004329
ACH-000401,-0.026374426436366158
ACH-000402,-0.21568891484537825
ACH-000403,-0.12185661544935518
ACH-000404,0.17662744123554336
ACH-000406,-0.12207778298912644
ACH-000407,-0.12504406984553476
ACH-000408,-0.025427128862477017
ACH-000410,-0.08803901371070467
ACH-000411,-0.29005924855735793
ACH-000414,-0.12350353141709805
ACH-000415,-0.00992562739733762
ACH-000416,-0.00844711798404962
ACH-000420,-0.1588746570878036
ACH-000421,-0.0954761970213973
ACH-000424,0.18891241842065265
ACH-000425,-0.1712019518092285
ACH-000426,-0.19754992975862412
ACH-000427,-0.050043679071730435
ACH-000433,-0.2657009903595528
ACH-000435,0.09066187907843083
ACH-000436,-0.08843767241876135
ACH-000444,-0.012715274445411895
ACH-000445,-0.22287324886819826
ACH-000448,-0.1510528153635443
ACH-000450,0.04360475816863424
ACH-000452,-0.2279659775819695
ACH-000454,-0.07626070260224377
ACH-000458,-0.06690688598848181
ACH-000459,-0.09978604252442276
ACH-000460,-0.0637283585281138
ACH-000461,-0.0773867911983259
ACH-000463,-0.1483409020241656
ACH-000464,-0.2929792039235276
ACH-000466,-0.282668240050208
ACH-000467,-0.18623416076972674
ACH-000468,-0.15435752366882444
ACH-000469,-0.2259672091115732
ACH-000470,-0.35188719523282797
ACH-000471,-0.15254505536689034
ACH-000472,-0.17391318264648947
ACH-000473,-0.015937775895501174
ACH-000475,-0.2127493001272568
ACH-000476,0.020986951721583536
ACH-000477,-0.2971442902327485
ACH-000479,-0.18388583645252915
ACH-000480,-0.10715135634249956
ACH-000481,-0.15646001222598124
ACH-000483,-0.05687760420363451
ACH-000484,-0.06995204656172335
ACH-000485,-0.08473065220995102
ACH-000486,-0.05008995474052645
ACH-000487,0.043609907209798536
ACH-000488,-0.20626409288292255
ACH-000490,-0.25270016487356034
ACH-000491,-0.3100973258069499
ACH-000495,-0.2375888941763228
ACH-000496,-0.07524256655592634
ACH-000499,-0.20661097018056426
ACH-000500,-0.6070929974287178
ACH-000502,-0.1521861495359524
ACH-000503,-0.2369346984468708
ACH-000505,-0.10951623916441218
ACH-000507,-0.336532370056924
ACH-000510,0.01018582961933072
ACH-000511,-0.10987402465787967
ACH-000512,-0.2321122967383513
ACH-000516,-0.11838955962634233
ACH-000517,-0.15872537043550675
ACH-000518,0.023308014113713516
ACH-000520,-0.10237178546918874
ACH-000521,-0.17314339527382575
ACH-000522,-0.2446874656267665
ACH-000524,-0.1293532451661423
ACH-000527,-0.1335048907490157
ACH-000528,-0.08572988728260977
ACH-000537,-0.2458485775433828
ACH-000541,0.1361354017748266
ACH-000542,-0.026595067394668912
ACH-000544,-0.1996318900488248
ACH-000545,-0.055255177742969785
ACH-000547,0.037829097910392906
ACH-000548,-0.1966011574404568
ACH-000549,-0.19814974306232508
ACH-000550,-0.18860656188172506
ACH-000552,-0.03402139883363713
ACH-000556,-0.12534632384287606
ACH-000557,-0.09565786644931412
ACH-000569,-0.14497509846819825
ACH-000570,-0.11194858288668927
ACH-000571,-0.05266420097570202
ACH-000573,-0.18895620222479306
ACH-000576,-0.046500276088780816
ACH-000579,-0.21070109708741605
ACH-000580,0.009821376377979592
ACH-000584,-0.1548859235844756
ACH-000585,-0.17879871407205972
ACH-000588,-0.11282170550040532
ACH-000589,-0.031912146549684516
ACH-000591,-0.19292901238331345
ACH-000593,-0.06663304433160225
ACH-000600,-0.08632506943384438
ACH-000601,-0.08410713381824815
ACH-000605,-0.3749318314498746
ACH-000606,-0.1514967855227397
ACH-000608,-0.09805005722549437
ACH-000614,-0.29387763810949297
ACH-000616,-0.13507490922525306
ACH-000618,-0.0064033315540132614
ACH-000619,-0.10569979421521568
ACH-000620,-0.11030077651825054
ACH-000621,-0.019394135924374917
ACH-000622,-0.14537043741699246
ACH-000623,-0.24438440111557025
ACH-000624,-0.17193038078547065
ACH-000627,-0.3561883974130433
ACH-000630,-0.2256621240512961
ACH-000631,-0.1155285389444595
ACH-000632,-0.14862907448521318
ACH-000633,-0.10567723983277083
ACH-000637,-0.14718199124902304
ACH-000638,-0.13960602992093696
ACH-000646,-0.24355425634639755
ACH-000647,-0.009072607019845974
ACH-000648,-0.12203496063450828
ACH-000649,-0.18502006058706716
ACH-000651,-0.1389650905760143
ACH-000652,0.2269752969805968
ACH-000653,-0.017720689730991602
ACH-000657,-0.14432832696882225
ACH-000658,-0.08911908307445543
ACH-000661,0.03666560476283976
ACH-000662,-0.25008432179769025
ACH-000663,0.06985283399019762
ACH-000665,-0.08429781066048317
ACH-000671,-0.2076073384396548
ACH-000672,-0.2598820574078739
ACH-000673,-0.12018102489254005
ACH-000676,-0.07183333370808803
ACH-000677,-0.07385574106230045
ACH-000681,-0.07640633475473088
ACH-000683,0.0358042747982204
ACH-000684,-0.2638276050749907
ACH-000688,-0.022904558658381688
ACH-000693,-0.11501340503503972
ACH-000694,-0.1396548405813879
ACH-000695,-0.1963328224864013
ACH-000696,-0.2813000999478797
ACH-000697,-0.002053799948699714
ACH-000699,-0.10860258970914127
ACH-000701,-0.20029537297775607
ACH-000706,-0.11709037854168305
ACH-000711,-0.14036366324185154
ACH-000713,-0.09298237040166443
ACH-000714,-0.0004721599930484992
ACH-000718,-0.3778153670717912
ACH-000720,-0.047919345654917414
ACH-000721,-0.18855795780215096
ACH-000724,-0.17776968121407435
ACH-000725,-0.05447358938910527
ACH-000732,0.006537403715076706
ACH-000734,-0.06988654510420307
ACH-000735,-0.1933284356756545
ACH-000736,-0.25736081123921944
ACH-000738,-0.10657781525126184
ACH-000746,0.08708746649420589
ACH-000747,-0.08925818546294817
ACH-000748,-0.04771332015127376
ACH-000753,-0.11887299757870227
ACH-000756,-0.12700465135038208
ACH-000757,-0.010476443747437631
ACH-000758,-0.10401762276841436
ACH-000760,-0.12512472759489285
ACH-000762,-0.14648099392640282
ACH-000763,-0.13610717292016225
ACH-000764,-0.041672722323036274
ACH-000765,-0.09319291122925548
ACH-000766,0.003700829298155036
ACH-000767,0.006660833419920526
ACH-000768,-0.24925346642710297
ACH-000769,-0.3976815944479054
ACH-000770,-0.10244986318207787
ACH-000771,-0.17582318688047302
ACH-000773,-0.10742526629181286
ACH-000776,-0.05281436955040245
ACH-000777,0.04320087593441235
ACH-000778,-0.09899492133996483
ACH-000781,-0.12910034044762425
ACH-000782,0.027614473502888967
ACH-000783,-0.10197018409887787
ACH-000784,-0.12114466521716315
ACH-000785,-0.1984390465472297
ACH-000787,-0.10778307275404783
ACH-000788,-0.10129551990047624
ACH-000791,-0.2014867435004629
ACH-000792,-0.07577813917999315
ACH-000794,-0.04336308631689543
ACH-000796,-0.1558763999572559
ACH-000798,-0.23239792372496956
ACH-000799,-0.09009042107868682
ACH-000800,-0.048065276284042384
ACH-000802,-0.1635495767813586
ACH-000804,0.1421276624127627
ACH-000805,0.09318621344683613
ACH-000809,-0.003626513932414179
ACH-000810,-0.12294828660998801
ACH-000811,-0.024150319884668002
ACH-000817,-0.05157619126314785
ACH-000819,-0.13437487713958687
ACH-000820,-0.30494872777511817
ACH-000821,-0.12057279669131635
ACH-000822,-0.16005230659027073
ACH-000823,-0.06956840439732237
ACH-000824,-0.21231504153487146
ACH-000827,-0.09398156104752617
ACH-000829,-0.12570466226084434
ACH-000831,-0.03586453324885763
ACH-000832,-0.14099784844746624
ACH-000833,-0.2661172980841734
ACH-000834,0.1457912489771597
ACH-000835,-0.09490435634289407
ACH-000836,-0.17263012067914693
ACH-000837,-0.10250570885357706
ACH-000838,-0.2185909240549981
ACH-000839,-0.13627154452841045
ACH-000840,-0.13203075654312513
ACH-000841,-0.00624790694256292
ACH-000843,0.03135002120384206
ACH-000846,-0.13886918138325274
ACH-000847,0.11525957644943392
ACH-000848,-0.12251372671976166
ACH-000849,-0.2257587895952423
ACH-000851,-0.17475065354650196
ACH-000855,0.006046386130610697
ACH-000856,-0.005320328623053535
ACH-000858,-0.3416837398559125
ACH-000859,0.10489288142984823
ACH-000861,-0.14468264209628073
ACH-000862,0.003518227463814891
ACH-000865,-0.05986279751469896
ACH-000866,-0.14020298133078998
ACH-000867,-0.13650286887150714
ACH-000869,-0.056748034408991135
ACH-000872,-0.045179480297115264
ACH-000873,-0.21656814075233616
ACH-000876,-0.056833369045565685
ACH-000878,-0.1059628504429079
ACH-000880,-0.04876840714431363
ACH-000881,-0.19585287403630952
ACH-000882,-0.07877315476939953
ACH-000884,-0.07155532813939264
ACH-000885,-0.010924424159621946
ACH-000887,-0.16919458037670493
ACH-000889,-0.15564987422935725
ACH-000896,-0.03624782448113662
ACH-000898,-0.13790659376112066
ACH-000900,-0.14141808657240276
ACH-000901,-0.1071871609726132
ACH-000905,-0.014181319731293343
ACH-000906,-0.12108367715130147
ACH-000907,-0.1482368917959403
ACH-000910,-0.10395860779457257
ACH-000911,-0.12302783566748555
ACH-000912,-0.04366583853492706
ACH-000913,-0.0971490337161558
ACH-000915,-0.0448863990405659
ACH-000916,-0.184224445575144
ACH-000917,-0.1486212386229876
ACH-000920,-0.08219225809775191
ACH-000921,-0.18800646356687026
ACH-000924,-0.13474563449953514
ACH-000926,-0.1176630240043773
ACH-000928,-0.14218258473163933
ACH-000929,-0.01604095777830195
ACH-000932,-0.07585485661933503
ACH-000935,-0.13767635101447853
ACH-000936,-0.3848750878753342
ACH-000937,-0.08079700779072088
ACH-000938,-0.13516902869774164
ACH-000939,-0.12297006714481093
ACH-000941,-0.17253723538573135
ACH-000943,-0.04791957213413619
ACH-000946,-0.163418018966706
ACH-000947,-0.12413722225275675
ACH-000948,0.017141993238144342
ACH-000950,-0.08876860218813169
ACH-000953,0.08617563562819976
ACH-000954,-0.05706937722526696
ACH-000957,-0.051276285670861566
ACH-000958,-0.2902885230906385
ACH-000960,-0.09961603122749353
ACH-000963,-0.042486090415838035
ACH-000968,-0.22877192218914774
ACH-000969,-0.31760413565300594
ACH-000972,-0.462804510050861
ACH-000973,-0.2121037214526845
ACH-000974,-0.13121825358155298
ACH-000978,-0.27909685297802583
ACH-000984,-0.19191724436771054
ACH-000986,-0.2398247829619585
ACH-000988,0.16542939665037476
ACH-000993,-0.1879903278593977
ACH-000994,-0.08892067289194386
ACH-000996,-0.2974467399109912
ACH-001001,-0.35512244594893844
ACH-001020,-0.0511576338891129
ACH-001028,0.006260621877647162
ACH-001031,0.015995308685973316
ACH-001038,-0.3109690689956825
ACH-001048,-0.1949092780557398
ACH-001050,-0.08847983075073487
ACH-001053,-0.21015156224493384
ACH-001054,-0.16320998573627996
ACH-001061,-0.07479059876059471
ACH-001067,-0.0826288948677901
ACH-001075,-0.1526017560604574
ACH-001096,-0.05350643219223555
ACH-001111,0.0017188122869763373
ACH-001119,-0.1450126452374152
ACH-001128,-0.2973203367573953
ACH-001134,-0.10628157052909867
ACH-001151,-0.2453322035554443
ACH-001163,-0.06003057932996943
ACH-001164,-0.0075644126949379565
ACH-001183,-0.07731714769439882
ACH-001192,0.16285297567563714
ACH-001193,-0.0941321353227247
ACH-001196,-0.12977699927015324
ACH-001197,0.042971538064971435
ACH-001205,-0.022209960333797563
ACH-001211,-0.10138675954391076
ACH-001212,-0.24842551499377485
ACH-001228,-0.11258813689903134
ACH-001232,-0.34550079981283377
ACH-001239,-0.11210393102786737
ACH-001270,0.015009914865262652
ACH-001274,-0.17212756959383949
ACH-001275,0.1025917589468416
ACH-001277,0.016716128491118244
ACH-001278,-0.20138005856436145
ACH-001280,-0.11412185493940198
ACH-001283,-0.31172958489186314
ACH-001289,-0.056097559835578174
ACH-001300,-0.01838666826327191
ACH-001301,0.02709570717754473
ACH-001302,-0.0932299968675235
ACH-001306,-0.18080068267168709
ACH-001318,-0.15109808291083487
ACH-001322,-0.13290115400269556
ACH-001328,-0.022567505121939144
ACH-001332,0.19287633912631486
ACH-001336,-0.2999487235378368
ACH-001346,-0.16290612668014126
ACH-001353,-0.10690024345115423
ACH-001354,-0.1046222043464099
ACH-001367,-0.08230313906523959
ACH-001368,-0.06627144954171843
ACH-001374,-0.28197477940926546
ACH-001377,-0.13611978067539365
ACH-001380,-0.2971336070088915
ACH-001391,-0.36222822043484826
ACH-001408,-0.20056972947084234
ACH-001430,-0.1611168780966978
ACH-001431,-0.07386875166335008
ACH-001450,-0.1431919188945594
ACH-001496,-0.1438359833561819
ACH-001500,-0.019767682854808198
ACH-001523,-0.04289942131180078
ACH-001532,-0.240243439511982
ACH-001550,-0.13653055463400035
ACH-001552,-0.2727180315918167
ACH-001554,-0.11890752112488492
ACH-001654,-0.15389648266492784
ACH-001735,-0.05425799051315857
ACH-001736,-0.07105092679104562
ACH-001737,-0.4748825502783892
ACH-001740,-0.12388954027792165
ACH-001745,-0.03258306433017901
ACH-001765,-0.08530368095734814
