,KANSL3 (55683)
ACH-000004,-0.9248211140738344
ACH-000005,-0.9527496625728122
ACH-000007,-0.9938482211307734
ACH-000009,-0.7967398229150687
ACH-000011,-0.8617284073832698
ACH-000012,-1.0127610591195149
ACH-000013,-1.1985319191181685
ACH-000014,-0.8010227864032514
ACH-000015,-0.7879190676604264
ACH-000017,-1.1393677711678538
ACH-000018,-0.7164886615599176
ACH-000019,-0.9647773227133812
ACH-000021,-0.9524307383877604
ACH-000022,-0.8801215657617845
ACH-000025,-0.9446450901964998
ACH-000028,-1.0620415729473718
ACH-000030,-0.8467868479151377
ACH-000035,-1.017268070683324
ACH-000036,-0.6782310234298213
ACH-000037,-0.3826147893089312
ACH-000039,-0.9897725676282976
ACH-000040,-1.0779900489055267
ACH-000041,-0.9612250666736268
ACH-000042,-1.0038497246150924
ACH-000045,-0.9590049781686448
ACH-000047,-1.0309654717491563
ACH-000052,-0.9222242707603496
ACH-000053,-0.8943010791514359
ACH-000054,-0.9922670032307694
ACH-000055,-1.0735697027206657
ACH-000060,-1.0580879628945459
ACH-000067,-0.9611291090871456
ACH-000070,-0.8333621967841237
ACH-000075,-1.0544542741346468
ACH-000078,-0.7486268221845521
ACH-000082,-0.7427311713751439
ACH-000085,-1.0750525682286658
ACH-000086,-0.6092006778744486
ACH-000087,-1.0691478397569705
ACH-000092,-1.0654336154068964
ACH-000095,-0.882460197062478
ACH-000097,-1.0357145001618648
ACH-000098,-1.0039280075739785
ACH-000099,-0.6986355759152099
ACH-000108,-0.8950937935203924
ACH-000113,-0.8305154730806235
ACH-000116,-1.254472250620293
ACH-000118,-0.9920948960335446
ACH-000120,-0.8092038485951885
ACH-000123,-0.9018368660832536
ACH-000127,-0.768151590584662
ACH-000128,-1.1245446008458706
ACH-000132,-0.47369693520662604
ACH-000133,-0.7999154203597351
ACH-000137,-0.9851755101287549
ACH-000138,-0.7778676952411113
ACH-000142,-0.7180049242224851
ACH-000143,-0.9010960125347474
ACH-000146,-0.9306435666833224
ACH-000148,-0.8518285154997178
ACH-000150,-0.8536759867787801
ACH-000152,-0.963705266078374
ACH-000153,-0.5660965377620727
ACH-000159,-0.7230265089244492
ACH-000160,-0.7407572146007726
ACH-000163,-0.7745696404574588
ACH-000167,-0.8777068445648802
ACH-000168,-0.8162188990251205
ACH-000169,-0.9063946902079608
ACH-000178,-0.7987949919059284
ACH-000183,-1.0798323047040683
ACH-000188,-1.113663195753727
ACH-000189,-1.3431745720261796
ACH-000190,-0.8131399887960598
ACH-000198,-1.001683495060162
ACH-000203,-0.9023751839680672
ACH-000204,-0.7725270559495163
ACH-000206,-1.0377333255627088
ACH-000207,-1.0035652774435562
ACH-000208,-0.8446545185015024
ACH-000210,-1.0182482648948306
ACH-000211,-1.0292850470377628
ACH-000215,-1.0574420242043348
ACH-000221,-0.9943437359392778
ACH-000222,-0.9616659609835364
ACH-000223,-0.8631039155251552
ACH-000226,-0.8570104117852893
ACH-000227,-0.879602636496104
ACH-000228,-1.2009477927531185
ACH-000231,-0.8728272275317409
ACH-000232,-0.8984834057129699
ACH-000233,-1.205150343361478
ACH-000234,-0.6824871668644202
ACH-000235,-0.836012563491169
ACH-000237,-1.225503212002571
ACH-000238,-1.2567771742937637
ACH-000242,-0.7752000937531558
ACH-000243,-0.7574809909709788
ACH-000244,-0.8214547741204482
ACH-000246,-1.0539155198643075
ACH-000248,-1.075612766291994
ACH-000250,-0.9421752653427504
ACH-000251,-1.1610199454902914
ACH-000252,-0.8951896429566473
ACH-000253,-0.7532474090041122
ACH-000255,-1.045019017227197
ACH-000256,-0.9914472277405514
ACH-000257,-0.913914538843323
ACH-000258,-1.1344424078508093
ACH-000259,-1.0524612980550188
ACH-000260,-1.100539104808147
ACH-000261,-0.8909143324160937
ACH-000262,-1.0051261053008609
ACH-000263,-0.8395294361240327
ACH-000264,-1.0097553747803103
ACH-000265,-0.7809238340323754
ACH-000266,-1.0230985324588775
ACH-000272,-0.8160128753801069
ACH-000274,-0.4929712891895785
ACH-000277,-1.0966980802787971
ACH-000278,-1.0807185365722622
ACH-000279,-0.7538613582446461
ACH-000280,-1.036445581854919
ACH-000281,-1.0301867612126614
ACH-000288,-0.93996118088199
ACH-000291,-1.0445708343946207
ACH-000293,-1.0827617343092233
ACH-000294,-0.4616778865677446
ACH-000295,-1.2426104344238906
ACH-000296,-0.988902278124188
ACH-000302,-1.2981856725032674
ACH-000304,-1.1104415096588385
ACH-000307,-0.9119822497978344
ACH-000308,-0.8854450521840894
ACH-000310,-0.6375523095909602
ACH-000311,-1.1560920978394351
ACH-000312,-0.9702048118187896
ACH-000315,-0.7466435324846707
ACH-000316,-1.0406809475087315
ACH-000317,-1.5599003008722938
ACH-000318,-1.0943145200099154
ACH-000319,-0.8878988256821411
ACH-000320,-1.0232256042660726
ACH-000322,-1.0116749928762627
ACH-000323,-0.6082951372308381
ACH-000324,-0.8012486319195585
ACH-000329,-0.8542764007931873
ACH-000330,-0.9869694512475684
ACH-000331,-0.995982587985224
ACH-000332,-0.9652234148107344
ACH-000334,-0.6573182772891561
ACH-000335,-0.7316288585555885
ACH-000336,-0.8222611027671466
ACH-000337,-0.9624843742445938
ACH-000338,-1.6061582326061834
ACH-000339,-1.062972260654974
ACH-000341,-0.8155912972405946
ACH-000348,-0.8089002669351669
ACH-000350,-0.9388479983787964
ACH-000352,-1.238086546102379
ACH-000356,-0.9151695078454352
ACH-000361,-0.5999388841430517
ACH-000362,-0.7855210563538748
ACH-000363,-0.7864427935281173
ACH-000364,-1.164697346924363
ACH-000365,-1.0228032904044844
ACH-000366,-0.8359778970304536
ACH-000368,-0.506568518595611
ACH-000374,-1.1580976651152537
ACH-000375,-0.8238444859437307
ACH-000376,-0.8483459255784056
ACH-000381,-0.9176171887563771
ACH-000383,-0.5043654480825436
ACH-000387,-1.0829155427121553
ACH-000389,-1.0018697498265818
ACH-000390,-0.9861182386423007
ACH-000393,-1.2109755151060888
ACH-000395,-1.1409921026785488
ACH-000396,-1.1722702814609132
ACH-000397,-1.0802226939858357
ACH-000401,-1.2935024951727452
ACH-000402,-0.206486745393422
ACH-000403,-1.1082180273668465
ACH-000404,-1.050642073174571
ACH-000406,-0.9456303852221184
ACH-000407,-0.8482107451502956
ACH-000408,-1.2046339220091329
ACH-000410,-0.9864795255358162
ACH-000411,-1.1984644887576799
ACH-000414,-0.839466399957038
ACH-000415,-1.111035964604583
ACH-000416,-0.9427970590454174
ACH-000420,-1.035688037566506
ACH-000421,-1.029534414041518
ACH-000424,-0.9637066962082284
ACH-000425,-0.9154391018468092
ACH-000426,-0.6929230672750737
ACH-000427,-0.9123878179345204
ACH-000433,-0.8046737560436836
ACH-000435,-0.8618459226369918
ACH-000436,-0.8477844934023241
ACH-000444,-0.9199261069174806
ACH-000445,-0.624760363720021
ACH-000448,-1.0202448342461876
ACH-000450,-0.771594767936725
ACH-000452,-0.7603116336996629
ACH-000454,-1.1135494830274195
ACH-000458,-1.062474713792962
ACH-000459,-1.3918366499174684
ACH-000460,-0.9804815314240188
ACH-000461,-1.1147339646818415
ACH-000463,-0.8723731087991751
ACH-000464,-0.9112990111529821
ACH-000466,-1.106245825196097
ACH-000467,-0.8105088710614766
ACH-000468,-0.7508105646899553
ACH-000469,-0.9786551440986084
ACH-000470,-0.7431028768848799
ACH-000471,-0.7321687307499075
ACH-000472,-0.7765807061762277
ACH-000473,-0.7742030559865052
ACH-000475,-0.9588234403613476
ACH-000476,-1.1483023957133829
ACH-000477,-0.678356890064151
ACH-000479,-0.603583494098648
ACH-000480,-0.9175302894753019
ACH-000481,-1.1116773673772062
ACH-000483,-0.6703774764575663
ACH-000484,-0.9804302219167308
ACH-000485,-0.4516414084299198
ACH-000486,-1.0976611631947188
ACH-000487,-0.922328187211636
ACH-000488,-1.0863549443823708
ACH-000490,-0.69146554627535
ACH-000491,-0.9857990464453312
ACH-000495,-0.6469134248852831
ACH-000496,-0.8254024684675576
ACH-000499,-0.7739922130745874
ACH-000500,-0.7459781652175889
ACH-000502,-1.188323458757338
ACH-000503,-0.8943954540172374
ACH-000505,-0.5591636695810372
ACH-000507,-0.9770858043531082
ACH-000510,-0.580231596171279
ACH-000511,-0.9131598287692072
ACH-000512,-1.0364610905851326
ACH-000516,-0.5515967091207449
ACH-000517,-0.9272704066258964
ACH-000518,-1.1127083967225897
ACH-000520,-0.9349393824297386
ACH-000521,-0.998334363543635
ACH-000522,-1.0269317204382389
ACH-000524,-1.1701806081384951
ACH-000527,-1.06681892484349
ACH-000528,-1.0852822173818284
ACH-000537,-0.8203704849965252
ACH-000541,-0.637558265265911
ACH-000542,-0.86001892992385
ACH-000544,-0.8155095670542981
ACH-000545,-0.9927690517151488
