,UBAP1L (390595)
ACH-000004,0.1549963303216535
ACH-000005,0.11878863246791202
ACH-000007,0.14353333946989655
ACH-000009,-0.03386817059034156
ACH-000011,-0.03048743511570013
ACH-000012,-0.08184390495760704
ACH-000013,0.030245241122899138
ACH-000014,-0.005052477709815471
ACH-000015,0.02046719680797237
ACH-000017,-0.1973855264762721
ACH-000018,-0.018274603294317533
ACH-000019,0.2465224069108722
ACH-000021,0.04779825313481082
ACH-000022,-0.1835541211269563
ACH-000025,-0.04381050831621448
ACH-000028,-0.02035709423664129
ACH-000030,-0.003367827886010625
ACH-000035,-0.0976536251530152
ACH-000036,-0.07153362121236584
ACH-000037,-0.14156459800139898
ACH-000039,0.08076602880490186
ACH-000040,-0.057411905358016976
ACH-000041,-0.2188859303901352
ACH-000042,-0.11992789597673288
ACH-000045,-0.06673553158050624
ACH-000047,-0.04661687545843809
ACH-000052,-0.10078077262929568
ACH-000053,-0.023695178757933283
ACH-000054,0.14725046863364405
ACH-000055,0.0017272985904944476
ACH-000060,-0.06258942418815827
ACH-000067,-0.17523919731141893
ACH-000070,0.21077006533579584
ACH-000075,-0.2498595260758366
ACH-000078,0.019038576662223056
ACH-000082,-0.04088146032129771
ACH-000085,-0.19610562378870205
ACH-000086,0.04763132488911899
ACH-000087,0.1890412251901445
ACH-000092,-0.004415555705130858
ACH-000095,-0.043673266056941384
ACH-000097,-0.027626441248458096
ACH-000098,0.14831719765737658
ACH-000099,0.029320560541106364
ACH-000108,-0.11254926879775247
ACH-000113,-0.0627744988117068
ACH-000116,-0.11039494942663164
ACH-000118,0.04397327916638185
ACH-000120,-0.00589311476766043
ACH-000123,-0.010737299759851668
ACH-000127,-0.041343249222219464
ACH-000128,0.1164620526924036
ACH-000132,-0.09678643467976017
ACH-000133,-0.03482401837127494
ACH-000137,0.08664197674268677
ACH-000138,0.03196471087501217
ACH-000142,-0.027723946247913748
ACH-000143,0.0672703203337908
ACH-000146,0.06866608630917664
ACH-000148,-0.07356717610698628
ACH-000150,0.063540568442607
ACH-000152,-0.11129626910236567
ACH-000153,0.14914068382151907
ACH-000159,-0.011412211498535305
ACH-000160,-0.13144313554595666
ACH-000163,-0.02546816530090994
ACH-000167,0.11042361113819472
ACH-000168,-0.16041058554907092
ACH-000169,0.04453925532508079
ACH-000178,-0.040266040466569036
ACH-000183,-0.14504106717913506
ACH-000188,-0.022347634552224396
ACH-000189,0.4170424136129562
ACH-000190,-0.09162091631955624
ACH-000198,0.06465509537107439
ACH-000203,-0.15690886271509355
ACH-000204,-0.12303260008261653
ACH-000206,0.036391848222572534
ACH-000207,0.05462111096805206
ACH-000208,0.06765236769451616
ACH-000210,0.002417030453298437
ACH-000211,-0.05368186513351058
ACH-000215,0.09873344402053376
ACH-000221,-0.00813138120209229
ACH-000222,0.06427822864114874
ACH-000223,0.06726788479733371
ACH-000226,-0.005387596367582793
ACH-000227,0.009016562541886508
ACH-000228,0.09158681823482796
ACH-000231,-0.07027642052653997
ACH-000232,0.02744362239961376
ACH-000233,-0.0567728673770613
ACH-000234,-0.15033078535332806
ACH-000235,-0.10000178920963887
ACH-000237,-0.05614331481177943
ACH-000238,-0.019431095262661503
ACH-000242,-0.028742618211672837
ACH-000243,-0.044938245838442914
ACH-000244,-0.0007287213390577255
ACH-000246,-0.08345209340155837
ACH-000248,0.016786265245320186
ACH-000250,-0.09335537443754008
ACH-000251,0.05920508757276944
ACH-000252,-0.1031078627519694
ACH-000253,0.005349879459440181
ACH-000255,0.011206537333559951
ACH-000256,0.054967981106364215
ACH-000257,-0.20417363732897534
ACH-000258,0.05683573590434623
ACH-000259,-0.04051609387775473
ACH-000260,-0.07246783160733128
ACH-000261,0.045210115064106576
ACH-000262,0.07194116007598651
ACH-000263,-0.06167167226791311
ACH-000264,0.008272345292154471
ACH-000265,-0.12244105890686567
ACH-000266,-0.08871866318162805
ACH-000272,-0.09909083083864592
ACH-000274,-0.10717068671800133
ACH-000277,0.09351890773697943
ACH-000278,0.0719540128856165
ACH-000279,-0.035973156236929184
ACH-000280,0.012317139530525215
ACH-000281,-0.13753863538008845
ACH-000288,-0.08128577336379324
ACH-000291,-0.009257183357132182
ACH-000293,0.031399083001273184
ACH-000294,-0.0478539699842398
ACH-000295,-0.062235373310679076
ACH-000296,0.022598643072889092
