,CLMP (79827)
ACH-000004,0.08336298116964774
ACH-000005,0.19203233919854792
ACH-000007,0.1124478425459024
ACH-000009,-0.010230885230560463
ACH-000011,-0.1526792545251587
ACH-000012,0.07473857078994496
ACH-000013,-0.04621389223061822
ACH-000014,-0.25339848459790226
ACH-000015,-0.10567378455578227
ACH-000017,-0.05130760990025431
ACH-000018,-0.3986900424585497
ACH-000019,-0.01415032723059835
ACH-000021,-0.015045454876654131
ACH-000022,0.059561124847320526
ACH-000025,-0.02817698734936262
ACH-000028,-0.10467043577026552
ACH-000030,0.058490038170682025
ACH-000035,-0.12458387820278552
ACH-000036,-0.2175665886214025
ACH-000037,-0.02007667645306585
ACH-000039,-0.01241863595856235
ACH-000040,-0.08109651028533647
ACH-000041,-0.15862479254860767
ACH-000042,-0.01190168212769253
ACH-000045,-0.09419130180745806
ACH-000047,0.04649737778900755
ACH-000052,-0.43703454309053896
ACH-000053,0.01612284162336636
ACH-000054,-0.1386111819862274
ACH-000055,0.11101194682403376
ACH-000060,-0.04847641028315739
ACH-000067,-0.08936906861900804
ACH-000070,-0.04175900038227799
ACH-000075,-0.16500784323091594
ACH-000078,-0.2282632611361731
ACH-000082,0.0677171454760464
ACH-000085,-0.19592084950606686
ACH-000086,-0.041512421416815805
ACH-000087,-0.2208075372244871
ACH-000092,0.02729927999516889
ACH-000095,-0.03222767839579107
ACH-000097,-0.09424020384873916
ACH-000098,0.08726995000373687
ACH-000099,-0.015884986708075782
ACH-000108,0.005781536677823875
ACH-000113,0.015582672504782572
ACH-000116,0.015535793139418141
ACH-000118,-0.06660640450189917
ACH-000120,-0.03679764927127209
ACH-000123,-0.01574952078808974
ACH-000127,-0.044700367634928316
ACH-000128,0.017916612173515718
ACH-000132,-0.017128775422170076
ACH-000133,0.07137627392259886
ACH-000137,-0.012120624086565172
ACH-000138,-0.07429546567125574
ACH-000142,-0.022055000402776536
ACH-000143,0.05880378619178232
ACH-000146,-0.0821419177674754
ACH-000148,-0.09322407043348442
ACH-000150,-0.0014540392804395412
ACH-000152,0.06145058966657579
ACH-000153,-0.0741033958705557
ACH-000159,-0.04463034673673067
ACH-000160,-0.005041412189234589
ACH-000163,0.13706086212907526
ACH-000167,-0.14752801052662798
ACH-000168,-0.229763410936011
ACH-000169,0.3250551616136307
ACH-000178,-0.14097880665845222
ACH-000183,-0.03548144002856567
ACH-000188,-0.1218605334024366
ACH-000189,0.2095396743219692
ACH-000190,-0.27272503003595394
ACH-000198,0.028280434913192737
ACH-000203,-0.05290571896578763
ACH-000204,0.02517155032662253
ACH-000206,0.05212907282496406
ACH-000207,0.1610432430987085
ACH-000208,0.17641549626197436
ACH-000210,0.07612919598144642
ACH-000211,0.0125430637493141
ACH-000215,-0.1288922590048414
ACH-000221,0.1734107327368373
