,LCE3A (353142)
ACH-000188,-0.281861810277032
ACH-000189,-0.08948604673421033
ACH-000190,-0.11662523782806533
ACH-000198,-0.20068790887650304
ACH-000203,-0.4526566537487045
ACH-000204,-0.5797556403668294
ACH-000206,-0.3283469418966064
ACH-000207,-0.018447530258360614
ACH-000208,-0.4616717235146605
ACH-000210,-0.19176035441421552
ACH-000211,-0.1973102866553358
ACH-000215,-0.3196931629296285
ACH-000221,-0.24222401565093296
ACH-000222,-0.2407754999527192
ACH-000223,-0.15795319184561274
ACH-000226,-0.15106223363239166
ACH-000227,-0.2085477493549124
ACH-000228,-0.3588606420430699
ACH-000231,-0.21862873692082951
ACH-000232,-0.36227717233305823
ACH-000233,-0.2042855444024043
ACH-000234,-0.17764445853748012
ACH-000235,-0.3260570862099429
ACH-000237,-0.3435361027730353
ACH-000238,0.02561956375974166
ACH-000242,-0.4490817915372643
ACH-000243,-0.21964451837192608
ACH-000244,-0.3599487287348597
ACH-000246,-0.3045302263712566
ACH-000248,-0.1936822954972577
ACH-000250,-0.26281440816856283
ACH-000251,-0.2518443534357852
ACH-000252,-0.34294910597672484
ACH-000253,-0.3203370692166566
ACH-000255,-0.2754109775756936
ACH-000256,-0.4521240680460951
ACH-000257,-0.3174857771196358
ACH-000258,-0.4867068612978224
ACH-000259,-0.2654939463190789
ACH-000260,-0.1643302453560925
ACH-000261,-0.27162547534360604
ACH-000262,-0.1550954081380154
ACH-000263,-0.2565728218895844
ACH-000264,-0.1999213685807205
ACH-000265,-0.1515567932227745
ACH-000266,-0.2533685755479441
ACH-000272,-0.2320078660007577
ACH-000274,-0.2539919915854801
ACH-000277,-0.40727948771923295
ACH-000278,-0.2849948098645146
ACH-000279,-0.2765013199334625
ACH-000280,-0.28664968504663835
ACH-000281,-0.1246901591227424
ACH-000288,-0.2604683663308429
ACH-000291,-0.3379530706152209
ACH-000293,-0.2801865075111133
ACH-000294,-0.25026101296195186
ACH-000295,-0.2921153598958049
ACH-000296,-0.15702324013071764
ACH-000302,-0.11811606502294103
ACH-000304,-0.2818206769135009
ACH-000307,-0.15774779463446867
ACH-000308,-0.2422464897193473
ACH-000310,-0.5208858026721657
ACH-000311,-0.4268582852433024
ACH-000312,-0.2222177687042158
ACH-000315,0.20402468610145064
ACH-000316,-0.1492100410812573
ACH-000317,-0.24546471321093166
ACH-000318,-0.43390345863756297
ACH-000319,-0.20120792592724845
ACH-000320,-0.1438899887994018
ACH-000322,0.012901392803376
ACH-000323,-0.4124417714478061
ACH-000324,-0.3153545272907113
ACH-000329,-0.3415623430034819
ACH-000330,-0.1582739917108134
ACH-000331,-0.40652084588049703
ACH-000332,-0.4006922558821733
ACH-000334,-0.18018219180130576
ACH-000335,-0.4328022220496519
ACH-000336,-0.26106643286886805
ACH-000337,-0.5310780628488572
ACH-000338,-0.3412521466025517
ACH-000339,-0.1482085607392384
ACH-000341,-0.3704118401582003
ACH-000348,-0.3788257025459037
ACH-000350,-0.3434170681982291
ACH-000352,-0.12802859965217855
ACH-000356,-0.4059249158150958
ACH-000361,-0.2792162087334846
ACH-000362,-0.2375652411544999
ACH-000363,-0.03659927691512063
ACH-000364,-0.2608966949309029
ACH-000365,-0.30562221453509697
ACH-000366,-0.2940186616836332
ACH-000368,-0.07504667485929054
ACH-000374,-0.19953433498184536
ACH-000375,-0.12321938592080373
ACH-000376,-0.265702795150483
ACH-000381,-0.16505860879314413
ACH-000383,-0.2111028494644566
ACH-000387,-0.1095705990557392
ACH-000389,-0.3282590721705667
ACH-000390,-0.3720256262715884
ACH-000393,-0.09850654865921768
ACH-000395,-0.2660734408920388
ACH-000396,-0.4620045086672791
ACH-000397,-0.12098486886696005
ACH-000401,-0.3668121326098198
ACH-000402,-0.24642752461739145
ACH-000403,-0.3528490996206455
ACH-000404,-0.21320647943872706
ACH-000406,-0.2789481589855784
ACH-000407,-0.23626918610465286
ACH-000408,-0.25377728695139257
ACH-000410,-0.5572362359358761
ACH-000411,-0.26609912564921184
ACH-000414,-0.519220360296539
ACH-000415,-0.19494531025299447
ACH-000416,-0.34501382945652803
ACH-000420,-0.12726840825300012
ACH-000421,-0.2497690257241859
ACH-000424,-0.21810756469263431
ACH-000425,-0.2791095685988988
ACH-000426,-0.7294043326738402
ACH-000427,-0.2249178264583695
ACH-000433,-0.105743629042304
ACH-000435,-0.5792244378576702
ACH-000436,-0.18999340705544893
ACH-000444,-0.3467232396830015
ACH-000445,-0.04644191824334263
ACH-000448,-0.17172072703276384
ACH-000450,-0.27895044187421003
ACH-000452,-0.25669702857958365
ACH-000454,-0.3749244917791212
ACH-000458,-0.21891593323989886
ACH-000459,-0.3035169919724974
ACH-000460,-0.3941069314436753
ACH-000461,-0.11457738109109003
ACH-000463,-0.31547441526853764
ACH-000464,-0.2739907436481315
ACH-000466,-0.2714137021556859
ACH-000467,-0.3190261953776894
ACH-000468,-0.19898053732263005
ACH-000469,-0.3492760439189576
ACH-000470,-0.12866815879853433
ACH-000471,-0.17610048146363486
ACH-000472,-0.2125406425560296
ACH-000473,-0.4976534920116056
ACH-000475,-0.2820016825845593
ACH-000476,-0.15101335084221884
ACH-000477,-0.2459700079349349
ACH-000479,-0.2249095911538519
ACH-000480,-0.24458997179239134
ACH-000481,-0.23656856741129784
ACH-000483,-0.23999942775863595
ACH-000484,-0.3575797489702136
ACH-000485,-0.2666204627536603
ACH-000486,-0.23213718615585585
ACH-000487,-0.27853799459601897
ACH-000488,-0.19266620699500545
ACH-000490,-0.29997325855385143
ACH-000491,-0.2647240583332824
ACH-000495,-0.40465009931637536
ACH-000496,-0.13531660636090093
ACH-000499,-0.241467247247751
ACH-000500,-0.3081843269950334
ACH-000502,-0.366666752022458
ACH-000503,-0.418190294328053
ACH-000505,-0.4381609367344247
ACH-000507,-0.3283553324874832
ACH-000510,-0.30024949999516
ACH-000511,-0.1873199977734412
ACH-000512,0.0883087209456029
ACH-000516,-0.11401123457714032
ACH-000517,-0.3010565889148101
ACH-000518,-0.08457458404037876
ACH-000520,-0.1667869880114891
ACH-000521,-0.30248425601286383
ACH-000522,-0.2479628883711319
ACH-000524,-0.15608802289072324
ACH-000527,-0.11926182009559225
ACH-000528,-0.32171172803238546
ACH-000537,-0.2830348422906026
ACH-000541,-0.4446031448882532
ACH-000542,-0.24583259338919156
ACH-000544,-0.1884155604812834
ACH-000545,-0.13064846096592914
ACH-000547,-0.34256344725632343
ACH-000548,-0.4483659705392921
ACH-000549,-0.4421223467685792
ACH-000550,-0.1315163977576308
ACH-000552,-0.2232750551484872
ACH-000556,-0.2549683109484253
ACH-000557,-0.22244706846748466
ACH-000569,-0.30460949411817484
ACH-000570,-0.14546058614429838
ACH-000571,-0.2057207198042934
ACH-000573,-0.2664638382163478
ACH-000576,-0.4367840503389929
ACH-000579,-0.4933589144508679
ACH-000580,-0.18678238047314571
ACH-000584,-0.09019269129556304
ACH-000585,-0.2120075472545351
ACH-000588,-0.3832229125013063
ACH-000589,-0.2914465735883423
ACH-000591,-0.02355358207649062
ACH-000593,-0.21671732291115856
ACH-000600,-0.3584147151951043
ACH-000601,-0.2868451878546577
ACH-000605,-0.12250629452037395
ACH-000606,-0.20969475681885827
ACH-000608,-0.1463164773041022
ACH-000614,-0.07128197778291437
ACH-000616,-0.29552472184146594
ACH-000618,-0.2836409407143344
ACH-000619,-0.1472299591250166
ACH-000620,-0.21535977578034568
ACH-000621,-0.17660524035535252
ACH-000622,0.011915884362170365
ACH-000623,-0.14344890622370474
ACH-000624,-0.213646446820894
ACH-000627,-0.2936105487744322
ACH-000630,-0.22819647146972
ACH-000631,0.055452735599928735
ACH-000632,-0.09419687096852336
ACH-000633,-0.3738020637654179
ACH-000637,-0.1587165364315465
ACH-000638,-0.10305070789847423
ACH-000646,-0.1570344274216101
ACH-000647,-0.3546447895583659
ACH-000648,-0.12216821220190485
ACH-000649,-0.17605260976100368
ACH-000651,-0.3383868043055624
ACH-000652,-0.4152698703530917
ACH-000653,-0.25586282835405444
ACH-000657,-0.3592509326853851
ACH-000658,-0.4806770256167904
ACH-000661,-0.0588516554298365
ACH-000662,-0.26255081689650395
ACH-000663,-0.12713232172417147
ACH-000665,-0.15414456574147367
ACH-000671,-0.293183721459466
ACH-000672,0.2179763444140452
ACH-000673,-0.3704579910800417
ACH-000676,-0.26727026598603554
ACH-000677,-0.3519486256770485
ACH-000681,-0.1784117262252562
ACH-000683,-0.3277098515669426
ACH-000684,-0.2186472028453815
ACH-000688,-0.14952367005701805
ACH-000693,-0.1832207750143943
ACH-000694,-0.2201948912639055
ACH-000695,-0.07050946396145691
ACH-000696,-0.3359401780428422
ACH-000697,-0.22454970701925075
ACH-000699,-0.180737363838014
ACH-000701,-0.4051682852021855
ACH-000706,-0.3654921409782317
ACH-000711,-0.2694695212004284
ACH-000713,-0.3720180879199506
ACH-000714,-0.2815468881764437
ACH-000718,-0.23645304785913554
ACH-000720,-0.3300041234365301
ACH-000721,-0.1955949650093043
ACH-000724,-0.06272460102382904
ACH-000725,-0.3236993009867604
ACH-000732,-0.4450975526620403
ACH-000734,-0.31052023622089986
ACH-000735,-0.14933930840272364
ACH-000736,-0.17603714499083115
ACH-000738,-0.1893503003574805
ACH-000746,-0.2395144161328899
ACH-000747,-0.4457225375452176
ACH-000748,-0.19064954394476905
ACH-000753,-0.3713843171005688
ACH-000756,-0.14475803728652706
ACH-000757,-0.08932820639439537
ACH-000758,-0.26528753993976445
ACH-000760,-0.4240645748997799
ACH-000762,-0.12679284488344825
ACH-000763,-0.6534517144547445
ACH-000764,-0.4404277912179107
ACH-000765,-0.2885760010456972
ACH-000766,-0.1944495639626162
ACH-000767,-0.4176180583879665
ACH-000768,-0.3796878183036239
ACH-000769,-0.5570952410201534
ACH-000770,-0.2400218906147327
ACH-000771,-0.27972080001065996
ACH-000773,-0.1833033529457584
ACH-000776,-0.2550066408679128
ACH-000777,-0.3715786007684021
ACH-000778,-0.20919957097405506
ACH-000781,-0.23887008607874965
ACH-000782,-0.1111871626435344
ACH-000783,-0.3697948322388559
ACH-000784,-0.20910807471386314
ACH-000785,-0.4692037077017676
ACH-000787,-0.3981331060230332
ACH-000788,-0.175545571435875
ACH-000791,-0.14728406737414312
ACH-000792,-0.1808483652812548
ACH-000794,-0.2423374574478844
ACH-000796,-0.1320644975150556
ACH-000798,-0.11570516479698716
ACH-000799,-0.4884910479353144
ACH-000800,-0.33850431853353896
ACH-000802,-0.15314523087487708
ACH-000804,-0.40740112529468375
ACH-000805,-0.2332411941965252
ACH-000809,-0.1802316371706472
ACH-000810,-0.1972084614317262
ACH-000811,-0.2010401358826422
ACH-000817,-0.2586859114320211
ACH-000819,-0.16002766681139155
ACH-000820,-0.12478214252400212
ACH-000821,-0.34162332928174016
ACH-000822,-0.24561568528468355
ACH-000823,-0.17662105826880992
ACH-000824,-0.38034905340771796
ACH-000827,-0.36920865848247736
ACH-000829,-0.3876634339988194
ACH-000831,-0.14670262358876152
ACH-000832,-0.20171488661272333
ACH-000833,-0.3404614688086264
ACH-000834,-0.30207210840948817
ACH-000835,-0.34924747884427004
ACH-000836,-0.21210153544819452
ACH-000837,-0.23095389404731256
ACH-000838,-0.6206424272074289
ACH-000839,-0.19445358345246105
ACH-000840,-0.3678497821337912
ACH-000841,-0.12873858023062665
ACH-000843,-0.32337214401251746
ACH-000846,-0.4560335523310821
ACH-000847,-0.11685954599026507
ACH-000848,-0.20427355259082197
ACH-000849,-0.2580137868312177
ACH-000851,-0.12182395299275015
ACH-000855,-0.36326219846068025
ACH-000856,-0.1879343877450142
ACH-000858,-0.3575141616438529
ACH-000859,0.050383008388767817
ACH-000861,-0.3227356930408957
ACH-000862,-0.2733396873134565
ACH-000865,-0.13032980650048956
ACH-000866,-0.25967603852647364
ACH-000867,-0.4469039408607556
ACH-000869,-0.5894633780319123
ACH-000872,-0.20821467252986176
ACH-000873,-0.06377141700202227
ACH-000876,-0.33679370004074644
ACH-000878,-0.060715250380893385
ACH-000880,-0.13902242780330826
ACH-000881,-0.2788486627011683
ACH-000882,-0.17501794360942385
ACH-000884,-0.1583313200439602
ACH-000885,-0.20159712596822416
ACH-000887,-0.2780588588953141
ACH-000889,-0.4308770125125569
ACH-000896,-0.30311072202669004
ACH-000898,-0.3994417227165453
ACH-000900,-0.32774837018362635
ACH-000901,-0.1915643583569533
ACH-000905,-0.1985396980879716
ACH-000906,-0.14427203322365356
ACH-000907,-0.3376610440264882
ACH-000910,-0.2778435766134317
ACH-000911,-0.09080994878335807
ACH-000912,-0.2862395857221392
ACH-000913,-0.26628428881260585
ACH-000915,-0.1810027678146608
ACH-000916,-0.4063208373563462
ACH-000917,-0.19159670591663325
ACH-000920,-0.14722888707741535
ACH-000921,-0.09119946060047816
ACH-000924,-0.2585017171359826
ACH-000926,-0.21453726774753126
ACH-000928,-0.3873344383678223
ACH-000929,-0.1953996519182291
ACH-000932,-0.25542514140649364
ACH-000935,-0.2046185992524326
ACH-000936,-0.35294839903094893
ACH-000937,-0.22851143761210035
ACH-000938,-0.24509262827080056
ACH-000939,-0.1451556816778403
ACH-000941,-0.26709780417905105
ACH-000943,-0.2492946450927677
ACH-000946,-0.2852524844141344
ACH-000947,-0.4180564338879622
ACH-000948,-0.5000136982032307
ACH-000950,-0.21204798471150055
ACH-000953,-0.3556199469620438
ACH-000954,-0.15381045731636522
ACH-000957,-0.32036319575302963
ACH-000958,-0.2962726023783428
ACH-000960,-0.373958534604829
ACH-000963,-0.1907770278833152
ACH-000968,-0.16801589139409828
ACH-000969,-0.3459153949424823
ACH-000972,-0.028663077473649483
ACH-000973,-0.13434717514969258
ACH-000974,-0.3514051653992477
ACH-000978,-0.13234000901477408
ACH-000984,-0.3717822947162672
ACH-000986,-0.1832368072703228
ACH-000988,-0.16602657839609908
ACH-000993,-0.1961537511130565
ACH-000994,-0.07216212410548505
ACH-000996,-0.10008205239663072
ACH-001001,-0.3254821382182095
ACH-001020,-0.3282948826023999
ACH-001028,-0.13623627383543818
ACH-001031,0.0006911578177237246
ACH-001038,-0.2867221700800473
ACH-001048,-0.19512091588913655
ACH-001050,-0.3707952131271592
ACH-001053,-0.08173450234919002
ACH-001054,-0.08472071536496782
ACH-001061,-0.3110240621401927
ACH-001067,-0.11716775933971255
ACH-001075,-0.4343706527159281
ACH-001096,-0.4689428559486034
ACH-001111,-0.12308528973783785
ACH-001119,-0.0809043346810076
ACH-001128,0.22258099029146824
ACH-001134,-0.22179422381815905
ACH-001151,-0.25096856009322394
ACH-001163,-0.2559858055249932
ACH-001164,-0.3324898278466021
ACH-001183,-0.3459471339598311
ACH-001192,-0.31306028207714925
ACH-001193,-0.1633479164551584
ACH-001196,-0.2614443815412786
ACH-001197,-0.3494088857693337
ACH-001205,-0.24708253313694395
ACH-001211,-0.2370521478166333
ACH-001212,-0.16647728910122955
ACH-001228,-0.3414966550419923
ACH-001232,-0.09310206961514468
ACH-001239,-0.3137248225289728
ACH-001270,-0.4357243203318842
ACH-001274,-0.07106336125350778
ACH-001275,-0.12567941904522215
ACH-001277,-0.3010445921215955
ACH-001278,-0.0469453769783497
ACH-001280,-0.4813388064106359
ACH-001283,-0.2549894701937721
ACH-001289,-0.18428312613110848
ACH-001300,-0.15562133160771152
ACH-001301,-0.0930947358973707
ACH-001302,-0.37114380309621
ACH-001306,-0.2360262677305897
ACH-001318,-0.33539958828261723
ACH-001322,-0.3525639543529122
ACH-001328,-0.15500009297117046
ACH-001332,-0.26407248258136645
ACH-001336,-0.2345306078727271
ACH-001346,-0.5109195856236831
ACH-001353,-0.16600284512619354
ACH-001354,-0.6681826734928196
ACH-001367,-0.09580208757127352
ACH-001368,-0.12613871872958307
ACH-001374,-0.14477525473412964
ACH-001377,-0.29112940567919626
ACH-001380,-0.2427236565814117
ACH-001391,-0.3706079296139486
ACH-001408,-0.14798991320447882
ACH-001430,-0.41725057287091205
ACH-001431,-0.2063851631645527
ACH-001450,-0.1689778441997896
ACH-001496,-0.22415936697973188
ACH-001500,-0.31101335108688405
ACH-001523,-0.2988766687888814
ACH-001532,-0.3119908855521898
ACH-001550,-0.2104299245131129
ACH-001552,-0.3094818366423438
ACH-001554,-0.26879218813822064
ACH-001654,-0.2526265904767476
ACH-001735,-0.2768123937545196
ACH-001736,-0.20181457123642796
ACH-001737,-0.2495223215429026
ACH-001740,-0.2985593708111784
ACH-001745,-0.3241952089636301
ACH-001765,-0.3516429155317775
