,RALGDS (5900)
ACH-000004,0.033000137298440445
ACH-000005,-0.15496850424583375
ACH-000007,0.07770928617271156
ACH-000009,-0.07026635845190826
ACH-000011,0.001813934789014703
ACH-000012,-0.01362373651725333
ACH-000013,-0.16547387108531705
ACH-000014,0.09954974996966813
ACH-000015,-0.097451356936784
ACH-000017,0.06380201227614216
ACH-000018,-0.024769023040785428
ACH-000019,-0.016895524528968236
ACH-000021,-0.095380811195807
ACH-000022,0.05332862902170251
ACH-000025,0.009425046649798466
ACH-000028,0.13077156860757766
ACH-000030,-0.002154954265512446
ACH-000035,0.17866582826228194
ACH-000036,0.17289777648040894
ACH-000037,0.009593797659916931
ACH-000039,0.00727107214593239
ACH-000040,0.02255195632746036
ACH-000041,-0.08926154882662364
ACH-000042,-0.1003624278007557
ACH-000045,0.06587439217389758
ACH-000047,0.033365105706264636
ACH-000052,0.006286611149688429
ACH-000053,-0.0055539113076949025
ACH-000054,-0.10086559308914607
ACH-000055,-0.07943952906854833
ACH-000060,-0.1710341076159741
ACH-000067,0.04544889275540751
ACH-000070,-0.02889357632379645
ACH-000075,0.06981156654630648
ACH-000078,-0.057252745094310074
ACH-000082,-3.7510721206013535e-05
ACH-000085,0.07198380074327816
ACH-000086,0.03689484087653693
ACH-000087,-0.1543609834158252
ACH-000092,-0.001958373279416818
ACH-000095,0.002040889263540675
ACH-000097,0.03384287272555018
ACH-000098,0.05333769289646758
ACH-000099,-0.0959397924568394
ACH-000108,0.07820210528753424
ACH-000113,-0.03403209081171139
ACH-000116,-0.06495652157658753
ACH-000118,-0.031937260309472394
ACH-000120,0.006904882355687345
ACH-000123,-0.053603975349461715
ACH-000127,-0.003927748506733002
ACH-000128,-0.04464053389038836
ACH-000132,0.034369582615896614
ACH-000133,0.14867992413893338
ACH-000137,0.0017308994329089267
ACH-000138,0.029339659509015712
ACH-000142,0.012559115308129523
ACH-000143,0.1453316610314487
ACH-000146,0.041592149467292006
ACH-000148,-0.06426697107119426
ACH-000150,-0.047073091885590335
ACH-000152,0.14318058036760747
ACH-000153,-0.13285485402603436
ACH-000159,-0.007198780957863086
ACH-000160,-0.023193101447551743
ACH-000163,0.010811217909856249
ACH-000167,-0.11368936632193034
ACH-000168,-0.2248718988865525
ACH-000169,-0.08091886929788167
ACH-000178,-0.055098688439896085
ACH-000183,-0.07170680804701209
ACH-000188,0.003090878350139772
ACH-000189,0.08396112660368285
ACH-000190,0.12111674286094665
ACH-000198,0.06448493749239606
ACH-000203,-0.4230995179728144
ACH-000204,0.03915607973692263
ACH-000206,0.03746123469382415
ACH-000207,0.015002263481951925
ACH-000208,0.2380399684994643
ACH-000210,-0.012846545853010222
ACH-000211,-0.01053243516548225
ACH-000215,-0.013303313228142434
ACH-000221,0.09294980715050256
ACH-000222,-0.009091704116576407
ACH-000223,0.06542703046026525
ACH-000226,0.06903913482917802
ACH-000227,-0.12302166817817314
ACH-000228,0.054708023166403656
ACH-000231,0.03469178237684691
ACH-000232,0.0904692443424198
ACH-000233,-0.012383255945528127
