,EAF1 (85403)
ACH-000294,-0.09721600152785204
ACH-000295,-0.2316199014386203
ACH-000296,-0.1046263616931341
ACH-000302,-0.1955604658352613
ACH-000304,-0.2611939290004702
ACH-000307,-0.3635998232172021
ACH-000308,-0.2418187213896521
ACH-000310,-0.3572231471499292
ACH-000311,-0.4576172688493292
ACH-000312,-0.8678813519965499
ACH-000315,-0.29380911163474394
ACH-000316,-0.13467043626250064
ACH-000317,-0.6442742079078244
ACH-000318,-0.4307048600318903
ACH-000319,-0.6400569119572364
ACH-000320,-0.3582319113174482
ACH-000322,-0.3802336182300037
ACH-000323,-0.8305993489110025
ACH-000324,-0.14269324146915258
ACH-000329,-0.6733158550806981
ACH-000330,-0.27544313749945737
ACH-000331,-0.7715672055869796
ACH-000332,-0.8634726315236734
ACH-000334,-0.16858926414588174
ACH-000335,-0.6022796264718621
ACH-000336,-0.1829755277228716
ACH-000337,-0.2669194910029216
ACH-000338,-0.00032246873946465516
ACH-000339,-0.7022689954308056
ACH-000341,-0.3056013309165557
ACH-000348,-0.4243343708529727
ACH-000350,-0.10288863013335753
ACH-000352,-0.12704216270713328
ACH-000356,-0.040201818661105636
ACH-000361,0.06086969307568441
ACH-000362,-0.1751770851593182
ACH-000363,-0.1166319175890772
ACH-000364,-0.6388406030745365
ACH-000365,-0.17611462881089462
ACH-000366,-0.2809314707915054
ACH-000368,-0.35585847305398866
ACH-000374,-0.3448213372760455
ACH-000375,-0.4278483599033567
ACH-000376,-0.5823634918122919
ACH-000381,-0.5636034325380528
ACH-000383,-0.34610915833637923
ACH-000387,-0.14029272495448813
ACH-000389,-0.5868160663136961
ACH-000390,-0.6237478908938278
ACH-000393,-0.17566378846280725
ACH-000395,-0.7105586116874721
ACH-000396,-0.3906555701111877
ACH-000397,-0.5904383274002706
ACH-000401,-0.4752465257286924
ACH-000402,-0.15520852502059165
ACH-000403,-0.16198060589251914
ACH-000404,-0.3793995076707095
ACH-000406,-0.1430427171948899
ACH-000407,-0.6959571194043123
ACH-000408,-0.7118479771897229
ACH-000410,-0.4272521697303096
ACH-000411,-0.8029758067600028
ACH-000414,-0.5560985695504702
ACH-000415,-0.32211468308978936
ACH-000416,-0.14699108114243836
ACH-000420,-0.6126679827151476
ACH-000421,-0.8563395202926666
ACH-000424,-0.383300405700824
ACH-000425,-0.11283874087257155
ACH-000426,-0.3111150751020104
ACH-000427,-0.26679883821360023
ACH-000433,-0.4133471942172064
ACH-000435,-0.5117891960402988
ACH-000436,-0.13281181457633512
ACH-000444,-0.6051794481858943
ACH-000445,-0.7788780166564965
ACH-000448,-0.8240647788934687
ACH-000450,-0.1611750612518464
ACH-000452,-0.12731213850684284
ACH-000454,-0.7009662291992275
ACH-000458,-0.8152156545705821
ACH-000459,-0.3727195416298942
ACH-000460,-0.4985246705883668
ACH-000461,-0.4855859858788858
ACH-000463,-0.5017755510791527
ACH-000464,-0.4891407212427352
ACH-000466,-0.2318543121041088
ACH-000467,-0.6319588812853111
ACH-000468,-1.0585398728362458
ACH-000469,-0.2348398150639001
ACH-000470,-0.2597406674551472
ACH-000471,-1.0521518012027018
ACH-000472,-0.1234012805734999
ACH-000473,-0.15243967227803187
ACH-000475,-0.061056610669391824
ACH-000476,-0.0962340231055896
ACH-000477,-0.37490182284002094
ACH-000479,-0.6055446420796662
ACH-000480,-0.4785287135988946
ACH-000481,-0.7524169350920017
ACH-000483,-0.4999047991679948
ACH-000484,-0.8758845750155752
ACH-000485,-0.1379947542294841
ACH-000486,-0.3227748169918311
ACH-000487,-0.2974633699374848
ACH-000488,-0.6783834362360807
ACH-000490,-0.4413392746796895
ACH-000491,-0.16083523937980135
ACH-000495,-0.07833424247434104
ACH-000496,-0.5743369482643357
ACH-000499,-0.3652128310930807
ACH-000500,-0.592382531976662
ACH-000502,-0.8892621321687288
ACH-000503,-0.7166816795849628
ACH-000505,-0.4490922206921749
ACH-000507,-0.21320779723876732
ACH-000510,-0.08218619601834527
ACH-000511,-0.6068585178182311
ACH-000512,-0.19566821090282535
ACH-000516,-0.13105682583807168
ACH-000517,-0.8595242606628171
ACH-000518,-0.14150211417202554
ACH-000520,-0.5444261535987939
ACH-000521,-0.7039286128825346
ACH-000522,-0.23896625492123996
ACH-000524,-0.13818190309700093
ACH-000527,-0.20160456377741634
ACH-000528,-0.041334741941113716
ACH-000537,-0.4847497581920489
ACH-000541,-0.4613937952459343
ACH-000542,-0.21339927018498686
ACH-000544,-0.28789280019251795
ACH-000545,-0.34021703721125146
ACH-000547,-0.5618627137781834
ACH-000548,-0.3985712941276012
ACH-000549,-0.25930419691099954
ACH-000550,-0.4571070228849282
ACH-000552,-0.2196428447364363
ACH-000556,-0.4151803707245032
ACH-000557,0.22429226525838986
ACH-000569,-0.5436505456136544
ACH-000570,-0.4743486561525289
ACH-000571,-0.29736794222712765
ACH-000573,-0.17817184770999114
ACH-000576,-0.2679018645039528
ACH-000579,-0.25843196064266416
ACH-000580,-0.4690171873452194
ACH-000584,-0.5803925742873802
ACH-000585,-0.2438256527351476
ACH-000588,-0.3227437052612112
ACH-000589,-0.30482271764211105
ACH-000591,-0.3216731979892385
ACH-000593,-0.8420479837091462
ACH-000600,-0.2884917210504397
ACH-000601,-0.8256542089136201
ACH-000605,-0.39365499769924106
ACH-000606,-0.4878293016942624
ACH-000608,-0.104982863722829
ACH-000614,-0.14287186778082395
ACH-000616,-0.6164578926546348
ACH-000618,-0.07961072165676211
ACH-000619,-0.21376291703540395
ACH-000620,-0.28871090574427744
ACH-000621,-0.5398920660455182
ACH-000622,-0.2662290798524867
ACH-000623,-0.2068268209617086
ACH-000624,-0.27684174528757555
ACH-000627,-0.5686405219420214
ACH-000630,-0.20901281193736973
ACH-000631,-0.5318947331473572
ACH-000632,-0.3441202234711461
ACH-000633,-0.3937888877430552
ACH-000637,-0.5584450101707523
ACH-000638,0.07288404685626093
ACH-000646,-0.5674644318153089
ACH-000647,-0.07669932876033468
ACH-000648,-0.2897127514904061
ACH-000649,-0.4816367828438078
ACH-000651,-0.3451989942816556
ACH-000652,-0.6446770250583486
ACH-000653,-0.3030998839899193
ACH-000657,-0.44746783806548296
ACH-000658,-0.18065433039703507
ACH-000661,-0.3082053445554798
ACH-000662,-0.2570861231656457
ACH-000663,-0.20782195367411066
ACH-000665,-0.7407102187722151
ACH-000671,-0.2891417169047387
ACH-000672,-0.22147657248206254
ACH-000673,-1.1652335164706775
ACH-000676,-0.21597030421831312
ACH-000677,-0.3039664496574249
ACH-000681,-0.16322774385103
ACH-000683,-0.15628831762055834
ACH-000684,0.006159335033793667
ACH-000688,-0.2841473965122083
ACH-000693,-0.29382651816474764
ACH-000694,-0.11862409183971916
ACH-000695,-0.20999593326945631
ACH-000696,-0.22454633937002924
ACH-000697,-0.39805226002390537
ACH-000699,-0.8520160884237348
ACH-000701,-0.5007850420112757
ACH-000706,-0.2918369641224635
ACH-000711,-0.3996984908448489
ACH-000713,-0.4768377958349226
ACH-000714,-0.7250819963832804
ACH-000718,-0.5969443448913202
ACH-000720,-0.6416094010732281
ACH-000721,-0.3738899886454248
ACH-000724,-0.21923978162863006
ACH-000725,-0.1049113574107264
ACH-000732,-0.3406884828454477
ACH-000734,-0.27782850817616633
ACH-000735,-0.153056058338759
ACH-000736,-0.4344014258161006
ACH-000738,-0.2424729138567299
ACH-000746,-0.4086091783634875
ACH-000747,-0.4978817930838351
ACH-000748,-0.29017436655825424
ACH-000753,-0.5367418028622387
ACH-000756,-0.9320003049423145
ACH-000757,-0.15070866200298413
ACH-000758,-0.3780178380547636
ACH-000760,-0.07033227404701814
ACH-000762,-0.5099743207744226
ACH-000763,-0.35539574295232784
ACH-000764,-0.22926166627951075
ACH-000765,-0.16670833316760506
ACH-000766,-0.5199682867951181
ACH-000767,-0.004018501111132815
ACH-000768,-0.5992638326498559
ACH-000769,-0.34405751375120136
ACH-000770,-0.2521140951400918
ACH-000771,-0.038518751962224346
ACH-000773,-0.5182710734873495
ACH-000776,-0.19800780172282867
ACH-000777,-0.6950073275397095
ACH-000778,-0.7208435737644688
ACH-000781,-0.29011138493591576
ACH-000782,-0.3499060649785233
ACH-000783,-0.1972968708513638
ACH-000784,-0.7873993522470663
ACH-000785,-0.25817540574109976
ACH-000787,-0.654359272757316
ACH-000788,-0.14404114300525886
ACH-000791,-0.923105964013924
ACH-000792,-0.7431965831102979
ACH-000794,-0.225901988014622
ACH-000796,-0.3983326184335607
ACH-000798,-0.543846129803516
ACH-000799,-0.485117929935702
ACH-000800,-0.2300611260565631
ACH-000802,-0.8522026448716368
ACH-000804,-0.35766746831148405
ACH-000805,-0.2655662605751665
ACH-000809,-0.20737001524369406
ACH-000810,-0.2336413183791261
ACH-000811,-0.8865853519194247
ACH-000817,-0.3709351464415082
ACH-000819,-0.6963027187911661
ACH-000820,-0.293313739953719
ACH-000821,-0.2503832684294135
ACH-000822,-0.36735415074180144
ACH-000823,-0.6758035491342084
ACH-000824,-0.1018192945099809
ACH-000827,-0.6513798957035581
ACH-000829,-0.2587851575185962
ACH-000831,-0.3350425540121405
ACH-000832,-0.5793069978647368
ACH-000833,-0.342775437762674
ACH-000834,-0.3774396225735965
ACH-000835,-0.04652140057270263
ACH-000836,-0.1486566092693878
ACH-000837,-0.13357172231559214
ACH-000838,-0.028267202890251544
ACH-000839,-0.5972823854158719
ACH-000840,-0.6616816682894405
ACH-000841,0.03874392699348276
ACH-000843,-0.5179710791555812
ACH-000846,-0.20130071719016665
ACH-000847,-0.6611416701838431
ACH-000848,-0.3699924138000684
ACH-000849,0.12646464868601873
ACH-000851,-0.12092787968527953
ACH-000855,-0.5671982058336126
ACH-000856,-0.2567890160830468
ACH-000858,-0.11423600808900285
ACH-000859,-0.6856223739626797
ACH-000861,-0.4320813476448305
ACH-000862,-0.08343411687270275
ACH-000865,-0.6672140831795589
ACH-000866,-0.10756221977844677
ACH-000867,-0.7870577081472943
ACH-000869,-0.2763324868316692
ACH-000872,-0.14883736145129933
ACH-000873,-0.14371885406565962
ACH-000876,-0.1306047426073311
ACH-000878,-0.4520123337967863
ACH-000880,-0.36472590688740897
ACH-000881,-0.281603810935998
ACH-000882,-0.2683503405451612
ACH-000884,-0.2580715741419311
ACH-000885,-0.28315266063964306
ACH-000887,-0.6941051769608413
ACH-000889,-0.2639496831876828
ACH-000896,-0.3236383962739865
ACH-000898,-0.4642669036958966
ACH-000900,-0.09545766163474403
ACH-000901,0.014543711926412885
ACH-000905,-0.4720148498494389
ACH-000906,-0.4199002576920911
ACH-000907,-0.07545898121665033
ACH-000910,-0.2160217548057204
ACH-000911,-0.7580372486539149
ACH-000912,-0.9318037211022124
ACH-000913,-0.4980325964457388
ACH-000915,-0.2292283122848304
ACH-000916,-0.5000305290600766
ACH-000917,-0.8515510445504766
ACH-000920,-0.6067156281185374
ACH-000921,-0.23775086556970296
ACH-000924,-0.7150724502227934
ACH-000926,-0.6607079642497344
ACH-000928,-0.5579858735087784
ACH-000929,-0.5583011922377776
ACH-000932,-0.3800934932726732
ACH-000935,-0.5512999606088252
ACH-000936,-0.09088662204641326
ACH-000937,-0.10257167391118764
ACH-000938,-0.1837232766580097
ACH-000939,-0.4810220871647654
ACH-000941,-0.051417925328201115
ACH-000943,-0.9529500704416216
ACH-000946,-0.18106893463487667
ACH-000947,-0.09835857585316367
ACH-000948,-0.1847289050033354
ACH-000950,-0.3353726160069472
ACH-000953,-0.12219420620543328
ACH-000954,-0.6741758198788133
ACH-000957,-0.184962631624198
ACH-000958,-0.3928045921100968
ACH-000960,-0.02485922692008043
ACH-000963,-0.3888862977013978
ACH-000968,-0.16113200080263626
ACH-000969,-0.12217323093183542
ACH-000972,-0.27736496232703256
ACH-000973,-0.07443013352442436
ACH-000974,-0.2380918652043444
ACH-000978,-0.5337279931067335
ACH-000984,-0.1532949834843152
ACH-000986,-0.11870569123368507
ACH-000988,-0.25937436021325433
ACH-000993,-0.6339488334136241
ACH-000994,-0.4943197148927007
ACH-000996,-0.4015882813342985
ACH-001001,-0.5079931668723504
ACH-001020,-0.6273007143961102
ACH-001028,-0.15613040731203265
ACH-001031,-0.3378928534692729
ACH-001038,-0.08374904610913557
ACH-001048,-0.720817031605389
ACH-001050,-0.5239660511216547
ACH-001053,-0.4608514892160751
ACH-001054,-0.3272422636780369
ACH-001061,-0.17114603707699733
ACH-001067,-0.5732683904526839
ACH-001075,-0.8955980683992661
ACH-001096,-0.9766550967104412
ACH-001111,-0.0445890909664964
ACH-001119,-0.3389405368021057
ACH-001128,-0.3917661277417019
ACH-001134,-0.13771343536097946
ACH-001151,0.017645248329238174
ACH-001163,-0.21076295685627447
ACH-001164,-0.4187485303285054
ACH-001183,-0.3500107602461673
ACH-001192,-0.12222974263978527
ACH-001193,-0.15650133038146474
ACH-001196,-0.3709745748369324
ACH-001197,-0.4584804252844897
ACH-001205,-0.4833919697440409
ACH-001211,-0.3757766216746962
ACH-001212,-0.4242916541883075
ACH-001228,-0.1281513447544136
ACH-001232,-0.5675657228776961
ACH-001239,-0.2544018726768822
ACH-001270,-0.2792887716687279
ACH-001274,-0.7049593053261612
ACH-001275,-0.7976550297972396
ACH-001277,-0.2082389179980724
ACH-001278,-0.5027778270960165
ACH-001280,-0.4970368188074249
ACH-001283,-0.602145599067776
ACH-001289,-0.4088418474301129
ACH-001300,-0.4507430063459693
ACH-001301,-0.4394621707481692
ACH-001302,-0.5260915334413718
ACH-001306,-0.3686716188704641
ACH-001318,-0.1921797408297805
ACH-001322,-0.22432641487603275
ACH-001328,-0.1766382564007414
ACH-001332,-0.5917761505191552
ACH-001336,-0.7294275413835059
ACH-001346,-0.6975092642547475
ACH-001353,-0.4922045573400912
ACH-001354,-0.2663164642077265
ACH-001367,-0.1817672196104263
ACH-001368,-0.43241760730740414
ACH-001374,-0.5602934983133706
ACH-001377,-0.7100394414268932
ACH-001380,-0.35147538374934884
ACH-001391,-0.9485770483537016
ACH-001408,-0.4081342088868764
ACH-001430,-0.4173813438270901
ACH-001431,-0.2608635605874339
ACH-001450,-0.1627528694439083
ACH-001496,-0.8777820997769454
ACH-001500,-0.1157266800379843
ACH-001523,-0.5456256621239254
ACH-001532,-0.8598033743256027
ACH-001550,-0.06701745317268502
ACH-001552,-0.4494026251135608
ACH-001554,-0.36288326379058505
ACH-001654,-0.24581308624614315
ACH-001735,-0.13565622997960014
ACH-001736,-0.15755174868093672
ACH-001737,-0.8890166124932936
ACH-001740,-0.7132700837109756
ACH-001745,-0.6487955139742776
ACH-001765,-0.4245570952826656
