,MAD2L2 (10459)
ACH-000454,-0.9730603089919471
ACH-000458,-1.1140492970416591
ACH-000459,-1.034390695042218
ACH-000460,-0.9541420901773431
ACH-000461,-1.0014791292601342
ACH-000463,-0.9477179221764472
ACH-000464,-1.0836966368160643
ACH-000466,-1.2835739845382883
ACH-000467,-0.8910263787415531
ACH-000468,-0.689450885726093
ACH-000469,-1.1803592032797896
ACH-000470,-1.3564597041946949
ACH-000471,-0.8271207478953571
ACH-000472,-1.2574560334941225
ACH-000473,-1.076765029431261
ACH-000475,-1.4044883872332328
ACH-000476,-0.8414366464739598
ACH-000477,-1.0235427914525703
ACH-000479,-0.9478921753858456
ACH-000480,-1.2765103386370151
ACH-000481,-1.3247627057727476
ACH-000483,-0.7314460438122707
ACH-000484,-1.0965026459191396
ACH-000485,-0.7945858405526719
ACH-000486,-0.5115540493365036
ACH-000487,-1.1613277257277297
ACH-000488,-1.088693822821202
ACH-000490,-1.2175290650445607
ACH-000491,-1.1608232931767497
ACH-000495,-0.8812730559180049
ACH-000496,-1.167413176215612
ACH-000499,-1.231447767016275
ACH-000500,-0.9532522141134115
ACH-000502,-0.8782941537214352
ACH-000503,-1.1852704193669006
ACH-000505,-0.8964792182849981
ACH-000507,-1.2378257792390237
ACH-000510,-0.7288516476121994
ACH-000511,-0.8023644066544445
ACH-000512,-1.0109109187855818
ACH-000516,-1.0259892982261452
ACH-000517,-0.8005046936836444
ACH-000518,-1.190612734877272
ACH-000520,-1.3194226217372156
ACH-000521,-1.2236565400329886
ACH-000522,-1.3601018265622864
ACH-000524,-0.7181016641834148
ACH-000527,-0.6925131762890773
ACH-000528,-1.0792396209944053
ACH-000537,-0.7713382180593817
ACH-000541,-0.9003042190785691
ACH-000542,-0.9826135137927547
ACH-000544,-1.3380640784473918
ACH-000545,-0.8943882447190056
ACH-000547,-0.8512151477913916
ACH-000548,-1.1079599919545242
ACH-000549,-1.3038737004182666
ACH-000550,-1.0901799587782357
ACH-000552,-0.7167355156016464
ACH-000556,-0.8059267754856931
ACH-000557,-0.8310952317551942
ACH-000569,-0.9053314662219528
ACH-000570,-1.2036813531589206
ACH-000571,-0.8104175127780265
ACH-000573,-1.5791662528080763
ACH-000576,-1.1322156599945463
ACH-000579,-0.6826332133638545
ACH-000580,-0.6619945803831575
ACH-000584,-1.3995858317813816
ACH-000585,-1.17686885233101
ACH-000588,-1.2007511777351505
ACH-000589,-0.9474966186871366
ACH-000591,-1.0871594559305906
ACH-000593,-0.9450102702284544
ACH-000600,-1.310980686577867
ACH-000601,-1.0208539136429813
ACH-000605,-1.352335592750349
ACH-000606,-0.9794813466301121
ACH-000608,-0.8583729597975354
ACH-000614,-0.5547084968916259
ACH-000616,-1.1368145890617904
ACH-000618,-0.8252671575264318
ACH-000619,-0.8734901645400502
ACH-000620,-0.7982559401533666
ACH-000621,-0.9118657463443304
ACH-000622,-1.0928172310189979
ACH-000623,-0.8337861934495127
ACH-000624,-1.0533166102972833
ACH-000627,-0.8879583171394438
ACH-000630,-1.2518595419187208
ACH-000631,-0.8565081820572458
ACH-000632,-1.3138508922025105
ACH-000633,-1.0429531021817036
ACH-000637,-1.3341607969148088
ACH-000638,-1.038530669645727
ACH-000646,-0.749831376475079
ACH-000647,-0.8592210480955649
ACH-000648,-0.7813966506293191
ACH-000649,-0.8899173458132512
ACH-000651,-1.0803188461822597
ACH-000652,-0.8777876677945372
ACH-000653,-0.9809471417182932
ACH-000657,-1.1786833965108878
ACH-000658,-1.1157936622568083
ACH-000661,-0.7961071358259444
ACH-000662,-0.7988207770453795
ACH-000663,-0.7028831865734485
ACH-000665,-1.094794812879497
ACH-000671,-0.9981412381159168
ACH-000672,-0.7801438983852479
ACH-000673,-0.7193650913124571
ACH-000676,-0.8538183287209781
ACH-000677,-1.0384231394447252
ACH-000681,-1.1876902524872068
ACH-000683,-1.333545311527829
ACH-000684,-1.144533248436295
ACH-000688,-1.2052380336286728
ACH-000693,-1.399480169905723
ACH-000694,-1.2358952231465463
ACH-000695,-1.1070487766759556
ACH-000696,-1.2587691600915216
ACH-000697,-1.3209295759659732
ACH-000699,-1.4867131231612245
ACH-000701,-0.7391854958383931
ACH-000706,-1.2759538106865655
ACH-000711,-1.3041296834110319
ACH-000713,-1.1092953918073418
ACH-000714,-0.9965660763656072
ACH-000718,-1.1864094555635196
ACH-000720,-1.4412955649851351
ACH-000721,-0.9246029112682252
ACH-000724,-0.6559951540680194
ACH-000725,-1.2601009823960942
ACH-000732,-0.8217383173374697
ACH-000734,-1.333640630447877
ACH-000735,-0.8900215916691305
ACH-000736,-1.0074862100352378
ACH-000738,-1.288207871905685
ACH-000746,-1.0921516659491646
ACH-000747,-1.0885587348582897
ACH-000748,-0.6723303895201801
ACH-000753,-0.9877670635831121
ACH-000756,-1.520452891049782
ACH-000757,-1.0103996181864878
ACH-000758,-1.1691782019276669
ACH-000760,-0.9009666246718702
ACH-000762,-0.8374679000626555
ACH-000763,-0.9420283873483202
ACH-000764,-1.234397849110615
ACH-000765,-0.7297058699106309
ACH-000766,-0.6734450521055582
ACH-000767,-1.1175549277747454
ACH-000768,-1.1770342285914228
ACH-000769,-1.1675425714696774
ACH-000770,-1.0659130757481428
ACH-000771,-1.2702969744144021
ACH-000773,-0.9254205121930856
ACH-000776,-0.7496053965407201
ACH-000777,-1.4297636742267683
ACH-000778,-0.6987334762236668
ACH-000781,-1.2762335353667271
ACH-000782,-0.8015731518183659
ACH-000783,-0.8500172297556113
ACH-000784,-1.1245818633694051
ACH-000785,-1.5767031012143642
ACH-000787,-1.5461822441128663
ACH-000788,-1.3255949799569795
ACH-000791,-0.7979868460330343
ACH-000792,-1.5974439684154842
ACH-000794,-1.4298181975168331
ACH-000796,-0.8111192983391728
ACH-000798,-1.1630731986316898
ACH-000799,-0.8821249574606985
ACH-000800,-1.139373293606866
ACH-000802,-1.2919852346495986
ACH-000804,-1.1864076332720757
ACH-000805,-0.9408997962120303
ACH-000809,-0.9855905793462002
ACH-000810,-1.0568780456933546
ACH-000811,-0.7920937404281432
ACH-000817,-1.1453359628322684
ACH-000819,-1.3406942003535456
ACH-000820,-1.4426729983416846
ACH-000821,-1.2843809963826718
ACH-000822,-0.6674773534361844
ACH-000823,-0.9991764890753364
ACH-000824,-0.8333368562204886
ACH-000827,-0.7365622025221351
ACH-000829,-0.8355504746497778
ACH-000831,-1.3025961758185862
ACH-000832,-1.1063909606814544
ACH-000833,-0.6733938804506437
ACH-000834,-0.8588381112279211
ACH-000835,-1.1369877259543686
ACH-000836,-1.1180763477421158
ACH-000837,-1.157907930978654
ACH-000838,-0.9960828074251176
ACH-000839,-1.1962264575793853
ACH-000840,-0.8247632585574002
ACH-000841,-1.0672625302260823
ACH-000843,-1.2423339609547417
ACH-000846,-1.2381847340104994
ACH-000847,-1.0278686653578455
ACH-000848,-1.2580996753490123
ACH-000849,-1.295965285261719
ACH-000851,-0.9851463517599396
ACH-000855,-1.375008842598079
ACH-000856,-0.9156788653421412
ACH-000858,-0.7308939581668414
ACH-000859,-1.1412394695514236
ACH-000861,-1.0181610634718607
ACH-000862,-0.9953245859999869
ACH-000865,-1.2394685472528215
ACH-000866,-1.0906595107054764
ACH-000867,-0.6944978952169458
ACH-000869,-1.1140917883292831
ACH-000872,-1.1603935209373315
ACH-000873,-1.0372127054749345
ACH-000876,-0.9568327519893524
ACH-000878,-1.080993391352641
ACH-000880,-0.7589023213915775
ACH-000881,-0.9526277190359898
ACH-000882,-1.0260816592258664
ACH-000884,-1.214710765867622
ACH-000885,-0.9821681290366
ACH-000887,-0.938792162274988
ACH-000889,-1.322364025001273
ACH-000896,-1.1097530176929429
ACH-000898,-0.8536830954953875
ACH-000900,-0.8613991075953136
ACH-000901,-1.042446881307285
ACH-000905,-1.0388208383065196
ACH-000906,-1.1881263140650695
ACH-000907,-1.043671694255238
ACH-000910,-0.847179582189461
ACH-000911,-0.9546380634864842
ACH-000912,-1.4156757208484132
ACH-000913,-1.1296942961377228
ACH-000915,-0.5296460152482965
ACH-000916,-0.6911396105172433
ACH-000917,-1.1916160183865423
ACH-000920,-1.1949287582620225
ACH-000921,-1.1548744102400617
ACH-000924,-1.1623817144851334
ACH-000926,-0.8177296432417507
ACH-000928,-0.9434363230608991
ACH-000929,-1.1558532829773729
ACH-000932,-0.8494635438180456
ACH-000935,-0.9787650582502194
ACH-000936,-0.8445442440469608
ACH-000937,-0.606306061728046
ACH-000938,-0.9358323169224848
ACH-000939,-1.4569874919775392
ACH-000941,-0.6166354836492736
ACH-000943,-0.6392867751045324
ACH-000946,-0.6064865427393094
ACH-000947,-0.9206331080434792
ACH-000948,-0.6648113813115349
ACH-000950,-1.1992723334987525
ACH-000953,-0.5492570285712784
ACH-000954,-1.2193728393253749
ACH-000957,-0.898817179374603
ACH-000958,-0.9725518664222588
ACH-000960,-0.906001628368626
ACH-000963,-0.7984264036960285
ACH-000968,-0.8529274709106487
ACH-000969,-0.8384481832560375
ACH-000972,-0.5902699624420631
ACH-000973,-1.040033370442942
ACH-000974,-0.6252327724930535
ACH-000978,-0.8092843676371376
ACH-000984,-0.8295103325970823
ACH-000986,-1.1125802081370222
ACH-000988,-0.8475869669650955
ACH-000993,-1.2574625770763976
ACH-000994,-0.7407235533922149
ACH-000996,-0.7799947525131913
ACH-001001,-1.2560652352472568
ACH-001020,-1.014284814725528
ACH-001028,-0.611830209563716
ACH-001031,-0.7106275670208843
ACH-001038,-1.0622939060989094
ACH-001048,-1.0965674693389371
ACH-001050,-0.9563274993918816
ACH-001053,-1.3641143613201017
ACH-001054,-1.2104702514407937
ACH-001061,-0.6832038322370644
ACH-001067,-0.9708320136493884
ACH-001075,-1.303251608703576
ACH-001096,-0.9618845819244948
ACH-001111,-0.8829057901315431
ACH-001119,-0.9125134478741548
ACH-001128,-0.8159522437940048
ACH-001134,-0.8934713476853303
ACH-001151,-0.8195437174251228
ACH-001163,-0.764614301823434
ACH-001164,-0.9203242576482412
ACH-001183,-1.0911190523419814
ACH-001192,-1.5284535750831156
ACH-001193,-1.2590425397185565
ACH-001196,-1.067727424269604
ACH-001197,-0.9627112493979
ACH-001205,-0.960605562753514
ACH-001211,-0.9917712909984004
ACH-001212,-1.1712116685895793
ACH-001228,-1.112472137956808
ACH-001232,-1.0569218967025316
ACH-001239,-0.9189897146095264
ACH-001270,-1.1834199541045691
ACH-001274,-0.8596543475362795
ACH-001275,-1.2504738748878066
ACH-001277,-1.3041337053612834
ACH-001278,-1.1069743303003992
ACH-001280,-1.3939898382927225
ACH-001283,-0.9174496754554922
ACH-001289,-0.4396228734882568
ACH-001300,-0.8100493131180434
ACH-001301,-1.0753012365450358
ACH-001302,-1.2657945872479075
ACH-001306,-1.0663619428746682
ACH-001318,-1.3581227067141706
ACH-001322,-1.0078061023821627
ACH-001328,-1.1439933011007706
ACH-001332,-1.3049546158552443
ACH-001336,-1.4012811530115437
ACH-001346,-1.0880960401180129
ACH-001353,-0.9348173962170924
ACH-001354,-1.5364814112982348
ACH-001367,-1.1282197138104408
ACH-001368,-1.0852773458701688
ACH-001374,-1.2959361048101747
ACH-001377,-0.9235578793352136
ACH-001380,-1.0975710200311497
ACH-001391,-0.6295272729789273
ACH-001408,-1.371303995400169
ACH-001430,-0.8201212449482179
ACH-001431,-1.1501411687414262
ACH-001450,-1.0194632427634327
ACH-001496,-0.8607605362932984
ACH-001500,-1.121297358724745
ACH-001523,-1.3666914986621963
ACH-001532,-1.1148918615906478
ACH-001550,-1.2143626332130526
ACH-001552,-1.0392484543691232
ACH-001554,-0.9800168892579828
ACH-001654,-0.9915039336014596
ACH-001735,-0.7434056471412795
ACH-001736,-0.939754852037762
ACH-001737,-0.7043515802398113
ACH-001740,-1.3684792947238498
ACH-001745,-1.4046293152398917
ACH-001765,-0.9269157994503172
