,TNFAIP8L2 (79626)
ACH-000203,-0.25683276202848515
ACH-000204,-0.1883886729111236
ACH-000206,-0.1313707616134348
ACH-000207,-0.14927229782736853
ACH-000208,0.07866726810255333
ACH-000210,0.2020753687534333
ACH-000211,-0.11934270396576098
ACH-000215,-0.2760482350189052
ACH-000221,-0.09438173978737832
ACH-000222,-0.11869953778877053
ACH-000223,-0.16497608428659302
ACH-000226,-0.2072106484490894
ACH-000227,-0.09606868843654554
ACH-000228,-0.21349723058653292
ACH-000231,-0.1783662298331097
ACH-000232,-0.1940115321478602
ACH-000233,-0.1229642684449634
ACH-000234,-0.2310784902503572
ACH-000235,-0.1413422995996132
ACH-000237,-0.14210254739619735
ACH-000238,-0.08916784396854359
ACH-000242,-0.09053155524046873
ACH-000243,-0.10234666934373357
ACH-000244,0.07696021983209726
ACH-000246,-0.17640966933376612
ACH-000248,-0.21791235734013045
ACH-000250,-0.1636638165917928
ACH-000251,-0.241070602699012
ACH-000252,-0.14094023503076875
ACH-000253,-0.18149544720699556
ACH-000255,-0.06532785529355653
ACH-000256,-0.16217443351019106
ACH-000257,-0.12459959890192868
ACH-000258,-0.04186329089443243
ACH-000259,-0.1770203834389755
ACH-000260,-0.13610117266110786
ACH-000261,0.06788503096376036
ACH-000262,-0.1554701121289171
ACH-000263,-0.2767369869625367
ACH-000264,-0.2145059464461489
ACH-000265,0.06376222276727117
ACH-000266,-0.12501575179938354
ACH-000272,-0.12967453813383595
ACH-000274,-0.1692002649561626
ACH-000277,-0.18386959013988727
ACH-000278,-0.22867218475293796
ACH-000279,-0.02674660761198408
ACH-000280,-0.22648738249762046
ACH-000281,-0.15393595902535429
ACH-000288,-0.19353594682564684
ACH-000291,-0.11282797755974568
ACH-000293,-0.0946820489256405
ACH-000294,-0.23757043068460024
ACH-000295,-0.08066902996090579
ACH-000296,-0.20874828880734828
ACH-000302,-0.11124994012621334
ACH-000304,-0.11001630906048064
ACH-000307,-0.07380515669534292
ACH-000308,-0.1963862985401103
ACH-000310,-0.05824243118331101
ACH-000311,-0.06708260406149473
ACH-000312,-0.2550346868942739
ACH-000315,-0.06295019269189928
ACH-000316,-0.12948185717031713
ACH-000317,-0.06013952202696619
ACH-000318,-0.3183564594091726
ACH-000319,-0.15299927891159146
ACH-000320,-0.019753066200958208
ACH-000322,-0.03659019185271268
ACH-000323,-0.3536439361601331
ACH-000324,-0.2305238764574808
ACH-000329,-0.2492200953219609
ACH-000330,-0.2582533336839943
ACH-000331,-0.09877321379184452
ACH-000332,-0.07772491889780728
ACH-000334,-0.08817553512812612
ACH-000335,-0.2611725602403491
ACH-000336,-0.16617334661839495
ACH-000337,-0.4857556768937926
ACH-000338,-0.6829080340511464
ACH-000339,-0.05552624195560537
ACH-000341,-0.10066562554449034
ACH-000348,-0.11801348778499147
ACH-000350,-0.14175790671266922
ACH-000352,-0.1636928024008806
ACH-000356,-0.32255411952098256
ACH-000361,0.02988832774422072
ACH-000362,-0.1084801464982206
ACH-000363,-0.20264131522392595
ACH-000364,-0.20770783353992187
ACH-000365,-0.016405882677922642
ACH-000366,-0.0785615575960333
ACH-000368,-0.00978243953308263
ACH-000374,-0.1462689767451674
ACH-000375,-0.29762627240130124
ACH-000376,-0.15536908694222348
ACH-000381,-0.3335487581309488
ACH-000383,-0.270488432919463
ACH-000387,-0.13238826660660705
ACH-000389,-0.0385463110455504
ACH-000390,-0.16842063243259178
ACH-000393,0.0015954603061302678
ACH-000395,-0.21241019802092811
ACH-000396,-0.3533134191919363
ACH-000397,-0.01689350256132597
ACH-000401,-0.2373073543643705
ACH-000402,-0.37329850179976537
ACH-000403,-0.17472026274494867
ACH-000404,-0.2987795520592103
ACH-000406,-0.1776675667433847
ACH-000407,-0.2642973690469477
ACH-000408,-0.19670149836391607
ACH-000410,-0.18619077777826398
ACH-000411,-0.04521964554348842
ACH-000414,-0.10363768687685512
ACH-000415,-0.1769787582519533
ACH-000416,-0.28724782452745196
ACH-000420,-0.11251037347744404
ACH-000421,-0.18683164883350947
ACH-000424,-0.3056451735913103
ACH-000425,-0.1329210689804962
ACH-000426,-0.12529901455765466
ACH-000427,-0.20262741473466536
ACH-000433,-0.1194541176292607
ACH-000435,-0.2896635991101317
ACH-000436,-0.1614988246996682
ACH-000444,-0.1978308074305256
ACH-000445,-0.14007403665475598
ACH-000448,-0.15611035591940312
ACH-000450,-0.23632665517969265
ACH-000452,-0.23305848613558885
ACH-000454,-0.21350086763395745
ACH-000458,-0.17828697904015248
ACH-000459,-0.2111593914811407
ACH-000460,-0.222391947356912
ACH-000461,-0.15039936419461572
ACH-000463,-0.06484364561861887
ACH-000464,-0.35228006246803856
ACH-000466,-0.0017290439275667116
ACH-000467,-0.2500888222270375
ACH-000468,-0.18109056782017766
ACH-000469,-0.12458743128797012
ACH-000470,0.06362026093369291
ACH-000471,-0.19831692658121486
ACH-000472,-0.060497971271654426
ACH-000473,-0.08902361238027914
ACH-000475,-0.15079671016127086
ACH-000476,-0.2314131272295826
ACH-000477,-0.06324626475839365
ACH-000479,-0.3894705968026454
ACH-000480,-0.052388851466985735
ACH-000481,-0.08289642089584717
ACH-000483,-0.19770828087674328
ACH-000484,-0.1468568417046517
ACH-000485,-0.15577034753232066
ACH-000486,-0.09414486158299816
ACH-000487,-0.2214969347129004
ACH-000488,-0.23756251562228303
ACH-000490,-0.3076096607840364
ACH-000491,-0.08163451148730558
ACH-000495,-0.210254191162377
ACH-000496,0.012051951007080713
ACH-000499,-0.04960996484865091
ACH-000500,-0.25022781714807163
ACH-000502,-0.17798311928681174
ACH-000503,0.0677251177595846
ACH-000505,-0.1961307410866637
ACH-000507,-0.09972895393256008
ACH-000510,-0.2483475141428585
ACH-000511,-0.005730801348258586
ACH-000512,-0.2673178551920495
ACH-000516,-0.09080300758919847
ACH-000517,-0.1465856727704522
ACH-000518,-0.07421697901557099
ACH-000520,-0.24000619190623115
ACH-000521,-0.25247650331670896
ACH-000522,-0.06767327682218922
ACH-000524,-0.1427924508663447
ACH-000527,-0.10401893134128268
ACH-000528,-0.07418934079819868
ACH-000537,-0.07872731063492193
ACH-000541,0.030950876508959536
ACH-000542,-0.22486937449273867
ACH-000544,-0.2811683189202904
ACH-000545,-0.18933849945518416
ACH-000547,-0.1381017709530142
ACH-000548,-0.2965575517766238
ACH-000549,-0.22128643394742334
ACH-000550,-0.03983185707685576
ACH-000552,-0.20492899546994836
ACH-000556,-0.2743357698986951
ACH-000557,-0.023570660148453583
ACH-000569,-0.17576602591940732
ACH-000570,-0.006434944736356725
ACH-000571,-0.14903126432111646
ACH-000573,-0.09146589522332804
ACH-000576,-0.1484242420391847
ACH-000579,-0.25755579443736704
ACH-000580,-0.09090251441915864
ACH-000584,-0.015336619974209015
ACH-000585,-0.2015333228359786
ACH-000588,-0.030111066749158026
ACH-000589,-0.23588963475225785
ACH-000591,0.011867831192102649
ACH-000593,-0.1901049214238547
ACH-000600,-0.1768403607298925
ACH-000601,-0.1972670469881591
ACH-000605,0.008989009497526033
ACH-000606,-0.15485263769235094
ACH-000608,-0.18844627749804896
ACH-000614,-0.006617103656193927
ACH-000616,-0.2387966794015751
ACH-000618,-0.20550311328754955
ACH-000619,-0.29621767603500915
ACH-000620,-0.16805904828902812
ACH-000621,-0.0379448888626504
ACH-000622,-0.10615535696204037
ACH-000623,-0.06935850154617368
ACH-000624,-0.08338308072054314
ACH-000627,-0.10529592842376696
ACH-000630,-0.053384949342286575
ACH-000631,-0.11364854941935827
ACH-000632,-0.07410779743207585
ACH-000633,-0.19321018685675412
ACH-000637,0.10161221080215632
ACH-000638,-0.238396122645966
ACH-000646,-0.11817950354909175
ACH-000647,-0.2558490107555337
ACH-000648,0.029607748353292593
ACH-000649,-0.12415450400272104
ACH-000651,-0.07971911307258703
ACH-000652,-0.2490771284952544
ACH-000653,-0.2369939048982061
ACH-000657,-0.16654500716152204
ACH-000658,-0.2949438782528921
ACH-000661,-0.0583717558444453
ACH-000662,-0.027764252391380098
ACH-000663,-0.0108249529590776
ACH-000665,-0.20317962787301855
ACH-000671,-0.11560634793242733
ACH-000672,-0.07877783574210744
ACH-000673,-0.20058820335797228
ACH-000676,-0.2734952272834457
ACH-000677,-0.02896605907429422
ACH-000681,-0.10153537715840856
ACH-000683,-0.25379198016753274
ACH-000684,-0.15347350385378752
ACH-000688,-0.21692609405513044
ACH-000693,-0.12882856253289707
ACH-000694,-0.03766577824936991
ACH-000695,-0.267856062748698
ACH-000696,-0.1294939388132138
ACH-000697,-0.2901946287593625
ACH-000699,-0.15086640040935384
ACH-000701,-0.2670675293926174
ACH-000706,-0.1442140342434268
ACH-000711,-0.18163012223991784
ACH-000713,-0.4444612471958316
ACH-000714,-0.3012544049942141
ACH-000718,-0.023860607651449282
ACH-000720,-0.15491014957307794
ACH-000721,-0.16119960736909733
ACH-000724,0.012503547907058364
ACH-000725,-0.3954103913778056
ACH-000732,-0.18666694675187886
ACH-000734,-0.21101665386966148
ACH-000735,-0.2185136025977464
ACH-000736,-0.14887025189328698
ACH-000738,-0.027122065823736902
ACH-000746,-0.1821884644581084
ACH-000747,-0.3122063491022159
ACH-000748,-0.15689956401411287
ACH-000753,-0.2484439770113446
ACH-000756,-0.2058024773631472
ACH-000757,-0.08779551384861252
ACH-000758,-0.042500845172787176
ACH-000760,-0.5141390108358338
ACH-000762,-0.147229150588831
ACH-000763,-0.0949737958431994
ACH-000764,-0.344885237103048
ACH-000765,-0.2514361880619265
ACH-000766,-0.20398670369494093
ACH-000767,-0.3168469888429629
ACH-000768,-0.09162841699936536
ACH-000769,-0.34029335555637896
ACH-000770,-0.06968640927957727
ACH-000771,-0.1697006610482349
ACH-000773,-0.2103928667366804
ACH-000776,-0.16913003028784332
ACH-000777,-0.11261568082706434
ACH-000778,-0.07390467345780062
ACH-000781,-0.1087897414437934
ACH-000782,0.002861356272467562
ACH-000783,-0.19467950027830053
ACH-000784,-0.14199443153017333
ACH-000785,-0.4941092105360797
ACH-000787,-0.2366836775835923
ACH-000788,-0.11482928325110105
ACH-000791,-0.15967930760423715
ACH-000792,-0.1805105091844776
ACH-000794,-0.18933041068932627
ACH-000796,-0.052739679978763776
ACH-000798,-0.22442673653666656
ACH-000799,0.06914713164445424
ACH-000800,-0.14789134361161774
ACH-000802,-0.17971197534317934
ACH-000804,-0.1488924919133345
ACH-000805,-0.34553446300073204
ACH-000809,-0.1957487834212312
ACH-000810,-0.019955382021692558
ACH-000811,-0.12331817020696224
ACH-000817,-0.20722382849192494
ACH-000819,-0.12640467570594285
ACH-000820,-0.04265863002000047
ACH-000821,-0.1473696674589131
ACH-000822,-0.24116999797028815
ACH-000823,-0.09279268472489603
ACH-000824,-0.23079755260217735
ACH-000827,-0.13125310165277448
ACH-000829,-0.10645855841394608
ACH-000831,-0.056579754085370276
ACH-000832,-0.15920549241958615
ACH-000833,-0.00576442783517146
ACH-000834,-0.16393051440083267
ACH-000835,-0.12220631151638728
ACH-000836,-0.2139478194658897
ACH-000837,-0.07860502255252523
ACH-000838,-0.3372284468961443
ACH-000839,-0.3013966213972719
ACH-000840,-0.044431813817355885
ACH-000841,-0.09606052439932622
ACH-000843,-0.17851203379030575
ACH-000846,-0.1364763365327251
ACH-000847,-0.10534881201656576
ACH-000848,-0.3359634784140642
ACH-000849,0.06636278510636723
ACH-000851,-0.0997207292210189
ACH-000855,-0.0728982530769271
ACH-000856,-0.0851435168185414
ACH-000858,-0.11382921846556265
ACH-000859,-0.07099558919444339
ACH-000861,-0.2239444007283288
ACH-000862,-0.13083100441494014
ACH-000865,-0.07696745462977987
ACH-000866,-0.1964397463828174
ACH-000867,-0.10473463776208364
ACH-000869,-0.4380862875700858
ACH-000872,0.012501862462777435
ACH-000873,-0.12740922401190505
ACH-000876,-0.15914795543487878
ACH-000878,0.0375222997276146
ACH-000880,-0.17411195872615493
ACH-000881,-0.19044668393815556
ACH-000882,-0.046104763498883684
ACH-000884,-0.17630968795322507
ACH-000885,-0.20402770552669425
ACH-000887,-0.1305014724288314
ACH-000889,-0.26612299066949946
ACH-000896,-0.1854362308747448
ACH-000898,-0.1760832494084018
ACH-000900,-0.3714567168622267
ACH-000901,-0.06077938611281573
ACH-000905,-0.1280147409918572
ACH-000906,-0.041341058751864085
ACH-000907,-0.2889594080240485
ACH-000910,-0.17898774908983528
ACH-000911,-0.14466486453559715
ACH-000912,-0.2386050512309989
ACH-000913,-0.10965191843503104
ACH-000915,-0.06804634865614026
ACH-000916,-0.3400195810554972
ACH-000917,-0.09309082025653692
ACH-000920,0.12143939224986555
ACH-000921,-0.27565573042281555
ACH-000924,-0.2839950113782304
ACH-000926,-0.2533100957494089
ACH-000928,-0.08624372731856053
ACH-000929,-0.3111714997550833
ACH-000932,-0.13369450318412546
ACH-000935,-0.10549079328778192
ACH-000936,-0.17907697599700687
ACH-000937,-0.1486493338836894
ACH-000938,-0.23052077328242054
ACH-000939,-0.3297898301470929
ACH-000941,-0.21271837906617452
ACH-000943,-0.14477842473775018
ACH-000946,-0.09704010887064653
ACH-000947,-0.10008353427449933
ACH-000948,-0.1300236959230106
ACH-000950,-0.10831610458360696
ACH-000953,-0.2063167057170041
ACH-000954,-0.22264868715519293
ACH-000957,-0.02735699743250849
ACH-000958,-0.1902428347424472
ACH-000960,-0.1987220665117657
ACH-000963,-0.22203289931426504
ACH-000968,-0.21010849961109054
ACH-000969,-0.13551994964263142
ACH-000972,-0.1729335025555145
ACH-000973,-0.14414598370144746
ACH-000974,-0.028107534038941197
ACH-000978,0.029591373086304117
ACH-000984,-0.2362053356681019
ACH-000986,-0.4673913079169401
ACH-000988,0.029387486038627283
ACH-000993,-0.16757187150289726
ACH-000994,-0.1240608977663184
ACH-000996,-0.04539966836699633
ACH-001001,-0.1288114133258907
ACH-001020,-0.2177375599441153
ACH-001028,-0.16839030222386192
ACH-001031,-0.07923917772239293
ACH-001038,-0.11651008788779575
ACH-001048,-0.10065156068268034
ACH-001050,-0.030316698934451825
ACH-001053,-0.16708073246782487
ACH-001054,-0.1595914485933368
ACH-001061,-0.07452396762100051
ACH-001067,-0.21646773101304445
ACH-001075,-0.09742907352842094
ACH-001096,-0.13494295285729968
ACH-001111,-0.23217980867883814
ACH-001119,-0.11558928002103094
ACH-001128,-0.11590430012761585
ACH-001134,-0.1946762195864836
ACH-001151,-0.14148474746049444
ACH-001163,-0.2317247390833231
ACH-001164,-0.2376615608975314
ACH-001183,-0.0090202904262198
ACH-001192,-0.0888213798039205
ACH-001193,-0.27629362360374443
ACH-001196,-0.10437304840299502
ACH-001197,-0.3807127721888098
ACH-001205,-0.28412064136807624
ACH-001211,-0.2983677418477086
ACH-001212,0.11496543665279392
ACH-001228,-0.2585807902527934
ACH-001232,-0.1593208698774094
ACH-001239,-0.12969518690669665
ACH-001270,-0.19551772957103394
ACH-001274,0.014517532795227309
ACH-001275,0.0680348972532835
ACH-001277,-0.03324613019795799
ACH-001278,0.0724673219317394
ACH-001280,-0.15932714192246555
ACH-001283,-0.08027096260884219
ACH-001289,-0.050547773169071004
ACH-001300,0.032796722113905434
ACH-001301,-0.2848201356675588
ACH-001302,0.029470019201550575
ACH-001306,-0.11253372677405367
ACH-001318,-0.1925435793915488
ACH-001322,-0.16274501851044618
ACH-001328,-0.180255500441543
ACH-001332,-0.4383059874072381
ACH-001336,-0.2540800257931881
ACH-001346,-0.15919136347397272
ACH-001353,-0.14731112367232926
ACH-001354,-0.2464828617772233
ACH-001367,-0.05602874617267553
ACH-001368,-0.3033828651498346
ACH-001374,0.24572201810281186
ACH-001377,-0.21255029226551966
ACH-001380,-0.12240119469474113
ACH-001391,-0.15661462228309167
ACH-001408,-0.11397891053878015
ACH-001430,-0.029231682761836908
ACH-001431,-0.11760610416429508
ACH-001450,-0.1714247350237694
ACH-001496,-0.0961606792031444
ACH-001500,-0.1143075973975317
ACH-001523,-0.12946101361295062
ACH-001532,-0.06892541844594427
ACH-001550,-0.11116526494042622
ACH-001552,-0.2876644646672004
ACH-001554,-0.10645572043706132
ACH-001654,-0.1380677605901474
ACH-001735,-0.060605476521508
ACH-001736,-0.14522206797853845
ACH-001737,-0.5308995173990586
ACH-001740,-0.06389796137643898
ACH-001745,-0.061715785143593715
ACH-001765,-0.21982126255793408
