,CBR4 (84869)
ACH-000004,0.1013706793735872
ACH-000005,0.04015487025948255
ACH-000007,-0.0717215304706304
ACH-000009,-0.008693319198182739
ACH-000011,-0.06342821163466135
ACH-000012,0.013008154162996794
ACH-000013,0.057682011264649766
ACH-000014,0.0616739455432709
ACH-000015,0.011653459762369334
ACH-000017,0.018405493659434242
ACH-000018,0.0940842747063481
ACH-000019,0.0344872822771636
ACH-000021,-0.017241602621645032
ACH-000022,0.01719610516158278
ACH-000025,-0.004147086617434565
ACH-000028,-0.03234510861841646
ACH-000030,0.06251946659672176
ACH-000035,-0.008114364307187519
ACH-000036,0.019169209390151244
ACH-000037,-0.046701537364455516
ACH-000039,0.1033766843148298
ACH-000040,0.03852931599102336
ACH-000041,-0.05341337808424913
ACH-000042,-0.043459465683075835
ACH-000045,0.04442696578097058
ACH-000047,-0.12085743019912702
ACH-000052,0.05793123913950325
ACH-000053,0.07131571521540284
ACH-000054,0.05460023759677023
ACH-000055,-0.030202899343929463
ACH-000060,-0.15754615284908827
ACH-000067,-0.13672580012168528
ACH-000070,-0.01025046434325824
ACH-000075,-0.08140977850183395
ACH-000078,-0.0049557437416273145
ACH-000082,-0.05349647495736283
ACH-000085,0.08359105727923119
ACH-000086,0.04684195816288477
ACH-000087,0.12323998532421852
ACH-000092,-0.05595241446908219
ACH-000095,0.022988215718981988
ACH-000097,-0.0297125320530166
ACH-000098,-0.11539071867475567
ACH-000099,-0.2107926747757006
ACH-000108,-0.10256912125122687
ACH-000113,-0.06528985844091781
ACH-000116,-0.011955001035416885
ACH-000118,0.0883944180406026
ACH-000120,-0.041790821722353114
ACH-000123,-0.039467845951378165
ACH-000127,0.012363037102863158
ACH-000128,-0.1582671169756085
ACH-000132,-0.08781552006886521
ACH-000133,0.03759928773722955
ACH-000137,-0.01950893976744073
ACH-000138,0.05653867938136298
ACH-000142,-0.05783479293629775
ACH-000143,-0.08598789634419049
ACH-000146,-0.09477412563506556
ACH-000148,-0.0708957690134008
ACH-000150,-0.035846817958333124
ACH-000152,-0.02550871948020329
ACH-000153,0.04135195067784324
ACH-000159,-0.012009070964261341
ACH-000160,0.019173655581198826
ACH-000163,0.02113870095714554
ACH-000167,-0.14169158660522813
ACH-000168,-0.03998563711281266
ACH-000169,0.012774772993473559
ACH-000178,-0.01680984841036477
ACH-000183,0.1658854372561495
ACH-000188,-0.003102227232816813
ACH-000189,-0.231370683919794
ACH-000190,-0.22039775672614234
ACH-000198,0.01165680416979988
ACH-000203,0.11035689178095888
ACH-000204,0.04160068862166336
ACH-000206,0.16788867564958276
ACH-000207,0.11391283564360755
ACH-000208,-0.2856170824103689
ACH-000210,-0.0978549463474448
ACH-000211,-0.018332096264339442
ACH-000215,-0.0037056332496525077
ACH-000221,0.0916306271898386
ACH-000222,-0.01337638287168762
ACH-000223,-0.11032789944750568
ACH-000226,0.08299071179934782
ACH-000227,-0.035659741215661775
ACH-000228,0.005756368331740596
ACH-000231,-0.11863627665909365
ACH-000232,-0.117280157183665
ACH-000233,-0.026628106169308524
ACH-000234,0.014059303004139006
ACH-000235,-0.06795751926698289
ACH-000237,-0.25503186401417466
ACH-000238,-0.07326371143619942
ACH-000242,0.0643195803748307
ACH-000243,-0.031197780511116595
ACH-000244,0.062242724078530785
ACH-000246,-0.10918688825014378
ACH-000248,0.15337169692547695
ACH-000250,-0.08121903090290222
ACH-000251,-0.04690470885834151
ACH-000252,0.17920224449061473
ACH-000253,0.05631909615690325
ACH-000255,-0.009420179267581428
ACH-000256,0.022242464646107414
ACH-000257,0.21177345147645452
ACH-000258,-0.2830120044230747
ACH-000259,0.004171938195924274
ACH-000260,-0.09618157769052918
ACH-000261,-0.011508730926250078
ACH-000262,0.08124278878190272
ACH-000263,0.04717393603633952
ACH-000264,0.037027655264082936
ACH-000265,-0.06761464785412337
ACH-000266,-0.025567168195900918
ACH-000272,-0.10991222236721902
ACH-000274,0.03272748109548152
ACH-000277,-0.1476138835291985
ACH-000278,-0.08516230325126746
ACH-000279,-0.022124441320449502
ACH-000280,0.044133483431619325
ACH-000281,-0.038849856854191706
ACH-000288,-0.060861432077130025
ACH-000291,0.060690654804159375
ACH-000293,-0.008591961883563752
ACH-000294,0.06619188365194117
ACH-000295,-0.07955192816122396
ACH-000296,0.06925787123673921
ACH-000302,-0.05800535287438518
ACH-000304,0.1411927464898798
