,ZBTB45 (84878)
ACH-000004,-0.11090993936643803
ACH-000005,0.073686244733489
ACH-000007,-0.5200678235694778
ACH-000009,-0.202976258050499
ACH-000011,-0.24659001482268386
ACH-000012,-0.39433954813757205
ACH-000013,-0.19969358159613265
ACH-000014,-0.22496166242853596
ACH-000015,-0.3248334259069787
ACH-000017,-0.1449218446568417
ACH-000018,-0.2535094321906046
ACH-000019,-0.19481572767544272
ACH-000021,-0.2845918168530551
ACH-000022,-0.23130461208230954
ACH-000025,-0.17091716754182842
ACH-000028,-0.10709991706182367
ACH-000030,-0.4360175804869796
ACH-000035,-0.1969750142136838
ACH-000036,-0.3526992180260901
ACH-000037,-0.2784550283939816
ACH-000039,-0.3316351675865975
ACH-000040,-0.07831773890803198
ACH-000041,-0.11562352414968885
ACH-000042,-0.12411130560388647
ACH-000045,-0.30818437449591896
ACH-000047,-0.3279802279780451
ACH-000052,-0.2935750747696222
ACH-000053,-0.27013498760013216
ACH-000054,-0.2359016642273657
ACH-000055,-0.10831834017280344
ACH-000060,-0.12524011566075016
ACH-000067,-0.13730758750941782
ACH-000070,-0.1956091346222755
ACH-000075,-0.40063658465711294
ACH-000078,-0.5075586860215373
ACH-000082,-0.1978588692785264
ACH-000085,-0.10252763504019187
ACH-000086,-0.2294954699790886
ACH-000087,0.1781718724753488
ACH-000092,-0.21442894874805526
ACH-000095,-0.17668454714917736
ACH-000097,-0.11233495352202152
ACH-000098,-0.199439312814102
ACH-000099,-0.41024056358625743
ACH-000108,-0.32910831952523284
ACH-000113,-0.0776641584663625
ACH-000116,-0.2882024803982749
ACH-000118,-0.1189648231381384
ACH-000120,-0.22494402533020275
ACH-000123,-0.4371792364875388
ACH-000127,-0.2049687332925395
ACH-000128,-0.16124441075438434
ACH-000132,-0.2402054805307381
ACH-000133,-0.13384729080022842
ACH-000137,-0.2632126240053932
ACH-000138,-0.2334485599572853
ACH-000142,-0.3619073389689773
ACH-000143,-0.2116829102229209
ACH-000146,-0.2885102616004933
ACH-000148,-0.3638972543796605
ACH-000150,-0.2670464234440182
ACH-000152,-0.25313215888448376
ACH-000153,-0.22187194053748133
ACH-000159,-0.34959356349147874
ACH-000160,-0.18511790560076294
ACH-000163,-0.12289140806786665
ACH-000167,-0.3956723824093563
ACH-000168,-0.27854501519385033
ACH-000169,-0.31431006825950425
ACH-000178,-0.22197918732688945
ACH-000183,-0.04335586382814195
ACH-000188,-0.3056783063983556
ACH-000189,-0.4864170280366981
ACH-000190,-0.1129946520018972
ACH-000198,-0.11253075855557493
ACH-000203,0.12829204345729975
ACH-000204,-0.015045947065912176
ACH-000206,-0.4436563462280781
ACH-000207,-0.19526538640884333
ACH-000208,-0.1673573066486777
ACH-000210,0.053228184028594916
ACH-000211,-0.19710496922686294
ACH-000215,-0.2541666996095001
ACH-000221,-0.2167534893665238
ACH-000222,-0.2396200772314881
ACH-000223,-0.32102041005717513
ACH-000226,-0.11350204804123144
ACH-000227,-0.2697789539770915
ACH-000228,-0.2421357552843193
ACH-000231,-0.2499004710903897
ACH-000232,-0.2310100189631492
ACH-000233,-0.2102778488000714
ACH-000234,-0.2465592430254857
ACH-000235,-0.18038128762609604
ACH-000237,-0.2905928624072567
ACH-000238,-0.3778665928331537
ACH-000242,-0.2570153248555692
ACH-000243,-0.15265054275640785
ACH-000244,-0.40322231102862144
ACH-000246,-0.08833813352592551
ACH-000248,0.035480939287649005
ACH-000250,-0.3862351756321482
ACH-000251,-0.010763832219481543
ACH-000252,-0.14316370213192936
ACH-000253,-0.37052105770188987
ACH-000255,-0.0853933259122707
ACH-000256,-0.3695287584691148
ACH-000257,-0.028310960226565495
ACH-000258,-0.2398948742982165
ACH-000259,-0.26013139504147925
ACH-000260,-0.3067324208376842
ACH-000261,-0.20711909639303336
ACH-000262,-0.4453788448688006
ACH-000263,-0.18722767136346252
ACH-000264,-0.20237494687088325
ACH-000265,-0.07196626283415454
ACH-000266,-0.2491473079146461
ACH-000272,-0.26818795924458705
ACH-000274,-0.32231678084262005
ACH-000277,-0.13960309827244494
ACH-000278,-0.2099057053769864
ACH-000279,-0.14201678170600865
ACH-000280,-0.31874126039197925
ACH-000281,-0.20393558695277045
ACH-000288,-0.17215546857753927
ACH-000291,-0.32870387085247604
ACH-000293,-0.426784555606798
ACH-000294,-0.23800259939038365
ACH-000295,-0.14225202361095518
ACH-000296,-0.34174764920878425
ACH-000302,-0.2225987349640601
ACH-000304,-0.1871510147740208
ACH-000307,-0.1712831057304232
ACH-000308,-0.19271435761689928
ACH-000310,-0.2948168746053123
ACH-000311,-0.3153578260712229
ACH-000312,-0.2295859839233093
